"V1","V2"
"1","Anne Elliot"
"1","Elizabeth Elliot"
"1","Lady Russell"
"1","Mary Elliot"
"1","Mr John Shepherd"
"1","Sir Walter Elliot"
"2","Anne Elliot"
"2","Elizabeth Elliot"
"2","Mr John Shepherd"
"2","Mrs Penelope Clay"
"2","Sir Walter Elliot"
"3","Admiral Croft"
"3","Anne Elliot"
"3","Captain Frederick Wentworth"
"3","Edward Wentworth"
"3","Elizabeth Elliot"
"2","Lady Russell"
"2","Mary Elliot"
"3","Mrs Croft"
"3","Sir Walter Elliot"
"4","Admiral Croft"
"4","Anne Elliot"
"1","Charles Musgrove"
"4","Elizabeth Elliot"
"4","Lady Russell"
"4","Mary Elliot"
"3","Mr John Shepherd"
"4","Mrs Croft"
"3","Mrs Penelope Clay"
"4","Sir Walter Elliot"
"1","Walter Musgrove"
"5","Admiral Croft"
"5","Anne Elliot"
"4","Captain Frederick Wentworth"
"5","Charles Musgrove"
"4","Edward Wentworth"
"5","Elder Mr Charles Musgrove"
"5","Elizabeth Elliot"
"5","Henrietta Musgrove"
"5","Lady Russell"
"5","Louisa Musgrove"
"5","Mary Elliot"
"5","Mrs Croft"
"5","Sir Walter Elliot"
"6","Admiral Croft"
"6","Anne Elliot"
"6","Captain Frederick Wentworth"
"6","Charles Musgrove"
"6","Elder Mr Charles Musgrove"
"6","Henrietta Musgrove"
"6","Jemima"
"6","Louisa Musgrove"
"6","Mary Elliot"
"6","Mrs Croft"
"7","Admiral Croft"
"7","Anne Elliot"
"7","Captain Frederick Wentworth"
"7","Charles Musgrove"
"7","Elder Mr Charles Musgrove"
"7","Henrietta Musgrove"
"7","Louisa Musgrove"
"7","Mrs Croft"
"8","Admiral Croft"
"8","Anne Elliot"
"8","Captain Frederick Wentworth"
"8","Charles Musgrove"
"6","Edward Wentworth"
"8","Elder Mr Charles Musgrove"
"8","Henrietta Musgrove"
"8","Louisa Musgrove"
"7","Mary Elliot"
"8","Mrs Croft"
"5","Walter Musgrove"
"9","Admiral Croft"
"9","Anne Elliot"
"9","Captain Frederick Wentworth"
"9","Charles Hayter"
