"t" "specificity" "diversity" "ShannonWiener" "Pielou" "Richness" "" "" ""
1 0 0 2.07944154167984 1 8 0 NA 0
2 0 1 2.36938211969468 0.988109091574121 11 1 0.5 0
3 0 2 2.5536815580298 0.967649140991602 14 1 0.5 0
4 0 3 2.80537395895724 0.952770282830391 19 2 0.333333333333333 0
5 0 4 2.82462364177338 0.942882535501875 20 2 0.3 0.111111089587212
6 0 5 2.99519795223572 0.930510561822731 25 3 0.233333333333333 0.204081624746323
7 0 6 3.13128392408219 0.92064163666736 30 3 0.214285714285714 0.271604955196381
8 0 7 3.23068869199669 0.916153827563715 34 3 0.214285714285714 0.319444417953491
9 0 8 3.26145932345271 0.910127553241799 36 4 0.180555555555556 0.319526612758636
10 0 9 3.31106942074245 0.903784278951716 39 4 0.177777777777778 0.3046875
11 0 10 3.28396375471391 0.896385559168422 39 4 0.163636363636364 0.29012343287468
12 0 11 3.30429473117161 0.89574483858142 40 4 0.166666666666667 0.261363655328751
13 0 12 3.29183246240755 0.892366504071152 40 5 0.153846153846154 0.3203125
14 0 13 3.47467456695302 0.892814750115743 49 5 0.137362637362637 0.301599979400635
15 0 14 3.5137455789119 0.898191440601547 50 5 0.133333333333333 0.31696429848671
16 0 15 3.61139026455177 0.897161426382654 56 6 0.120833333333333 0.319262772798538
17 0 16 3.649425890225 0.898775301302381 58 6 0.117647058823529 0.36962890625
18 0 17 3.73777390218464 0.898744645440995 64 6 0.107843137254902 0.373278230428696
19 0 18 3.80036201915622 0.894519542246921 70 6 0.105263157894737 0.392361104488373
20 0 19 3.76870059046327 0.887067155722021 70 6 0.105263157894737 0.440312504768372
21 0 20 3.83675224289283 0.885935923877307 76 6 0.102380952380952 0.460519224405289
22 0 21 3.84243950655284 0.881959217245299 78 6 0.0974025974025974 0.468888878822327
23 0 22 3.96508406392086 0.883360499116901 89 7 0.0909090909090909 0.45486769080162
24 0 23 4.07514302389959 0.89079791992297 97 8 0.0851449275362319 0.473970144987106
25 0 24 4.08532919282886 0.893024545599901 97 8 0.0833333333333333 0.476199984550476
26 0 25 4.08029178864689 0.88992818545138 98 8 0.0830769230769231 0.473079562187195
27 0 26 4.08619646359173 0.891216019001412 98 8 0.084045584045584 0.470985352993011
28 0 27 4.08399119262275 0.890735040460292 98 8 0.082010582010582 0.473335057497025
29 0 28 4.07669472527227 0.889143651342609 98 8 0.083743842364532 0.475021600723267
30 0 29 4.11256291950831 0.889208020357618 102 8 0.0827586206896552 0.488233029842377
31 0 30 4.10115057810912 0.884873870408476 103 8 0.0806451612903226 0.490400016307831
32 0 31 4.09087216055548 0.880819950213874 104 8 0.0796370967741935 0.481092810630798
33 0 32 4.08419404652408 0.877573881003486 105 8 0.0767045454545455 0.481862515211105
34 0 33 4.07160963790905 0.874869859553324 105 8 0.0757575757575758 0.473771631717682
35 0 34 4.10032028141846 0.870643165272809 111 8 0.0739495798319328 0.476110517978668
36 0 35 4.1097705801327 0.870991112265474 112 8 0.073015873015873 0.467686653137207
37 0 36 4.11304082698917 0.870045146435541 113 8 0.0713213213213213 0.467867016792297
38 0 37 4.10622792602407 0.866988148990258 114 8 0.0718349928876245 0.468238413333893
39 0 38 4.10685608354586 0.867120778044684 114 8 0.0708502024291498 0.448934257030487
40 0 39 4.1099610341372 0.864601463085027 116 8 0.0705128205128205 0.44541323184967
41 0 40 4.09884933158396 0.862263924065778 116 8 0.0676829268292683 0.444566190242767
42 0 41 4.09103713555464 0.860620493371239 116 8 0.0662020905923345 0.458448767662048
43 0 42 4.09248372472843 0.859373005010208 117 8 0.0653377630121816 0.44283252954483
44 0 43 4.09040677120203 0.857404564163611 118 8 0.0644820295983087 0.464055389165878
45 0 44 4.07821219976883 0.854848417112796 118 8 0.0636363636363636 0.473482012748718
46 0 45 4.09181780570847 0.854689266436351 120 8 0.0618357487922705 0.48162841796875
47 0 46 4.09681023114411 0.854251283952674 121 8 0.0601295097132285 0.475088775157928
48 0 47 4.11653675942802 0.85544036874486 123 8 0.0598404255319149 0.466227680444717
49 0 48 4.11223778386125 0.854547016526968 123 8 0.0586734693877551 0.477368205785751
50 0 49 4.12957109132103 0.853873113845028 126 8 0.0575510204081633 0.471052765846252
51 0 50 4.13908751120562 0.854444189981018 127 8 0.0572549019607843 0.49012479186058
52 0 51 4.13983403017602 0.854598296120413 127 8 0.056184012066365 0.488401412963867
53 0 52 4.14208210732361 0.855062373396428 127 8 0.0551523947750363 0.493724048137665
54 0 53 4.13994813110941 0.854621850316681 127 8 0.0538085255066387 0.496837586164474
55 0 54 4.1421668078767 0.852330596991587 129 8 0.0528619528619529 0.494015991687775
56 0 55 4.13531103916086 0.850919890539277 129 8 0.0529220779220779 0.503010988235474
57 0 56 4.14639963359617 0.850509088906694 131 8 0.0520050125313283 0.503393113613129
58 0 57 4.13980494343847 0.849156386703994 131 8 0.0508166969147005 0.507139325141907
59 0 58 4.13599031223598 0.848373929923355 131 8 0.0505552308591467 0.50828629732132
60 0 59 4.13022601278961 0.847191557382466 131 8 0.05 0.514603078365326
61 0 60 4.12449839813286 0.846016709622049 131 8 0.05 0.5152587890625
62 0 61 4.1199131810073 0.84507619033194 131 8 0.0489159175039662 0.511541247367859
63 0 62 4.10903425315073 0.84284470570981 131 8 0.0481310803891449 0.518263339996338
64 0 63 4.10743668262612 0.842517012199436 131 8 0.0481150793650794 0.503839433193207
65 0 64 4.09820501045957 0.84062341250397 131 8 0.0480769230769231 0.504150032997131
