"V1","V2"
"3","Seth Pecksniff"
"3","Charity Pecksniff"
"4","Martin Sr"
"3","Mercy Pecksniff"
"4","Mrs Lupin"
"1","Mrs Ned Chuzzlewit"
"4","Seth Pecksniff"
"5","Charity Pecksniff"
"4","Martin Jr"
"5","Martin Sr"
"5","Mercy Pecksniff"
"5","Mrs Lupin"
"5","Seth Pecksniff"
"3","Tom Pinch"
"6","Charity Pecksniff"
"3","John Westlock"
"6","Martin Jr"
"6","Mercy Pecksniff"
"6","Seth Pecksniff"
"6","Tom Pinch"
"5","Chevy Slyme"
"6","Mark Tapley"
"7","Martin Jr"
"6","Mrs Lupin"
"7","Seth Pecksniff"
"5","Tigg Montague"
"7","Tom Pinch"
"5","Anthony Chuzzlewit"
"7","Charity Pecksniff"
"5","Jonas Chuzzlewit"
"6","Martin Sr"
"7","Mercy Pecksniff"
"8","Seth Pecksniff"
"9","Charity Pecksniff"
"9","Martin Sr"
"9","Mercy Pecksniff"
"9","Mr Jinkins"
"9","Mrs Todgers"
"9","Seth Pecksniff"
"8","Tom Pinch"
"9","Young Bailey"
"10","Augustus Moddle"
"10","Charity Pecksniff"
"10","Martin Sr"
"10","Mercy Pecksniff"
"10","Mr Jinkins"
"10","Mrs Todgers"
"10","Seth Pecksniff"
"9","Anthony Chuzzlewit"
"11","Augustus Moddle"
"11","Charity Pecksniff"
"9","Jonas Chuzzlewit"
"11","Martin Sr"
"11","Mercy Pecksniff"
"11","Mr Jinkins"
"11","Mrs Todgers"
"11","Seth Pecksniff"
"10","Young Bailey"
"7","John Westlock"
"8","Mark Tapley"
"8","Martin Jr"
"12","Martin Sr"
"12","Seth Pecksniff"
"8","Tigg Montague"
"10","Tom Pinch"
"8","Chevy Slyme"
"13","John Westlock"
"13","Mark Tapley"
"13","Martin Jr"
"13","Martin Sr"
"13","Seth Pecksniff"
"13","Tigg Montague"
"13","Tom Pinch"
"14","Mark Tapley"
"14","Martin Jr"
"14","Martin Sr"
"8","Mrs Lupin"
"14","Seth Pecksniff"
"15","Mark Tapley"
"15","Martin Jr"
"16","Mark Tapley"
"16","Martin Jr"
"17","Jeff Brick"
"17","Mark Tapley"
"17","Martin Jr"
"17","Mrs Pawkins"
"12","Anthony Chuzzlewit"
"12","Chuffey"
"12","Jonas Chuzzlewit"
"18","Martin Jr"
"15","Martin Sr"
"12","Mrs Todgers"
"15","Seth Pecksniff"
"19","Anthony Chuzzlewit"
"19","Chuffey"
"19","Jonas Chuzzlewit"
"19","Martin Sr"
"19","Seth Pecksniff"
"20","Anthony Chuzzlewit"
"12","Charity Pecksniff"
