"V1","V2"
"Kit Nubbles","Little Nell"
"Kit Nubbles","Nell Trent"
"Kit Nubbles","Nell's Grandfather"
"Little Nell","Nell Trent"
"Little Nell","Nell's Grandfather"
"Nell Trent","Nell's Grandfather"
"Dick Swiveller","Little Nell"
"Dick Swiveller","Nell Trent"
"Dick Swiveller","Nell's Grandfather"
"Daniel Quilp","Dick Swiveller"
"Daniel Quilp","Kit Nubbles"
"Daniel Quilp","Little Nell"
"Daniel Quilp","Mrs Betsy Quilp"
"Daniel Quilp","Nell Trent"
"Daniel Quilp","Nell's Grandfather"
"Dick Swiveller","Kit Nubbles"
"Dick Swiveller","Mrs Betsy Quilp"
"Kit Nubbles","Mrs Betsy Quilp"
"Little Nell","Mrs Betsy Quilp"
"Mrs Betsy Quilp","Nell Trent"
"Mrs Betsy Quilp","Nell's Grandfather"
"Daniel Quilp","Mrs George"
"Daniel Quilp","Mrs Henrietta Simmons"
"Daniel Quilp","Mrs Jiniwin"
"Mrs Betsy Quilp","Mrs George"
"Mrs Betsy Quilp","Mrs Henrietta Simmons"
"Mrs Betsy Quilp","Mrs Jiniwin"
"Mrs George","Mrs Henrietta Simmons"
"Mrs George","Mrs Jiniwin"
"Mrs Henrietta Simmons","Mrs Jiniwin"
"Little Nell","Mrs Jiniwin"
"Mrs Jiniwin","Nell Trent"
"Daniel Quilp","Frederick Trent"
"Frederick Trent","Kit Nubbles"
"Frederick Trent","Little Nell"
"Frederick Trent","Mrs Betsy Quilp"
"Frederick Trent","Nell Trent"
"Frederick Trent","Nell's Grandfather"
"Dick Swiveller","Frederick Trent"
"Dick Swiveller","Sophia Wackles"
"Dick Swiveller","The Bachelor"
"Frederick Trent","Sophia Wackles"
"Frederick Trent","The Bachelor"
"Little Nell","Sophia Wackles"
"Little Nell","The Bachelor"
"Nell Trent","Sophia Wackles"
"Nell Trent","The Bachelor"
"Nell's Grandfather","Sophia Wackles"
"Nell's Grandfather","The Bachelor"
"Sophia Wackles","The Bachelor"
"Dick Swiveller","Jane Wackles"
"Dick Swiveller","Melissa Wackles"
"Dick Swiveller","Miss Cheggs"
"Dick Swiveller","Mr Cheggs"
