"Character","Node","Appearances"
"Ada Clare",61,30
"Ada Clare",64,30
"Ada Clare",50,30
"Ada Clare",51,30
"Ada Clare",65,30
"Ada Clare",8,30
"Ada Clare",15,30
"Ada Clare",45,30
"Ada Clare",5,30
"Ada Clare",3,30
"Ada Clare",24,30
"Ada Clare",9,30
"Ada Clare",37,30
"Ada Clare",4,30
"Ada Clare",18,30
"Ada Clare",59,30
"Ada Clare",23,30
"Ada Clare",44,30
"Ada Clare",67,30
"Ada Clare",36,30
"Ada Clare",60,30
"Ada Clare",43,30
"Ada Clare",17,30
"Ada Clare",13,30
"Ada Clare",14,30
"Ada Clare",62,30
"Ada Clare",35,30
"Ada Clare",31,30
"Ada Clare",6,30
"Ada Clare",30,30
"Alfred Pardiggle",8,1
"Allan Woodcourt",60,17
"Allan Woodcourt",45,17
"Allan Woodcourt",35,17
"Allan Woodcourt",67,17
"Allan Woodcourt",61,17
"Allan Woodcourt",52,17
"Allan Woodcourt",65,17
"Allan Woodcourt",59,17
"Allan Woodcourt",30,17
"Allan Woodcourt",50,17
"Allan Woodcourt",47,17
"Allan Woodcourt",51,17
"Allan Woodcourt",64,17
"Allan Woodcourt",36,17
"Allan Woodcourt",46,17
"Allan Woodcourt",17,17
"Allan Woodcourt",14,17
"Arethusa Skimpole",61,2
"Arethusa Skimpole",43,2
"Bartholomew Smallweed",39,4
"Bartholomew Smallweed",33,4
"Bartholomew Smallweed",20,4
"Bartholomew Smallweed",21,4
"Bob Stables",58,4
"Bob Stables",28,4
"Bob Stables",2,4
"Bob Stables",40,4
"Captain Hawden",29,8
"Captain Hawden",26,8
"Captain Hawden",21,8
"Captain Hawden",54,8
"Captain Hawden",27,8
"Captain Hawden",10,8
"Captain Hawden",11,8
"Captain Hawden",5,8
"Captain Swosser",17,2
"Captain Swosser",13,2
"Caroline Caddy",23,15
"Caroline Caddy",65,15
"Caroline Caddy",37,15
"Caroline Caddy",38,15
"Caroline Caddy",14,15
"Caroline Caddy",6,15
"Caroline Caddy",17,15
"Caroline Caddy",30,15
"Caroline Caddy",35,15
"Caroline Caddy",51,15
"Caroline Caddy",39,15
"Caroline Caddy",67,15
"Caroline Caddy",4,15
"Caroline Caddy",50,15
"Caroline Caddy",5,15
"Charley",61,16
"Charley",62,16
"Charley",44,16
"Charley",35,16
"Charley",21,16
"Charley",67,16
"Charley",57,16
"Charley",45,16
"Charley",15,16
"Charley",23,16
"Charley",30,16
"Charley",31,16
"Charley",64,16
"Charley",51,16
"Charley",36,16
"Charley",37,16
"Coavinses",10,6
"Coavinses",37,6
"Coavinses",61,6
"Coavinses",6,6
"Coavinses",9,6
"Coavinses",15,6
"Conversation Kenge",17,14
"Conversation Kenge",4,14
"Conversation Kenge",35,14
"Conversation Kenge",13,14
"Conversation Kenge",9,14
"Conversation Kenge",38,14
"Conversation Kenge",24,14
"Conversation Kenge",6,14
"Conversation Kenge",14,14
"Conversation Kenge",39,14
"Conversation Kenge",3,14
"Conversation Kenge",18,14
"Conversation Kenge",62,14
"Conversation Kenge",65,14
"Darby",22,1
"Egbert Pardiggle",8,1
"Emma Neckett",15,6
"Emma Neckett",39,6
"Emma Neckett",67,6
"Emma Neckett",37,6
"Emma Neckett",31,6
"Emma Neckett",23,6
"Esther Summerson",43,34
"Esther Summerson",19,34
"Esther Summerson",17,34
"Esther Summerson",61,34
"Esther Summerson",36,34
"Esther Summerson",24,34
"Esther Summerson",64,34
"Esther Summerson",23,34
"Esther Summerson",60,34
"Esther Summerson",7,34
"Esther Summerson",4,34
"Esther Summerson",38,34
"Esther Summerson",62,34
"Esther Summerson",45,34
"Esther Summerson",8,34
"Esther Summerson",37,34
"Esther Summerson",6,34
"Esther Summerson",51,34
"Esther Summerson",29,34
"Esther Summerson",35,34
"Esther Summerson",13,34
"Esther Summerson",65,34
"Esther Summerson",18,34
"Esther Summerson",59,34
"Esther Summerson",50,34
"Esther Summerson",57,34
"Esther Summerson",44,34
"Esther Summerson",9,34
"Esther Summerson",63,34
"Esther Summerson",30,34
"Esther Summerson",56,34
"Esther Summerson",14,34
"Esther Summerson",3,34
"Esther Summerson",67,34
"Francis Pardiggle",8,1
"George Rouncewell",27,10
"George Rouncewell",34,10
"George Rouncewell",24,10
"George Rouncewell",26,10
"George Rouncewell",21,10
"George Rouncewell",52,10
"George Rouncewell",58,10
"George Rouncewell",47,10
"George Rouncewell",63,10
"George Rouncewell",49,10
"Grandfather Smallweed",27,9
"Grandfather Smallweed",34,9
"Grandfather Smallweed",62,9
"Grandfather Smallweed",54,9
"Grandfather Smallweed",26,9
"Grandfather Smallweed",33,9
"Grandfather Smallweed",39,9
"Grandfather Smallweed",21,9
"Grandfather Smallweed",20,9
"Guster",59,7
"Guster",19,7
"Guster",42,7
"Guster",25,7
"Guster",22,7
"Guster",10,7
"Guster",11,7
"Inspector Bucket",42,15
"Inspector Bucket",25,15
"Inspector Bucket",63,15
"Inspector Bucket",56,15
"Inspector Bucket",62,15
"Inspector Bucket",58,15
"Inspector Bucket",57,15
"Inspector Bucket",22,15
"Inspector Bucket",26,15
"Inspector Bucket",49,15
"Inspector Bucket",53,15
"Inspector Bucket",54,15
"Inspector Bucket",24,15
"Inspector Bucket",55,15
"Inspector Bucket",59,15
"James George Bogsby",33,1
"Jenny",22,5
"Jenny",31,5
"Jenny",35,5
"Jenny",57,5
"Jenny",8,5
"Jo",64,12
"Jo",31,12
"Jo",11,12
"Jo",46,12
"Jo",22,12
"Jo",25,12
"Jo",19,12
"Jo",47,12
"Jo",29,12
"Jo",54,12
"Jo",16,12
"Jo",57,12
"Jobling",54,7
"Jobling",39,7
"Jobling",33,7
"Jobling",64,7
"Jobling",20,7
"Jobling",32,7
"Jobling",55,7
"John Jarndyce",9,34
"John Jarndyce",37,34
"John Jarndyce",38,34
"John Jarndyce",15,34
"John Jarndyce",17,34
"John Jarndyce",62,34
"John Jarndyce",64,34
"John Jarndyce",24,34
"John Jarndyce",4,34
"John Jarndyce",35,34
"John Jarndyce",45,34
"John Jarndyce",29,34
"John Jarndyce",5,34
"John Jarndyce",39,34
"John Jarndyce",44,34
"John Jarndyce",60,34
"John Jarndyce",55,34
"John Jarndyce",18,34
"John Jarndyce",65,34
"John Jarndyce",8,34
"John Jarndyce",30,34
"John Jarndyce",50,34
"John Jarndyce",3,34
"John Jarndyce",36,34
"John Jarndyce",14,34
"John Jarndyce",43,34
"John Jarndyce",13,34
"John Jarndyce",6,34
"John Jarndyce",23,34
"John Jarndyce",57,34
"John Jarndyce",51,34
"John Jarndyce",56,34
"John Jarndyce",61,34
"John Jarndyce",47,34
"Judy Smallweed",47,7
"Judy Smallweed",34,7
"Judy Smallweed",21,7
"Judy Smallweed",33,7
"Judy Smallweed",27,7
"Judy Smallweed",26,7
"Judy Smallweed",39,7
"Kitty Skimpole",43,2
"Kitty Skimpole",61,2
"Krook",11,13
"Krook",29,13
"Krook",54,13
