"source" "target" "tag"
9 10 "Jane Murdstone"
7 10 "Little Emily"
9 10 "Mr Chillip"
4 10 "Mr Gummidge"
9 10 "Mr Murdstone"
2 10 "Mr Quinion"
7 10 "Mrs Gummidge"
10 11 "Clara Peggotty"
10 11 "David Copperfield"
9 11 "James Steerforth"
10 11 "Mr Murdstone"
10 11 "Mr Quinion"
9 11 "Tommy Traddles"
10 12 "Barkis"
11 12 "Clara Peggotty"
11 12 "David Copperfield"
10 12 "Jane Murdstone"
11 12 "Mealy Potatoes"
11 12 "Mick Walker"
8 12 "Miss Betsey Trotwood"
11 12 "Miss Micawber"
11 12 "Mr Micawber"
11 12 "Mr Murdstone"
11 12 "Mr Quinion"
11 12 "Mrs Micawber"
11 12 "Tipp"
12 13 "Clara Peggotty"
12 13 "David Copperfield"
11 13 "James Steerforth"
12 13 "Miss Betsey Trotwood"
9 13 "Mr Creakle"
12 13 "Mr Micawber"
12 13 "Mrs Micawber"
11 13 "Tommy Traddles"
9 14 "Clara Copperfield"
13 14 "Clara Peggotty"
13 14 "David Copperfield"
12 14 "Jane Murdstone"
13 14 "Janet"
13 14 "Miss Betsey Trotwood"
13 14 "Mr Dick"
12 14 "Mr Murdstone"
14 15 "Clara Peggotty"
14 15 "David Copperfield"
14 15 "Miss Betsey Trotwood"
14 15 "Mr Dick"
15 16 "Agnes Wickfield"
10 16 "Daniel Peggotty"
15 16 "David Copperfield"
10 16 "Little Emily"
12 16 "Mealy Potatoes"
12 16 "Mick Walker"
15 16 "Miss Betsey Trotwood"
13 16 "Mr Creakle"
15 16 "Mr Wickfield"
15 16 "Uriah"
16 17 "Agnes Wickfield"
12 17 "Barkis"
15 17 "Clara Peggotty"
16 17 "Daniel Peggotty"
16 17 "David Copperfield"
16 17 "Doctor Strong"
10 17 "Ham Peggotty"
14 17 "Jane Murdstone"
16 17 "Little Emily"
16 17 "Miss Betsey Trotwood"
15 17 "Mr Dick"
13 17 "Mr Micawber"
14 17 "Mr Murdstone"
16 17 "Mr Wickfield"
10 17 "Mrs Gummidge"
13 17 "Mrs Micawber"
16 17 "Uriah"
16 18 "Adams"
17 18 "Agnes Wickfield"
17 18 "David Copperfield"
17 18 "Doctor Strong"
13 18 "James Steerforth"
17 18 "Miss Betsey Trotwood"
17 18 "Mr Dick"
17 18 "Mr Wickfield"
18 19 "Agnes Wickfield"
16 19 "Annie Strong"
17 19 "Clara Peggotty"
18 19 "David Copperfield"
18 19 "Doctor Strong"
16 19 "Jack Maldon"
18 19 "James Steerforth"
18 19 "Miss Betsey Trotwood"
18 19 "Miss Larkins"
16 19 "Mr Creakle"
18 19 "Mr Dick"
18 19 "Mr Wickfield"
16 19 "Mrs Markleham"
17 19 "Uriah"
17 20 "Daniel Peggotty"
19 20 "David Copperfield"
19 20 "James Steerforth"
19 20 "Miss Betsey Trotwood"
19 20 "Mr Creakle"
13 20 "Tommy Traddles"
17 21 "Barkis"
19 21 "Clara Peggotty"
20 21 "Daniel Peggotty"
20 21 "David Copperfield"
17 21 "Ham Peggotty"
20 21 "James Steerforth"
17 21 "Little Emily"
9 21 "Minnie Joram"
10 21 "Mr Gummidge"
9 21 "Mr Joram"
9 21 "Mr Omer"
17 21 "Mrs Gummidge"
20 21 "Mrs Steerforth"
20 21 "Rosa Dartle"
21 22 "Barkis"
13 22 "Charley Pyegrave"
21 22 "Clara Peggotty"
21 22 "Daniel Peggotty"
21 22 "David Copperfield"
21 22 "Ham Peggotty"
21 22 "James Steerforth"
21 22 "Littimer"
21 22 "Little Emily"
20 22 "Miss Betsey Trotwood"
10 22 "Mr Chillip"
9 22 "Mr Grayper"
21 22 "Mr Joram"
21 22 "Mr Omer"
2 22 "Mrs Grayper"
21 22 "Mrs Gummidge"
21 22 "Mrs Steerforth"
21 22 "Rosa Dartle"
19 23 "Agnes Wickfield"
22 23 "Barkis"
14 23 "Clara Copperfield"
22 23 "Clara Peggotty"
22 23 "Daniel Peggotty"
22 23 "David Copperfield"
22 23 "James Steerforth"
17 23 "Jane Murdstone"
14 23 "Janet"
22 23 "Littimer"
22 23 "Little Emily"
22 23 "Martha Endell"
22 23 "Miss Betsey Trotwood"
19 23 "Mr Dick"
22 23 "Mr Joram"
19 23 "Mr Wickfield"
23 24 "Agnes Wickfield"
23 24 "David Copperfield"
23 24 "James Steerforth"
23 24 "Miss Betsey Trotwood"
23 24 "Mrs Crupp"
22 24 "Mrs Steerforth"
22 24 "Rosa Dartle"
24 25 "Agnes Wickfield"
24 25 "David Copperfield"
24 25 "James Steerforth"
24 25 "Markham"
19 25 "Miss Larkins"
23 25 "Mr Wickfield"
24 25 "Mrs Crupp"
20 25 "Tommy Traddles"
19 25 "Uriah"
25 26 "Agnes Wickfield"
25 26 "David Copperfield"
25 26 "James Steerforth"
23 26 "Jane Murdstone"
23 26 "Little Emily"
24 26 "Miss Betsey Trotwood"
23 26 "Mr Jorkins"
17 26 "Mr Murdstone"
23 26 "Mr Spenlow"
25 26 "Mrs Crupp"
25 26 "Uriah"
26 27 "David Copperfield"
12 27 "Miss Micawber"
17 27 "Mr Micawber"
26 27 "Mr Spenlow"
25 27 "Mr Waterbrook"
26 27 "Mrs Crupp"
17 27 "Mrs Micawber"
25 27 "Tommy Traddles"
26 28 "Agnes Wickfield"
23 28 "Barkis"
23 28 "Clara Peggotty"
27 28 "David Copperfield"
26 28 "James Steerforth"
23 28 "Littimer"
26 28 "Little Emily"
27 28 "Mr Micawber"
27 28 "Mrs Crupp"
27 28 "Mrs Micawber"
24 28 "Rosa Dartle"
27 28 "Tommy Traddles"
28 29 "Agnes Wickfield"
23 29 "Clara Copperfield"
28 29 "David Copperfield"
28 29 "James Steerforth"
28 29 "Littimer"
26 29 "Mr Jorkins"
27 29 "Mr Spenlow"
24 29 "Mrs Steerforth"
28 29 "Rosa Dartle"
28 30 "Barkis"
28 30 "Clara Peggotty"
23 30 "Daniel Peggotty"
29 30 "David Copperfield"
22 30 "Ham Peggotty"
28 30 "Little Emily"
23 30 "Martha Endell"
21 30 "Minnie Joram"
26 30 "Miss Betsey Trotwood"
22 30 "Mr Chillip"
23 30 "Mr Joram"
22 30 "Mr Omer"
30 31 "Barkis"
30 31 "Clara Peggotty"
30 31 "Daniel Peggotty"
30 31 "David Copperfield"
30 31 "Ham Peggotty"
29 31 "James Steerforth"
30 31 "Little Emily"
30 31 "Mr Chillip"
21 31 "Mr Gummidge"
30 31 "Mr Omer"
22 31 "Mrs Gummidge"
31 32 "Barkis"
31 32 "Clara Peggotty"
31 32 "Daniel Peggotty"
31 32 "David Copperfield"
31 32 "Ham Peggotty"
31 32 "James Steerforth"
29 32 "Littimer"
31 32 "Little Emily"
30 32 "Minnie Joram"
22 32 "Miss Mowcher"
30 32 "Mr Joram"
31 32 "Mr Omer"
28 32 "Mrs Crupp"
31 32 "Mrs Gummidge"
29 32 "Mrs Steerforth"
29 32 "Rosa Dartle"
32 33 "Barkis"
29 33 "Clara Copperfield"
32 33 "Clara Peggotty"
32 33 "David Copperfield"
26 33 "Jane Murdstone"
30 33 "Miss Betsey Trotwood"
29 33 "Mr Jorkins"
26 33 "Mr Murdstone"
29 33 "Mr Spenlow"
26 33 "Mr Tiffey"
32 33 "Mrs Crupp"
29 34 "Agnes Wickfield"
33 34 "Barkis"
33 34 "Clara Peggotty"
33 34 "David Copperfield"
32 34 "James Steerforth"
23 34 "Janet"
32 34 "Little Emily"
33 34 "Miss Betsey Trotwood"
23 34 "Mr Dick"
28 34 "Mr Micawber"
33 34 "Mrs Crupp"
28 34 "Mrs Micawber"
28 34 "Tommy Traddles"
34 35 "Agnes Wickfield"
34 35 "Barkis"
34 35 "Clara Peggotty"
32 35 "Daniel Peggotty"
34 35 "David Copperfield"
34 35 "Miss Betsey Trotwood"
34 35 "Mr Dick"
33 35 "Mr Jorkins"
33 35 "Mr Spenlow"
33 35 "Mr Tiffey"
25 35 "Mr Wickfield"
34 35 "Mrs Crupp"
17 35 "Mrs Heep"
26 35 "Uriah"
35 36 "Agnes Wickfield"
19 36 "Annie Strong"
35 36 "David Copperfield"
19 36 "Doctor Strong"
19 36 "Jack Maldon"
33 36 "Julia Mills"
35 36 "Miss Betsey Trotwood"
27 36 "Miss Micawber"
35 36 "Mr Dick"
34 36 "Mr Micawber"
34 36 "Mrs Micawber"
32 36 "Mrs Steerforth"
32 36 "Rosa Dartle"
34 36 "Tommy Traddles"
35 36 "Uriah"
35 37 "Barkis"
35 37 "Clara Peggotty"
36 37 "David Copperfield"
32 37 "Ham Peggotty"
36 37 "Julia Mills"
36 37 "Miss Betsey Trotwood"
36 37 "Mr Dick"
33 37 "Mr Mills"
35 37 "Mrs Crupp"
37 38 "David Copperfield"
33 38 "Jane Murdstone"
37 38 "Julia Mills"
37 38 "Miss Betsey Trotwood"
37 38 "Mr Dick"
35 38 "Mr Jorkins"
36 38 "Mr Micawber"
37 38 "Mr Mills"
35 38 "Mr Spenlow"
35 38 "Mr Tiffey"
36 38 "Tommy Traddles"
36 39 "Agnes Wickfield"
36 39 "Annie Strong"
38 39 "David Copperfield"
34 39 "Janet"
38 39 "Julia Mills"
38 39 "Miss Betsey Trotwood"
38 39 "Mr Dick"
38 39 "Mr Jorkins"
38 39 "Mr Micawber"
38 39 "Mr Spenlow"
35 39 "Mr Wickfield"
35 39 "Mrs Heep"
36 39 "Mrs Micawber"
36 39 "Uriah"
37 40 "Clara Peggotty"
35 40 "Daniel Peggotty"
39 40 "David Copperfield"
37 40 "Ham Peggotty"
34 40 "Little Emily"
30 40 "Martha Endell"
39 40 "Miss Betsey Trotwood"
39 40 "Mr Dick"
32 40 "Mrs Gummidge"
39 41 "Agnes Wickfield"
38 41 "Clarissa Spenlow"
40 41 "David Copperfield"
39 41 "Julia Mills"
38 41 "Lavinia Spenlow"
40 41 "Miss Betsey Trotwood"
40 41 "Mr Dick"
38 41 "Mr Mills"
39 41 "Mr Spenlow"
34 41 "Sarah Crewler"
34 41 "Sophy Crewler"
38 41 "Tommy Traddles"
41 42 "Agnes Wickfield"
39 42 "Annie Strong"
41 42 "Clarissa Spenlow"
41 42 "David Copperfield"
36 42 "Doctor Strong"
36 42 "Jack Maldon"
41 42 "Julia Mills"
41 42 "Lavinia Spenlow"
41 42 "Miss Betsey Trotwood"
41 42 "Mr Dick"
39 42 "Mr Micawber"
39 42 "Mr Wickfield"
39 42 "Mrs Heep"
19 42 "Mrs Markleham"
39 42 "Mrs Micawber"
39 42 "Uriah"
42 43 "Agnes Wickfield"
40 43 "Clara Peggotty"
42 43 "Clarissa Spenlow"
42 43 "David Copperfield"
39 43 "Janet"
42 43 "Lavinia Spenlow"
42 43 "Miss Betsey Trotwood"
42 43 "Mr Dick"
41 43 "Sophy Crewler"
41 43 "Tommy Traddles"
43 44 "Agnes Wickfield"
43 44 "David Copperfield"
43 44 "Miss Betsey Trotwood"
37 44 "Mrs Crupp"
43 44 "Sophy Crewler"
43 44 "Tommy Traddles"
42 45 "Annie Strong"
44 45 "David Copperfield"
42 45 "Doctor Strong"
42 45 "Jack Maldon"
44 45 "Miss Betsey Trotwood"
43 45 "Mr Dick"
42 45 "Mr Wickfield"
42 45 "Mrs Markleham"
42 45 "Uriah"
40 46 "Daniel Peggotty"
45 46 "David Copperfield"
40 46 "Ham Peggotty"
34 46 "James Steerforth"
32 46 "Littimer"
40 46 "Little Emily"
40 46 "Martha Endell"
36 46 "Mrs Steerforth"
36 46 "Rosa Dartle"
46 47 "Daniel Peggotty"
46 47 "David Copperfield"
46 47 "Martha Endell"
45 47 "Miss Betsey Trotwood"
45 47 "Mr Dick"
44 48 "Agnes Wickfield"
45 48 "Annie Strong"
43 48 "Clarissa Spenlow"
47 48 "David Copperfield"
42 48 "Julia Mills"
43 48 "Lavinia Spenlow"
47 48 "Miss Betsey Trotwood"
47 48 "Mr Dick"
44 48 "Tommy Traddles"
48 49 "David Copperfield"
48 49 "Miss Betsey Trotwood"
48 49 "Mr Dick"
42 49 "Mr Micawber"
45 49 "Mr Wickfield"
42 49 "Mrs Micawber"
48 49 "Tommy Traddles"
45 49 "Uriah"
47 50 "Daniel Peggotty"
49 50 "David Copperfield"
46 50 "James Steerforth"
46 50 "Little Emily"
47 50 "Martha Endell"
49 50 "Mr Micawber"
46 50 "Rosa Dartle"
37 51 "Barkis"
43 51 "Clara Peggotty"
50 51 "Daniel Peggotty"
50 51 "David Copperfield"
46 51 "Ham Peggotty"
50 51 "James Steerforth"
50 51 "Little Emily"
50 51 "Martha Endell"
32 51 "Minnie Joram"
49 51 "Miss Betsey Trotwood"
32 51 "Mr Joram"
32 51 "Mr Omer"
40 51 "Mrs Gummidge"
48 52 "Agnes Wickfield"
51 52 "David Copperfield"
51 52 "Miss Betsey Trotwood"
36 52 "Miss Micawber"
49 52 "Mr Dick"
50 52 "Mr Micawber"
49 52 "Mr Wickfield"
42 52 "Mrs Heep"
49 52 "Mrs Micawber"
49 52 "Tommy Traddles"
49 52 "Uriah"
52 53 "Agnes Wickfield"
52 53 "David Copperfield"
52 53 "Miss Betsey Trotwood"
52 53 "Mr Wickfield"
53 54 "Agnes Wickfield"
51 54 "Clara Peggotty"
51 54 "Daniel Peggotty"
53 54 "David Copperfield"
53 54 "Miss Betsey Trotwood"
52 54 "Mr Dick"
52 54 "Mr Micawber"
53 54 "Mr Wickfield"
52 54 "Mrs Micawber"
52 54 "Tommy Traddles"
52 54 "Uriah"
54 55 "Clara Peggotty"
54 55 "Daniel Peggotty"
54 55 "David Copperfield"
51 55 "Ham Peggotty"
51 55 "Little Emily"
54 55 "Miss Betsey Trotwood"
51 56 "Mr Joram"
46 56 "Mrs Steerforth"
50 56 "Rosa Dartle"
54 57 "Agnes Wickfield"
55 57 "Clara Peggotty"
55 57 "Daniel Peggotty"
55 57 "David Copperfield"
55 57 "Little Emily"
51 57 "Martha Endell"
55 57 "Miss Betsey Trotwood"
52 57 "Miss Micawber"
54 57 "Mr Micawber"
51 57 "Mrs Gummidge"
54 57 "Mrs Micawber"
54 57 "Tommy Traddles"
57 58 "Agnes Wickfield"
57 58 "Tommy Traddles"
58 59 "Agnes Wickfield"
57 59 "Clara Peggotty"
57 59 "David Copperfield"
38 59 "Jane Murdstone"
57 59 "Miss Betsey Trotwood"
31 59 "Mr Chillip"
54 59 "Mr Dick"
57 59 "Mr Micawber"
33 59 "Mr Murdstone"
41 59 "Mrs Crewler"
41 59 "Reverend Crewler"
41 59 "Sarah Crewler"
44 59 "Sophy Crewler"
58 59 "Tommy Traddles"
59 60 "Agnes Wickfield"
59 60 "David Copperfield"
43 60 "Janet"
57 60 "Little Emily"
59 60 "Miss Betsey Trotwood"
25 60 "Miss Larkins"
18 60 "Miss Shepherd"
59 60 "Mr Dick"
59 60 "Mr Micawber"
54 60 "Mr Wickfield"
54 60 "Uriah"
60 61 "David Copperfield"
46 61 "Littimer"
60 61 "Miss Betsey Trotwood"
32 61 "Miss Mowcher"
20 61 "Mr Creakle"
59 61 "Sophy Crewler"
59 61 "Tommy Traddles"
60 61 "Uriah"
60 62 "Agnes Wickfield"
48 62 "Annie Strong"
59 62 "Clara Peggotty"
61 62 "David Copperfield"
45 62 "Doctor Strong"
61 62 "Miss Betsey Trotwood"
60 62 "Mr Dick"
61 62 "Sophy Crewler"
61 62 "Tommy Traddles"
62 63 "Agnes Wickfield"
62 63 "Clara Peggotty"
57 63 "Daniel Peggotty"
62 63 "David Copperfield"
60 63 "Little Emily"
57 63 "Martha Endell"
62 63 "Miss Betsey Trotwood"
7 63 "Mr Mell"
60 63 "Mr Micawber"
57 63 "Mrs Gummidge"
62 63 "Tommy Traddles"
63 64 "Agnes Wickfield"
59 64 "Caroline Crewler"
63 64 "Clara Peggotty"
63 64 "David Copperfield"
45 64 "Jack Maldon"
48 64 "Julia Mills"
63 64 "Miss Betsey Trotwood"
59 64 "Mrs Crewler"
45 64 "Mrs Markleham"
59 64 "Reverend Crewler"
56 64 "Rosa Dartle"
62 64 "Sophy Crewler"
63 64 "Tommy Traddles"
