"V1","V2"
"3","Eugene Wrayburn"
"3","Gaffer Hexam"
"3","Lady Tippins"
"3","Lizzie Hexam"
"3","Melvin Twemlow"
"3","Mortimer Lightwood"
"3","Mr Veneering"
"4","John Harmon"
"4","Mortimer Lightwood"
"4","Mr Veneering"
"6","Charley Hexam"
"6","Eugene Wrayburn"
"6","Gaffer Hexam"
"6","Lizzie Hexam"
"7","Silas Wegg"
"8","Bella Wilfer"
"8","Bradley Headstone"
"8","Eugene Wrayburn"
"8","John Harmon"
"8","Mortimer Lightwood"
"8","Mr Boffin"
"8","Mr Wilfer"
"8","Mrs Boffin"
"9","Bella Wilfer"
"9","George Sampson"
"9","John Harmon"
"9","Lavinia Wilfer"
"9","Mr Boffin"
"9","Mr Wilfer"
"9","Mrs Boffin"
"9","Mrs Wilfer"
"10","Analytical Chemist"
"10","Boots Brewer"
"10","Eugene Wrayburn"
"10","Lady Tippins"
"10","Lord Snigsworth"
"10","Melvin Twemlow"
"10","Mortimer Lightwood"
"10","Mr Podsnap"
"10","Mr Veneering"
"10","Mrs  Veneering"
"10","Mrs Podsnap"
"11","Alfred Lammle"
"11","Mr Podsnap"
"11","Mr Veneering"
"11","Mr Wilfer"
"11","Mrs  Veneering"
"11","Mrs Podsnap"
"11","Sophronia Akershem"
"12","Abbey Potterson"
"12","Alfred Lammle"
"12","Blight"
"12","Eugene Wrayburn"
"12","Gaffer Hexam"
"12","George Jones"
"12","Mortimer Lightwood"
"12","Mr Inspector"
"12","Mr Podsnap"
"12","Rogue Riderhood"
"13","Abbey Potterson"
"13","Bob Gliddery"
"13","Eugene Wrayburn"
"13","Gaffer Hexam"
"13","Mortimer Lightwood"
"13","Mr Inspector"
"13","Rogue Riderhood"
"14","Eugene Wrayburn"
"14","Gaffer Hexam"
"14","Mortimer Lightwood"
"14","Mr Boffin"
"14","Mr Inspector"
"14","Rogue Riderhood"
"15","Bella Wilfer"
"15","John Harmon"
"15","Mr Boffin"
"15","Mrs Boffin"
"15","Silas Wegg"
"16","Bella Wilfer"
"16","Blight"
"16","John Harmon"
"16","Mortimer Lightwood"
"16","Mr Boffin"
"16","Mr Wilfer"
"16","Mrs Boffin"
"16","Mrs Milvey"
"16","Mrs Wilfer"
"16","Reverend  FrankMilvey"
"17","Bella Wilfer"
"17","Georgiana Podsnap"
"17","John Harmon"
"17","Lady Tippins"
"17","Melvin Twemlow"
"17","Mr Boffin"
"17","Mr Veneering"
"17","Mrs  Veneering"
"17","Mrs Boffin"
"17","Mrs Podsnap"
"18","Abbey Potterson"
"18","Bradley Headstone"
"18","Charley Hexam"
"18","Eugene Wrayburn"
"18","Lizzie Hexam"
"19","Bradley Headstone"
"19","Eugene Wrayburn"
"19","Jenny Wren"
"19","Lizzie Hexam"
"19","Rogue Riderhood"
"20","Analytical Chemist"
"20","Boots Brewer"
"20","Lady Tippins"
"20","Lord Snigsworth"
"20","Melvin Twemlow"
"20","Mr Podsnap"
"20","Mr Veneering"
"20","Mrs  Veneering"
"20","Mrs Podsnap"
"21","Alfred Lammle"
"21","Georgiana Podsnap"
"21","Mr Podsnap"
"21","Mr Veneering"
"21","Mrs Podsnap"
"21","Sophronia Akershem"
"22","Alfred Lammle"
"22","Fledgeby"
"22","Georgiana Podsnap"
"22","Jenny Wren"
"22","Lizzie Hexam"
"22","Lord Snigsworth"
"22","Mr Podsnap"
"22","Sophronia Akershem"
"23","Bradley Headstone"
"23","Charley Hexam"
"23","Eugene Wrayburn"
"23","George Jones"
"23","Lady Tippins"
"23","Lizzie Hexam"
"23","Mortimer Lightwood"
"24","John Harmon"
"24","Mr Boffin"
"24","MrVenus"
"24","Silas Wegg"
"25","Bella Wilfer"
"25","Jenny Wren"
"25","John Harmon"
"25","Lavinia Wilfer"
"25","Mortimer Lightwood"
"25","Mr Boffin"
"25","Mr Veneering"
"25","Mr Wilfer"
"25","Mrs Boffin"
"25","Mrs Wilfer"
"26","Bella Wilfer"
"26","Betty Higden"
"26","John Harmon"
"26","Johnny"
"26","Mrs Boffin"
"26","Sloppy"
"27","Bella Wilfer"
"27","Betty Higden"
"27","John Harmon"
"27","Johnny"
"27","Mr Boffin"
"27","Mrs Boffin"
"27","Mrs Milvey"
"27","Reverend  FrankMilvey"
"27","Silas Wegg"
"27","Sloppy"
"28","Bradley Headstone"
"28","Charley Hexam"
"28","Eugene Wrayburn"
"28","Jenny Wren"
"28","Lizzie Hexam"
"28","Mary Anne"
"28","Miss Peecher"
"28","Mr Dolls"
"29","Alfred Lammle"
"29","Eugene Wrayburn"
"29","Gaffer Hexam"
"29","Lizzie Hexam"
"29","Rogue Riderhood"
"30","Bella Wilfer"
"30","Jacob Kibble"
"30","John Harmon"
"30","Lavinia Wilfer"
"30","Mr Boffin"
"30","Mr Wilfer"
"30","Mrs Boffin"
"30","Mrs Wilfer"
"30","Pleasant Riderhood"
"30","Rogue Riderhood"
"31","Bella Wilfer"
"31","Betty Higden"
"31","Bradley Headstone"
"31","Eugene Wrayburn"
"31","George Sampson"
"31","John Harmon"
"31","Johnny"
"31","Lizzie Hexam"
"31","Mortimer Lightwood"
"31","Mr Boffin"
"31","Mr Wilfer"
"31","Mrs Boffin"
"31","Pleasant Riderhood"
"31","Rogue Riderhood"
"31","Sloppy"
"32","Bradley Headstone"
"32","Charley Hexam"
"32","Eugene Wrayburn"
"32","Jenny Wren"
"32","John Harmon"
"32","Lizzie Hexam"
"32","Miss Peecher"
"32","Mr Riah"
"33","Alfred Lammle"
"33","Analytical Chemist"
"33","Boots Brewer"
"33","Eugene Wrayburn"
"33","Fledgeby"
"33","Gaffer Hexam"
"33","Georgiana Podsnap"
