"id1" "id2" "label"
"Admiral Crawford" "Dr Grant" 5
"Admiral Crawford" "Edmund Bertram" 8
"Admiral Crawford" "Fanny Price" 9
"Admiral Crawford" "Henry Crawford" 9
"Admiral Crawford" "John Groom" 1
"Admiral Crawford" "Julia Bertram" 5
"Admiral Crawford" "Lady Flora Stornaway" 2
"Admiral Crawford" "Lord Stornaway" 1
"Admiral Crawford" "Margaret Fraser" 1
"Admiral Crawford" "Maria Bertram" 5
"Admiral Crawford" "Mary Crawford" 9
"Admiral Crawford" "Miss Lee" 1
"Admiral Crawford" "Mr Fraser" 1
"Admiral Crawford" "Mr Green" 1
"Admiral Crawford" "Mr Price" 1
"Admiral Crawford" "Mr Rushworth" 6
"Admiral Crawford" "Mrs Brown" 1
"Admiral Crawford" "Mrs Chapman" 1
"Admiral Crawford" "Mrs Crawford" 3
"Admiral Crawford" "Mrs Janet Fraser" 2
"Admiral Crawford" "Mrs Jefferies" 1
"Admiral Crawford" "Mrs Norris" 3
"Admiral Crawford" "Sir Charles" 1
"Admiral Crawford" "Sir Thomas Bertram" 8
"Admiral Crawford" "Smith" 1
"Admiral Crawford" "Susan PriceMP" 1
"Admiral Crawford" "Tom Bertram" 3
"Admiral Crawford" "William Price" 7
"Baddeley" "Edmund Bertram" 3
"Baddeley" "Fanny Price" 3
"Baddeley" "Henry Crawford" 3
"Baddeley" "Julia Bertram" 2
"Baddeley" "Maria Bertram" 3
"Baddeley" "Mary Crawford" 3
"Baddeley" "Mr Rushworth" 2
"Baddeley" "Mrs Norris" 1
"Baddeley" "Nanny" 1
"Baddeley" "Sir Thomas Bertram" 3
"Baddeley" "Tom Bertram" 1
"Baddeley" "William Price" 3
"Betsey Price" "Captain Walsh" 1
"Betsey Price" "Charlie Price" 2
"Betsey Price" "Edmund Bertram" 5
"Betsey Price" "Fanny Price" 5
"Betsey Price" "Henry Crawford" 5
"Betsey Price" "Johnny Price" 1
"Betsey Price" "Julia Bertram" 2
"Betsey Price" "Lady Bertram" 1
"Betsey Price" "Margaret Fraser" 1
"Betsey Price" "Maria Bertram" 2
"Betsey Price" "Mary Crawford" 4
"Betsey Price" "Mary Price" 1
"Betsey Price" "Mr Campbell" 1
"Betsey Price" "Mr Fraser" 1
"Betsey Price" "Mr Price" 2
"Betsey Price" "Mr Rushworth" 1
"Betsey Price" "Mrs Janet Fraser" 1
"Betsey Price" "Mrs Norris" 2
"Betsey Price" "Mrs. Admiral Maxwell" 1
"Betsey Price" "Mrs. Frances Price" 4
"Betsey Price" "Old Scholey" 1
"Betsey Price" "Rebecca" 2
"Betsey Price" "Richard Price" 1
"Betsey Price" "Sam Price" 2
"Betsey Price" "Sir Thomas Bertram" 3
"Betsey Price" "Susan PriceMP" 5
"Betsey Price" "Tom Bertram" 1
"Betsey Price" "Turner" 1
"Betsey Price" "William Price" 4
"Captain Walsh" "Charlie Price" 1
"Captain Walsh" "Edmund Bertram" 1
"Captain Walsh" "Fanny Price" 1
"Captain Walsh" "Henry Crawford" 1
"Captain Walsh" "Julia Bertram" 1
"Captain Walsh" "Lady Bertram" 1
"Captain Walsh" "Maria Bertram" 1
"Captain Walsh" "Mary Crawford" 1
"Captain Walsh" "Mary Price" 1
"Captain Walsh" "Mr Campbell" 1
"Captain Walsh" "Mr Price" 1
"Captain Walsh" "Mrs Norris" 1
"Captain Walsh" "Mrs. Admiral Maxwell" 1
"Captain Walsh" "Mrs. Frances Price" 1
"Captain Walsh" "Old Scholey" 1
"Captain Walsh" "Rebecca" 1
"Captain Walsh" "Sam Price" 1
"Captain Walsh" "Sir Thomas Bertram" 1
"Captain Walsh" "Susan PriceMP" 1
"Captain Walsh" "Tom Bertram" 1
"Captain Walsh" "Turner" 1
"Captain Walsh" "William Price" 1
"Charles" "Charles Anderson" 1
"Charles" "Dr Grant" 2
"Charles" "Edmund Bertram" 2
"Charles" "Fanny Price" 2
"Charles" "Henry Crawford" 2
"Charles" "Julia Bertram" 2
"Charles" "Maria Bertram" 2
"Charles" "Mary Crawford" 1
"Charles" "Miss Anderson" 1
"Charles" "Miss Augusta Sneyd" 1
"Charles" "Mr Rushworth" 2
"Charles" "Mrs Holford" 1
"Charles" "Mrs Sneyd" 1
"Charles" "Sir Thomas Bertram" 2
"Charles" "Sneyd" 1
"Charles" "Tom Bertram" 2
"Charles Anderson" "Dr Grant" 1
"Charles Anderson" "Edmund Bertram" 1
"Charles Anderson" "Fanny Price" 1
"Charles Anderson" "Henry Crawford" 1
"Charles Anderson" "Julia Bertram" 1
"Charles Anderson" "Maria Bertram" 1
"Charles Anderson" "Mary Crawford" 1
"Charles Anderson" "Miss Anderson" 1
"Charles Anderson" "Miss Augusta Sneyd" 1
"Charles Anderson" "Mr Rushworth" 1
"Charles Anderson" "Mrs Holford" 1
"Charles Anderson" "Mrs Sneyd" 1
"Charles Anderson" "Sir Thomas Bertram" 1
"Charles Anderson" "Sneyd" 1
"Charles Anderson" "Tom Bertram" 1
"Charles Maddox" "Edmund Bertram" 3
"Charles Maddox" "Fanny Price" 3
"Charles Maddox" "Henry Crawford" 2
"Charles Maddox" "Julia Bertram" 3
"Charles Maddox" "Lady Ravenshaw" 1
"Charles Maddox" "Maria Bertram" 3
"Charles Maddox" "Mary Crawford" 3
"Charles Maddox" "Miss Lee" 1
"Charles Maddox" "Mr Rushworth" 3
"Charles Maddox" "Sir Thomas Bertram" 3
"Charles Maddox" "Tom Bertram" 3
"Charles Maddox" "Tom Oliver" 1
"Charles Maddox" "William Price" 1
"Charlie Price" "Edmund Bertram" 2
"Charlie Price" "Fanny Price" 2
"Charlie Price" "Henry Crawford" 2
"Charlie Price" "Johnny Price" 1
"Charlie Price" "Julia Bertram" 1
"Charlie Price" "Lady Bertram" 1
"Charlie Price" "Maria Bertram" 1
"Charlie Price" "Mary Crawford" 1
"Charlie Price" "Mary Price" 1
"Charlie Price" "Mr Campbell" 1
"Charlie Price" "Mr Price" 1
"Charlie Price" "Mrs Norris" 2
"Charlie Price" "Mrs. Admiral Maxwell" 1
"Charlie Price" "Mrs. Frances Price" 2
"Charlie Price" "Old Scholey" 1
"Charlie Price" "Rebecca" 1
"Charlie Price" "Richard Price" 1
"Charlie Price" "Sam Price" 2
"Charlie Price" "Sir Thomas Bertram" 2
"Charlie Price" "Susan PriceMP" 2
"Charlie Price" "Tom Bertram" 1
"Charlie Price" "Turner" 1
"Charlie Price" "William Price" 2
"Colonel Harrison" "Edmund Bertram" 1
"Colonel Harrison" "Fanny Price" 1
"Colonel Harrison" "Henry Crawford" 1
"Colonel Harrison" "Julia Bertram" 1
"Colonel Harrison" "Lady Prescott" 1
"Colonel Harrison" "Maria Bertram" 1
"Colonel Harrison" "Mary Crawford" 1
"Colonel Harrison" "Mrs Norris" 1
"Colonel Harrison" "Sir Thomas Bertram" 1
"Colonel Harrison" "William Price" 1
"Dr Grant" "Edmund Bertram" 19
"Dr Grant" "Fanny Price" 19
"Dr Grant" "Henry Crawford" 18
"Dr Grant" "John Groom" 1
"Dr Grant" "Julia Bertram" 17
"Dr Grant" "Lady Bertram" 1
"Dr Grant" "Lady Flora Stornaway" 2
"Dr Grant" "Lord Stornaway" 1
"Dr Grant" "Margaret Fraser" 2
"Dr Grant" "Maria Bertram" 17
"Dr Grant" "Mary Crawford" 17
"Dr Grant" "Miss Anderson" 1
"Dr Grant" "Miss Augusta Sneyd" 1
"Dr Grant" "Miss Lee" 2
"Dr Grant" "Mr Fraser" 2
"Dr Grant" "Mr Green" 1
"Dr Grant" "Mr Rushworth" 17
"Dr Grant" "Mrs Chapman" 1
"Dr Grant" "Mrs Crawford" 2
"Dr Grant" "Mrs Holford" 1
"Dr Grant" "Mrs Janet Fraser" 3
"Dr Grant" "Mrs Jefferies" 1
"Dr Grant" "Mrs Norris" 6
