"","Character","Node","Appearances"
"229","Miss Havisham",33,37
"230","Miss Havisham",12,37
"231","Miss Havisham",8,37
"232","Miss Havisham",25,37
"233","Miss Havisham",52,37
"234","Miss Havisham",30,37
"235","Miss Havisham",11,37
"236","Miss Havisham",15,37
"237","Miss Havisham",22,37
"238","Miss Havisham",10,37
"239","Miss Havisham",51,37
"240","Miss Havisham",18,37
"241","Miss Havisham",34,37
"242","Miss Havisham",29,37
"243","Miss Havisham",50,37
"244","Miss Havisham",49,37
"245","Miss Havisham",39,37
"246","Miss Havisham",48,37
"247","Miss Havisham",53,37
"248","Miss Havisham",57,37
"249","Miss Havisham",13,37
"250","Miss Havisham",44,37
"251","Miss Havisham",19,37
"252","Miss Havisham",40,37
"253","Miss Havisham",14,37
"254","Miss Havisham",32,37
"255","Miss Havisham",36,37
"256","Miss Havisham",9,37
"257","Miss Havisham",42,37
"258","Miss Havisham",17,37
"259","Miss Havisham",38,37
"260","Miss Havisham",43,37
"261","Miss Havisham",28,37
"262","Miss Havisham",31,37
"263","Miss Havisham",37,37
"264","Miss Havisham",27,37
"265","Miss Skiffins",48,4
"266","Miss Skiffins",55,4
"267","Miss Skiffins",45,4
"268","Miss Skiffins",37,4
"269","Molly",26,2
"270","Molly",48,2
"271","Mr Camilla",25,3
"272","Mr Camilla",11,3
"273","Mr Camilla",18,3
"274","Mr Clarriker",41,5
"275","Mr Clarriker",52,5
"276","Mr Clarriker",45,5
"277","Mr Clarriker",58,5
"278","Mr Clarriker",37,5
"279","Mr Havisham",22,2
"280","Mr Havisham",42,2
"281","Mr Hubble",35,3
"282","Mr Hubble",4,3
"283","Mr Hubble",5,3
"284","Mr Jaggers",26,25
"285","Mr Jaggers",44,25
"286","Mr Jaggers",30,25
"287","Mr Jaggers",22,25
"288","Mr Jaggers",36,25
"289","Mr Jaggers",32,25
"290","Mr Jaggers",19,25
"291","Mr Jaggers",40,25
"292","Mr Jaggers",51,25
"293","Mr Jaggers",56,25
"294","Mr Jaggers",38,25
"295","Mr Jaggers",20,25
"296","Mr Jaggers",37,25
"297","Mr Jaggers",39,25
"298","Mr Jaggers",48,25
"299","Mr Jaggers",21,25
"300","Mr Jaggers",24,25
"301","Mr Jaggers",49,25
"302","Mr Jaggers",29,25
"303","Mr Jaggers",42,25
"304","Mr Jaggers",33,25
"305","Mr Jaggers",55,25
"306","Mr Jaggers",25,25
"307","Mr Jaggers",18,25
"308","Mr Jaggers",50,25
"309","Mr Pocket",57,16
"310","Mr Pocket",24,16
"311","Mr Pocket",22,16
"312","Mr Pocket",32,16
"313","Mr Pocket",49,16
"314","Mr Pocket",25,16
"315","Mr Pocket",21,16
"316","Mr Pocket",44,16
"317","Mr Pocket",23,16
"318","Mr Pocket",18,16
"319","Mr Pocket",29,16
"320","Mr Pocket",26,16
"321","Mr Pocket",11,16
"322","Mr Pocket",34,16
"323","Mr Pocket",28,16
"324","Mr Pocket",33,16
"325","Mr Trabb",35,6
"326","Mr Trabb",19,6
"327","Mr Trabb",22,6
"328","Mr Trabb",34,6
"329","Mr Trabb",53,6
"330","Mr Trabb",30,6
"331","Mr Wopsle",18,15
"332","Mr Wopsle",37,15
"333","Mr Wopsle",47,15
"334","Mr Wopsle",13,15
"335","Mr Wopsle",10,15
"336","Mr Wopsle",15,15
"337","Mr Wopsle",31,15
"338","Mr Wopsle",30,15
"339","Mr Wopsle",4,15
"340","Mr Wopsle",5,15
"341","Mr Wopsle",16,15
"342","Mr Wopsle",6,15
"343","Mr Wopsle",7,15
"344","Mr Wopsle",27,15
"345","Mr Wopsle",17,15
"346","Mrs Brandley",43,2
"347","Mrs Brandley",38,2
"348","Mrs Coiler",23,1
"349","Mrs Hubble",4,3
"350","Mrs Hubble",18,3
"351","Mrs Hubble",35,3
"352","Mrs Joe Gargery",15,21
"353","Mrs Joe Gargery",10,21
"354","Mrs Joe Gargery",1,21
"355","Mrs Joe Gargery",8,21
"356","Mrs Joe Gargery",4,21
"357","Mrs Joe Gargery",17,21
"358","Mrs Joe Gargery",12,21
"359","Mrs Joe Gargery",13,21
"360","Mrs Joe Gargery",35,21
"361","Mrs Joe Gargery",7,21
"362","Mrs Joe Gargery",11,21
"363","Mrs Joe Gargery",5,21
"364","Mrs Joe Gargery",58,21
"365","Mrs Joe Gargery",18,21
"366","Mrs Joe Gargery",9,21
"367","Mrs Joe Gargery",14,21
"368","Mrs Joe Gargery",6,21
"369","Mrs Joe Gargery",19,21
"370","Mrs Joe Gargery",16,21
"371","Mrs Joe Gargery",2,21
"372","Mrs Joe Gargery",53,21
"373","Mrs Pocket",23,6
"374","Mrs Pocket",34,6
"375","Mrs Pocket",26,6
"376","Mrs Pocket",22,6
"377","Mrs Pocket",33,6
"378","Mrs Pocket",25,6
"379","Old Barley",53,5
"380","Old Barley",46,5
"381","Old Barley",58,5
"382","Old Barley",52,5
"383","Old Barley",50,5
"384","Orlick Dolge",43,9
"385","Orlick Dolge",29,9
"386","Orlick Dolge",53,9
"387","Orlick Dolge",17,9
"388","Orlick Dolge",57,9
"389","Orlick Dolge",16,9
"390","Orlick Dolge",15,9
"391","Orlick Dolge",35,9
"392","Orlick Dolge",30,9
"393","Pip",10,49
"394","Pip",42,49
"395","Pip",1,49
"396","Pip",35,49
"397","Pip",38,49
"398","Pip",57,49
"399","Pip",19,49
"400","Pip",25,49
"401","Pip",37,49
"402","Pip",34,49
"403","Pip",4,49
"404","Pip",47,49
"405","Pip",23,49
"406","Pip",5,49
"407","Pip",49,49
"408","Pip",39,49
"409","Pip",51,49
"410","Pip",46,49
"411","Pip",8,49
"412","Pip",15,49
"413","Pip",28,49
"414","Pip",48,49
"415","Pip",44,49
"416","Pip",2,49
"417","Pip",27,49
"418","Pip",33,49
"419","Pip",22,49
"420","Pip",55,49
"421","Pip",41,49
"422","Pip",11,49
"423","Pip",18,49
"424","Pip",45,49
"425","Pip",13,49
"426","Pip",24,49
"427","Pip",7,49
"428","Pip",32,49
"429","Pip",17,49
"430","Pip",20,49
