"id1" "id2" "label"
"Abel Magwitch" "Avenger" 3
"Abel Magwitch" "Bentley Drummle" 1
"Abel Magwitch" "Biddy" 4
"Abel Magwitch" "Clara Barley" 5
"Abel Magwitch" "Compeyson" 13
"Abel Magwitch" "Estella" 8
"Abel Magwitch" "Herbert Pocket" 15
"Abel Magwitch" "Jack" 2
"Abel Magwitch" "Joe Gargery" 12
"Abel Magwitch" "John Wemmick" 9
"Abel Magwitch" "Mary Anne" 1
"Abel Magwitch" "Mike" 1
"Abel Magwitch" "Miss Havisham" 10
"Abel Magwitch" "Miss Skiffins" 2
"Abel Magwitch" "Mr Clarriker" 3
"Abel Magwitch" "Mr Havisham" 1
"Abel Magwitch" "Mr Hubble" 1
"Abel Magwitch" "Mr Jaggers" 7
"Abel Magwitch" "Mr Pocket" 1
"Abel Magwitch" "Mr Trabb" 1
"Abel Magwitch" "Mr Wopsle" 4
"Abel Magwitch" "Mrs Brandley" 1
"Abel Magwitch" "Mrs Joe Gargery" 6
"Abel Magwitch" "Old Barley" 4
"Abel Magwitch" "Orlick Dolge" 3
"Abel Magwitch" "Pip" 16
"Abel Magwitch" "Skiffins" 1
"Abel Magwitch" "Startop" 3
"Abel Magwitch" "The Aged" 2
"Abel Magwitch" "Trabb's Boy" 2
"Abel Magwitch" "Uncle Pumblechook" 3
"Avenger" "Bentley Drummle" 2
"Avenger" "Biddy" 2
"Avenger" "Camilla" 1
"Avenger" "Clara Barley" 1
"Avenger" "Compeyson" 1
"Avenger" "Estella" 3
"Avenger" "Herbert Pocket" 5
"Avenger" "Joe Gargery" 5
"Avenger" "John Wemmick" 1
"Avenger" "Miss Havisham" 5
"Avenger" "Mr Jaggers" 2
"Avenger" "Mr Pocket" 2
"Avenger" "Mr Trabb" 2
"Avenger" "Mr Wopsle" 2
"Avenger" "Mrs Joe Gargery" 1
"Avenger" "Mrs Pocket" 1
"Avenger" "Orlick Dolge" 1
"Avenger" "Pip" 6
"Avenger" "Startop" 1
"Avenger" "Trabb's Boy" 2
"Avenger" "Uncle Pumblechook" 3
"Bentley Drummle" "Biddy" 2
"Bentley Drummle" "Camilla" 4
"Bentley Drummle" "Compeyson" 1
"Bentley Drummle" "Dunstable" 1
"Bentley Drummle" "Estella" 7
"Bentley Drummle" "Flopson" 1
"Bentley Drummle" "Georiana Pocket" 3
"Bentley Drummle" "Herbert Pocket" 9
"Bentley Drummle" "Joe Gargery" 5
"Bentley Drummle" "John Wemmick" 4
"Bentley Drummle" "Millers" 1
"Bentley Drummle" "Miss Havisham" 8
"Bentley Drummle" "Miss Skiffins" 1
"Bentley Drummle" "Molly" 2
"Bentley Drummle" "Mr Camilla" 2
"Bentley Drummle" "Mr Jaggers" 5
"Bentley Drummle" "Mr Pocket" 6
"Bentley Drummle" "Mr Trabb" 1
"Bentley Drummle" "Mr Wopsle" 1
"Bentley Drummle" "Mrs Brandley" 2
"Bentley Drummle" "Mrs Coiler" 1
"Bentley Drummle" "Mrs Joe Gargery" 1
"Bentley Drummle" "Mrs Pocket" 4
"Bentley Drummle" "Orlick Dolge" 1
"Bentley Drummle" "Pip" 9
"Bentley Drummle" "Sarah Pocket" 2
"Bentley Drummle" "Sophia" 1
"Bentley Drummle" "Startop" 4
"Bentley Drummle" "The Aged" 2
"Bentley Drummle" "Uncle Pumblechook" 2
"Biddy" "Camilla" 3
"Biddy" "Clara Barley" 3
"Biddy" "Compeyson" 3
"Biddy" "Estella" 12
"Biddy" "Flopson" 1
"Biddy" "Georiana Pocket" 1
"Biddy" "Herbert Pocket" 10
"Biddy" "Joe Gargery" 17
"Biddy" "John Wemmick" 1
"Biddy" "Millers" 1
"Biddy" "Miss Havisham" 13
"Biddy" "Mr Camilla" 1
"Biddy" "Mr Clarriker" 1
"Biddy" "Mr Havisham" 1
"Biddy" "Mr Hubble" 1
"Biddy" "Mr Jaggers" 4
"Biddy" "Mr Pocket" 4
"Biddy" "Mr Trabb" 5
"Biddy" "Mr Wopsle" 7
"Biddy" "Mrs Hubble" 2
"Biddy" "Mrs Joe Gargery" 11
"Biddy" "Mrs Pocket" 2
"Biddy" "Old Barley" 2
"Biddy" "Orlick Dolge" 6
"Biddy" "Pip" 15
"Biddy" "Sarah Pocket" 4
"Biddy" "Startop" 2
"Biddy" "Trabb's Boy" 2
"Biddy" "Uncle Pumblechook" 10
"Biddy" "William Potkins" 1
"Black Bill" "Estella" 1
"Black Bill" "John Wemmick" 1
"Black Bill" "Miss Havisham" 1
"Black Bill" "Mr Jaggers" 1
"Black Bill" "Mr Pocket" 1
"Black Bill" "Pip" 1
"Black Bill" "The Aged" 1
"Camilla" "Estella" 5
"Camilla" "Georiana Pocket" 4
"Camilla" "Herbert Pocket" 5
"Camilla" "Joe Gargery" 4
"Camilla" "John Wemmick" 2
"Camilla" "Miss Havisham" 6
"Camilla" "Mr Camilla" 3
"Camilla" "Mr Jaggers" 3
"Camilla" "Mr Pocket" 6
"Camilla" "Mr Trabb" 1
"Camilla" "Mr Wopsle" 1
"Camilla" "Mrs Hubble" 1
"Camilla" "Mrs Joe Gargery" 2
"Camilla" "Mrs Pocket" 2
"Camilla" "Orlick Dolge" 1
"Camilla" "Pip" 6
"Camilla" "Sarah Pocket" 3
"Camilla" "Startop" 2
"Camilla" "The Aged" 1
"Camilla" "Uncle Pumblechook" 3
"Clara Barley" "Compeyson" 3
"Clara Barley" "Estella" 6
"Clara Barley" "Herbert Pocket" 9
"Clara Barley" "Joe Gargery" 5
"Clara Barley" "John Wemmick" 4
"Clara Barley" "Mary Anne" 1
"Clara Barley" "Miss Havisham" 4
"Clara Barley" "Miss Skiffins" 2
"Clara Barley" "Mr Clarriker" 3
"Clara Barley" "Mr Jaggers" 2
"Clara Barley" "Mr Trabb" 2
"Clara Barley" "Mr Wopsle" 2
"Clara Barley" "Mrs Joe Gargery" 2
"Clara Barley" "Old Barley" 4
"Clara Barley" "Orlick Dolge" 2
"Clara Barley" "Pip" 8
"Clara Barley" "Skiffins" 1
"Clara Barley" "Startop" 2
"Clara Barley" "The Aged" 2
"Clara Barley" "Trabb's Boy" 2
"Clara Barley" "Uncle Pumblechook" 3
"Clara Barley" "William Potkins" 1
"Compeyson" "Estella" 6
"Compeyson" "Herbert Pocket" 11
"Compeyson" "Jack" 2
"Compeyson" "Joe Gargery" 7
"Compeyson" "John Wemmick" 5
"Compeyson" "Miss Havisham" 6
"Compeyson" "Miss Skiffins" 1
"Compeyson" "Mr Clarriker" 1
"Compeyson" "Mr Havisham" 1
"Compeyson" "Mr Hubble" 1
"Compeyson" "Mr Jaggers" 4
"Compeyson" "Mr Pocket" 1
"Compeyson" "Mr Trabb" 1
"Compeyson" "Mr Wopsle" 3
"Compeyson" "Mrs Brandley" 1
"Compeyson" "Mrs Joe Gargery" 3
"Compeyson" "Old Barley" 3
"Compeyson" "Orlick Dolge" 3
"Compeyson" "Pip" 10
"Compeyson" "Startop" 2
"Compeyson" "The Aged" 1
"Compeyson" "Trabb's Boy" 2
"Compeyson" "Uncle Pumblechook" 2
"Dunstable" "Flopson" 1
"Dunstable" "Herbert Pocket" 1
"Dunstable" "Joe Gargery" 2
"Dunstable" "Millers" 1
"Dunstable" "Mr Hubble" 1
"Dunstable" "Mr Pocket" 1
"Dunstable" "Mr Wopsle" 1
"Dunstable" "Mrs Coiler" 1
"Dunstable" "Mrs Hubble" 1
"Dunstable" "Mrs Joe Gargery" 1
"Dunstable" "Mrs Pocket" 1
"Dunstable" "Pip" 2
"Dunstable" "Sophia" 1
"Dunstable" "Startop" 1
"Dunstable" "Uncle Pumblechook" 1
"Estella" "Flopson" 2
"Estella" "Georiana Pocket" 3
"Estella" "Herbert Pocket" 24
"Estella" "Jack" 1
"Estella" "Joe Gargery" 20
"Estella" "John Wemmick" 10
"Estella" "Mary Anne" 1
