"V1","V2"
"3","Jerry Cruncher"
"4","Jarvis Lorry"
"5","Doctor Manette"
"5","Jarvis Lorry"
"6","Doctor Manette"
"6","Ernest Defarge"
"6","Jarvis Lorry"
"6","Thérèse Defarge"
"7","Jerry Cruncher"
"8","Jarvis Lorry"
"8","Jerry Cruncher"
"9","Doctor Manette"
"9","Jarvis Lorry"
"9","Jerry Cruncher"
"10","Charles St Evrémonde"
"10","Doctor Manette"
"10","Jarvis Lorry"
"10","Mr Stryver"
"10","Sydney Carton"
"11","Doctor Manette"
"11","Mr Stryver"
"11","Sydney Carton"
"12","Charles St Evrémonde"
"12","Doctor Manette"
"12","Jarvis Lorry"
"12","Jerry Cruncher"
"12","Lucie Manette"
"12","Solomon Pross"
"12","Sydney Carton"
"13","Ernest Defarge"
"14","Charles St Evrémonde"
"14","Marquis St Evrémonde II"
"15","Charles St Evrémonde"
"15","Jacques"
"15","Marquis St Evrémonde II"
"15","Théophile Gabelle"
"16","Charles St Evrémonde"
"16","Doctor Manette"
"16","Lucie Manette"
"16","Miss Pross"
"16","Mr Stryver"
"16","Sydney Carton"
"17","Doctor Manette"
"17","Mr Stryver"
"17","Sydney Carton"
"18","Doctor Manette"
"18","Jarvis Lorry"
"18","Mr Stryver"
"19","Doctor Manette"
"19","Lucie Manette"
"19","Mr Stryver"
"19","Sydney Carton"
"20","Jerry Cruncher"
"20","Mrs Cruncher"
"20","Roger Cly"
"21","Ernest Defarge"
"21","Jacques"
"21","Marquis St Evrémonde II"
"21","Thérèse Defarge"
"22","Charles St Evrémonde"
"22","Doctor Manette"
"22","Ernest Defarge"
"22","Gaspard"
"22","Jacques"
"22","Marquis St Evrémonde II"
"22","Solomon Pross"
"22","Thérèse Defarge"
"23","Charles St Evrémonde"
"23","Doctor Manette"
"23","Jarvis Lorry"
"23","Lucie Manette"
"23","Miss Pross"
"24","Charles St Evrémonde"
"24","Doctor Manette"
"24","Ernest Defarge"
"24","Jarvis Lorry"
"24","Lucie Manette"
"24","Miss Pross"
"24","Solomon Pross"
"25","Doctor Manette"
"25","Jarvis Lorry"
"25","Lucie Manette"
"25","Miss Pross"
"26","Charles St Evrémonde"
"26","Jarvis Lorry"
"26","Miss Pross"
"26","Mr Stryver"
"26","Sydney Carton"
"27","Charles St Evrémonde"
"27","Doctor Manette"
"27","Ernest Defarge"
"27","Jacques"
"27","Jarvis Lorry"
"27","Lucie Manette"
"27","Miss Pross"
"27","Mr Stryver"
"27","Sydney Carton"
"27","Thérèse Defarge"
"28","Ernest Defarge"
"28","Jacques"
"28","Thérèse Defarge"
"29","Jacques"
"29","Marquis St Evrémonde II"
"29","Théophile Gabelle"
"30","Charles St Evrémonde"
"30","Doctor Manette"
"30","Jarvis Lorry"
"30","Jerry Cruncher"
"30","Lucie Manette"
"30","Marquis St Evrémonde II"
"30","Mr Stryver"
"30","Théophile Gabelle"
"31","Charles St Evrémonde"
"31","Doctor Manette"
"31","Ernest Defarge"
"31","Jarvis Lorry"
"31","Théophile Gabelle"
"32","Charles St Evrémonde"
"32","Doctor Manette"
"32","Jarvis Lorry"
"32","Lucie Manette"
"32","Marquis St Evrémonde II"
"32","Miss Pross"
"33","Charles St Evrémonde"
"33","Doctor Manette"
"33","Ernest Defarge"
"33","Jarvis Lorry"
"33","Jerry Cruncher"
"33","Lucie Manette"
"33","Miss Pross"
"33","The Vengeance"
"33","Thérèse Defarge"
"34","Charles St Evrémonde"
"34","Doctor Manette"
"34","Ernest Defarge"
"34","Jarvis Lorry"
"34","Lucie Manette"
"35","Charles St Evrémonde"
"35","Jarvis Lorry"
