"V1","V2"
"3","Ada Clare"
"3","Conversation Kenge"
"3","Esther Summerson"
"3","John Jarndyce"
"3","Richard Carstone"
"4","Ada Clare"
"4","Caroline Caddy"
"4","John Jarndyce"
"4","Mr Quale"
"4","Mrs Jellyby"
"4","Peepy Jellby"
"4","Priscilla"
"4","Richard Carstone"
"5","Ada Clare"
"5","Caroline Caddy"
"4","Conversation Kenge"
"4","Esther Summerson"
"5","John Jarndyce"
"5","Mrs Jellyby"
"5","Peepy Jellby"
"5","Richard Carstone"
"6","Esther Summerson"
"2","Lady Dedlock"
"2","Mr Tulkinghorn"
"2","Sir Dedlock"
"4","William Guppy"
"6","Ada Clare"
"7","Esther Summerson"
"6","John Jarndyce"
"4","Mr Jellyby"
"6","Mr Skimpole"
"6","Mrs Jellyby"
"6","Richard Carstone"
"8","Ada Clare"
"6","Coavinses"
"6","Conversation Kenge"
"8","Esther Summerson"
"8","John Jarndyce"
"7","Lady Dedlock"
"8","Mr Skimpole"
"8","Richard Carstone"
"7","Sir Dedlock"
"7","William Guppy"
"5","Captain Hawden"
"9","Coavinses"
"5","Krook"
"7","Mr Tulkinghorn"
"10","Captain Hawden"
"10","Guster"
"10","Krook"
"10","Mr Snagsby"
"10","Mr Tulkinghorn"
"10","Mrs Snagsby"
"9","Lady Dedlock"
"9","Lawrence Boythorn"
"11","Mr Tulkinghorn"
"7","Mrs Rouncewell"
"7","Rosa"
"9","Sir Dedlock"
"7","Watt Rouncewell"
"9","Ada Clare"
"9","Conversation Kenge"
"9","Esther Summerson"
"9","John Jarndyce"
"12","Lawrence Boythorn"
"9","Richard Carstone"
"9","William Guppy"
"13","Ada Clare"
"6","Caroline Caddy"
"13","Conversation Kenge"
"13","Esther Summerson"
"13","John Jarndyce"
"11","Krook"
"11","Miss Flite"
"13","Mr Badger"
"8","Mr Jellyby"
"5","Mr Quale"
"8","Mrs Jellyby"
"6","Peepy Jellby"
"13","Richard Carstone"
"13","William Guppy"
"14","Ada Clare"
"10","Coavinses"
"14","John Jarndyce"
"13","Lawrence Boythorn"
"1","Mr Gridley"
"8","Mr Gusher"
"14","Mr Quale"
"9","Mr Skimpole"
"12","Mr Tulkinghorn"
"14","Mrs Jellyby"
"8","Mrs Pardiggle"
"11","Jo"
"14","Krook"
"12","Lady Dedlock"
"15","Lawrence Boythorn"
"2","Mercury"
"15","Mr Gridley"
"15","Mr Tulkinghorn"
"12","Mrs Rouncewell"
"12","Rosa"
"12","Sir Dedlock"
"15","Ada Clare"
"14","Allan Woodcourt"
"13","Captain Swosser"
"14","Caroline Caddy"
"14","Conversation Kenge"
"14","Esther Summerson"
"15","John Jarndyce"
"14","Miss Flite"
"14","Mr Badger"
"13","Mrs Badger"
"14","Prince Turvey"
"13","Professor Dingo"
"14","Richard Carstone"
"17","Ada Clare"
"17","Conversation Kenge"
"17","Esther Summerson"
"17","John Jarndyce"
"16","Lady Dedlock"
"16","Lawrence Boythorn"
"12","Mademoiselle Hortense"
"17","Mr Badger"
"7","Mr Rouncewell"
"15","Mr Skimpole"
"6","Mrs Skimpole"
"17","Richard Carstone"
"16","Sir Dedlock"
"18","Esther Summerson"
"11","Guster"
"16","Jo"
"16","Krook"
"11","Little Swills"
"11","Mr Snagsby"
"3","Mrs Chadband"
"11","Mrs Snagsby"
"14","William Guppy"
"19","Krook"
"17","Miss Flite"
"19","Mr Snagsby"
"16","Mr Tulkinghorn"
"11","Mrs Perkins"
"11","Mrs Piper"
"19","Mrs Snagsby"
"18","Richard Carstone"
"19","William Guppy"
"20","Bartholomew Smallweed"
"11","Captain Hawden"
"15","Charley"
"20","Grandfather Smallweed"
"20","William Guppy"
"19","Guster"
"8","Jenny"
"19","Jo"
"18","Mademoiselle Hortense"
"16","Mr Gridley"
"20","Mr Snagsby"
"20","Mr Tulkinghorn"
"20","Mrs Snagsby"
"18","Ada Clare"
"17","Caroline Caddy"
"21","Charley"
"15","Emma Neckett"
"19","Esther Summerson"
"18","John Jarndyce"
"18","Lady Dedlock"
"18","Lawrence Boythorn"
"22","Mademoiselle Hortense"
"20","Miss Flite"
"18","Mr Badger"
"14","Mr Jellyby"
"15","Mr Quale"
"14","Mr Turveydrop"
"15","Mrs Blinder"
"15","Mrs Jellyby"
"14","Peepy Jellby"
"17","Prince Turvey"
"20","Richard Carstone"
"15","Tom Neckett"
"23","Ada Clare"
"18","Conversation Kenge"
"23","Esther Summerson"
"21","George Rouncewell"
"22","Inspector Bucket"
"23","John Jarndyce"
"23","Miss Flite"
"22","Mr Gridley"
"22","Mr Tulkinghorn"
"19","Mrs Chadband"
"21","Phil Squod"
"23","Richard Carstone"
"21","William Guppy"
"22","Guster"
"24","Inspector Bucket"
"22","Jo"
"22","Mr Snagsby"
"24","Mr Tulkinghorn"
"24","Mrs Chadband"
"22","Mrs Snagsby"
"19","Reverend Chadband"
"21","Captain Hawden"
"24","George Rouncewell"
"21","Grandfather Smallweed"
"25","Inspector Bucket"
"21","Judy Smallweed"
"24","Mr Gridley"
"25","Mr Tulkinghorn"
"24","Phil Squod"
"26","Captain Hawden"
"26","George Rouncewell"
"26","Grandfather Smallweed"
"26","Judy Smallweed"
"26","Mr Gridley"
"26","Mr Tulkinghorn"
"18","Sir Dedlock"
"2","Bob Stables"
"23","Lady Dedlock"
"12","Lord Boodle"
"18","Mr Rouncewell"
"27","Mr Tulkinghorn"
"16","Mrs Rouncewell"
"16","Rosa"
"27","Sir Dedlock"
"12","William Buffy"
"27","Captain Hawden"
"24","Esther Summerson"
"25","Jo"
"24","John Jarndyce"
"20","Krook"
"28","Lady Dedlock"
"16","Mercury"
"3","Miss Barbary"
"28","Mr Tulkinghorn"
"28","Sir Dedlock"
"24","William Guppy"
"24","Ada Clare"
"17","Allan Woodcourt"
"23","Caroline Caddy"
"23","Charley"
"29","Esther Summerson"
"29","John Jarndyce"
"24","Miss Flite"
"23","Mr Jellyby"
"23","Mr Quale"
"23","Mr Turveydrop"
"17","Mrs Badger"
"23","Mrs Jellyby"
"15","Mrs Pardiggle"
"17","Mrs Woodcourt"
"23","Peepy Jellby"
"23","Prince Turvey"
"24","Richard Carstone"
"30","Ada Clare"
"30","Charley"
"23","Emma Neckett"
"22","Jenny"
"29","Jo"
"22","Liz"
"18","Mr Skimpole"
"23","Mrs Blinder"
