"ShannonWiener";"Pielou";"Richness"
2.07944154167984;1;8
2.36938211969468;0.988109091574121;11
2.5536815580298;0.967649140991602;14
2.80537395895724;0.952770282830391;19
2.82462364177338;0.942882535501875;20
2.99519795223572;0.930510561822731;25
3.13128392408219;0.92064163666736;30
3.23068869199669;0.916153827563715;34
3.26145932345271;0.910127553241799;36
3.31106942074245;0.903784278951716;39
3.28396375471391;0.896385559168422;39
3.30429473117161;0.89574483858142;40
3.29183246240755;0.892366504071152;40
3.47467456695302;0.892814750115743;49
3.5137455789119;0.898191440601547;50
3.61139026455177;0.897161426382654;56
3.649425890225;0.898775301302381;58
3.73777390218464;0.898744645440995;64
3.80036201915622;0.894519542246921;70
3.76870059046327;0.887067155722021;70
3.83675224289283;0.885935923877307;76
3.84243950655284;0.881959217245299;78
3.96508406392086;0.883360499116901;89
4.07514302389959;0.89079791992297;97
4.08532919282886;0.893024545599901;97
4.08029178864689;0.88992818545138;98
4.08619646359173;0.891216019001412;98
4.08399119262275;0.890735040460292;98
4.07669472527227;0.889143651342609;98
4.11256291950831;0.889208020357618;102
4.10115057810912;0.884873870408476;103
4.09087216055548;0.880819950213874;104
4.08419404652408;0.877573881003486;105
4.07160963790905;0.874869859553324;105
4.10032028141846;0.870643165272809;111
4.1097705801327;0.870991112265474;112
4.11304082698917;0.870045146435541;113
4.10622792602407;0.866988148990258;114
4.10685608354586;0.867120778044684;114
4.1099610341372;0.864601463085027;116
4.09884933158396;0.862263924065778;116
4.09103713555464;0.860620493371239;116
4.09248372472843;0.859373005010208;117
4.09040677120203;0.857404564163611;118
4.07821219976883;0.854848417112796;118
4.09181780570847;0.854689266436351;120
4.09681023114411;0.854251283952674;121
4.11653675942802;0.85544036874486;123
4.11223778386125;0.854547016526968;123
4.12957109132103;0.853873113845028;126
4.13908751120562;0.854444189981018;127
4.13983403017602;0.854598296120413;127
4.14208210732361;0.855062373396428;127
4.13994813110941;0.854621850316681;127
4.1421668078767;0.852330596991587;129
4.13531103916086;0.850919890539277;129
4.14639963359617;0.850509088906694;131
4.13980494343847;0.849156386703994;131
4.13599031223598;0.848373929923355;131
4.13022601278961;0.847191557382466;131
4.12449839813286;0.846016709622049;131
4.1199131810073;0.84507619033194;131
4.10903425315073;0.84284470570981;131
4.10743668262612;0.842517012199436;131
4.09820501045957;0.84062341250397;131
