"V1","V2"
"1","M’Choakumchild"
"2","Sissy Jupe"
"2","Thomas Gradgrind"
"3","Bounderby"
"3","Louisa Gradgrind"
"3","Thomas Gradgrind"
"3","Tom Gradgrind"
"2","Bitzer"
"4","Bounderby"
"2","M’Choakumchild"
"4","Mrs Gradgrind"
"4","Mrs Pegler"
"3","Sissy Jupe"
"4","Thomas Gradgrind"
"5","Bounderby"
"4","Louisa Gradgrind"
"3","Mr Sleary"
"3","Signor Jupe"
"5","Sissy Jupe"
"5","Thomas Gradgrind"
"6","Bounderby"
"6","Louisa Gradgrind"
"5","Mrs Gradgrind"
"5","Mrs Pegler"
"6","Sissy Jupe"
"6","Thomas Gradgrind"
"4","Tom Gradgrind"
"7","Bounderby"
"7","Louisa Gradgrind"
"5","M’Choakumchild"
"7","Mrs Gradgrind"
"7","Sissy Jupe"
"7","Thomas Gradgrind"
"7","Tom Gradgrind"
"8","Bounderby"
"8","Louisa Gradgrind"
"8","M’Choakumchild"
"6","Mr Sleary"
"8","Mrs Gradgrind"
"8","Sissy Jupe"
"8","Thomas Gradgrind"
"8","Tom Gradgrind"
"9","Bounderby"
"10","Mrs Blackpool"
"7","Mrs Sparsit"
"10","Stephen Blackpool"
"11","Bounderby"
"7","Mrs Pegler"
"10","Rachael"
"11","Stephen Blackpool"
"11","Mrs Blackpool"
"12","Rachael"
"12","Stephen Blackpool"
"12","Bounderby"
"9","Louisa Gradgrind"
"9","M’Choakumchild"
"9","Mrs Gradgrind"
"11","Mrs Sparsit"
"9","Sissy Jupe"
"9","Thomas Gradgrind"
"9","Tom Gradgrind"
"14","Bounderby"
"14","Louisa Gradgrind"
"14","Mrs Gradgrind"
"14","Sissy Jupe"
"14","Thomas Gradgrind"
"15","Bounderby"
"4","Jane Gradgrind"
"7","Lady Scadgers"
"15","Louisa Gradgrind"
"14","Mrs Sparsit"
"15","Thomas Gradgrind"
"14","Tom Gradgrind"
"5","Bitzer"
"16","Bounderby"
"16","Mrs Sparsit"
"17","Bounderby"
"16","Louisa Gradgrind"
"17","Mrs Sparsit"
"16","Thomas Gradgrind"
"16","Tom Gradgrind"
"18","Bounderby"
"18","Harthouse"
"18","Tom Gradgrind"
"17","Bitzer"
"19","Bounderby"
"13","Rachael"
"13","Stephen Blackpool"
"20","Bounderby"
"19","Harthouse"
"18","Louisa Gradgrind"
"20","Slackbridge"
"20","Stephen Blackpool"
"21","Bounderby"
"21","Louisa Gradgrind"
"12","Mrs Pegler"
"18","Mrs Sparsit"
"20","Rachael"
"21","Stephen Blackpool"
"19","Tom Gradgrind"
"22","Bounderby"
"21","Harthouse"
"22","Louisa Gradgrind"
"18","Thomas Gradgrind"
"22","Tom Gradgrind"
"20","Bitzer"
"23","Bounderby"
"23","Harthouse"
"23","Louisa Gradgrind"
"22","Mrs Pegler"
"22","Mrs Sparsit"
"23","Nickits"
"23","Thomas Gradgrind"
"23","Tom Gradgrind"
"24","Bitzer"
"24","Bounderby"
"24","Harthouse"
"16","Jane Gradgrind"
"24","Louisa Gradgrind"
"15","Mrs Gradgrind"
"24","Mrs Sparsit"
"15","Sissy Jupe"
"24","Thomas Gradgrind"
"25","Bounderby"
"25","Harthouse"
"25","Louisa Gradgrind"
"24","Mrs Pegler"
"25","Mrs Sparsit"
"24","Tom Gradgrind"
"26","Bounderby"
"26","Harthouse"
"26","Louisa Gradgrind"
"26","Mrs Sparsit"
"25","Thomas Gradgrind"
"26","Tom Gradgrind"
"27","Louisa Gradgrind"
"27","Thomas Gradgrind"
"27","Tom Gradgrind"
"28","Louisa Gradgrind"
"25","Sissy Jupe"
"28","Thomas Gradgrind"
"27","Bounderby"
"27","Harthouse"
"29","Louisa Gradgrind"
"27","Mrs Sparsit"
"29","Sissy Jupe"
"29","Thomas Gradgrind"
"28","Tom Gradgrind"
"30","Bounderby"
"30","Harthouse"
"16","Lady Scadgers"
"30","Louisa Gradgrind"
"30","Mrs Sparsit"
"30","Sissy Jupe"
"22","Stephen Blackpool"
"30","Thomas Gradgrind"
"31","Bounderby"
"31","Louisa Gradgrind"
"26","Mrs Pegler"
"22","Rachael"
"31","Sissy Jupe"
"21","Slackbridge"
"31","Stephen Blackpool"
"31","Thomas Gradgrind"
"30","Tom Gradgrind"
"32","Bounderby"
"32","Louisa Gradgrind"
"32","Mrs Pegler"
"31","Mrs Sparsit"
"32","Rachael"
"32","Sissy Jupe"
"32","Stephen Blackpool"
"32","Thomas Gradgrind"
"32","Tom Gradgrind"
"33","Bounderby"
"33","Louisa Gradgrind"
"33","Rachael"
"33","Sissy Jupe"
"33","Stephen Blackpool"
"33","Thomas Gradgrind"
"33","Tom Gradgrind"
"25","Bitzer"
"34","Bounderby"
"6","E.W.B. Childers"
"6","Emma Gordon"
"31","Harthouse"
"6","Kidderminster"
"34","Louisa Gradgrind"
"9","Mr Sleary"
"34","Rachael"
"34","Sissy Jupe"
"34","Stephen Blackpool"
"34","Thomas Gradgrind"
"34","Tom Gradgrind"
"35","Bitzer"
"35","Bounderby"
"35","E.W.B. Childers"
"35","Louisa Gradgrind"
"35","Mr Sleary"
"35","Sissy Jupe"
"35","Thomas Gradgrind"
"35","Tom Gradgrind"
"36","Bitzer"
"36","Bounderby"
"31","Lady Scadgers"
"36","Louisa Gradgrind"
"13","Mrs Blackpool"
"33","Mrs Pegler"
"33","Mrs Sparsit"
"35","Rachael"
"36","Sissy Jupe"
"35","Stephen Blackpool"
"36","Thomas Gradgrind"
"36","Tom Gradgrind"
