"V1","V2"
"2","Oliver Twist"
"3","Mr Bumble"
"3","Mr Limbkins"
"3","Oliver Twist"
"4","Mr Bumble"
"4","Oliver Twist"
"5","Charlotte"
"5","Mr Bumble"
"5","Mr Sowerberry"
"5","Mrs Sowerberry"
"5","Oliver Twist"
"6","Charlotte"
"6","Mr Bumble"
"6","Mr Sowerberry"
"6","Mrs Sowerberry"
"6","Noah Claypole"
"6","Oliver Twist"
"7","Charlotte"
"7","Mr Bumble"
"7","Mr Sowerberry"
"7","Mrs Sowerberry"
"7","Noah Claypole"
"7","Oliver Twist"
"8","Mr Sowerberry"
"8","Oliver Twist"
"9","Artful Dodger"
"9","Fagin"
"9","Oliver Twist"
"10","Artful Dodger"
"10","Charley Bates"
"10","Oliver Twist"
"11","Oliver Twist"
"12","Artful Dodger"
"12","Charley Bates"
"12","Fagin"
"12","Mr Brownlow"
"12","Oliver Twist"
"13","Artful Dodger"
"13","Charley Bates"
"13","Fagin"
"13","Mr Fang"
"13","Nancy"
"13","Oliver Twist"
"14","Mr Brownlow"
"14","Mr Bumble"
"14","Mrs Bedwin"
"14","Oliver Twist"
"15","Bill Sikes"
"15","Dick"
"15","Fagin"
"15","Mrs Bedwin"
"15","Nancy"
"15","Oliver Twist"
"16","Artful Dodger"
"16","Bet"
"16","Bill Sikes"
"16","Charley Bates"
"16","Fagin"
"16","Mr Brownlow"
"16","Nancy"
"16","Oliver Twist"
"17","Dick"
"17","Mr Brownlow"
"17","Mr Bumble"
"17","Mr Grimwig"
"17","Mrs Bedwin"
"17","Mrs Mann"
"17","Oliver Twist"
"18","Artful Dodger"
"18","Bet"
"18","Bill Sikes"
"18","Charley Bates"
"18","Fagin"
"18","Nancy"
"18","Oliver Twist"
"19","Artful Dodger"
"19","Bill Sikes"
"19","Fagin"
"19","Nancy"
"19","Oliver Twist"
"20","Bill Sikes"
"20","Fagin"
"20","Nancy"
"20","Oliver Twist"
"21","Bill Sikes"
"21","Ned"
"21","Oliver Twist"
"22","Barney"
"22","Bill Sikes"
"22","Fagin"
"22","Oliver Twist"
"22","Toby Crackit"
"23","Mr Bumble"
"23","Oliver Twist"
"24","Mrs Corney"
"24","Oliver Twist"
"24","Sally"
"25","Artful Dodger"
"25","Bet"
"25","Bill Sikes"
"25","Charley Bates"
"25","Fagin"
"25","Oliver Twist"
"25","Toby Crackit"
"25","Tom Chitling"
"26","Artful Dodger"
"26","Barney"
"26","Bill Sikes"
"26","Fagin"
"26","Nancy"
"26","Toby Crackit"
"27","Charlotte"
"27","Mr Bumble"
"27","Mr Sowerberry"
"27","Mrs Corney"
"27","Mrs Sowerberry"
"27","Noah Claypole"
"27","Oliver Twist"
"27","Toby Crackit"
"28","Bill Sikes"
"28","Oliver Twist"
"28","Toby Crackit"
"29","Brittles"
"29","Mr Giles"
"30","Brittles"
"30","Mr Giles"
"30","Mr Losberne"
"30","Mrs Maylie"
"30","Oliver Twist"
"30","Rose Maylie"
"31","Brittles"
"31","Mr Giles"
"31","Mr Losberne"
"31","Mrs Maylie"
"31","Oliver Twist"
"31","Rose Maylie"
"32","Bill Sikes"
"32","Fagin"
"32","Mr Brownlow"
"32","Mr Giles"
"32","Mr Losberne"
"32","Mrs Bedwin"
