"Character","Node","Appearances"
"Alice",6,1
"Alphonse",28,2
"Alphonse",21,2
"Arthur Gride",52,10
"Arthur Gride",53,10
"Arthur Gride",62,10
"Arthur Gride",59,10
"Arthur Gride",51,10
"Arthur Gride",57,10
"Arthur Gride",47,10
"Arthur Gride",56,10
"Arthur Gride",65,10
"Arthur Gride",54,10
"Augustus Borum",24,1
"Baron Von Koeldwethout",6,2
"Baron Von Koeldwethout",64,2
"Baron Von Swillenhausen",6,1
"Baroness Von Koeldwethout",6,1
"Baroness Von Swillenhausen",6,1
"Belling",5,2
"Belling",4,2
"Bolder",8,3
"Bolder",9,3
"Bolder",7,3
"Brooks",7,1
"Captain Adams",50,1
"Cecilia Bobster",40,2
"Cecilia Bobster",51,2
"Charles Cheeryble",40,11
"Charles Cheeryble",46,11
"Charles Cheeryble",59,11
"Charles Cheeryble",43,11
"Charles Cheeryble",61,11
"Charles Cheeryble",35,11
"Charles Cheeryble",60,11
"Charles Cheeryble",37,11
"Charles Cheeryble",49,11
"Charles Cheeryble",63,11
"Charles Cheeryble",55,11
"Charley",18,1
"Charlotte Borum",24,1
"Cobbey",8,2
"Cobbey",57,2
"Colonel Chowser",50,2
"Colonel Chowser",19,2
"David",37,1
"Doctor Lumbey",36,1
"Dorker",4,1
"Edwin Cheeryble",59,14
"Edwin Cheeryble",46,14
"Edwin Cheeryble",43,14
"Edwin Cheeryble",65,14
"Edwin Cheeryble",40,14
"Edwin Cheeryble",35,14
"Edwin Cheeryble",48,14
"Edwin Cheeryble",61,14
"Edwin Cheeryble",51,14
"Edwin Cheeryble",55,14
"Edwin Cheeryble",37,14
"Edwin Cheeryble",63,14
"Edwin Cheeryble",49,14
"Edwin Cheeryble",64,14
"Fanny Squeers",64,7
"Fanny Squeers",42,7
"Fanny Squeers",39,7
"Fanny Squeers",30,7
"Fanny Squeers",13,7
"Fanny Squeers",12,7
"Fanny Squeers",9,7
"Fluggers",30,1
"Frank Cheeryble",65,11
"Frank Cheeryble",59,11
"Frank Cheeryble",63,11
"Frank Cheeryble",57,11
"Frank Cheeryble",55,11
"Frank Cheeryble",46,11
"Frank Cheeryble",48,11
"Frank Cheeryble",61,11
"Frank Cheeryble",43,11
"Frank Cheeryble",64,11
"Frank Cheeryble",49,11
"Graymarsh",7,2
"Graymarsh",8,2
"Great Ralph Nickleby",1,1
"Hannah",3,1
"Henrietta Petowker",14,8
"Henrietta Petowker",30,8
"Henrietta Petowker",36,8
"Henrietta Petowker",25,8
"Henrietta Petowker",16,8
"Henrietta Petowker",15,8
"Henrietta Petowker",48,8
"Henrietta Petowker",52,8
"Henry Wititterly",28,4
"Henry Wititterly",27,4
"Henry Wititterly",33,4
"Henry Wititterly",21,4
"Horatio Peltirogus",55,1
"Jane",18,1
"Jane Dibabs",55,1
"Jenkins",50,1
"Jennings",7,1
"John Browdie",8,11
"John Browdie",45,11
"John Browdie",42,11
"John Browdie",43,11
"John Browdie",40,11
"John Browdie",13,11
"John Browdie",12,11
"John Browdie",64,11
"John Browdie",29,11
"John Browdie",39,11
"John Browdie",9,11
"John La Creevy",31,1
"Julia Wititterly",21,3
"Julia Wititterly",27,3
"Julia Wititterly",28,3
"Kate Nickleby",1,36
"Kate Nickleby",20,36
"Kate Nickleby",29,36
"Kate Nickleby",19,36
"Kate Nickleby",55,36
"Kate Nickleby",64,36
"Kate Nickleby",40,36
"Kate Nickleby",41,36
"Kate Nickleby",35,36
"Kate Nickleby",43,36
"Kate Nickleby",49,36
"Kate Nickleby",32,36
"Kate Nickleby",3,36
"Kate Nickleby",26,36
"Kate Nickleby",61,36
"Kate Nickleby",65,36
"Kate Nickleby",5,36
"Kate Nickleby",58,36
"Kate Nickleby",27,36
"Kate Nickleby",22,36
"Kate Nickleby",11,36
"Kate Nickleby",8,36
"Kate Nickleby",21,36
"Kate Nickleby",45,36
"Kate Nickleby",17,36
"Kate Nickleby",38,36
"Kate Nickleby",18,36
"Kate Nickleby",28,36
"Kate Nickleby",37,36
"Kate Nickleby",54,36
"Kate Nickleby",50,36
"Kate Nickleby",34,36
"Kate Nickleby",33,36
"Kate Nickleby",63,36
"Kate Nickleby",10,36
"Kate Nickleby",31,36
"Lord Frederick Verisopht",32,7
"Lord Frederick Verisopht",28,7
"Lord Frederick Verisopht",26,7
"Lord Frederick Verisopht",27,7
"Lord Frederick Verisopht",38,7
"Lord Frederick Verisopht",50,7
"Lord Frederick Verisopht",19,7
"Madame Mantalini",18,8
"Madame Mantalini",34,8
"Madame Mantalini",20,8
"Madame Mantalini",17,8
"Madame Mantalini",64,8
"Madame Mantalini",44,8
"Madame Mantalini",21,8
"Madame Mantalini",10,8
"Madeline Bray",46,15
"Madeline Bray",51,15
"Madeline Bray",48,15
"Madeline Bray",59,15
"Madeline Bray",64,15
"Madeline Bray",47,15
"Madeline Bray",65,15
"Madeline Bray",55,15
"Madeline Bray",53,15
"Madeline Bray",61,15
"Madeline Bray",54,15
"Madeline Bray",63,15
"Madeline Bray",52,15
"Madeline Bray",49,15
"Madeline Bray",60,15
"Matilda Price",42,7
"Matilda Price",45,7
"Matilda Price",9,7
"Matilda Price",43,7
"Matilda Price",64,7
"Matilda Price",39,7
"Matilda Price",12,7
"Miss Belvawney",29,2
"Miss Belvawney",24,2
"Miss Bravassa",24,5
"Miss Bravassa",30,5
"Miss Bravassa",25,5
"Miss Bravassa",23,5
"Miss Bravassa",29,5
"Miss Browndock",17,1
"Miss Cropley",33,1
"Miss Gazingi",23,1
"Miss Knag",19,8
"Miss Knag",18,8
"Miss Knag",34,8
"Miss Knag",10,8
"Miss Knag",44,8
"Miss Knag",21,8
"Miss Knag",20,8
"Miss Knag",17,8
"Miss La Creevy",5,17
"Miss La Creevy",65,17
"Miss La Creevy",27,17
"Miss La Creevy",61,17
"Miss La Creevy",38,17
"Miss La Creevy",33,17
"Miss La Creevy",49,17
"Miss La Creevy",20,17
"Miss La Creevy",10,17
"Miss La Creevy",32,17
"Miss La Creevy",11,17
"Miss La Creevy",63,17
"Miss La Creevy",31,17
"Miss La Creevy",3,17
"Miss La Creevy",35,17
"Miss La Creevy",19,17
"Miss La Creevy",45,17
"Miss Lane",24,1
"Miss Ledrook",23,3
"Miss Ledrook",30,3
"Miss Ledrook",25,3
"Miss Simmonds",17,1
"Miss Snevellicci",29,6
"Miss Snevellicci",23,6
"Miss Snevellicci",25,6
"Miss Snevellicci",30,6
"Miss Snevellicci",48,6
"Miss Snevellicci",24,6
"Mobbs",8,1
"Morleena Kenwigs",14,5
"Morleena Kenwigs",16,5
"Morleena Kenwigs",52,5
"Morleena Kenwigs",15,5
"Morleena Kenwigs",36,5
"Mortimer Knag",18,1
"Mr Bobster",40,1
"Mr Bonney",2,1
"Mr Borum",24,1
"Mr Brooker",44,4
"Mr Brooker",60,4
"Mr Brooker",51,4
"Mr Brooker",65,4
"Mr Bulph",23,2
"Mr Bulph",30,2
"Mr Crowl",15,3
"Mr Crowl",14,3
"Mr Crowl",32,3
"Mr Crummles",25,8
"Mr Crummles",23,8
"Mr Crummles",35,8
"Mr Crummles",29,8
"Mr Crummles",24,8
"Mr Crummles",22,8
"Mr Crummles",48,8
"Mr Crummles",30,8
"Mr Curdle",24,2
"Mr Curdle",25,2
"Mr Cutler",14,1
"Mr Folair",23,5
"Mr Folair",24,5
"Mr Folair",29,5
"Mr Folair",25,5
"Mr Folair",30,5
"Mr Gallanbile",16,1
"Mr Glavormelly",30,1
"Mr Godfrey Nickleby",1,1
"Mr Gregsbury",16,1
"Mr Kenwigs",52,5
"Mr Kenwigs",36,5
"Mr Kenwigs",15,5
"Mr Kenwigs",16,5
"Mr Kenwigs",14,5
"Mr Lenville",23,4
"Mr Lenville",24,4
"Mr Lenville",29,4
"Mr Lenville",30,4
"Mr Lillyvick",16,7
"Mr Lillyvick",48,7
"Mr Lillyvick",15,7
"Mr Lillyvick",30,7
"Mr Lillyvick",14,7
"Mr Lillyvick",25,7
"Mr Lillyvick",52,7
"Mr Mantalini",34,6
"Mr Mantalini",44,6
"Mr Mantalini",64,6
"Mr Mantalini",21,6
"Mr Mantalini",17,6
"Mr Mantalini",10,6
"Mr Nickleby",1,2
"Mr Nickleby",27,2
"Mr Pluck",27,6
"Mr Pluck",19,6
"Mr Pluck",38,6
"Mr Pluck",28,6
"Mr Pluck",33,6
"Mr Pluck",50,6
"Mr Pugstyles",16,1
"Mr Pyke",19,8
"Mr Pyke",38,8
"Mr Pyke",27,8
"Mr Pyke",34,8
"Mr Pyke",50,8
"Mr Pyke",33,8
"Mr Pyke",28,8
"Mr Pyke",35,8
"Mr Scaley",21,1
"Mr Snawley",49,7
"Mr Snawley",45,7
"Mr Snawley",59,7
"Mr Snawley",56,7
"Mr Snawley",38,7
"Mr Snawley",4,7
"Mr Snawley",5,7
"Mr Snevellicci",30,1
"Mr Snobb",19,1
"Mr Trimmers",35,2
"Mr Trimmers",61,2
"Mr Watkins",18,1
"Mr Westwood",50,1
"Mrs Blockson",18,1
"Mrs Borum",24,1
"Mrs Crummles",23,6
"Mrs Crummles",25,6
"Mrs Crummles",30,6
"Mrs Crummles",48,6
"Mrs Crummles",29,6
"Mrs Crummles",24,6
"Mrs Curdle",24,1
"Mrs Cutler",14,1
"Mrs Gallanbile",16,1
"Mrs Godfrey Nickleby",1,1
"Mrs Gregsbury",16,1
"Mrs Grudden",35,7
"Mrs Grudden",48,7
"Mrs Grudden",24,7
"Mrs Grudden",23,7
"Mrs Grudden",30,7
"Mrs Grudden",29,7
"Mrs Grudden",25,7
"Mrs Kenwigs",16,5
"Mrs Kenwigs",15,5
"Mrs Kenwigs",36,5
"Mrs Kenwigs",52,5
"Mrs Kenwigs",14,5
"Mrs Lenville",29,2
"Mrs Lenville",23,2
"Mrs Nickleby",1,29
"Mrs Nickleby",29,29
"Mrs Nickleby",26,29
"Mrs Nickleby",32,29
"Mrs Nickleby",27,29
"Mrs Nickleby",3,29
"Mrs Nickleby",31,29
"Mrs Nickleby",17,29
"Mrs Nickleby",49,29
"Mrs Nickleby",19,29
"Mrs Nickleby",63,29
"Mrs Nickleby",65,29
"Mrs Nickleby",11,29
"Mrs Nickleby",18,29
