"V1","V2"
"2","Joe Willet"
"2","John Willet"
"2","Solomon Daisy"
"3","Gabriel Varden"
"3","Joe Willet"
"3","John Willet"
"3","Martha Varden"
"3","Solomon Daisy"
"4","Barnaby Rudge"
"4","Dolly Varden"
"2","Emma Haredale"
"4","Gabriel Varden"
"4","Joe Willet"
"4","John Willet"
"4","Martha Varden"
"5","Barnaby Rudge"
"5","Gabriel Varden"
"5","John Willet"
"6","Barnaby Rudge"
"6","Gabriel Varden"
"6","John Willet"
"1","Mary Jones"
"5","Mrs Rudge"
"7","Barnaby Rudge"
"5","Dolly Varden"
"7","Gabriel Varden"
"5","Martha Varden"
"7","John Willet"
"8","Dolly Varden"
"8","Miggs"
"8","Barnaby Rudge"
"2","Geoffrey Haredale"
"1","Hugh"
"5","Joe Willet"
"6","John Chester"
"9","John Willet"
"7","Mrs Rudge"
"11","Barnaby Rudge"
"11","Geoffrey Haredale"
"11","Hugh"
"11","Joe Willet"
"11","John Chester"
"11","John Willet"
"2","Phil Parkes"
"4","Solomon Daisy"
"12","Barnaby Rudge"
"5","Emma Haredale"
"12","Geoffrey Haredale"
"12","Hugh"
"12","John Chester"
"12","John Willet"
"1","Ned Dennis"
"10","Dolly Varden"
"8","Gabriel Varden"
"13","Hugh"
"12","Joe Willet"
"13","John Chester"
"13","John Willet"
"8","Martha Varden"
"10","Miggs"
"7","Edward Chester"
"13","Geoffrey Haredale"
"14","Hugh"
"14","Joe Willet"
"14","John Willet"
"15","Edward Chester"
"13","Emma Haredale"
"15","Geoffrey Haredale"
"14","John Chester"
"15","John Willet"
"13","Ned Dennis"
"13","Barnaby Rudge"
"15","Hugh"
"14","Miggs"
"9","Stagg"
"18","Barnaby Rudge"
"14","Dolly Varden"
"16","Edward Chester"
"14","Gabriel Varden"
"15","Joe Willet"
"16","John Willet"
"14","Martha Varden"
"19","Miggs"
"20","Dolly Varden"
"20","Edward Chester"
"16","Emma Haredale"
"20","Gabriel Varden"
"16","Geoffrey Haredale"
"20","Joe Willet"
"21","Dolly Varden"
"21","Emma Haredale"
"18","Hugh"
"21","Joe Willet"
"20","John Willet"
"20","Martha Varden"
"22","Dolly Varden"
"21","Gabriel Varden"
"22","Hugh"
"22","Joe Willet"
"22","John Willet"
"22","Martha Varden"
"20","Miggs"
"23","Dolly Varden"
"21","Edward Chester"
"23","Gabriel Varden"
"23","Hugh"
"16","John Chester"
"16","Ned Dennis"
"20","Barnaby Rudge"
"24","Dolly Varden"
"24","Gabriel Varden"
"24","John Chester"
"23","John Willet"
"23","Miggs"
"2","Mr Rudge"
"11","Mrs Rudge"
"5","Simon Tappertit"
"25","Barnaby Rudge"
"22","Emma Haredale"
"21","Geoffrey Haredale"
"24","Hugh"
"23","Joe Willet"
"25","John Willet"
"7","Mary Jones"
"26","Barnaby Rudge"
"24","Edward Chester"
"25","Gabriel Varden"
"26","Geoffrey Haredale"
"25","John Chester"
"23","Martha Varden"
"26","Mary Jones"
"25","Mr Rudge"
"24","Ned Dennis"
"25","Dolly Varden"
"27","Edward Chester"
