"V1","V2"
"Mr Gridley","Mr Tangle"
"Bob Stables","Lady Dedlock"
"Bob Stables","Mercury"
"Bob Stables","Mr Tulkinghorn"
"Bob Stables","Sir Dedlock"
"Bob Stables","Sladdery"
"Lady Dedlock","Mercury"
"Lady Dedlock","Mr Tulkinghorn"
"Lady Dedlock","Sir Dedlock"
"Lady Dedlock","Sladdery"
"Mercury","Mr Tulkinghorn"
"Mercury","Sir Dedlock"
"Mercury","Sladdery"
"Mr Tulkinghorn","Sir Dedlock"
"Mr Tulkinghorn","Sladdery"
"Sir Dedlock","Sladdery"
"Ada Clare","Conversation Kenge"
"Ada Clare","Esther Summerson"
"Ada Clare","John Jarndyce"
"Ada Clare","Miss Barbary"
"Ada Clare","Miss Donny"
"Ada Clare","Mrs Chadband"
"Ada Clare","Richard Carstone"
"Conversation Kenge","Esther Summerson"
"Conversation Kenge","John Jarndyce"
"Conversation Kenge","Miss Barbary"
"Conversation Kenge","Miss Donny"
"Conversation Kenge","Mrs Chadband"
"Conversation Kenge","Richard Carstone"
"Esther Summerson","John Jarndyce"
"Esther Summerson","Miss Barbary"
"Esther Summerson","Miss Donny"
"Esther Summerson","Mrs Chadband"
"Esther Summerson","Richard Carstone"
"John Jarndyce","Miss Barbary"
"John Jarndyce","Miss Donny"
"John Jarndyce","Mrs Chadband"
"John Jarndyce","Richard Carstone"
"Miss Barbary","Miss Donny"
"Miss Barbary","Mrs Chadband"
"Miss Barbary","Richard Carstone"
"Miss Donny","Mrs Chadband"
"Miss Donny","Richard Carstone"
"Mrs Chadband","Richard Carstone"
"Ada Clare","Caroline Caddy"
"Ada Clare","Mr Jellyby"
"Ada Clare","Mr Quale"
"Ada Clare","Mrs Jellyby"
"Ada Clare","Peepy Jellby"
"Ada Clare","Priscilla"
"Ada Clare","William Guppy"
"Caroline Caddy","Conversation Kenge"
"Caroline Caddy","Esther Summerson"
"Caroline Caddy","John Jarndyce"
"Caroline Caddy","Mr Jellyby"
"Caroline Caddy","Mr Quale"
"Caroline Caddy","Mrs Jellyby"
"Caroline Caddy","Peepy Jellby"
"Caroline Caddy","Priscilla"
"Caroline Caddy","Richard Carstone"
"Caroline Caddy","William Guppy"
"Conversation Kenge","Mr Jellyby"
"Conversation Kenge","Mr Quale"
"Conversation Kenge","Mrs Jellyby"
"Conversation Kenge","Peepy Jellby"
"Conversation Kenge","Priscilla"
"Conversation Kenge","William Guppy"
"Esther Summerson","Mr Jellyby"
"Esther Summerson","Mr Quale"
"Esther Summerson","Mrs Jellyby"
"Esther Summerson","Peepy Jellby"
"Esther Summerson","Priscilla"
"Esther Summerson","William Guppy"
"John Jarndyce","Mr Jellyby"
"John Jarndyce","Mr Quale"
"John Jarndyce","Mrs Jellyby"
"John Jarndyce","Peepy Jellby"
"John Jarndyce","Priscilla"
"John Jarndyce","William Guppy"
"Mr Jellyby","Mr Quale"
"Mr Jellyby","Mrs Jellyby"
"Mr Jellyby","Peepy Jellby"
"Mr Jellyby","Priscilla"
"Mr Jellyby","Richard Carstone"
"Mr Jellyby","William Guppy"
"Mr Quale","Mrs Jellyby"
"Mr Quale","Peepy Jellby"
"Mr Quale","Priscilla"
"Mr Quale","Richard Carstone"
"Mr Quale","William Guppy"
"Mrs Jellyby","Peepy Jellby"
"Mrs Jellyby","Priscilla"
"Mrs Jellyby","Richard Carstone"
"Mrs Jellyby","William Guppy"
"Peepy Jellby","Priscilla"
"Peepy Jellby","Richard Carstone"
"Peepy Jellby","William Guppy"
"Priscilla","Richard Carstone"
"Priscilla","William Guppy"
"Richard Carstone","William Guppy"
"Ada Clare","Captain Hawden"
"Ada Clare","Krook"
"Captain Hawden","Caroline Caddy"
"Captain Hawden","John Jarndyce"
"Captain Hawden","Krook"
"Captain Hawden","Mr Quale"
"Captain Hawden","Mrs Jellyby"
"Captain Hawden","Peepy Jellby"
"Captain Hawden","Priscilla"
"Captain Hawden","Richard Carstone"
"Caroline Caddy","Krook"
"John Jarndyce","Krook"
"Krook","Mr Quale"
"Krook","Mrs Jellyby"
"Krook","Peepy Jellby"
"Krook","Priscilla"
"Krook","Richard Carstone"
"Ada Clare","Coavinses"
"Ada Clare","Mr Skimpole"
"Ada Clare","Mrs Skimpole"
"Caroline Caddy","Coavinses"
"Caroline Caddy","Mr Skimpole"
"Caroline Caddy","Mrs Skimpole"
"Coavinses","Conversation Kenge"
"Coavinses","Esther Summerson"
"Coavinses","John Jarndyce"
"Coavinses","Mr Skimpole"
"Coavinses","Mrs Jellyby"
"Coavinses","Mrs Skimpole"
"Coavinses","Peepy Jellby"
"Coavinses","Richard Carstone"
"Conversation Kenge","Mr Skimpole"
"Conversation Kenge","Mrs Skimpole"
"Esther Summerson","Mr Skimpole"
"Esther Summerson","Mrs Skimpole"
"John Jarndyce","Mr Skimpole"
"John Jarndyce","Mrs Skimpole"
"Mr Skimpole","Mrs Jellyby"
"Mr Skimpole","Mrs Skimpole"
"Mr Skimpole","Peepy Jellby"
"Mr Skimpole","Richard Carstone"
"Mrs Jellyby","Mrs Skimpole"
"Mrs Skimpole","Peepy Jellby"
"Mrs Skimpole","Richard Carstone"
"Esther Summerson","Lady Dedlock"
"Esther Summerson","Mr Rouncewell"
"Esther Summerson","Mr Tulkinghorn"
"Esther Summerson","Mrs Rouncewell"
"Esther Summerson","Rosa"
"Esther Summerson","Sir Dedlock"
