"","ShannonWiener","Pielou","Richness"
"1",0.693147180559945,1,2
"2",2.56494935746154,1,13
"3",2.83071340375463,0.979359625979408,18
"4",3.08784758641828,0.971615885461641,24
"5",3.20796007754347,0.973337033344312,27
"6",3.41236014060578,0.967671943009064,34
"7",3.44380988271572,0.968628056425237,35
"8",3.45465012859969,0.964038473894061,36
"9",3.52282745227181,0.961585416746976,39
"10",3.5732145683415,0.962204180815218,41
"11",3.61483716174651,0.961086102987088,43
"12",3.62314967424836,0.96329617217941,43
"13",3.6129577663469,0.960586423272688,43
"14",3.58819965705985,0.954003920740119,43
"15",3.58385439197281,0.952848633875987,43
"16",3.66764207065197,0.947417109139423,48
"17",3.6889645429568,0.942981300937689,50
"18",3.73521184291195,0.940790230099265,53
"19",3.74809041231352,0.939610278848259,54
"20",3.74889815051409,0.939812771059595,54
"21",3.7622380371171,0.938838340415872,55
"22",3.78283042480902,0.939751533640073,56
"23",3.77450715375876,0.937683820881108,56
"24",3.77618198608367,0.938099891936158,56
"25",3.76505712016115,0.935336191574738,56
"26",3.77470060829182,0.937731879919899,56
"27",3.77993172257225,0.939031422092195,56
"28",3.79221425354924,0.942082715971749,56
"29",3.80781900137229,0.937784126382769,58
"30",3.80899424529001,0.938073563745801,58
"31",3.79979353766669,0.935807626851865,58
"32",3.79962822619616,0.935766914183297,58
"33",3.79405638738498,0.934394689823368,58
"34",3.79783398459223,0.935325030970241,58
"35",3.80966298245327,0.9382382593619,58
"36",3.83671842028759,0.940940082848766,59
"37",3.83040187626928,0.939390975304026,59
"38",3.82328241925405,0.937644956508817,59
"39",3.82759311125261,0.938702136745139,59
"40",3.82309564654738,0.937599151238051,59
"41",3.81881949585592,0.936550442121266,59
"42",3.81881798279942,0.936550071050118,59
"43",3.81612452450419,0.935889511010565,59
"44",3.81159836944226,0.934779489306485,59
"45",3.80830424018742,0.933971617079644,59
"46",3.80883570663581,0.934101957133094,59
"47",3.80881693377284,0.934097353162384,59
"48",3.80238366413535,0.932519619119228,59
"49",3.7974792813986,0.931316838567432,59
"50",3.80494549232304,0.933147897393291,59
"51",3.8025624226231,0.932563458934364,59
"52",3.7966686662728,0.931118038400186,59
"53",3.7957389639888,0.930890032576379,59
"54",3.80033036971423,0.928190168648556,60
"55",3.7935566163322,0.926535751615722,60
"56",3.78958647717587,0.92556608746167,60
"57",3.7933581730864,0.926487283969001,60
"58",3.7932445090437,0.926459522738608,60
"59",3.79209841271735,0.926179600932092,60
"60",3.78736534365117,0.925023599282928,60
"61",3.78824672034925,0.921518598117108,61
"62",3.79121147752724,0.922239796887964,61
"63",3.78693007393148,0.921198314289077,61
"64",3.78561112025892,0.920877469204518,61
"65",3.78387350611136,0.920454781911021,61
"66",3.78395335970117,0.920474206878181,61
"67",3.78015289252785,0.919549715565898,61
