"Character","Node","Appearances"
"Horatio Fizkin",13,2
"Isabella Wardle",47,8
"Isabella Wardle",6,8
"Isabella Wardle",18,8
"Isabella Wardle",54,8
"Isabella Wardle",4,8
"Isabella Wardle",7,8
"Isabella Wardle",28,8
"Isabella Wardle",8,8
"Jack Bamber",20,2
"Jack Bamber",21,2
"Jack Hopkins",32,1
"Jack Martin",49,1
"Jackson",34,4
"Jackson",31,4
"Jackson",20,4
"Jackson",46,4
"Jane1",5,1
"Jem Hutley",3,1
"Job Trotter",53,10
"Job Trotter",47,10
"Job Trotter",46,10
"Job Trotter",42,10
"Job Trotter",25,10
"Job Trotter",23,10
"Job Trotter",20,10
"Job Trotter",57,10
"Job Trotter",16,10
"Job Trotter",45,10
"Joe",5,9
"Joe",8,9
"Joe",28,9
"Joe",4,9
"Joe",30,9
"Joe",9,9
"Joe",56,9
"Joe",7,9
"Joe",54,9
"Joe Smiggers",1,1
"John Edmunds",6,1
"John Smauker",37,1
"Jonas Mudge",33,1
"Kate",17,1
"Lady Clubber",2,1
"Lieutenant Tappleton",3,2
"Lieutenant Tappleton",2,2
"Lord Mutanhed",36,2
"Lord Mutanhed",35,2
"Lud Hudibaras",36,1
"Maria Lobbs",17,1
"Marquess of Filletoville",49,1
"Martha Bardell",34,12
"Martha Bardell",47,12
"Martha Bardell",57,12
"Martha Bardell",12,12
"Martha Bardell",31,12
"Martha Bardell",18,12
"Martha Bardell",26,12
"Martha Bardell",46,12
"Martha Bardell",20,12
"Martha Bardell",33,12
"Martha Bardell",45,12
"Martha Bardell",48,12
"Mary",21,13
"Mary",41,13
"Mary",46,13
"Mary",25,13
"Mary",33,13
"Mary",54,13
"Mary",39,13
"Mary",14,13
"Mary",5,13
"Mary",52,13
"Mary",57,13
"Mary",47,13
"Mary",56,13
"Miss Bolo",35,1
"Miss Bulder",2,1
"Miss Gwynn",16,1
"Miss Nupkins",25,1
"Miss Smithers",20,2
"Miss Smithers",16,2
"Miss Tomkins",16,1
"Miss Witherfield",24,1
"Misses Clubber",2,1
"Misses Matinter",35,1
"Misses Smithie",2,1
"Mr Ayresleigh",40,1
"Mr Blotton",11,1
"Mr Crawley",35,1
"Mr Crushton",36,2
"Mr Crushton",35,2
"Mr Dowler",35,5
"Mr Dowler",39,5
"Mr Dowler",36,5
"Mr Dowler",38,5
"Mr Dowler",37,5
"Mr Dumkins",7,1
"Mr Grundy",20,1
"Mr Gunter",32,1
"Mr Hunter",15,1
"Mr Jinkins",14,1
"Mr Jinks",25,2
"Mr Jinks",24,2
"Mr Lowten",47,8
"Mr Lowten",21,8
"Mr Lowten",54,8
"Mr Lowten",34,8
"Mr Lowten",40,8
"Mr Lowten",53,8
"Mr Lowten",31,8
"Mr Lowten",20,8
"Mr Luffey",7,1
"Mr Mallard",34,2
"Mr Mallard",31,2
"Mr Miller",6,1
"Mr Mivins",44,4
"Mr Mivins",45,4
"Mr Mivins",42,4
"Mr Mivins",41,4
"Mr Namby",40,1
"Mr Noddy",32,1
"Mr Nupkins",39,4
"Mr Nupkins",25,4
"Mr Nupkins",24,4
"Mr Nupkins",33,4
"Mr Perker",46,16
"Mr Perker",40,16
"Mr Perker",11,16
"Mr Perker",26,16
"Mr Perker",31,16
"Mr Perker",13,16
"Mr Perker",57,16
"Mr Perker",54,16
"Mr Perker",20,16
"Mr Perker",47,16
"Mr Perker",35,16
"Mr Perker",34,16
"Mr Perker",53,16
"Mr Perker",45,16
"Mr Perker",10,16
"Mr Perker",33,16
"Mr Phunky",31,2
"Mr Phunky",34,2
"Mr Podder",7,1
"Mr Porkenham",25,1
"Mr Pott",18,5
"Mr Pott",13,5
"Mr Pott",51,5
"Mr Pott",15,5
"Mr Pott",14,5
"Mr Price",40,1
"Mr Raddle",32,2
"Mr Raddle",46,2
"Mr Simpson",42,1
"Mr Skimpin",34,1
"Mr Slasher",32,1
"Mr Smangle",41,4
"Mr Smangle",42,4
"Mr Smangle",45,4
"Mr Smangle",44,4
"Mr Smithies",2,1
"Mr Smouch",40,1
"Mr Snicks",47,1
"Mr Staple",7,1
"Mr Stareleigh",34,1
"Mr Stiggins",52,4
"Mr Stiggins",33,4
"Mr Stiggins",45,4
"Mr Stiggins",27,4
"Mr Struggles",7,1
"Mr Trundle",18,12
"Mr Trundle",11,12
"Mr Trundle",16,12
"Mr Trundle",8,12
"Mr Trundle",17,12
"Mr Trundle",4,12
"Mr Trundle",19,12
"Mr Trundle",6,12
"Mr Trundle",57,12
"Mr Trundle",54,12
"Mr Trundle",30,12
"Mr Trundle",28,12
"Mr Tuckle",37,1
"Mr Wardle",17,16
"Mr Wardle",5,16
"Mr Wardle",11,16
"Mr Wardle",16,16
"Mr Wardle",7,16
"Mr Wardle",30,16
"Mr Wardle",19,16
"Mr Wardle",6,16
"Mr Wardle",10,16
"Mr Wardle",57,16
"Mr Wardle",18,16
"Mr Wardle",54,16
"Mr Wardle",28,16
"Mr Wardle",9,16
"Mr Wardle",8,16
"Mr Wardle",4,16
"Mr Watty",31,1
"Mr Whiffers",37,1
"Mr Wicks",20,1
"Mrs Budger",2,1
"Mrs Bulder",2,1
"Mrs Bunkin",34,1
"Mrs Cluppins",34,3
"Mrs Cluppins",26,3
"Mrs Cluppins",46,3
"Mrs Craddock",36,2
"Mrs Craddock",37,2
"Mrs Dowler",35,3
"Mrs Dowler",38,3
"Mrs Dowler",36,3
"Mrs Hunter",15,1
"Mrs Mudberry",34,1
"Mrs Nupkins",25,1
"Mrs Porkenham",25,1
"Mrs Pott",14,5
"Mrs Pott",18,5
"Mrs Pott",51,5
"Mrs Pott",13,5
"Mrs Pott",15,5
"Mrs Raddle",46,2
"Mrs Raddle",32,2
"Mrs Rogers",46,1
"Mrs Sanders",26,3
"Mrs Sanders",46,3
"Mrs Sanders",34,3
"Mrs Smithe",2,1
"Mrs Tomlinson",2,1
"Mrs Wardle",48,11
"Mrs Wardle",9,11
"Mrs Wardle",57,11
"Mrs Wardle",16,11
"Mrs Wardle",34,11
"Mrs Wardle",8,11
"Mrs Wardle",6,11
"Mrs Wardle",11,11
"Mrs Wardle",28,11
"Mrs Wardle",26,11
"Mrs Wardle",30,11
"Mrs Weller",22,6
"Mrs Weller",45,6
"Mrs Weller",52,6
"Mrs Weller",27,6
"Mrs Weller",10,6
"Mrs Weller",55,6
"Mrs Wugsby",36,2
"Mrs Wugsby",35,2
"Muzzle",25,3
"Muzzle",24,3
"Muzzle",39,3
"Nathaniel Pipkin",17,1
"Nathaniel Winkle",31,37
"Nathaniel Winkle",6,37
"Nathaniel Winkle",24,37
"Nathaniel Winkle",12,37
"Nathaniel Winkle",5,37
"Nathaniel Winkle",30,37
"Nathaniel Winkle",17,37
"Nathaniel Winkle",2,37
"Nathaniel Winkle",3,37
"Nathaniel Winkle",56,37
"Nathaniel Winkle",15,37
"Nathaniel Winkle",48,37
"Nathaniel Winkle",25,37
"Nathaniel Winkle",13,37
"Nathaniel Winkle",1,37
"Nathaniel Winkle",57,37
"Nathaniel Winkle",39,37
"Nathaniel Winkle",19,37
"Nathaniel Winkle",34,37
"Nathaniel Winkle",8,37
"Nathaniel Winkle",18,37
"Nathaniel Winkle",47,37
"Nathaniel Winkle",38,37
"Nathaniel Winkle",35,37
"Nathaniel Winkle",36,37
"Nathaniel Winkle",53,37
"Nathaniel Winkle",4,37
"Nathaniel Winkle",51,37
"Nathaniel Winkle",7,37
"Nathaniel Winkle",54,37
"Nathaniel Winkle",11,37
"Nathaniel Winkle",50,37
"Nathaniel Winkle",44,37
"Nathaniel Winkle",37,37
"Nathaniel Winkle",14,37
"Nathaniel Winkle",28,37
"Nathaniel Winkle",32,37
"Neddy",43,3
"Neddy",44,3
"Neddy",42,3
"Old Lobbs",17,1
"Peter Magnus",22,2
"Peter Magnus",24,2
"Prince Bladud",36,1
"Pruffle",39,1
"Quanko Samba",7,1
"Rachael Wardle",8,6
"Rachael Wardle",18,6
"Rachael Wardle",9,6
"Rachael Wardle",4,6
"Rachael Wardle",10,6
"Rachael Wardle",7,6
"Richard Upwitch",34,1
"Sam",2,1
"Sam Weller",28,39
"Sam Weller",51,39
"Sam Weller",23,39
"Sam Weller",45,39
"Sam Weller",34,39
"Sam Weller",27,39
"Sam Weller",30,39
"Sam Weller",24,39
"Sam Weller",16,39
"Sam Weller",10,39
"Sam Weller",57,39
"Sam Weller",44,39
"Sam Weller",52,39
"Sam Weller",41,39
"Sam Weller",35,39
"Sam Weller",40,39
"Sam Weller",33,39
"Sam Weller",43,39
"Sam Weller",12,39
"Sam Weller",25,39
"Sam Weller",55,39
"Sam Weller",38,39
"Sam Weller",15,39
"Sam Weller",20,39
"Sam Weller",13,39
"Sam Weller",18,39
"Sam Weller",46,39
"Sam Weller",17,39
"Sam Weller",22,39
"Sam Weller",26,39
"Sam Weller",31,39
"Sam Weller",48,39
"Sam Weller",50,39
"Sam Weller",47,39
"Sam Weller",37,39
"Sam Weller",19,39
"Sam Weller",39,39
"Sam Weller",56,39
"Sam Weller",42,39
"Samuel Pickwick",12,54
"Samuel Pickwick",22,54
"Samuel Pickwick",57,54
"Samuel Pickwick",23,54
"Samuel Pickwick",34,54
"Samuel Pickwick",2,54
"Samuel Pickwick",13,54
"Samuel Pickwick",27,54
"Samuel Pickwick",10,54
"Samuel Pickwick",35,54
"Samuel Pickwick",9,54
"Samuel Pickwick",45,54
"Samuel Pickwick",28,54
"Samuel Pickwick",51,54
"Samuel Pickwick",8,54
"Samuel Pickwick",24,54
"Samuel Pickwick",6,54
"Samuel Pickwick",16,54
"Samuel Pickwick",47,54
"Samuel Pickwick",52,54
"Samuel Pickwick",18,54
"Samuel Pickwick",36,54
"Samuel Pickwick",40,54
"Samuel Pickwick",3,54
"Samuel Pickwick",41,54
"Samuel Pickwick",44,54
"Samuel Pickwick",54,54
"Samuel Pickwick",33,54
"Samuel Pickwick",46,54
"Samuel Pickwick",39,54
"Samuel Pickwick",1,54
"Samuel Pickwick",32,54
"Samuel Pickwick",21,54
"Samuel Pickwick",48,54
"Samuel Pickwick",4,54
"Samuel Pickwick",20,54
"Samuel Pickwick",38,54
"Samuel Pickwick",37,54
"Samuel Pickwick",14,54
"Samuel Pickwick",31,54
"Samuel Pickwick",19,54
"Samuel Pickwick",53,54
"Samuel Pickwick",42,54
"Samuel Pickwick",7,54
"Samuel Pickwick",50,54
"Samuel Pickwick",43,54
"Samuel Pickwick",17,54
"Samuel Pickwick",15,54
"Samuel Pickwick",11,54
"Samuel Pickwick",25,54
"Samuel Pickwick",5,54
"Samuel Pickwick",56,54
"Samuel Pickwick",26,54
"Samuel Pickwick",30,54
"Serjeant Buzfuz",34,1
"Serjeant Snubbin",34,2
"Serjeant Snubbin",31,2
"Sir Geoffrey Manning",18,2
"Sir Geoffrey Manning",19,2
"Sir Thomas Blazo",53,1
"Sololomon Lucas",15,1
"Solomon Pell",55,3
"Solomon Pell",43,3
"Solomon Pell",47,3
"Thomas Burton",33,1
"Thomas Clubber",2,1
"Thomas Groffin",34,1
"Tom Bardell",46,4
"Tom Bardell",12,4
"Tom Bardell",26,4
"Tom Bardell",34,4
"Tom Cripps",48,3
"Tom Cripps",38,3
"Tom Cripps",50,3
"Tom Martin",42,1
"Tom Roker",44,5
"Tom Roker",45,5
"Tom Roker",43,5
"Tom Roker",41,5
"Tom Roker",42,5
"Tom Smart",49,3
"Tom Smart",14,3
"Tom Smart",48,3
"Tom Wildspark",33,1
"Tommy",2,1
"Tony Weller",28,41
"Tony Weller",20,41
"Tony Weller",57,41
"Tony Weller",22,41
"Tony Weller",18,41
"Tony Weller",31,41
"Tony Weller",40,41
"Tony Weller",12,41
"Tony Weller",35,41
"Tony Weller",47,41
"Tony Weller",24,41
"Tony Weller",36,41
"Tony Weller",42,41
"Tony Weller",51,41
"Tony Weller",48,41
"Tony Weller",44,41
"Tony Weller",27,41
"Tony Weller",16,41
"Tony Weller",38,41
"Tony Weller",41,41
"Tony Weller",17,41
"Tony Weller",55,41
"Tony Weller",14,41
"Tony Weller",15,41
"Tony Weller",33,41
"Tony Weller",10,41
"Tony Weller",13,41
"Tony Weller",43,41
"Tony Weller",37,41
"Tony Weller",56,41
"Tony Weller",26,41
"Tony Weller",34,41
"Tony Weller",52,41
"Tony Weller",19,41
"Tony Weller",25,41
"Tony Weller",50,41
"Tony Weller",23,41
"Tony Weller",45,41
"Tony Weller",21,41
"Tony Weller",30,41
"Tony Weller",39,41
"Tracy Tupman",47,30
"Tracy Tupman",12,30
"Tracy Tupman",15,30
"Tracy Tupman",28,30
"Tracy Tupman",4,30
"Tracy Tupman",34,30
"Tracy Tupman",14,30
"Tracy Tupman",13,30
"Tracy Tupman",57,30
"Tracy Tupman",11,30
"Tracy Tupman",22,30
"Tracy Tupman",44,30
"Tracy Tupman",42,30
"Tracy Tupman",24,30
"Tracy Tupman",18,30
"Tracy Tupman",35,30
"Tracy Tupman",3,30
"Tracy Tupman",8,30
"Tracy Tupman",25,30
"Tracy Tupman",26,30
"Tracy Tupman",30,30
"Tracy Tupman",19,30
"Tracy Tupman",5,30
"Tracy Tupman",1,30
"Tracy Tupman",32,30
"Tracy Tupman",2,30
"Tracy Tupman",31,30
"Tracy Tupman",7,30
"Tracy Tupman",9,30
"Tracy Tupman",6,30
"Wilkins",19,1
"Wilkins Flasher",55,1
