"Character","Node","Appearances"
"AnnedeBourgh",31,7
"AnnedeBourgh",16,7
"AnnedeBourgh",18,7
"AnnedeBourgh",21,7
"AnnedeBourgh",19,7
"AnnedeBourgh",37,7
"AnnedeBourgh",52,7
"CaptainCarter",9,2
"CaptainCarter",7,2
"CarolineBingley",8,26
"CarolineBingley",9,26
"CarolineBingley",55,26
"CarolineBingley",10,26
"CarolineBingley",30,26
"CarolineBingley",27,26
"CarolineBingley",12,26
"CarolineBingley",6,26
"CarolineBingley",61,26
"CarolineBingley",24,26
"CarolineBingley",23,26
"CarolineBingley",18,26
"CarolineBingley",3,26
"CarolineBingley",31,26
"CarolineBingley",5,26
"CarolineBingley",35,26
"CarolineBingley",21,26
"CarolineBingley",25,26
"CarolineBingley",60,26
"CarolineBingley",26,26
"CarolineBingley",4,26
"CarolineBingley",33,26
"CarolineBingley",11,26
"CarolineBingley",16,26
"CarolineBingley",45,26
"CarolineBingley",7,26
"Chamberlayne",39,1
"CharlotteLucas",22,32
"CharlotteLucas",27,32
"CharlotteLucas",34,32
"CharlotteLucas",24,32
"CharlotteLucas",9,32
"CharlotteLucas",25,32
"CharlotteLucas",53,32
"CharlotteLucas",18,32
"CharlotteLucas",32,32
"CharlotteLucas",37,32
"CharlotteLucas",20,32
"CharlotteLucas",31,32
"CharlotteLucas",23,32
"CharlotteLucas",30,32
"CharlotteLucas",39,32
"CharlotteLucas",28,32
"CharlotteLucas",47,32
"CharlotteLucas",57,32
"CharlotteLucas",6,32
"CharlotteLucas",38,32
"CharlotteLucas",56,32
"CharlotteLucas",48,32
"CharlotteLucas",3,32
"CharlotteLucas",21,32
"CharlotteLucas",13,32
"CharlotteLucas",33,32
"CharlotteLucas",40,32
"CharlotteLucas",36,32
"CharlotteLucas",60,32
"CharlotteLucas",5,32
"CharlotteLucas",26,32
"CharlotteLucas",29,32
"ColonelFitzwilliam",31,9
"ColonelFitzwilliam",33,9
"ColonelFitzwilliam",30,9
"ColonelFitzwilliam",47,9
"ColonelFitzwilliam",35,9
"ColonelFitzwilliam",41,9
"ColonelFitzwilliam",32,9
"ColonelFitzwilliam",34,9
"ColonelFitzwilliam",36,9
"ColonelForster",12,11
"ColonelForster",48,11
"ColonelForster",7,11
"ColonelForster",6,11
"ColonelForster",39,11
"ColonelForster",50,11
"ColonelForster",9,11
"ColonelForster",14,11
"ColonelForster",47,11
"ColonelForster",46,11
"ColonelForster",41,11
"ColonelMillar",41,1
"Dawson",37,1
"ElizabethBennet",1,61
"ElizabethBennet",49,61
"ElizabethBennet",35,61
"ElizabethBennet",56,61
"ElizabethBennet",13,61
"ElizabethBennet",44,61
"ElizabethBennet",24,61
"ElizabethBennet",17,61
"ElizabethBennet",2,61
"ElizabethBennet",60,61
"ElizabethBennet",43,61
"ElizabethBennet",21,61
"ElizabethBennet",36,61
"ElizabethBennet",47,61
"ElizabethBennet",6,61
"ElizabethBennet",14,61
"ElizabethBennet",25,61
"ElizabethBennet",3,61
"ElizabethBennet",4,61
"ElizabethBennet",10,61
"ElizabethBennet",61,61
"ElizabethBennet",37,61
"ElizabethBennet",15,61
"ElizabethBennet",58,61
"ElizabethBennet",16,61
"ElizabethBennet",7,61
"ElizabethBennet",51,61
"ElizabethBennet",42,61
