"node_id" "tags" "dpub"
"28" "28" "Agnes Wickfield, Barkis, Clara Peggotty, David Copperfield, James Steerforth, Littimer, Little Emily, Mr Micawber, Mrs Crupp, Mrs Micawber, Rosa Dartle, Tommy Traddles" "28"
"29" "29" "Agnes Wickfield, Clara Copperfield, David Copperfield, James Steerforth, Littimer, Mr Jorkins, Mr Spenlow, Mrs Steerforth, Rosa Dartle" "29"
"30" "30" "Barkis, Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, Little Emily, Martha Endell, Minnie Joram, Miss Betsey Trotwood, Mr Chillip, Mr Joram, Mr Omer" "30"
"31" "31" "Barkis, Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, James Steerforth, Little Emily, Mr Chillip, Mr Gummidge, Mr Omer, Mrs Gummidge" "31"
"32" "32" "Barkis, Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, James Steerforth, Littimer, Little Emily, Minnie Joram, Miss Mowcher, Mr Joram, Mr Omer, Mrs Crupp, Mrs Gummidge, Mrs Steerforth, Rosa Dartle" "32"
"33" "33" "Barkis, Clara Copperfield, Clara Peggotty, David Copperfield, Jane Murdstone, Julia Mills, Miss Betsey Trotwood, Miss Kitt, Mr Jorkins, Mr Mills, Mr Murdstone, Mr Spenlow, Mr Tiffey, Mrs Crupp" "33"
"34" "34" "Agnes Wickfield, Barkis, Clara Peggotty, David Copperfield, James Steerforth, Janet, Little Emily, Miss Betsey Trotwood, Mr Dick, Mr Micawber, Mrs Crupp, Mrs Micawber, Sarah Crewler, Sophy Crewler, Tommy Traddles" "34"
"35" "35" "Agnes Wickfield, Barkis, Clara Peggotty, Daniel Peggotty, David Copperfield, Miss Betsey Trotwood, Mr Dick, Mr Jorkins, Mr Spenlow, Mr Tiffey, Mr Wickfield, Mrs Crupp, Mrs Heep, Uriah" "35"
"36" "36" "Agnes Wickfield, Annie Strong, David Copperfield, Doctor Strong, Jack Maldon, Julia Mills, Miss Betsey Trotwood, Miss Micawber, Mr Dick, Mr Micawber, Mrs Micawber, Mrs Steerforth, Rosa Dartle, Tommy Traddles, Uriah" "36"
"37" "37" "Barkis, Clara Peggotty, David Copperfield, Ham Peggotty, Julia Mills, Miss Betsey Trotwood, Mr Dick, Mr Mills, Mrs Crupp" "37"
"38" "38" "Clarissa Spenlow, David Copperfield, Jane Murdstone, Julia Mills, Lavinia Spenlow, Miss Betsey Trotwood, Mr Dick, Mr Jorkins, Mr Micawber, Mr Mills, Mr Spenlow, Mr Tiffey, Tommy Traddles" "38"
"39" "39" "Agnes Wickfield, Annie Strong, David Copperfield, Janet, Julia Mills, Miss Betsey Trotwood, Mr Dick, Mr Jorkins, Mr Micawber, Mr Spenlow, Mr Wickfield, Mrs Heep, Mrs Micawber, Uriah" "39"
"40" "40" "Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, Little Emily, Martha Endell, Miss Betsey Trotwood, Mr Dick, Mrs Gummidge" "40"
"41" "41" "Agnes Wickfield, Clarissa Spenlow, David Copperfield, Julia Mills, Lavinia Spenlow, Miss Betsey Trotwood, Mr Dick, Mr Mills, Mr Spenlow, Mrs Crewler, Reverend Crewler, Sarah Crewler, Sophy Crewler, Tommy Traddles" "41"
"42" "42" "Agnes Wickfield, Annie Strong, Clarissa Spenlow, David Copperfield, Doctor Strong, Jack Maldon, Julia Mills, Lavinia Spenlow, Miss Betsey Trotwood, Mr Dick, Mr Micawber, Mr Wickfield, Mrs Heep, Mrs Markleham, Mrs Micawber, Uriah" "42"
"43" "43" "Agnes Wickfield, Clara Peggotty, Clarissa Spenlow, David Copperfield, Janet, Lavinia Spenlow, Miss Betsey Trotwood, Mr Dick, Sophy Crewler, Tommy Traddles" "43"
"44" "44" "Agnes Wickfield, David Copperfield, Mary Anne Paragon, Miss Betsey Trotwood, Mrs Crupp, Sophy Crewler, Tommy Traddles" "44"
"45" "45" "Annie Strong, David Copperfield, Doctor Strong, Jack Maldon, Miss Betsey Trotwood, Mr Dick, Mr Wickfield, Mrs Markleham, Uriah" "45"
"46" "46" "Daniel Peggotty, David Copperfield, Ham Peggotty, James Steerforth, Littimer, Little Emily, Martha Endell, Mrs Steerforth, Rosa Dartle" "46"
"47" "47" "Daniel Peggotty, David Copperfield, Martha Endell, Miss Betsey Trotwood, Mr Dick" "47"
"48" "48" "Agnes Wickfield, Annie Strong, Clarissa Spenlow, David Copperfield, Julia Mills, Lavinia Spenlow, Miss Betsey Trotwood, Mr Dick, Tommy Traddles" "48"
"49" "49" "David Copperfield, Miss Betsey Trotwood, Mr Dick, Mr Micawber, Mr Wickfield, Mrs Micawber, Tommy Traddles, Uriah" "49"
