"","V1","V2"
"357","50","Mr Sparkler"
"358","49","Mr William Dorrit"
"359","50","Mrs General"
"360","50","Mrs Merdle"
"361","41","Tinkler"
"362","51","Fanny Dorrit"
"363","51","Mr Merdle"
"364","51","Mr William Dorrit"
"365","51","Mrs Merdle"
"366","34","Treasury"
"367","46","Affery Flintwinch"
"368","49","Arthur Clennam"
"369","49","Daniel Doyce"
"370","45","Flora Finching"
"371","50","Henry Gowan"
"372","46","Jeremiah Flintwinch"
"373","52","Mr Merdle"
"374","49","Mr Pancks"
"375","52","Mr William Dorrit"
"376","46","Mrs Clennam"
"377","46","Rigaud"
"378","51","Amy Dorrit"
"379","53","Arthur Clennam"
"380","52","Fanny Dorrit"
"381","36","Mr John Chivery"
"382","53","Mr Merdle"
"383","51","Mr Sparkler"
"384","53","Mr William Dorrit"
"385","51","Mrs General"
"386","54","Amy Dorrit"
"387","7","Bob"
"388","42","Edward Dorrit"
"389","54","Fanny Dorrit"
"390","41","Mr Frederick Dorrit"
"391","54","Mr John Chivery"
"392","54","Mr Merdle"
"393","54","Mr William Dorrit"
"394","14","Mrs Bangham"
"395","54","Mrs General"
"396","52","Mrs Merdle"
"397","51","Tinkler"
"398","54","Arthur Clennam"
"399","45","Christopher Casby"
"400","46","Harriet Beadle"
"401","53","Henry Gowan"
"402","46","Miss Wade"
"403","53","Mr Pancks"
"404","45","Mrs Meagles"
"405","53","Rigaud"
"406","56","Henry Gowan"
"407","56","Miss Wade"
"408","56","Arthur Clennam"
"409","53","Daniel Doyce"
"410","49","John Baptist Cavalletto"
"411","56","Mr Pancks"
"412","56","Rigaud"
"413","53","Affery Flintwinch"
"414","58","Arthur Clennam"
"415","56","Christopher Casby"
"416","58","Daniel Doyce"
"417","53","Flora Finching"
"418","53","Jeremiah Flintwinch"
"419","58","John Baptist Cavalletto"
"420","53","Mrs Clennam"
"421","58","Rigaud"
"422","55","Amy Dorrit"
"423","55","Fanny Dorrit"
"424","55","Mr Merdle"
"425","54","Mr Sparkler"
"426","55","Mrs General"
"427","55","Mrs Merdle"
"428","48","Ferdinand Barnacle"
"429","60","Mr Merdle"
"430","60","Mrs Merdle"
"431","48","Physician"
"432","59","Arthur Clennam"
"433","59","Daniel Doyce"
"434","55","Mr John Chivery"
"435","58","Mr Pancks"
"436","49","Mr Rugg"
"437","49","Mrs Plornish"
"438","60","Amy Dorrit"
"439","62","Arthur Clennam"
"440","62","John Chivery"
"441","62","Mr John Chivery"
"442","49","Mr Plornish"
"443","25","Mrs Chivery"
"444","62","Mrs Plornish"
"445","63","Amy Dorrit"
"446","63","Arthur Clennam"
"447","61","Ferdinand Barnacle"
"448","57","Henry Gowan"
"449","59","Jeremiah Flintwinch"
"450","59","John Baptist Cavalletto"
"451","57","Miss Wade"
"452","61","Mr Merdle"
"453","62","Mr Pancks"
"454","62","Mr Rugg"
"455","63","Mrs Plornish"
"456","59","Rigaud"
