"V1","V2"
"Augustus Snodgrass","Joe Smiggers"
"Augustus Snodgrass","Nathaniel Winkle"
"Augustus Snodgrass","Samuel Pickwick"
"Augustus Snodgrass","Tracy Tupman"
"Joe Smiggers","Nathaniel Winkle"
"Joe Smiggers","Samuel Pickwick"
"Joe Smiggers","Tracy Tupman"
"Nathaniel Winkle","Samuel Pickwick"
"Nathaniel Winkle","Tracy Tupman"
"Samuel Pickwick","Tracy Tupman"
"Alfred Jingle","Augustus Snodgrass"
"Alfred Jingle","Colonel Bulder"
"Alfred Jingle","Doctor Payne"
"Alfred Jingle","Doctor Slammer"
"Alfred Jingle","Hon Snipe"
"Alfred Jingle","Lady Clubber"
"Alfred Jingle","Lieutenant Tappleton"
"Alfred Jingle","Miss Bulder"
"Alfred Jingle","Misses Clubber"
"Alfred Jingle","Misses Smithie"
"Alfred Jingle","Mr Smithies"
"Alfred Jingle","Mrs Budger"
"Alfred Jingle","Mrs Bulder"
"Alfred Jingle","Mrs Smithe"
"Alfred Jingle","Mrs Tomlinson"
"Alfred Jingle","Nathaniel Winkle"
"Alfred Jingle","Sam"
"Alfred Jingle","Samuel Pickwick"
"Alfred Jingle","Thomas Clubber"
"Alfred Jingle","Tommy"
"Alfred Jingle","Tracy Tupman"
"Augustus Snodgrass","Colonel Bulder"
"Augustus Snodgrass","Doctor Payne"
"Augustus Snodgrass","Doctor Slammer"
"Augustus Snodgrass","Hon Snipe"
"Augustus Snodgrass","Lady Clubber"
"Augustus Snodgrass","Lieutenant Tappleton"
"Augustus Snodgrass","Miss Bulder"
"Augustus Snodgrass","Misses Clubber"
"Augustus Snodgrass","Misses Smithie"
"Augustus Snodgrass","Mr Smithies"
"Augustus Snodgrass","Mrs Budger"
"Augustus Snodgrass","Mrs Bulder"
"Augustus Snodgrass","Mrs Smithe"
"Augustus Snodgrass","Mrs Tomlinson"
"Augustus Snodgrass","Sam"
"Augustus Snodgrass","Thomas Clubber"
"Augustus Snodgrass","Tommy"
"Colonel Bulder","Doctor Payne"
"Colonel Bulder","Doctor Slammer"
"Colonel Bulder","Hon Snipe"
"Colonel Bulder","Lady Clubber"
"Colonel Bulder","Lieutenant Tappleton"
"Colonel Bulder","Miss Bulder"
"Colonel Bulder","Misses Clubber"
"Colonel Bulder","Misses Smithie"
"Colonel Bulder","Mr Smithies"
"Colonel Bulder","Mrs Budger"
"Colonel Bulder","Mrs Bulder"
"Colonel Bulder","Mrs Smithe"
"Colonel Bulder","Mrs Tomlinson"
"Colonel Bulder","Nathaniel Winkle"
"Colonel Bulder","Sam"
"Colonel Bulder","Samuel Pickwick"
"Colonel Bulder","Thomas Clubber"
"Colonel Bulder","Tommy"
"Colonel Bulder","Tracy Tupman"
"Doctor Payne","Doctor Slammer"
"Doctor Payne","Hon Snipe"
"Doctor Payne","Lady Clubber"
"Doctor Payne","Lieutenant Tappleton"
"Doctor Payne","Miss Bulder"
"Doctor Payne","Misses Clubber"
"Doctor Payne","Misses Smithie"
"Doctor Payne","Mr Smithies"
"Doctor Payne","Mrs Budger"
"Doctor Payne","Mrs Bulder"
"Doctor Payne","Mrs Smithe"
"Doctor Payne","Mrs Tomlinson"
"Doctor Payne","Nathaniel Winkle"
"Doctor Payne","Sam"
"Doctor Payne","Samuel Pickwick"
"Doctor Payne","Thomas Clubber"
"Doctor Payne","Tommy"
"Doctor Payne","Tracy Tupman"
"Doctor Slammer","Hon Snipe"
"Doctor Slammer","Lady Clubber"
"Doctor Slammer","Lieutenant Tappleton"
"Doctor Slammer","Miss Bulder"
"Doctor Slammer","Misses Clubber"
"Doctor Slammer","Misses Smithie"
"Doctor Slammer","Mr Smithies"
"Doctor Slammer","Mrs Budger"
"Doctor Slammer","Mrs Bulder"
"Doctor Slammer","Mrs Smithe"
"Doctor Slammer","Mrs Tomlinson"
"Doctor Slammer","Nathaniel Winkle"
"Doctor Slammer","Sam"
"Doctor Slammer","Samuel Pickwick"
"Doctor Slammer","Thomas Clubber"
"Doctor Slammer","Tommy"
"Doctor Slammer","Tracy Tupman"
"Hon Snipe","Lady Clubber"
"Hon Snipe","Lieutenant Tappleton"
"Hon Snipe","Miss Bulder"
"Hon Snipe","Misses Clubber"
"Hon Snipe","Misses Smithie"
"Hon Snipe","Mr Smithies"
"Hon Snipe","Mrs Budger"
"Hon Snipe","Mrs Bulder"
"Hon Snipe","Mrs Smithe"
"Hon Snipe","Mrs Tomlinson"
"Hon Snipe","Nathaniel Winkle"
"Hon Snipe","Sam"
"Hon Snipe","Samuel Pickwick"
"Hon Snipe","Thomas Clubber"
"Hon Snipe","Tommy"
"Hon Snipe","Tracy Tupman"
"Lady Clubber","Lieutenant Tappleton"
"Lady Clubber","Miss Bulder"
"Lady Clubber","Misses Clubber"
"Lady Clubber","Misses Smithie"
"Lady Clubber","Mr Smithies"
"Lady Clubber","Mrs Budger"
"Lady Clubber","Mrs Bulder"
"Lady Clubber","Mrs Smithe"
"Lady Clubber","Mrs Tomlinson"
"Lady Clubber","Nathaniel Winkle"
"Lady Clubber","Sam"
"Lady Clubber","Samuel Pickwick"
"Lady Clubber","Thomas Clubber"
"Lady Clubber","Tommy"
"Lady Clubber","Tracy Tupman"
"Lieutenant Tappleton","Miss Bulder"
"Lieutenant Tappleton","Misses Clubber"
"Lieutenant Tappleton","Misses Smithie"
"Lieutenant Tappleton","Mr Smithies"
"Lieutenant Tappleton","Mrs Budger"
"Lieutenant Tappleton","Mrs Bulder"
"Lieutenant Tappleton","Mrs Smithe"
"Lieutenant Tappleton","Mrs Tomlinson"
"Lieutenant Tappleton","Nathaniel Winkle"
"Lieutenant Tappleton","Sam"
"Lieutenant Tappleton","Samuel Pickwick"
"Lieutenant Tappleton","Thomas Clubber"
"Lieutenant Tappleton","Tommy"
"Lieutenant Tappleton","Tracy Tupman"
"Miss Bulder","Misses Clubber"
"Miss Bulder","Misses Smithie"
"Miss Bulder","Mr Smithies"
"Miss Bulder","Mrs Budger"
"Miss Bulder","Mrs Bulder"
"Miss Bulder","Mrs Smithe"
"Miss Bulder","Mrs Tomlinson"
"Miss Bulder","Nathaniel Winkle"
"Miss Bulder","Sam"
"Miss Bulder","Samuel Pickwick"
"Miss Bulder","Thomas Clubber"
"Miss Bulder","Tommy"
"Miss Bulder","Tracy Tupman"
"Misses Clubber","Misses Smithie"
"Misses Clubber","Mr Smithies"
"Misses Clubber","Mrs Budger"
"Misses Clubber","Mrs Bulder"
"Misses Clubber","Mrs Smithe"
"Misses Clubber","Mrs Tomlinson"
"Misses Clubber","Nathaniel Winkle"
"Misses Clubber","Sam"
"Misses Clubber","Samuel Pickwick"
"Misses Clubber","Thomas Clubber"
"Misses Clubber","Tommy"
"Misses Clubber","Tracy Tupman"
"Misses Smithie","Mr Smithies"
"Misses Smithie","Mrs Budger"
"Misses Smithie","Mrs Bulder"
"Misses Smithie","Mrs Smithe"
"Misses Smithie","Mrs Tomlinson"
"Misses Smithie","Nathaniel Winkle"
"Misses Smithie","Sam"
"Misses Smithie","Samuel Pickwick"
"Misses Smithie","Thomas Clubber"
"Misses Smithie","Tommy"
"Misses Smithie","Tracy Tupman"
"Mr Smithies","Mrs Budger"
"Mr Smithies","Mrs Bulder"
"Mr Smithies","Mrs Smithe"
"Mr Smithies","Mrs Tomlinson"
"Mr Smithies","Nathaniel Winkle"
"Mr Smithies","Sam"
"Mr Smithies","Samuel Pickwick"
"Mr Smithies","Thomas Clubber"
"Mr Smithies","Tommy"
"Mr Smithies","Tracy Tupman"
"Mrs Budger","Mrs Bulder"
"Mrs Budger","Mrs Smithe"
"Mrs Budger","Mrs Tomlinson"
"Mrs Budger","Nathaniel Winkle"
"Mrs Budger","Sam"
"Mrs Budger","Samuel Pickwick"
"Mrs Budger","Thomas Clubber"
"Mrs Budger","Tommy"
"Mrs Budger","Tracy Tupman"
"Mrs Bulder","Mrs Smithe"
"Mrs Bulder","Mrs Tomlinson"
"Mrs Bulder","Nathaniel Winkle"
"Mrs Bulder","Sam"
"Mrs Bulder","Samuel Pickwick"
"Mrs Bulder","Thomas Clubber"
"Mrs Bulder","Tommy"
"Mrs Bulder","Tracy Tupman"
"Mrs Smithe","Mrs Tomlinson"
"Mrs Smithe","Nathaniel Winkle"
"Mrs Smithe","Sam"
"Mrs Smithe","Samuel Pickwick"
"Mrs Smithe","Thomas Clubber"
"Mrs Smithe","Tommy"
"Mrs Smithe","Tracy Tupman"
"Mrs Tomlinson","Nathaniel Winkle"
"Mrs Tomlinson","Sam"
"Mrs Tomlinson","Samuel Pickwick"
"Mrs Tomlinson","Thomas Clubber"
"Mrs Tomlinson","Tommy"
"Mrs Tomlinson","Tracy Tupman"
"Nathaniel Winkle","Sam"
