"id1" "id2" "label"
"Annamaria Middleton" "Anne Steele" 2
"Annamaria Middleton" "Edward Ferrars" 2
"Annamaria Middleton" "Elinor Dashwood" 2
"Annamaria Middleton" "Lucy Steele" 2
"Annamaria Middleton" "Marianne Dashwood" 2
"Annamaria Middleton" "Mr Pratt" 1
"Annamaria Middleton" "Mr Simpson" 1
"Annamaria Middleton" "Mr Thomas Palmer" 1
"Annamaria Middleton" "Mr. Rose" 1
"Annamaria Middleton" "Mrs Charlotte Palmer" 1
"Annamaria Middleton" "Mrs Jennings" 1
"Annamaria Middleton" "Sir John Middleton" 2
"Anne Steele" "Betty" 2
"Anne Steele" "ColonelBrandon" 6
"Anne Steele" "Edward Ferrars" 11
"Anne Steele" "Elinor Dashwood" 9
"Anne Steele" "ElizaBrandon" 2
"Anne Steele" "ElizaWilliams" 1
"Anne Steele" "Harry Dashwood" 1
"Anne Steele" "John Willoughby" 5
"Anne Steele" "Lord Morton" 1
"Anne Steele" "LordCourtland" 1
"Anne Steele" "Lucy Steele" 11
"Anne Steele" "Marianne Dashwood" 12
"Anne Steele" "Martha Sharpe" 1
"Anne Steele" "Miss Godby" 1
"Anne Steele" "Miss Morton" 2
"Anne Steele" "Miss Sophia Grey" 1
"Anne Steele" "Miss Sparks" 1
"Anne Steele" "Mr John Dashwood" 1
"Anne Steele" "Mr Pratt" 5
"Anne Steele" "Mr Richardson" 1
"Anne Steele" "Mr Simpson" 1
"Anne Steele" "Mr Thomas Palmer" 5
"Anne Steele" "Mr. Rose" 1
"Anne Steele" "Mrs Charlotte Palmer" 6
"Anne Steele" "Mrs Dashwood" 6
"Anne Steele" "Mrs Dennison" 1
"Anne Steele" "Mrs Fanny Dashwood" 4
"Anne Steele" "Mrs Ferrars" 6
"Anne Steele" "Mrs Jennings" 9
"Anne Steele" "Mrs Richardson" 1
"Anne Steele" "MrsClarke" 1
"Anne Steele" "Sally" 1
"Anne Steele" "Sir John Middleton" 10
"Anne Steele" "Thomas" 1
"Betty" "ColonelBrandon" 1
"Betty" "Edward Ferrars" 4
"Betty" "Elinor Dashwood" 3
"Betty" "John Willoughby" 2
"Betty" "Lucy Steele" 4
"Betty" "Marianne Dashwood" 4
"Betty" "Martha Sharpe" 1
"Betty" "Miss Godby" 1
"Betty" "Miss Morton" 2
"Betty" "Miss Sparks" 1
"Betty" "Mr John Dashwood" 1
"Betty" "Mr Pratt" 1
"Betty" "Mr Richardson" 1
"Betty" "Mr Thomas Palmer" 2
"Betty" "Mrs Charlotte Palmer" 3
"Betty" "Mrs Dashwood" 2
"Betty" "Mrs Ferrars" 1
"Betty" "Mrs Jennings" 4
"Betty" "Mrs Richardson" 1
"Betty" "MrsClarke" 1
"Betty" "Robert Ferrars" 1
"Betty" "Sir John Middleton" 2
"Biddy Henshawe" "ColonelBrandon" 1
"Biddy Henshawe" "John Willoughby" 1
"Biddy Henshawe" "Marianne Dashwood" 1
"Biddy Henshawe" "Miss Sophia Grey" 1
"Biddy Henshawe" "Miss Walker" 1
"Biddy Henshawe" "Mrs Charlotte Palmer" 1
"Biddy Henshawe" "Mrs Jennings" 1
"Biddy Henshawe" "Mrs Taylor" 1
"Biddy Henshawe" "Sir John Middleton" 1
"Cartwright" "ColonelBrandon" 1
"Cartwright" "John Willoughby" 1
"Cartwright" "Marianne Dashwood" 1
"Cartwright" "Mr Thomas Palmer" 1
"Cartwright" "Mrs Charlotte Palmer" 1
"Cartwright" "Mrs Jennings" 1
"ColonelBrandon" "Edward Ferrars" 16
"ColonelBrandon" "Elinor Dashwood" 13
"ColonelBrandon" "ElizaBrandon" 4
"ColonelBrandon" "ElizaWilliams" 4
"ColonelBrandon" "Harry Dashwood" 2
"ColonelBrandon" "John Willoughby" 21
"ColonelBrandon" "Lady Mary Middleton" 2
"ColonelBrandon" "Lord Morton" 2
"ColonelBrandon" "LordCourtland" 1
"ColonelBrandon" "Lucy Steele" 11
"ColonelBrandon" "Marianne Dashwood" 30
"ColonelBrandon" "Miss Morton" 5
"ColonelBrandon" "Miss Sophia Grey" 3
"ColonelBrandon" "Miss Walker" 1
"ColonelBrandon" "Mr Jennings" 1
