"V1","V2"
"Abel Magwitch","Joe Gargery"
"Abel Magwitch","Mrs Joe Gargery"
"Abel Magwitch","Pip"
"Joe Gargery","Mrs Joe Gargery"
"Joe Gargery","Pip"
"Mrs Joe Gargery","Pip"
"Abel Magwitch","Avenger"
"Avenger","Joe Gargery"
"Avenger","Mrs Joe Gargery"
"Avenger","Pip"
"Dunstable","Joe Gargery"
"Dunstable","Mr Hubble"
"Dunstable","Mr Wopsle"
"Dunstable","Mrs Hubble"
"Dunstable","Mrs Joe Gargery"
"Dunstable","Pip"
"Dunstable","Uncle Pumblechook"
"Joe Gargery","Mr Hubble"
"Joe Gargery","Mr Wopsle"
"Joe Gargery","Mrs Hubble"
"Joe Gargery","Uncle Pumblechook"
"Mr Hubble","Mr Wopsle"
"Mr Hubble","Mrs Hubble"
"Mr Hubble","Mrs Joe Gargery"
"Mr Hubble","Pip"
"Mr Hubble","Uncle Pumblechook"
"Mr Wopsle","Mrs Hubble"
"Mr Wopsle","Mrs Joe Gargery"
"Mr Wopsle","Pip"
"Mr Wopsle","Uncle Pumblechook"
"Mrs Hubble","Mrs Joe Gargery"
"Mrs Hubble","Pip"
"Mrs Hubble","Uncle Pumblechook"
"Mrs Joe Gargery","Uncle Pumblechook"
"Pip","Uncle Pumblechook"
"Abel Magwitch","Compeyson"
"Abel Magwitch","Mr Hubble"
"Abel Magwitch","Mr Wopsle"
"Abel Magwitch","Uncle Pumblechook"
"Compeyson","Joe Gargery"
"Compeyson","Mr Hubble"
"Compeyson","Mr Wopsle"
"Compeyson","Mrs Joe Gargery"
"Compeyson","Pip"
"Compeyson","Uncle Pumblechook"
"Biddy","Joe Gargery"
"Biddy","Miss Havisham"
"Biddy","Mr Wopsle"
"Biddy","Mrs Joe Gargery"
"Biddy","Pip"
"Biddy","Uncle Pumblechook"
"Joe Gargery","Miss Havisham"
"Miss Havisham","Mr Wopsle"
"Miss Havisham","Mrs Joe Gargery"
"Miss Havisham","Pip"
"Miss Havisham","Uncle Pumblechook"
"Estella","Joe Gargery"
"Estella","Miss Havisham"
"Estella","Mrs Joe Gargery"
"Estella","Pip"
"Estella","Uncle Pumblechook"
"Abel Magwitch","Biddy"
"Abel Magwitch","Miss Havisham"
"Bentley Drummle","Camilla"
"Bentley Drummle","Estella"
"Bentley Drummle","Georiana Pocket"
"Bentley Drummle","Herbert Pocket"
"Bentley Drummle","Joe Gargery"
"Bentley Drummle","Miss Havisham"
"Bentley Drummle","Mr Camilla"
"Bentley Drummle","Mr Pocket"
"Bentley Drummle","Mrs Joe Gargery"
"Bentley Drummle","Pip"
"Bentley Drummle","Sarah Pocket"
"Bentley Drummle","Uncle Pumblechook"
"Camilla","Estella"
"Camilla","Georiana Pocket"
"Camilla","Herbert Pocket"
"Camilla","Joe Gargery"
"Camilla","Miss Havisham"
"Camilla","Mr Camilla"
"Camilla","Mr Pocket"
"Camilla","Mrs Joe Gargery"
"Camilla","Pip"
"Camilla","Sarah Pocket"
"Camilla","Uncle Pumblechook"
"Estella","Georiana Pocket"
"Estella","Herbert Pocket"
"Estella","Mr Camilla"
"Estella","Mr Pocket"
"Estella","Sarah Pocket"
"Georiana Pocket","Herbert Pocket"
"Georiana Pocket","Joe Gargery"
"Georiana Pocket","Miss Havisham"
"Georiana Pocket","Mr Camilla"
"Georiana Pocket","Mr Pocket"
"Georiana Pocket","Mrs Joe Gargery"
"Georiana Pocket","Pip"
"Georiana Pocket","Sarah Pocket"
"Georiana Pocket","Uncle Pumblechook"
"Herbert Pocket","Joe Gargery"
"Herbert Pocket","Miss Havisham"
"Herbert Pocket","Mr Camilla"
"Herbert Pocket","Mr Pocket"
"Herbert Pocket","Mrs Joe Gargery"
"Herbert Pocket","Pip"
"Herbert Pocket","Sarah Pocket"
"Herbert Pocket","Uncle Pumblechook"
"Joe Gargery","Mr Camilla"
"Joe Gargery","Mr Pocket"
"Joe Gargery","Sarah Pocket"
"Miss Havisham","Mr Camilla"
"Miss Havisham","Mr Pocket"
"Miss Havisham","Sarah Pocket"
"Mr Camilla","Mr Pocket"
"Mr Camilla","Mrs Joe Gargery"
"Mr Camilla","Pip"
"Mr Camilla","Sarah Pocket"
"Mr Camilla","Uncle Pumblechook"
"Mr Pocket","Mrs Joe Gargery"
"Mr Pocket","Pip"
"Mr Pocket","Sarah Pocket"
"Mr Pocket","Uncle Pumblechook"
"Mrs Joe Gargery","Sarah Pocket"
"Pip","Sarah Pocket"
"Sarah Pocket","Uncle Pumblechook"
"Biddy","Estella"
"Biddy","Herbert Pocket"
"Estella","Mr Wopsle"
"Biddy","Orlick Dolge"
"Biddy","Sarah Pocket"
"Estella","Orlick Dolge"
"Herbert Pocket","Mr Wopsle"
"Herbert Pocket","Orlick Dolge"
"Joe Gargery","Orlick Dolge"
"Miss Havisham","Orlick Dolge"
"Mr Wopsle","Orlick Dolge"
"Mr Wopsle","Sarah Pocket"
"Mrs Joe Gargery","Orlick Dolge"
"Orlick Dolge","Pip"
"Orlick Dolge","Sarah Pocket"
"Orlick Dolge","Uncle Pumblechook"
"Abel Magwitch","Orlick Dolge"
"Biddy","Compeyson"
"Compeyson","Orlick Dolge"
"Biddy","Camilla"
"Biddy","Mr Camilla"
"Biddy","Mr Jaggers"
"Biddy","Mr Pocket"
"Biddy","Mrs Hubble"
"Camilla","Mr Jaggers"
"Camilla","Mr Wopsle"
"Camilla","Mrs Hubble"
"Estella","Mr Jaggers"
"Estella","Mrs Hubble"
"Joe Gargery","Mr Jaggers"
"Miss Havisham","Mr Jaggers"
"Miss Havisham","Mrs Hubble"
"Mr Camilla","Mr Jaggers"
"Mr Camilla","Mr Wopsle"
"Mr Camilla","Mrs Hubble"
"Mr Jaggers","Mr Pocket"
"Mr Jaggers","Mr Wopsle"
"Mr Jaggers","Mrs Hubble"
"Mr Jaggers","Mrs Joe Gargery"
"Mr Jaggers","Pip"
"Mr Jaggers","Uncle Pumblechook"
"Mr Pocket","Mr Wopsle"
"Mr Pocket","Mrs Hubble"
"Biddy","Mr Trabb"
"Biddy","Trabb's Boy"
"Estella","Mr Trabb"
"Estella","Trabb's Boy"
"Joe Gargery","Mr Trabb"
"Joe Gargery","Trabb's Boy"
"Miss Havisham","Mr Trabb"
"Miss Havisham","Trabb's Boy"
"Mr Jaggers","Mr Trabb"
"Mr Jaggers","Sarah Pocket"
"Mr Jaggers","Trabb's Boy"
"Mr Trabb","Mrs Joe Gargery"
"Mr Trabb","Pip"
"Mr Trabb","Sarah Pocket"
"Mr Trabb","Trabb's Boy"
"Mr Trabb","Uncle Pumblechook"
"Mrs Joe Gargery","Trabb's Boy"
"Pip","Trabb's Boy"
"Sarah Pocket","Trabb's Boy"
"Trabb's Boy","Uncle Pumblechook"
"Herbert Pocket","John Wemmick"
"Herbert Pocket","Mike"
"Herbert Pocket","Mr Jaggers"
"John Wemmick","Mike"
"John Wemmick","Mr Jaggers"
"John Wemmick","Pip"
"Mike","Mr Jaggers"
"Mike","Pip"
"John Wemmick","Mr Pocket"
"Biddy","Flopson"
"Biddy","Millers"
"Biddy","Mr Havisham"
"Biddy","Mrs Pocket"
"Estella","Flopson"
"Estella","Millers"
"Estella","Mr Havisham"
