"source" "target" "tag"
49 51 "Mr William Dorrit"
50 51 "Mrs General"
50 51 "Mrs Merdle"
41 51 "Tinkler"
51 52 "Fanny Dorrit"
51 52 "Mr Merdle"
51 52 "Mr William Dorrit"
51 52 "Mrs Merdle"
34 52 "Treasury"
46 53 "Affery Flintwinch"
49 53 "Arthur Clennam"
49 53 "Daniel Doyce"
45 53 "Flora Finching"
50 53 "Henry Gowan"
46 53 "Jeremiah Flintwinch"
45 53 "Mr F.'s Aunt"
52 53 "Mr Merdle"
49 53 "Mr Pancks"
52 53 "Mr William Dorrit"
46 53 "Mrs Clennam"
46 53 "Rigaud"
51 54 "Amy Dorrit"
53 54 "Arthur Clennam"
52 54 "Fanny Dorrit"
36 54 "Mr John Chivery"
53 54 "Mr Merdle"
51 54 "Mr Sparkler"
53 54 "Mr William Dorrit"
51 54 "Mrs General"
54 55 "Amy Dorrit"
7 55 "Bob"
42 55 "Edward Dorrit"
54 55 "Fanny Dorrit"
41 55 "Mr Frederick Dorrit"
54 55 "Mr John Chivery"
54 55 "Mr Merdle"
54 55 "Mr William Dorrit"
14 55 "Mrs Bangham"
54 55 "Mrs General"
52 55 "Mrs Merdle"
51 55 "Tinkler"
54 56 "Arthur Clennam"
45 56 "Christopher Casby"
46 56 "Harriet Beadle"
53 56 "Henry Gowan"
46 56 "Miss Wade"
53 56 "Mr Pancks"
45 56 "Mrs Meagles"
53 56 "Rigaud"
56 57 "Henry Gowan"
56 57 "Miss Wade"
56 58 "Arthur Clennam"
53 58 "Daniel Doyce"
49 58 "John Baptist Cavalletto"
56 58 "Mr Pancks"
56 58 "Rigaud"
53 59 "Affery Flintwinch"
58 59 "Arthur Clennam"
56 59 "Christopher Casby"
58 59 "Daniel Doyce"
53 59 "Flora Finching"
53 59 "Jeremiah Flintwinch"
58 59 "John Baptist Cavalletto"
53 59 "Mr F.'s Aunt"
53 59 "Mrs Clennam"
58 59 "Rigaud"
55 60 "Amy Dorrit"
55 60 "Fanny Dorrit"
55 60 "Mr Merdle"
54 60 "Mr Sparkler"
55 60 "Mrs General"
55 60 "Mrs Merdle"
48 61 "Ferdinand Barnacle"
60 61 "Mr Merdle"
60 61 "Mrs Merdle"
48 61 "Physician"
59 62 "Arthur Clennam"
59 62 "Daniel Doyce"
55 62 "Mr John Chivery"
58 62 "Mr Pancks"
49 62 "Mr Rugg"
49 62 "Mrs Plornish"
60 63 "Amy Dorrit"
62 63 "Arthur Clennam"
62 63 "John Chivery"
62 63 "Mr John Chivery"
49 63 "Mr Plornish"
25 63 "Mrs Chivery"
62 63 "Mrs Plornish"
63 64 "Amy Dorrit"
63 64 "Arthur Clennam"
61 64 "Ferdinand Barnacle"
57 64 "Henry Gowan"
59 64 "Jeremiah Flintwinch"
59 64 "John Baptist Cavalletto"
57 64 "Miss Wade"
61 64 "Mr Merdle"
62 64 "Mr Pancks"
62 64 "Mr Rugg"
63 64 "Mrs Plornish"
59 64 "Rigaud"
64 65 "Amy Dorrit"
64 65 "Arthur Clennam"
64 65 "John Baptist Cavalletto"
49 65 "Maggy"
63 65 "Mr John Chivery"
64 65 "Mr Pancks"
55 65 "Mr William Dorrit"
64 65 "Mrs Plornish"
59 66 "Affery Flintwinch"
65 66 "Amy Dorrit"
65 66 "Arthur Clennam"
59 66 "Christopher Casby"
64 66 "Jeremiah Flintwinch"
55 66 "Mr Frederick Dorrit"
65 66 "Mr Pancks"
59 66 "Mrs Clennam"
64 66 "Rigaud"
66 67 "Affery Flintwinch"
66 67 "Amy Dorrit"
66 67 "Arthur Clennam"
66 67 "Jeremiah Flintwinch"
66 67 "Mrs Clennam"
67 68 "Arthur Clennam"
66 68 "Christopher Casby"
64 68 "Mr Merdle"
66 68 "Mr Pancks"
64 68 "Mr Rugg"
67 68 "Mrs Clennam"
65 68 "Mrs Plornish"
67 69 "Affery Flintwinch"
67 69 "Amy Dorrit"
