"source" "target" "tag"
40 42 "Ralph Nickleby"
41 42 "Smike"
40 42 "Wackford Squeers"
39 42 "Wackford SqueersJunior"
40 43 "Charles Cheeryble"
40 43 "Edwin Cheeryble"
42 43 "John Browdie"
41 43 "Kate Nickleby"
42 43 "Matilda Price"
41 43 "Mrs Nickleby"
42 43 "Nicholas Nickleby"
42 43 "Ralph Nickleby"
42 43 "Smike"
40 43 "Tim Linkinwater"
21 43 "Tom"
34 44 "Madame Mantalini"
34 44 "Miss Knag"
34 44 "Mr Mantalini"
40 44 "Newman Noggs"
43 44 "Nicholas Nickleby"
43 44 "Ralph Nickleby"
42 44 "Wackford Squeers"
43 45 "John Browdie"
43 45 "Kate Nickleby"
43 45 "Matilda Price"
38 45 "Miss La Creevy"
38 45 "Mr Snawley"
43 45 "Mrs Nickleby"
44 45 "Nicholas Nickleby"
44 45 "Ralph Nickleby"
43 45 "Smike"
43 45 "Tim Linkinwater"
44 45 "Wackford Squeers"
42 45 "Wackford SqueersJunior"
43 46 "Charles Cheeryble"
43 46 "Edwin Cheeryble"
43 46 "Frank Cheeryble"
45 46 "Nicholas Nickleby"
45 46 "Ralph Nickleby"
45 46 "Tim Linkinwater"
46 47 "Madeline Bray"
44 47 "Newman Noggs"
46 47 "Nicholas Nickleby"
46 47 "Ralph Nickleby"
46 47 "Walter Bray"
46 48 "Edwin Cheeryble"
46 48 "Frank Cheeryble"
36 48 "Henrietta Petowker"
47 48 "Madeline Bray"
30 48 "Miss Snevellicci"
35 48 "Mr Crummles"
30 48 "Mr Lillyvick"
30 48 "Mrs Crummles"
35 48 "Mrs Grudden"
47 48 "Nicholas Nickleby"
30 48 "The Master Crummleses"
46 48 "Tim Linkinwater"
46 49 "Charles Cheeryble"
48 49 "Edwin Cheeryble"
48 49 "Frank Cheeryble"
45 49 "Kate Nickleby"
48 49 "Madeline Bray"
45 49 "Miss La Creevy"
45 49 "Mr Snawley"
45 49 "Mrs Nickleby"
48 49 "Nicholas Nickleby"
45 49 "Smike"
48 49 "Tim Linkinwater"
19 50 "Colonel Chowser"
49 50 "Kate Nickleby"
38 50 "Lord Frederick Verisopht"
38 50 "Mr Pluck"
38 50 "Mr Pyke"
49 50 "Nicholas Nickleby"
38 50 "Sir Mulberry Hawk"
47 51 "Arthur Gride"
40 51 "Cecilia Bobster"
49 51 "Edwin Cheeryble"
49 51 "Madeline Bray"
44 51 "Mr Brooker"
47 51 "Newman Noggs"
50 51 "Nicholas Nickleby"
47 51 "Ralph Nickleby"
51 52 "Arthur Gride"
48 52 "Henrietta Petowker"
51 52 "Madeline Bray"
36 52 "Morleena Kenwigs"
36 52 "Mr Kenwigs"
48 52 "Mr Lillyvick"
36 52 "Mrs Kenwigs"
51 52 "Newman Noggs"
51 52 "Nicholas Nickleby"
51 52 "Ralph Nickleby"
36 52 "The Misses Kenwigses"
52 53 "Arthur Gride"
52 53 "Madeline Bray"
52 53 "Nicholas Nickleby"
51 53 "Peg Sliderskew"
52 53 "Ralph Nickleby"
47 53 "Walter Bray"
53 54 "Arthur Gride"
50 54 "Kate Nickleby"
53 54 "Madeline Bray"
53 54 "Nicholas Nickleby"
53 54 "Peg Sliderskew"
53 54 "Ralph Nickleby"
53 54 "Walter Bray"
49 55 "Charles Cheeryble"
51 55 "Edwin Cheeryble"
49 55 "Frank Cheeryble"
54 55 "Kate Nickleby"
54 55 "Madeline Bray"
49 55 "Mrs Nickleby"
54 55 "Nicholas Nickleby"
54 55 "Ralph Nickleby"
49 55 "Smike"
49 55 "Tim Linkinwater"
54 56 "Arthur Gride"
49 56 "Mr Snawley"
38 56 "Mrs Squeers"
52 56 "Newman Noggs"
55 56 "Nicholas Nickleby"
54 56 "Peg Sliderskew"
55 56 "Ralph Nickleby"
55 56 "Smike"
45 56 "Wackford Squeers"
56 57 "Arthur Gride"
8 57 "Cobbey"
55 57 "Frank Cheeryble"
56 57 "Mrs Squeers"
56 57 "Newman Noggs"
56 57 "Peg Sliderskew"
56 57 "Ralph Nickleby"
56 57 "Wackford Squeers"
55 58 "Kate Nickleby"
56 58 "Nicholas Nickleby"
56 58 "Smike"
57 59 "Arthur Gride"
55 59 "Charles Cheeryble"
55 59 "Edwin Cheeryble"
57 59 "Frank Cheeryble"
55 59 "Madeline Bray"
56 59 "Mr Snawley"
38 59 "Mrs Snawley"
57 59 "Newman Noggs"
58 59 "Nicholas Nickleby"
57 59 "Peg Sliderskew"
57 59 "Ralph Nickleby"
58 59 "Smike"
