"id1" "id2" "label"
"570" "Grandfather Smallweed" "John Jarndyce" 2
"571" "Grandfather Smallweed" "Judy Smallweed" 6
"572" "Grandfather Smallweed" "Krook" 5
"573" "Grandfather Smallweed" "Lady Dedlock" 3
"574" "Grandfather Smallweed" "Little Swills" 2
"575" "Grandfather Smallweed" "Mademoiselle Hortense" 1
"576" "Grandfather Smallweed" "Malta Bagnet" 2
"577" "Grandfather Smallweed" "Matthew Bagnet" 2
"578" "Grandfather Smallweed" "Mercury" 2
"579" "Grandfather Smallweed" "Miss Flite" 2
"580" "Grandfather Smallweed" "Mr Gridley" 2
"581" "Grandfather Smallweed" "Mr Skimpole" 1
"582" "Grandfather Smallweed" "Mr Snagsby" 3
"583" "Grandfather Smallweed" "Mr Tulkinghorn" 7
"584" "Grandfather Smallweed" "Mrs Bagnet" 2
"585" "Grandfather Smallweed" "Mrs Bucket" 1
"586" "Grandfather Smallweed" "Mrs Chadband" 1
"587" "Grandfather Smallweed" "Mrs Perkins" 3
"588" "Grandfather Smallweed" "Mrs Piper" 3
"589" "Grandfather Smallweed" "Mrs Rouncewell" 1
"590" "Grandfather Smallweed" "Mrs Smallweed" 5
"591" "Grandfather Smallweed" "Mrs Snagsby" 3
"592" "Grandfather Smallweed" "Mrs Woodcourt" 1
"593" "Grandfather Smallweed" "Phil Squod" 3
"594" "Grandfather Smallweed" "Polly" 1
"595" "Grandfather Smallweed" "Quebec Bagnet" 2
"596" "Grandfather Smallweed" "Reverend Chadband" 1
"597" "Grandfather Smallweed" "Richard Carstone" 3
"598" "Grandfather Smallweed" "Sir Dedlock" 3
"599" "Grandfather Smallweed" "Vholes" 2
"600" "Grandfather Smallweed" "William Guppy" 6
"601" "Grandfather Smallweed" "Woolwich Bagnet" 2
"602" "Guster" "Inspector Bucket" 4
"603" "Guster" "Jenny" 1
"604" "Guster" "Jo" 4
"605" "Guster" "Krook" 3
"606" "Guster" "Lady Dedlock" 1
"607" "Guster" "Little Swills" 2
"608" "Guster" "Liz" 1
"609" "Guster" "Mademoiselle Hortense" 2
"610" "Guster" "Miss Flite" 1
"611" "Guster" "Mooney" 1
"612" "Guster" "Mr Gridley" 1
"613" "Guster" "Mr Snagsby" 7
"614" "Guster" "Mr Tulkinghorn" 6
"615" "Guster" "Mrs Chadband" 2
"616" "Guster" "Mrs Perkins" 1
"617" "Guster" "Mrs Piper" 1
"618" "Guster" "Mrs Snagsby" 6
"619" "Guster" "Peffer" 1
"620" "Guster" "Reverend Chadband" 2
"621" "Guster" "Richard Carstone" 1
"622" "Guster" "William Guppy" 1
"623" "Inspector Bucket" "Jenny" 2
"624" "Inspector Bucket" "Jo" 4
"625" "Inspector Bucket" "Jobling" 2
"626" "Inspector Bucket" "John Jarndyce" 5
"627" "Inspector Bucket" "Judy Smallweed" 1
"628" "Inspector Bucket" "Krook" 2
"629" "Inspector Bucket" "Lady Dedlock" 7
"630" "Inspector Bucket" "Lawrence Boythorn" 1
"631" "Inspector Bucket" "Liz" 2
"632" "Inspector Bucket" "Mademoiselle Hortense" 3
"633" "Inspector Bucket" "Malta Bagnet" 2
"634" "Inspector Bucket" "Matthew Bagnet" 2
"635" "Inspector Bucket" "Mercury" 3
"636" "Inspector Bucket" "Miss Barbary" 1
"637" "Inspector Bucket" "Miss Flite" 1
"638" "Inspector Bucket" "Mr Gridley" 5
"639" "Inspector Bucket" "Mr Rouncewell" 1
"640" "Inspector Bucket" "Mr Skimpole" 1
"641" "Inspector Bucket" "Mr Snagsby" 5
"642" "Inspector Bucket" "Mr Tulkinghorn" 11
"643" "Inspector Bucket" "Mrs Bagnet" 2
"644" "Inspector Bucket" "Mrs Bucket" 3
"645" "Inspector Bucket" "Mrs Chadband" 3
"646" "Inspector Bucket" "Mrs Rouncewell" 3
"647" "Inspector Bucket" "Mrs Smallweed" 1
"648" "Inspector Bucket" "Mrs Snagsby" 4
"649" "Inspector Bucket" "Mrs Woodcourt" 1
"650" "Inspector Bucket" "Phil Squod" 3
"651" "Inspector Bucket" "Quebec Bagnet" 2
"652" "Inspector Bucket" "Reverend Chadband" 2
"653" "Inspector Bucket" "Richard Carstone" 3
"654" "Inspector Bucket" "Rosa" 1
"655" "Inspector Bucket" "Sir Dedlock" 9
"656" "Inspector Bucket" "Sladdery" 1
"657" "Inspector Bucket" "Vholes" 1
"658" "Inspector Bucket" "Volumnia Dedlock" 3
"659" "Inspector Bucket" "Watt Rouncewell" 1
"660" "Inspector Bucket" "William Buffy" 2
"661" "Inspector Bucket" "William Guppy" 4
"662" "Inspector Bucket" "Woolwich Bagnet" 2
"663" "James George Bogsby" "Jobling" 1
"664" "James George Bogsby" "Judy Smallweed" 1
"665" "James George Bogsby" "Krook" 1
"666" "James George Bogsby" "Lady Dedlock" 1
"667" "James George Bogsby" "Little Swills" 1
"668" "James George Bogsby" "Mercury" 1
"669" "James George Bogsby" "Miss Flite" 1
"670" "James George Bogsby" "Mr Snagsby" 1
"671" "James George Bogsby" "Mr Tulkinghorn" 1
"672" "James George Bogsby" "Mrs Perkins" 1
"673" "James George Bogsby" "Mrs Piper" 1
"674" "James George Bogsby" "Mrs Smallweed" 1
"675" "James George Bogsby" "Mrs Snagsby" 1
"676" "James George Bogsby" "William Guppy" 1
"677" "Jenny" "Jo" 3
"678" "Jenny" "John Jarndyce" 3
"679" "Jenny" "Lady Dedlock" 1
"680" "Jenny" "Lawrence Boythorn" 2
"681" "Jenny" "Liz" 3
"682" "Jenny" "Mademoiselle Hortense" 1
"683" "Jenny" "Miss Flite" 1
"684" "Jenny" "Mr Gridley" 2
"685" "Jenny" "Mr Gusher" 1
"686" "Jenny" "Mr Jellyby" 1
"687" "Jenny" "Mr Pardiggle" 1
"688" "Jenny" "Mr Skimpole" 3
"689" "Jenny" "Mr Snagsby" 1
"690" "Jenny" "Mr Tulkinghorn" 2
"691" "Jenny" "Mrs Blinder" 1
"692" "Jenny" "Mrs Jellyby" 1
"693" "Jenny" "Mrs Pardiggle" 1
"694" "Jenny" "Mrs Snagsby" 2
"695" "Jenny" "Oswald Pardiggle" 1
"696" "Jenny" "Richard Carstone" 2
"697" "Jenny" "Sir Dedlock" 1
"698" "Jenny" "Tom Neckett" 1
"699" "Jo" "Jobling" 2
"700" "Jo" "John Jarndyce" 4
"701" "Jo" "Judy Smallweed" 1
"702" "Jo" "Krook" 5
"703" "Jo" "Lady Dedlock" 4
"704" "Jo" "Lawrence Boythorn" 2
"705" "Jo" "Little Swills" 2
"706" "Jo" "Liz" 4
"707" "Jo" "Mademoiselle Hortense" 2
"708" "Jo" "Mercury" 3
"709" "Jo" "Miss Barbary" 1
"710" "Jo" "Miss Flite" 2
"711" "Jo" "Mooney" 1
"712" "Jo" "Mr Gridley" 3
"713" "Jo" "Mr Skimpole" 2
"714" "Jo" "Mr Snagsby" 7
"715" "Jo" "Mr Tulkinghorn" 8
"716" "Jo" "Mrs Blinder" 2
"717" "Jo" "Mrs Bucket" 1
"718" "Jo" "Mrs Chadband" 3
"719" "Jo" "Mrs Guppy" 1
"720" "Jo" "Mrs Jellyby" 1
"721" "Jo" "Mrs Pardiggle" 1
"722" "Jo" "Mrs Perkins" 1
"723" "Jo" "Mrs Piper" 1
"724" "Jo" "Mrs Rouncewell" 1
"725" "Jo" "Mrs Smallweed" 1
"726" "Jo" "Mrs Snagsby" 8
"727" "Jo" "Mrs Woodcourt" 1
"728" "Jo" "Phil Squod" 1
"729" "Jo" "Reverend Chadband" 3
"730" "Jo" "Richard Carstone" 2
"731" "Jo" "Rosa" 1
"732" "Jo" "Sir Dedlock" 4
"733" "Jo" "Tom Neckett" 1
"734" "Jo" "William Guppy" 4
"735" "Jobling" "John Jarndyce" 3
"736" "Jobling" "Judy Smallweed" 2
"737" "Jobling" "Krook" 5
"738" "Jobling" "Lady Dedlock" 5
"739" "Jobling" "Little Swills" 3
"740" "Jobling" "Mademoiselle Hortense" 1
"741" "Jobling" "Malta Bagnet" 1
"742" "Jobling" "Matthew Bagnet" 1
"743" "Jobling" "Mercury" 3
"744" "Jobling" "Miss Barbary" 1
"745" "Jobling" "Miss Flite" 2
"746" "Jobling" "Mr Skimpole" 1
"747" "Jobling" "Mr Snagsby" 4
"748" "Jobling" "Mr Tulkinghorn" 5
"749" "Jobling" "Mrs Bagnet" 1
"750" "Jobling" "Mrs Bucket" 1
"751" "Jobling" "Mrs Chadband" 1
"752" "Jobling" "Mrs Guppy" 1
"753" "Jobling" "Mrs Perkins" 4
"754" "Jobling" "Mrs Piper" 4
"755" "Jobling" "Mrs Rouncewell" 1
"756" "Jobling" "Mrs Smallweed" 3
"757" "Jobling" "Mrs Snagsby" 3
"758" "Jobling" "Mrs Woodcourt" 1
"759" "Jobling" "Polly" 1
"760" "Jobling" "Quebec Bagnet" 1
"761" "Jobling" "Reverend Chadband" 1
"762" "Jobling" "Richard Carstone" 3
"763" "Jobling" "Sir Dedlock" 2
"764" "Jobling" "Vholes" 1
"765" "Jobling" "William Guppy" 7
"766" "Jobling" "Woolwich Bagnet" 1
"767" "John Jarndyce" "Judy Smallweed" 2
"768" "John Jarndyce" "Kitty Skimpole" 2
"769" "John Jarndyce" "Krook" 5
"770" "John Jarndyce" "Lady Dedlock" 11
"771" "John Jarndyce" "Laura Skimpole" 2
"772" "John Jarndyce" "Lawrence Boythorn" 10
"773" "John Jarndyce" "Little Swills" 1
"774" "John Jarndyce" "Liz" 1
"775" "John Jarndyce" "Mademoiselle Hortense" 2
"776" "John Jarndyce" "Malta Bagnet" 1
"777" "John Jarndyce" "Matthew Bagnet" 1
"778" "John Jarndyce" "Mercury" 2
"779" "John Jarndyce" "Miss Barbary" 3
"780" "John Jarndyce" "Miss Donny" 1
"781" "John Jarndyce" "Miss Flite" 11
"782" "John Jarndyce" "Miss Wisk" 1
"783" "John Jarndyce" "Mr Badger" 6
"784" "John Jarndyce" "Mr Gridley" 6
"785" "John Jarndyce" "Mr Grubble" 1
"786" "John Jarndyce" "Mr Gusher" 2
"787" "John Jarndyce" "Mr Jellyby" 7
"788" "John Jarndyce" "Mr Pardiggle" 1
"789" "John Jarndyce" "Mr Quale" 6
"790" "John Jarndyce" "Mr Rouncewell" 1
"791" "John Jarndyce" "Mr Skimpole" 11
"792" "John Jarndyce" "Mr Snagsby" 1
"793" "John Jarndyce" "Mr Tulkinghorn" 8
"794" "John Jarndyce" "Mr Turveydrop" 5
"795" "John Jarndyce" "Mrs Badger" 3
"796" "John Jarndyce" "Mrs Bagnet" 1
"797" "John Jarndyce" "Mrs Blinder" 3
"798" "John Jarndyce" "Mrs Chadband" 3
"799" "John Jarndyce" "Mrs Guppy" 3
"800" "John Jarndyce" "Mrs Jellyby" 11
"801" "John Jarndyce" "Mrs Pardiggle" 4
"802" "John Jarndyce" "Mrs Perkins" 1
"803" "John Jarndyce" "Mrs Piper" 1
"804" "John Jarndyce" "Mrs Rouncewell" 2
"805" "John Jarndyce" "Mrs Skimpole" 3
"806" "John Jarndyce" "Mrs Smallweed" 1
"807" "John Jarndyce" "Mrs Snagsby" 1
"808" "John Jarndyce" "Mrs Woodcourt" 7
"809" "John Jarndyce" "Oswald Pardiggle" 1
"810" "John Jarndyce" "Peepy Jellby" 8
"811" "John Jarndyce" "Phil Squod" 3
"812" "John Jarndyce" "Prince Turvey" 6
"813" "John Jarndyce" "Priscilla" 2
"814" "John Jarndyce" "Professor Dingo" 2
"815" "John Jarndyce" "Quebec Bagnet" 1
"816" "John Jarndyce" "Richard Carstone" 26
"817" "John Jarndyce" "Sir Dedlock" 9
"818" "John Jarndyce" "Tom Neckett" 2
"819" "John Jarndyce" "Vholes" 8
"820" "John Jarndyce" "Volumnia Dedlock" 1
"821" "John Jarndyce" "William Guppy" 12
"822" "John Jarndyce" "Woolwich Bagnet" 1
"823" "Judy Smallweed" "Krook" 2
"824" "Judy Smallweed" "Lady Dedlock" 2
"825" "Judy Smallweed" "Little Swills" 2
"826" "Judy Smallweed" "Malta Bagnet" 2
"827" "Judy Smallweed" "Matthew Bagnet" 2
"828" "Judy Smallweed" "Mercury" 1
"829" "Judy Smallweed" "Miss Flite" 2
"830" "Judy Smallweed" "Mr Gridley" 3
"831" "Judy Smallweed" "Mr Skimpole" 1
"832" "Judy Smallweed" "Mr Snagsby" 2
"833" "Judy Smallweed" "Mr Tulkinghorn" 6
"834" "Judy Smallweed" "Mrs Bagnet" 2
"835" "Judy Smallweed" "Mrs Blinder" 1
"836" "Judy Smallweed" "Mrs Jellyby" 1
"837" "Judy Smallweed" "Mrs Pardiggle" 1
"838" "Judy Smallweed" "Mrs Perkins" 2
"839" "Judy Smallweed" "Mrs Piper" 2
"840" "Judy Smallweed" "Mrs Rouncewell" 1
"841" "Judy Smallweed" "Mrs Smallweed" 4
"842" "Judy Smallweed" "Mrs Snagsby" 2
"843" "Judy Smallweed" "Phil Squod" 4
"844" "Judy Smallweed" "Quebec Bagnet" 2
"845" "Judy Smallweed" "Richard Carstone" 1
"846" "Judy Smallweed" "Sir Dedlock" 1
"847" "Judy Smallweed" "Vholes" 1
"848" "Judy Smallweed" "William Guppy" 3
"849" "Judy Smallweed" "Woolwich Bagnet" 2
"850" "Kitty Skimpole" "Lady Dedlock" 1
"851" "Kitty Skimpole" "Laura Skimpole" 2
"852" "Kitty Skimpole" "Lawrence Boythorn" 1
"853" "Kitty Skimpole" "Mr Skimpole" 2
"854" "Kitty Skimpole" "Mrs Skimpole" 1
"855" "Kitty Skimpole" "Mrs Woodcourt" 1
"856" "Kitty Skimpole" "Richard Carstone" 2
"857" "Kitty Skimpole" "Sir Dedlock" 1
"858" "Kitty Skimpole" "Vholes" 1
"859" "Krook" "Lady Dedlock" 6
"860" "Krook" "Lawrence Boythorn" 1
"861" "Krook" "Little Swills" 5
"862" "Krook" "Mademoiselle Hortense" 1
"863" "Krook" "Mercury" 4
"864" "Krook" "Miss Barbary" 1
"865" "Krook" "Miss Flite" 4
"866" "Krook" "Mooney" 1
"867" "Krook" "Mr Badger" 1
"868" "Krook" "Mr Gridley" 1
"869" "Krook" "Mr Jellyby" 1
"870" "Krook" "Mr Quale" 2
"871" "Krook" "Mr Skimpole" 1
"872" "Krook" "Mr Snagsby" 7
"873" "Krook" "Mr Tulkinghorn" 8
"874" "Krook" "Mr Turveydrop" 1
"875" "Krook" "Mrs Bucket" 1
"876" "Krook" "Mrs Chadband" 2
"877" "Krook" "Mrs Jellyby" 2
"878" "Krook" "Mrs Perkins" 5
"879" "Krook" "Mrs Piper" 5
"880" "Krook" "Mrs Rouncewell" 1
"881" "Krook" "Mrs Smallweed" 3
"882" "Krook" "Mrs Snagsby" 6
"883" "Krook" "Mrs Woodcourt" 1
"884" "Krook" "Peepy Jellby" 2
"885" "Krook" "Peffer" 1
"886" "Krook" "Polly" 1
"887" "Krook" "Prince Turvey" 1
"888" "Krook" "Priscilla" 1
"889" "Krook" "Reverend Chadband" 2
"890" "Krook" "Richard Carstone" 5
"891" "Krook" "Rosa" 1
"892" "Krook" "Sir Dedlock" 4
"893" "Krook" "Vholes" 2
"894" "Krook" "William Guppy" 9
"895" "Lady Dedlock" "Laura Skimpole" 1
"896" "Lady Dedlock" "Lawrence Boythorn" 10
"897" "Lady Dedlock" "Little Swills" 3
"898" "Lady Dedlock" "Liz" 1
"899" "Lady Dedlock" "Lord Boodle" 3
"900" "Lady Dedlock" "Mademoiselle Hortense" 5
"901" "Lady Dedlock" "Malta Bagnet" 1
"902" "Lady Dedlock" "Matthew Bagnet" 1
"903" "Lady Dedlock" "Mercury" 9
"904" "Lady Dedlock" "Miss Barbary" 2
"905" "Lady Dedlock" "Miss Flite" 2
"906" "Lady Dedlock" "Mr Badger" 2
"907" "Lady Dedlock" "Mr Gridley" 2
"908" "Lady Dedlock" "Mr Grubble" 1
"909" "Lady Dedlock" "Mr Jellyby" 1
"910" "Lady Dedlock" "Mr Quale" 1
"911" "Lady Dedlock" "Mr Rouncewell" 6
"912" "Lady Dedlock" "Mr Skimpole" 6
"913" "Lady Dedlock" "Mr Snagsby" 4
"914" "Lady Dedlock" "Mr Tulkinghorn" 16
"915" "Lady Dedlock" "Mr Turveydrop" 1
"916" "Lady Dedlock" "Mrs Bagnet" 1
"917" "Lady Dedlock" "Mrs Blinder" 1
"918" "Lady Dedlock" "Mrs Bucket" 2
"919" "Lady Dedlock" "Mrs Chadband" 1
"920" "Lady Dedlock" "Mrs Guppy" 1
"921" "Lady Dedlock" "Mrs Jellyby" 1
"922" "Lady Dedlock" "Mrs Perkins" 3
"923" "Lady Dedlock" "Mrs Piper" 3
"924" "Lady Dedlock" "Mrs Rouncewell" 8
"925" "Lady Dedlock" "Mrs Skimpole" 2
"926" "Lady Dedlock" "Mrs Smallweed" 3
"927" "Lady Dedlock" "Mrs Snagsby" 2
"928" "Lady Dedlock" "Peepy Jellby" 1
"929" "Lady Dedlock" "Phil Squod" 2
"930" "Lady Dedlock" "Prince Turvey" 1
"931" "Lady Dedlock" "Quebec Bagnet" 1
"932" "Lady Dedlock" "Reverend Chadband" 1
"933" "Lady Dedlock" "Richard Carstone" 6
"934" "Lady Dedlock" "Rosa" 5
"935" "Lady Dedlock" "Sir Dedlock" 20
"936" "Lady Dedlock" "Sladdery" 2
"937" "Lady Dedlock" "Thomas" 1
"938" "Lady Dedlock" "Tom Neckett" 1
"939" "Lady Dedlock" "Vholes" 3
"940" "Lady Dedlock" "Volumnia Dedlock" 7
"941" "Lady Dedlock" "Watt Rouncewell" 2
"942" "Lady Dedlock" "William Buffy" 5
"943" "Lady Dedlock" "William Guppy" 9
"944" "Lady Dedlock" "Woolwich Bagnet" 1
"945" "Laura Skimpole" "Lawrence Boythorn" 1
"946" "Laura Skimpole" "Mr Skimpole" 2
"947" "Laura Skimpole" "Mrs Skimpole" 1
"948" "Laura Skimpole" "Mrs Woodcourt" 1
"949" "Laura Skimpole" "Richard Carstone" 2
"950" "Laura Skimpole" "Sir Dedlock" 1
"951" "Laura Skimpole" "Vholes" 1
"952" "Lawrence Boythorn" "Liz" 1
"953" "Lawrence Boythorn" "Lord Boodle" 2
"954" "Lawrence Boythorn" "Mademoiselle Hortense" 3
"955" "Lawrence Boythorn" "Mercury" 1
"956" "Lawrence Boythorn" "Miss Flite" 2
"957" "Lawrence Boythorn" "Mr Badger" 3
"958" "Lawrence Boythorn" "Mr Gridley" 3
"959" "Lawrence Boythorn" "Mr Grubble" 1
"960" "Lawrence Boythorn" "Mr Gusher" 1
"961" "Lawrence Boythorn" "Mr Jellyby" 1
"962" "Lawrence Boythorn" "Mr Quale" 2
"963" "Lawrence Boythorn" "Mr Rouncewell" 1
"964" "Lawrence Boythorn" "Mr Skimpole" 6
"965" "Lawrence Boythorn" "Mr Tulkinghorn" 4
"966" "Lawrence Boythorn" "Mr Turveydrop" 1
"967" "Lawrence Boythorn" "Mrs Badger" 1
"968" "Lawrence Boythorn" "Mrs Blinder" 2
"969" "Lawrence Boythorn" "Mrs Guppy" 1
"970" "Lawrence Boythorn" "Mrs Jellyby" 2
"971" "Lawrence Boythorn" "Mrs Pardiggle" 1
"972" "Lawrence Boythorn" "Mrs Rouncewell" 2
"973" "Lawrence Boythorn" "Mrs Skimpole" 2
"974" "Lawrence Boythorn" "Peepy Jellby" 1
"975" "Lawrence Boythorn" "Phil Squod" 1
"976" "Lawrence Boythorn" "Prince Turvey" 1
"977" "Lawrence Boythorn" "Professor Dingo" 1
"978" "Lawrence Boythorn" "Richard Carstone" 7
"979" "Lawrence Boythorn" "Rosa" 2
"980" "Lawrence Boythorn" "Sir Dedlock" 8
"981" "Lawrence Boythorn" "Tom Neckett" 2
"982" "Lawrence Boythorn" "Vholes" 2
"983" "Lawrence Boythorn" "Volumnia Dedlock" 1
"984" "Lawrence Boythorn" "Watt Rouncewell" 1
"985" "Lawrence Boythorn" "William Buffy" 2
"986" "Lawrence Boythorn" "William Guppy" 2
"987" "Little Swills" "Mercury" 1
"988" "Little Swills" "Miss Flite" 2
"989" "Little Swills" "Mooney" 1
"990" "Little Swills" "Mr Skimpole" 1
"991" "Little Swills" "Mr Snagsby" 4
"992" "Little Swills" "Mr Tulkinghorn" 3
"993" "Little Swills" "Mrs Chadband" 1
"994" "Little Swills" "Mrs Perkins" 4
"995" "Little Swills" "Mrs Piper" 4
"996" "Little Swills" "Mrs Smallweed" 2
"997" "Little Swills" "Mrs Snagsby" 3
"998" "Little Swills" "Reverend Chadband" 1
"999" "Little Swills" "Richard Carstone" 1
"1000" "Little Swills" "Vholes" 1
"1001" "Little Swills" "William Guppy" 4
"1002" "Liz" "Mademoiselle Hortense" 1
"1003" "Liz" "Mr Gridley" 1
"1004" "Liz" "Mr Skimpole" 2
"1005" "Liz" "Mr Snagsby" 2
"1006" "Liz" "Mr Tulkinghorn" 2
"1007" "Liz" "Mrs Blinder" 1
"1008" "Liz" "Mrs Snagsby" 3
"1009" "Liz" "Richard Carstone" 1
"1010" "Liz" "Sir Dedlock" 1
"1011" "Liz" "Tom Neckett" 1
"1012" "Lord Boodle" "Mademoiselle Hortense" 1
"1013" "Lord Boodle" "Mr Rouncewell" 1
"1014" "Lord Boodle" "Mr Tulkinghorn" 2
"1015" "Lord Boodle" "Mrs Rouncewell" 2
"1016" "Lord Boodle" "Phil Squod" 1
"1017" "Lord Boodle" "Rosa" 2
"1018" "Lord Boodle" "Sir Dedlock" 3
"1019" "Lord Boodle" "Volumnia Dedlock" 2
"1020" "Lord Boodle" "Watt Rouncewell" 1
"1021" "Lord Boodle" "William Buffy" 3
"1022" "Mademoiselle Hortense" "Mercury" 1
"1023" "Mademoiselle Hortense" "Miss Flite" 1
"1024" "Mademoiselle Hortense" "Mr Badger" 2
"1025" "Mademoiselle Hortense" "Mr Gridley" 1
"1026" "Mademoiselle Hortense" "Mr Jellyby" 1
"1027" "Mademoiselle Hortense" "Mr Quale" 1
"1028" "Mademoiselle Hortense" "Mr Rouncewell" 1
"1029" "Mademoiselle Hortense" "Mr Skimpole" 1
"1030" "Mademoiselle Hortense" "Mr Snagsby" 3
"1031" "Mademoiselle Hortense" "Mr Tulkinghorn" 4
"1032" "Mademoiselle Hortense" "Mr Turveydrop" 1
"1033" "Mademoiselle Hortense" "Mrs Blinder" 1
"1034" "Mademoiselle Hortense" "Mrs Bucket" 1
"1035" "Mademoiselle Hortense" "Mrs Chadband" 1
"1036" "Mademoiselle Hortense" "Mrs Jellyby" 1
"1037" "Mademoiselle Hortense" "Mrs Rouncewell" 1
"1038" "Mademoiselle Hortense" "Mrs Skimpole" 1
"1039" "Mademoiselle Hortense" "Mrs Smallweed" 1
"1040" "Mademoiselle Hortense" "Mrs Snagsby" 2
"1041" "Mademoiselle Hortense" "Peepy Jellby" 1
"1042" "Mademoiselle Hortense" "Prince Turvey" 1
"1043" "Mademoiselle Hortense" "Reverend Chadband" 1
"1044" "Mademoiselle Hortense" "Richard Carstone" 2
"1045" "Mademoiselle Hortense" "Rosa" 1
"1046" "Mademoiselle Hortense" "Sir Dedlock" 3
"1047" "Mademoiselle Hortense" "Tom Neckett" 1
"1048" "Mademoiselle Hortense" "Watt Rouncewell" 1
"1049" "Mademoiselle Hortense" "William Buffy" 1
"1050" "Mademoiselle Hortense" "William Guppy" 1
"1051" "Malta Bagnet" "Matthew Bagnet" 4
"1052" "Malta Bagnet" "Mercury" 1
"1053" "Malta Bagnet" "Miss Barbary" 1
"1054" "Malta Bagnet" "Mr Gridley" 2
"1055" "Malta Bagnet" "Mr Tulkinghorn" 4
"1056" "Malta Bagnet" "Mrs Bagnet" 4
"1057" "Malta Bagnet" "Mrs Bucket" 1
"1058" "Malta Bagnet" "Mrs Rouncewell" 2
"1059" "Malta Bagnet" "Mrs Smallweed" 1
"1060" "Malta Bagnet" "Phil Squod" 1
"1061" "Malta Bagnet" "Quebec Bagnet" 4
"1062" "Malta Bagnet" "Sir Dedlock" 3
"1063" "Malta Bagnet" "William Guppy" 1
"1064" "Malta Bagnet" "Woolwich Bagnet" 4
"1065" "Matthew Bagnet" "Mercury" 1
"1066" "Matthew Bagnet" "Miss Barbary" 1
"1067" "Matthew Bagnet" "Mr Gridley" 3
"1068" "Matthew Bagnet" "Mr Tulkinghorn" 4
"1069" "Matthew Bagnet" "Mrs Bagnet" 5
"1070" "Matthew Bagnet" "Mrs Bucket" 1
"1071" "Matthew Bagnet" "Mrs Rouncewell" 2
"1072" "Matthew Bagnet" "Mrs Smallweed" 1
"1073" "Matthew Bagnet" "Phil Squod" 1
"1074" "Matthew Bagnet" "Quebec Bagnet" 4
"1075" "Matthew Bagnet" "Sir Dedlock" 4
"1076" "Matthew Bagnet" "William Guppy" 1
"1077" "Matthew Bagnet" "Woolwich Bagnet" 5
"1078" "Mercury" "Miss Barbary" 2
"1079" "Mercury" "Miss Flite" 1
"1080" "Mercury" "Mr Gridley" 1
"1081" "Mercury" "Mr Rouncewell" 2
"1082" "Mercury" "Mr Snagsby" 2
"1083" "Mercury" "Mr Tulkinghorn" 9
"1084" "Mercury" "Mrs Bagnet" 1
"1085" "Mercury" "Mrs Bucket" 2
"1086" "Mercury" "Mrs Chadband" 1
"1087" "Mercury" "Mrs Perkins" 1
"1088" "Mercury" "Mrs Piper" 1
"1089" "Mercury" "Mrs Rouncewell" 3
"1090" "Mercury" "Mrs Smallweed" 2
"1091" "Mercury" "Mrs Snagsby" 2
"1092" "Mercury" "Quebec Bagnet" 1
"1093" "Mercury" "Reverend Chadband" 1
"1094" "Mercury" "Rosa" 2
"1095" "Mercury" "Sir Dedlock" 8
"1096" "Mercury" "Sladdery" 1
"1097" "Mercury" "Thomas" 1
"1098" "Mercury" "Volumnia Dedlock" 2
"1099" "Mercury" "William Buffy" 1
"1100" "Mercury" "William Guppy" 5
"1101" "Mercury" "Woolwich Bagnet" 1
"1102" "Miss Barbary" "Miss Donny" 1
"1103" "Miss Barbary" "Mr Tulkinghorn" 2
"1104" "Miss Barbary" "Mrs Bagnet" 1
"1105" "Miss Barbary" "Mrs Chadband" 1
"1106" "Miss Barbary" "Mrs Rouncewell" 1
"1107" "Miss Barbary" "Quebec Bagnet" 1
"1108" "Miss Barbary" "Richard Carstone" 1
"1109" "Miss Barbary" "Sir Dedlock" 2
"1110" "Miss Barbary" "William Guppy" 2
"1111" "Miss Barbary" "Woolwich Bagnet" 1
"1112" "Miss Donny" "Mrs Chadband" 1
"1113" "Miss Donny" "Richard Carstone" 1
"1114" "Miss Flite" "Miss Wisk" 1
"1115" "Miss Flite" "Mooney" 1
"1116" "Miss Flite" "Mr Badger" 4
"1117" "Miss Flite" "Mr Gridley" 4
"1118" "Miss Flite" "Mr Jellyby" 4
"1119" "Miss Flite" "Mr Quale" 3
"1120" "Miss Flite" "Mr Snagsby" 4
"1121" "Miss Flite" "Mr Tulkinghorn" 5
"1122" "Miss Flite" "Mr Turveydrop" 4
"1123" "Miss Flite" "Mrs Badger" 2
"1124" "Miss Flite" "Mrs Blinder" 2
"1125" "Miss Flite" "Mrs Chadband" 1
"1126" "Miss Flite" "Mrs Jellyby" 5
"1127" "Miss Flite" "Mrs Pardiggle" 2
"1128" "Miss Flite" "Mrs Perkins" 3
"1129" "Miss Flite" "Mrs Piper" 3
"1130" "Miss Flite" "Mrs Smallweed" 1
"1131" "Miss Flite" "Mrs Snagsby" 4
"1132" "Miss Flite" "Mrs Woodcourt" 3
"1133" "Miss Flite" "Peepy Jellby" 4
"1134" "Miss Flite" "Phil Squod" 2
"1135" "Miss Flite" "Polly" 1
"1136" "Miss Flite" "Prince Turvey" 5
"1137" "Miss Flite" "Professor Dingo" 1
"1138" "Miss Flite" "Richard Carstone" 11
"1139" "Miss Flite" "Tom Neckett" 1
"1140" "Miss Flite" "Vholes" 3
"1141" "Miss Flite" "William Guppy" 4
"1142" "Miss Wisk" "Mr Jellyby" 1
