"","Entropy","evenness_log2","entropy","evenness","Node"
"1",0,1,0,1,1
"2",0,1,0,1,2
"3",0,1,0,1,3
"4",0,1,0,1,4
"5",0,1,0,1,5
"6",0,1,0,1,6
"7",0.650022421648354,0.450561208866305,0.450561208866305,0.650022421648354,7
"8",0.863120568566631,0.598269588585257,0.598269588585257,0.863120568566631,8
"9",0.954434002924965,0.661563238157982,0.661563238157982,0.954434002924965,9
"10",0.991076059838222,0.686961576597323,0.686961576597323,0.991076059838222,10
"11",0.970950594454669,0.673011667009257,0.673011667009257,0.970950594454669,11
"12",0.94566030460064,0.655481773901393,0.655481773901393,0.94566030460064,12
"13",0.918295834054489,0.636514168294813,0.636514168294813,0.918295834054489,13
"14",0.890491640219491,0.617241769730342,0.617241769730342,0.890491640219491,14
"15",0.940285958670631,0.651756561172653,0.651756561172653,0.940285958670631,15
"16",0.970950594454669,0.673011667009257,0.673011667009257,0.970950594454669,16
"17",1.24755624891827,0.54559025600554,0.864740096527637,0.787120356696533,17
"18",1.25329757846304,0.548101095463772,0.868719682914265,0.790742732331392,18
"19",1.23266025681582,0.539075833788766,0.854414981600184,0.777722032070135,19
"20",1.23638641087129,0.540705382233417,0.856997754778065,0.780072973530121,20
"21",1.46096404744368,0.506331555192517,1.01266311038503,0.730482023721841,21
"22",1.66758975854668,0.497812633393949,1.15588513946727,0.718191817489326,22
"23",1.85855521187031,0.498364020624478,1.2882523050229,0.718987301112419,23
"24",1.82557292105657,0.489519953494073,1.26539072313694,0.706228009322095,24
"25",1.81066779997153,0.485523205899817,1.25505928048094,0.700461921388177,25
"26",1.79293503961937,0.480768238337148,1.2427678676393,0.693601953265927,26
"27",1.95916938145325,0.483726771532819,1.35799273299369,0.697870214435626,27
"28",1.93122709632912,0.476827709358664,1.3386246168415,0.687916971650188,28
"29",2.08453953071734,0.481630899494158,1.44489269848247,0.694846510239112,29
"30",2.22905578969559,0.48741334108388,1.54506373593832,0.703188810044834,30
"31",2.19605735278492,0.480197784407584,1.52219096243081,0.69277896221069,31
"32",2.26629317217049,0.495555800814684,1.57087472261223,0.714935896319103,32
"33",2.39609383485288,0.499964369650709,1.66084568598534,0.721296116716255,33
"34",2.36190169942875,0.492829903885772,1.63714550371878,0.711003258337788,34
"35",2.32797343292677,0.485750496506867,1.61362822145165,0.700789832419809,35
"36",2.44863616314493,0.490619685487409,1.69726525270103,0.707814587215187,36
"37",2.56374056024783,0.495695433540932,1.77704954102296,0.715137343760807,37
"38",2.59924992278666,0.502561116103112,1.80166275555023,0.725042429945582,38
"39",2.62101593757513,0.506769542768556,1.81674980733288,0.731113906225764,39
"40",2.72584735006734,0.510591591608231,1.88941340533598,0.736627957132798,40
"41",2.77636209781233,0.520053752227814,1.92442756031211,0.750278969334765,41
"42",2.75615915732203,0.516269442171035,1.91042394907224,0.744819363982663,42
"43",2.85286250041833,0.519377268253596,1.97745359869016,0.74930300925992,43
"44",2.82036364295767,0.513460695756042,1.95492710726989,0.740767199458638,44
"45",2.79989639116789,0.50973453463833,1.94074028939799,0.735391485292563,45
"46",2.89141865169292,0.512985617895765,2.00417868623939,0.74008180698558,46
"47",2.86908986179975,0.509024120285065,1.98870154847962,0.73436657402813,47
"48",2.87979402592719,0.510923216510981,1.99612110966481,0.73710639073543,48
"49",2.96589256717384,0.513950017695062,2.05580007078025,0.741473141793461,49
"50",3.00827399084437,0.521294158776398,2.08517663510559,0.752068497711093,50
"51",3.03445130352604,0.525830341396381,2.10332136558552,0.758612825881509,51
"52",3.03771203133768,0.526395382468684,2.10558152987474,0.75942800783442,52
"53",3.01644680630846,0.52271039977544,2.09084159910176,0.754111701577115,53
"54",3.01642345710333,0.522706353666514,2.09082541466605,0.754105864275832,54
"55",3.05656637502693,0.529662591261062,2.11865036504425,0.764141593756732,55
"56",3.05303505150702,0.529050659525695,2.11620263810278,0.763258762876756,56
"57",3.03310052140955,0.525596268692482,2.10238507476993,0.758275130352387,57
