"V1","V2"
"2","ElizabethBennet"
"2","LydiaBennet"
"2","MrCharlesBingley"
"2","MrsLong"
"3","ElizabethBennet"
"3","JaneBennet"
"3","KittyBennet"
"3","LadyMariaLucas"
"3","LydiaBennet"
"3","MaryBennet"
"3","MrCharlesBingley"
"3","MrsBennet"
"3","SirWilliamLucas"
"4","CarolineBingley"
"4","ElizabethBennet"
"4","JaneBennet"
"4","MrCharlesBingley"
"4","MrDarcy"
"4","MrsLouisaHurst"
"5","CarolineBingley"
"5","CharlotteLucas"
"5","ElizabethBennet"
"5","JaneBennet"
"5","KittyBennet"
"5","LadyMariaLucas"
"5","LydiaBennet"
"5","MaryBennet"
"5","MrCharlesBingley"
"5","MrDarcy"
"5","MrsBennet"
"5","MrsLong"
"5","SirWilliamLucas"
"6","CarolineBingley"
"6","CharlotteLucas"
"6","ElizabethBennet"
"6","JaneBennet"
"6","LadyMariaLucas"
"6","MaryBennet"
"6","MrCharlesBingley"
"6","MrDarcy"
"6","MrsLouisaHurst"
"6","SirWilliamLucas"
"7","CarolineBingley"
"7","ColonelForster"
"7","ElizabethBennet"
"7","JaneBennet"
"7","KittyBennet"
"7","LydiaBennet"
"7","MaryBennet"
"7","MrCharlesBingley"
"7","MrDarcy"
"7","MrHurst"
"7","MrsBennet"
"7","MrsLouisaHurst"
"7","SirWilliamLucas"
"8","CarolineBingley"
"8","ElizabethBennet"
"8","JaneBennet"
"8","MrCharlesBingley"
"8","MrDarcy"
"8","MrHurst"
"8","MrsLouisaHurst"
"9","CaptainCarter"
"9","CarolineBingley"
"9","CharlotteLucas"
"9","ColonelForster"
"9","ElizabethBennet"
"9","JaneBennet"
"9","LadyMariaLucas"
"9","LydiaBennet"
"9","MrCharlesBingley"
"9","MrDarcy"
"9","MrJones"
"9","MrsBennet"
"9","SirWilliamLucas"
"10","CarolineBingley"
"10","ElizabethBennet"
"10","JaneBennet"
"10","MissGeorgianaDarcy"
"10","MrCharlesBingley"
"10","MrDarcy"
"10","MrHurst"
"10","MrsBennet"
"10","MrsLouisaHurst"
"11","CarolineBingley"
"11","ElizabethBennet"
"11","JaneBennet"
"11","MrCharlesBingley"
"11","MrDarcy"
"11","MrHurst"
"11","MrsLouisaHurst"
"12","CarolineBingley"
"12","ColonelForster"
"12","ElizabethBennet"
"12","JaneBennet"
"12","LydiaBennet"
"12","MaryBennet"
"12","MrCharlesBingley"
"12","MrDarcy"
"12","MrsBennet"
"13","CharlotteLucas"
"13","ElizabethBennet"
"13","JaneBennet"
"13","LydiaBennet"
"13","MaryBennet"
"13","MrCharlesBingley"
"13","MrsBennet"
"14","ColonelForster"
"14","ElizabethBennet"
"14","LadyCatherinedeBourgh"
"14","LydiaBennet"
"14","MrCollins"
"14","MrsBennet"
"15","ElizabethBennet"
"15","JaneBennet"
"15","KittyBennet"
"15","LadyCatherinedeBourgh"
"15","LydiaBennet"
"15","MaryBennet"
"15","MrCharlesBingley"
"15","MrCollins"
"15","MrDarcy"
"15","MrDenny"
"15","MrJones"
"15","MrsBennet"
"16","CarolineBingley"
"16","ElizabethBennet"
"16","JaneBennet"
"16","LadyCatherinedeBourgh"
"16","LydiaBennet"
"16","MrCharlesBingley"
"16","MrCollins"
"16","MrDarcy"
"16","MrDenny"
"16","MrsBennet"
"16","MrWickham"
"17","ElizabethBennet"
"17","JaneBennet"
"17","KittyBennet"
"17","LadyCatherinedeBourgh"
"17","LydiaBennet"
"17","MaryBennet"
"17","MrCharlesBingley"
"17","MrCollins"
"17","MrDarcy"
"17","MrsBennet"
"17","MrWickham"
"18","AnnedeBourgh"
"18","CarolineBingley"
"18","CharlotteLucas"
"18","ElizabethBennet"
"18","JaneBennet"
"18","LadyCatherinedeBourgh"
"18","LadyMariaLucas"
"18","LydiaBennet"
"18","MaryBennet"
"18","MrCharlesBingley"
"18","MrCollins"
"18","MrDarcy"
"18","MrDenny"
"18","MrsBennet"
"18","MrsLouisaHurst"
"18","MrWickham"
"18","SirWilliamLucas"
"19","AnnedeBourgh"
"19","ElizabethBennet"
"19","KittyBennet"
"19","LadyCatherinedeBourgh"
"19","MrCollins"
"19","MrsBennet"
"20","CharlotteLucas"
"20","ElizabethBennet"
"20","JaneBennet"
"20","KittyBennet"
"20","LydiaBennet"
"20","MrCollins"
"20","MrsBennet"
"21","AnnedeBourgh"
"21","CarolineBingley"
"21","CharlotteLucas"
"21","ElizabethBennet"
"21","JaneBennet"
"21","MissGeorgianaDarcy"
"21","MrCharlesBingley"
"21","MrCollins"
"21","MrDarcy"
"21","MrHurst"
"21","MrsBennet"
"21","MrsLouisaHurst"
"21","MrWickham"
"22","CharlotteLucas"
"22","ElizabethBennet"
"22","JaneBennet"
"22","KittyBennet"
"22","LadyCatherinedeBourgh"
"22","LadyMariaLucas"
"22","LydiaBennet"
"22","MaryBennet"
"22","MrCollins"
"22","MrsBennet"
"22","SirWilliamLucas"
"23","CarolineBingley"
"23","CharlotteLucas"
"23","ElizabethBennet"
"23","JaneBennet"
"23","KittyBennet"
"23","LadyCatherinedeBourgh"
"23","LadyMariaLucas"
"23","LydiaBennet"
"23","MissGeorgianaDarcy"
"23","MrCharlesBingley"
"23","MrCollins"
"23","MrsBennet"
"23","SirWilliamLucas"
"24","CarolineBingley"
"24","CharlotteLucas"
"24","ElizabethBennet"
"24","JaneBennet"
"24","MissGeorgianaDarcy"
"24","MrCharlesBingley"
"24","MrCollins"
"24","MrDarcy"
"24","MrsBennet"
"24","MrWickham"
"25","CarolineBingley"
"25","CharlotteLucas"
"25","ElizabethBennet"
"25","JaneBennet"
"25","LadyMariaLucas"
"25","MrCharlesBingley"
"25","MrCollins"
"25","MrDarcy"
"25","MrsBennet"
"25","MrWickham"
"26","CarolineBingley"
"26","CharlotteLucas"
"26","ElizabethBennet"
"26","JaneBennet"
"26","KittyBennet"
"26","LadyCatherinedeBourgh"
"26","LadyMariaLucas"
"26","LydiaBennet"
"26","Miss Lucas"
"26","MissGeorgianaDarcy"
"26","MrCharlesBingley"
"26","MrCollins"
"26","MrDarcy"
"26","MrGardiner"
"26","MrsBennet"
"26","MrsGardiner"
"26","MrsLouisaHurst"
"26","MrWickham"
"26","SirWilliamLucas"
"27","CarolineBingley"
"27","CharlotteLucas"
"27","ElizabethBennet"
"27","JaneBennet"
"27","LadyCatherinedeBourgh"
"27","Miss Lucas"
"27","MrCollins"
"27","MrGardiner"
"27","MrsGardiner"
"27","MrWickham"
"27","SirWilliamLucas"
"28","CharlotteLucas"
"28","ElizabethBennet"
"28","LadyCatherinedeBourgh"
"28","Miss Lucas"
"28","MrCollins"
"28","SirWilliamLucas"
"29","CharlotteLucas"
"29","ElizabethBennet"
"29","LadyCatherinedeBourgh"
"29","Miss Lucas"
"29","MrCollins"
"29","MrDarcy"
"29","MrWickham"
"29","SirLewisdeBourgh"
"29","SirWilliamLucas"
"30","CarolineBingley"
"30","CharlotteLucas"
"30","ElizabethBennet"
"30","JaneBennet"
"30","LadyCatherinedeBourgh"
"30","MrCharlesBingley"
"30","MrCollins"
"30","MrDarcy"
"30","SirWilliamLucas"
"31","AnnedeBourgh"
"31","CarolineBingley"
"31","CharlotteLucas"
"31","ColonelFitzwilliam"
"31","ElizabethBennet"
"31","JaneBennet"
"31","LadyCatherinedeBourgh"
"31","MissGeorgianaDarcy"
"31","MrDarcy"
"32","CharlotteLucas"
"32","ColonelFitzwilliam"
"32","ElizabethBennet"
"32","JaneBennet"
"32","LadyCatherinedeBourgh"
"32","Miss Lucas"
"32","MrCharlesBingley"
"32","MrCollins"
"32","MrDarcy"
"32","MrWickham"
"33","CarolineBingley"
"33","CharlotteLucas"
"33","ColonelFitzwilliam"
"33","ElizabethBennet"
"33","JaneBennet"
"33","LadyCatherinedeBourgh"
"33","MissGeorgianaDarcy"
"33","MrCharlesBingley"
"33","MrCollins"
"33","MrDarcy"
"33","MrsLouisaHurst"
"34","CharlotteLucas"
"34","ColonelFitzwilliam"
"34","ElizabethBennet"
"34","JaneBennet"
"34","LadyCatherinedeBourgh"
"34","MrDarcy"
"34","MrWickham"
"35","CarolineBingley"
"35","ColonelFitzwilliam"
"35","ElizabethBennet"
"35","JaneBennet"
"35","MissGeorgianaDarcy"
"35","MrCharlesBingley"
"35","MrDarcy"
"35","MrWickham"
"35","SirWilliamLucas"
"36","CharlotteLucas"
"36","ColonelFitzwilliam"
"36","ElizabethBennet"
"36","JaneBennet"
"36","MissGeorgianaDarcy"
"36","MrCharlesBingley"
"36","MrDarcy"
"36","MrWickham"
"37","AnnedeBourgh"
"37","CharlotteLucas"
"37","ElizabethBennet"
"37","JaneBennet"
"37","LadyCatherinedeBourgh"
"37","LydiaBennet"
"37","Miss Lucas"
"37","MissGeorgianaDarcy"
"37","MrCharlesBingley"
"37","MrCollins"
"37","MrDarcy"
"37","MrsBennet"
"37","MrWickham"
"38","CharlotteLucas"
"38","ElizabethBennet"
"38","JaneBennet"
"38","LadyCatherinedeBourgh"
"38","Miss Lucas"
"38","MrCharlesBingley"
"38","MrCollins"
"38","MrDarcy"
"38","MrGardiner"
"38","MrsGardiner"
"39","CharlotteLucas"
"39","ColonelForster"
"39","ElizabethBennet"
"39","JaneBennet"
"39","KittyBennet"
"39","LadyMariaLucas"
"39","LydiaBennet"
"39","MaryBennet"
"39","Miss Lucas"
"39","MrCollins"
"39","MrDenny"
"39","MrsBennet"
"39","MrWickham"
"40","CharlotteLucas"
"40","ElizabethBennet"
"40","JaneBennet"
"40","MrCharlesBingley"
"40","MrCollins"
"40","MrDarcy"
"40","MrsBennet"
"40","MrWickham"
"41","ColonelFitzwilliam"
"41","ColonelForster"
"41","ElizabethBennet"
"41","JaneBennet"
"41","KittyBennet"
"41","LydiaBennet"
"41","MrDarcy"
"41","MrsBennet"
"41","MrsHarrietForster"
"41","MrWickham"
"42","ElizabethBennet"
"42","JaneBennet"
"42","KittyBennet"
"42","LydiaBennet"
"42","MrDarcy"
"42","MrGardiner"
"42","MrsBennet"
"42","MrsGardiner"
"42","MrsHarrietForster"
"42","MrWickham"
"43","ElizabethBennet"
"43","MissGeorgianaDarcy"
"43","MrCharlesBingley"
"43","MrDarcy"
"43","MrGardiner"
"43","MrsGardiner"
"43","MrWickham"
"44","ElizabethBennet"
"44","JaneBennet"
"44","MissGeorgianaDarcy"
"44","MrCharlesBingley"
"44","MrDarcy"
"44","MrGardiner"
"44","MrsGardiner"
"44","MrsReynolds"
"44","MrWickham"
"45","CarolineBingley"
"45","ElizabethBennet"
"45","JaneBennet"
"45","MissGeorgianaDarcy"
"45","MrCharlesBingley"
"45","MrDarcy"
"45","MrGardiner"
"45","MrsGardiner"
"45","MrsLouisaHurst"
"45","MrWickham"
"46","ColonelForster"
"46","ElizabethBennet"
"46","JaneBennet"
"46","John"
"46","KittyBennet"
"46","LydiaBennet"
"46","MissGeorgianaDarcy"
"46","MrDarcy"
"46","MrDenny"
"46","MrGardiner"
"46","MrsGardiner"
"46","MrWickham"
"47","CharlotteLucas"
"47","ColonelFitzwilliam"
"47","ColonelForster"
"47","ElizabethBennet"
"47","JaneBennet"
"47","KittyBennet"
"47","LydiaBennet"
"47","MaryBennet"
"47","MissGeorgianaDarcy"
"47","MrCollins"
"47","MrDarcy"
"47","MrDenny"
"47","MrGardiner"
"47","MrsBennet"
"47","MrsGardiner"
"47","MrsHarrietForster"
"47","MrWickham"
"47","Pratt"
"48","CharlotteLucas"
"48","ColonelForster"
"48","ElizabethBennet"
"48","JaneBennet"
"48","KittyBennet"
"48","LydiaBennet"
"48","MrCollins"
"48","MrDarcy"
"48","MrGardiner"
"48","MrsBennet"
"48","MrsGardiner"
"48","MrWickham"
"49","ElizabethBennet"
"49","JaneBennet"
"49","KittyBennet"
"49","LadyMariaLucas"
"49","LydiaBennet"
"49","MaryBennet"
"49","MrBennet"
"49","MrGardiner"
"49","MrsBennet"
"49","MrsHill"
"49","MrsLong"
"49","MrWickham"
"50","ColonelForster"
"50","ElizabethBennet"
"50","Haggerston"
"50","JaneBennet"
"50","LydiaBennet"
"50","MrDarcy"
"50","MrGardiner"
"50","MrsBennet"
"50","MrsGardiner"
"50","MrsHarrietForster"
"50","MrWickham"
"51","ElizabethBennet"
"51","JaneBennet"
"51","LadyMariaLucas"
"51","LydiaBennet"
"51","MrDarcy"
"51","MrsBennet"
"51","MrsHill"
"51","MrWickham"
"51","SirWilliamLucas"
"51","WilliamGoulding"
"52","AnnedeBourgh"
"52","ElizabethBennet"
"52","JaneBennet"
"52","LydiaBennet"
"52","MissGeorgianaDarcy"
"52","MrDarcy"
"52","MrGardiner"
"52","MrsBennet"
"52","MrsGardiner"
"52","MrsReynolds"
"52","MrsYounge"
"52","MrWickham"
"53","CharlotteLucas"
"53","ElizabethBennet"
"53","JaneBennet"
"53","KittyBennet"
"53","LydiaBennet"
"53","MrCharlesBingley"
"53","MrDarcy"
"53","MrGardiner"
"53","MrsBennet"
"53","MrsGardiner"
"53","MrsLong"
"53","MrsNicholls"
"53","MrWickham"
"53","SirWilliamLucas"
"53","WilliamGoulding"
"54","ElizabethBennet"
"54","JaneBennet"
"54","MrCharlesBingley"
"54","MrDarcy"
"54","MrsAnnesley"
"54","MrsBennet"
"54","MrsLong"
"55","CarolineBingley"
"55","ElizabethBennet"
"55","JaneBennet"
"55","KittyBennet"
"55","LydiaBennet"
"55","MaryBennet"
"55","MrCharlesBingley"
"55","MrCollins"
"55","MrDarcy"
"55","MrsBennet"
"55","MrWickham"
"56","CharlotteLucas"
"56","ElizabethBennet"
"56","JaneBennet"
"56","KittyBennet"
"56","LadyCatherinedeBourgh"
"56","MrCharlesBingley"
"56","MrCollins"
"56","MrDarcy"
"56","MrsBennet"
"56","SirWilliamLucas"
"57","CharlotteLucas"
"57","ElizabethBennet"
"57","JaneBennet"
"57","LadyCatherinedeBourgh"
"57","LadyMariaLucas"
"57","LydiaBennet"
"57","MrCharlesBingley"
"57","MrCollins"
"57","MrDarcy"
"57","MrsBennet"
"57","MrWickham"
"57","SirWilliamLucas"
"58","ElizabethBennet"
"58","JaneBennet"
"58","KittyBennet"
"58","LadyCatherinedeBourgh"
"58","LadyMariaLucas"
"58","LydiaBennet"
"58","MaryBennet"
"58","Miss Lucas"
"58","MissGeorgianaDarcy"
"58","MrCharlesBingley"
"58","MrDarcy"
"58","MrsBennet"
"58","MrsGardiner"
"58","SirWilliamLucas"
"59","ElizabethBennet"
"59","JaneBennet"
"59","KittyBennet"
"59","LydiaBennet"
"59","MaryBennet"
"59","MrCharlesBingley"
"59","MrCollins"
"59","MrDarcy"
"59","MrsBennet"
"59","MrWickham"
"60","CarolineBingley"
"60","CharlotteLucas"
"60","ElizabethBennet"
"60","JaneBennet"
"60","LadyCatherinedeBourgh"
"60","LydiaBennet"
"60","MissGeorgianaDarcy"
"60","MrCharlesBingley"
"60","MrCollins"
"60","MrDarcy"
"60","MrsGardiner"
"60","SirWilliamLucas"
"61","CarolineBingley"
"61","ElizabethBennet"
"61","JaneBennet"
"61","KittyBennet"
"61","LadyCatherinedeBourgh"
"61","LydiaBennet"
"61","MaryBennet"
"61","MissGeorgianaDarcy"
"61","MrCharlesBingley"
"61","MrDarcy"
"61","MrGardiner"
"61","MrsBennet"
"61","MrsGardiner"
"61","MrWickham"
