"V1","V2"
"Jarvis Lorry","Jerry Cruncher"
"Jarvis Lorry","Joe"
"Jarvis Lorry","Tom"
"Jerry Cruncher","Joe"
"Jerry Cruncher","Tom"
"Joe","Tom"
"Doctor Manette","Jarvis Lorry"
"Doctor Manette","Ernest Defarge"
"Doctor Manette","Gaspard"
"Doctor Manette","Jacques"
"Doctor Manette","Thérèse Defarge"
"Ernest Defarge","Gaspard"
"Ernest Defarge","Jacques"
"Ernest Defarge","Jarvis Lorry"
"Ernest Defarge","Thérèse Defarge"
"Gaspard","Jacques"
"Gaspard","Jarvis Lorry"
"Gaspard","Thérèse Defarge"
"Jacques","Jarvis Lorry"
"Jacques","Thérèse Defarge"
"Jarvis Lorry","Thérèse Defarge"
"Jerry Cruncher","Mrs Cruncher"
"Jerry Cruncher","Young Jerry Cruncher"
"Mrs Cruncher","Young Jerry Cruncher"
"Charles St Evrémonde","Jarvis Lorry"
"Charles St Evrémonde","Jerry Cruncher"
"Doctor Manette","Jerry Cruncher"
"Doctor Manette","Mr Stryver"
"Doctor Manette","Roger Cly"
"Doctor Manette","Solomon Pross"
"Doctor Manette","Sydney Carton"
"Jarvis Lorry","Mr Stryver"
"Jarvis Lorry","Roger Cly"
"Jarvis Lorry","Solomon Pross"
"Jarvis Lorry","Sydney Carton"
"Jerry Cruncher","Mr Stryver"
"Jerry Cruncher","Roger Cly"
"Jerry Cruncher","Solomon Pross"
"Jerry Cruncher","Sydney Carton"
"Mr Stryver","Roger Cly"
"Mr Stryver","Solomon Pross"
"Mr Stryver","Sydney Carton"
"Roger Cly","Solomon Pross"
"Roger Cly","Sydney Carton"
"Solomon Pross","Sydney Carton"
"Charles St Evrémonde","Doctor Manette"
"Charles St Evrémonde","Lucie Manette"
"Charles St Evrémonde","Mr Stryver"
"Charles St Evrémonde","Sydney Carton"
"Doctor Manette","Lucie Manette"
"Jarvis Lorry","Lucie Manette"
"Lucie Manette","Mr Stryver"
"Lucie Manette","Sydney Carton"
"Charles St Evrémonde","Miss Pross"
"Charles St Evrémonde","Solomon Pross"
"Doctor Manette","Miss Pross"
"Jarvis Lorry","Miss Pross"
"Jerry Cruncher","Lucie Manette"
"Jerry Cruncher","Miss Pross"
"Lucie Manette","Miss Pross"
"Lucie Manette","Solomon Pross"
"Miss Pross","Solomon Pross"
"Miss Pross","Sydney Carton"
"Ernest Defarge","Marquis St Evrémonde II"
"Charles St Evrémonde","Marquis St Evrémonde II"
"Charles St Evrémonde","Théophile Gabelle"
"Marquis St Evrémonde II","Théophile Gabelle"
"Charles St Evrémonde","Jacques"
"Jacques","Marquis St Evrémonde II"
"Jacques","Théophile Gabelle"
"Miss Pross","Mr Stryver"
"Mrs Cruncher","Roger Cly"
"Marquis St Evrémonde II","Thérèse Defarge"
"Charles St Evrémonde","Ernest Defarge"
"Charles St Evrémonde","Gaspard"
"Charles St Evrémonde","Thérèse Defarge"
"Doctor Manette","Marquis St Evrémonde II"
"Ernest Defarge","Solomon Pross"
"Gaspard","Marquis St Evrémonde II"
"Gaspard","Solomon Pross"
"Jacques","Solomon Pross"
"Marquis St Evrémonde II","Solomon Pross"
"Solomon Pross","Thérèse Defarge"
"Ernest Defarge","Lucie Manette"
"Ernest Defarge","Miss Pross"
"Charles St Evrémonde","Mrs Stryver"
"Doctor Manette","Mrs Stryver"
"Ernest Defarge","Mr Stryver"
"Ernest Defarge","Mrs Stryver"
"Ernest Defarge","Sydney Carton"
"Jacques","Lucie Manette"
"Jacques","Miss Pross"
"Jacques","Mr Stryver"
"Jacques","Mrs Stryver"
"Jacques","Sydney Carton"
"Jarvis Lorry","Mrs Stryver"
"Lucie Manette","Mrs Stryver"
"Lucie Manette","Thérèse Defarge"
"Miss Pross","Mrs Stryver"
"Miss Pross","Thérèse Defarge"
"Mr Stryver","Mrs Stryver"
"Mr Stryver","Thérèse Defarge"
"Mrs Stryver","Sydney Carton"
"Mrs Stryver","Thérèse Defarge"
"Sydney Carton","Thérèse Defarge"
"Ernest Defarge","Foulon"
"Ernest Defarge","The Vengeance"
"Foulon","Jacques"
"Foulon","The Vengeance"
"Foulon","Thérèse Defarge"
"Jacques","The Vengeance"
"The Vengeance","Thérèse Defarge"
"Doctor Manette","Théophile Gabelle"
"Jarvis Lorry","Marquis St Evrémonde II"
"Jarvis Lorry","Théophile Gabelle"
"Jerry Cruncher","Marquis St Evrémonde II"
"Jerry Cruncher","Théophile Gabelle"
"Lucie Manette","Marquis St Evrémonde II"
"Lucie Manette","Théophile Gabelle"
"Marquis St Evrémonde II","Mr Stryver"
"Mr Stryver","Théophile Gabelle"
"Ernest Defarge","Théophile Gabelle"
"Marquis St Evrémonde II","Miss Pross"
"Charles St Evrémonde","The Vengeance"
"Doctor Manette","The Vengeance"
"Ernest Defarge","Jerry Cruncher"
"Jarvis Lorry","The Vengeance"
"Jerry Cruncher","The Vengeance"
"Jerry Cruncher","Thérèse Defarge"
