"Character","Node","Appearances"
"Charles St Evrémonde",38,26
"Charles St Evrémonde",33,26
"Charles St Evrémonde",35,26
"Charles St Evrémonde",15,26
"Charles St Evrémonde",8,26
"Charles St Evrémonde",23,26
"Charles St Evrémonde",37,26
"Charles St Evrémonde",36,26
"Charles St Evrémonde",26,26
"Charles St Evrémonde",24,26
"Charles St Evrémonde",39,26
"Charles St Evrémonde",22,26
"Charles St Evrémonde",45,26
"Charles St Evrémonde",31,26
"Charles St Evrémonde",43,26
"Charles St Evrémonde",10,26
"Charles St Evrémonde",41,26
"Charles St Evrémonde",34,26
"Charles St Evrémonde",32,26
"Charles St Evrémonde",30,26
"Charles St Evrémonde",42,26
"Charles St Evrémonde",14,26
"Charles St Evrémonde",12,26
"Charles St Evrémonde",27,26
"Charles St Evrémonde",16,26
"Charles St Evrémonde",44,26
"Doctor Manette",25,29
"Doctor Manette",33,29
"Doctor Manette",12,29
"Doctor Manette",5,29
"Doctor Manette",4,29
"Doctor Manette",10,29
"Doctor Manette",16,29
"Doctor Manette",37,29
"Doctor Manette",40,29
"Doctor Manette",30,29
"Doctor Manette",24,29
"Doctor Manette",42,29
"Doctor Manette",23,29
"Doctor Manette",6,29
"Doctor Manette",32,29
"Doctor Manette",43,29
"Doctor Manette",41,29
"Doctor Manette",31,29
"Doctor Manette",34,29
"Doctor Manette",18,29
"Doctor Manette",22,29
"Doctor Manette",36,29
"Doctor Manette",27,29
"Doctor Manette",39,29
"Doctor Manette",9,29
"Doctor Manette",11,29
"Doctor Manette",38,29
"Doctor Manette",17,29
"Doctor Manette",19,29
"Ernest Defarge",42,19
"Ernest Defarge",39,19
"Ernest Defarge",27,19
"Ernest Defarge",45,19
"Ernest Defarge",6,19
"Ernest Defarge",40,19
"Ernest Defarge",28,19
"Ernest Defarge",13,19
"Ernest Defarge",5,19
"Ernest Defarge",44,19
"Ernest Defarge",37,19
"Ernest Defarge",33,19
"Ernest Defarge",22,19
"Ernest Defarge",34,19
"Ernest Defarge",31,19
"Ernest Defarge",21,19
"Ernest Defarge",36,19
"Ernest Defarge",24,19
"Ernest Defarge",38,19
"Foulon",28,1
"Gaspard",22,2
"Gaspard",5,2
"Jacques",21,10
"Jacques",42,10
"Jacques",29,10
"Jacques",22,10
"Jacques",27,10
"Jacques",15,10
"Jacques",39,10
"Jacques",28,10
"Jacques",5,10
"Jacques",44,10
"Jarvis Lorry",2,28
"Jarvis Lorry",12,28
"Jarvis Lorry",6,28
"Jarvis Lorry",37,28
"Jarvis Lorry",8,28
"Jarvis Lorry",31,28
"Jarvis Lorry",4,28
"Jarvis Lorry",25,28
"Jarvis Lorry",34,28
"Jarvis Lorry",23,28
"Jarvis Lorry",30,28
"Jarvis Lorry",5,28
"Jarvis Lorry",33,28
"Jarvis Lorry",18,28
"Jarvis Lorry",32,28
"Jarvis Lorry",43,28
"Jarvis Lorry",27,28
"Jarvis Lorry",42,28
"Jarvis Lorry",38,28
"Jarvis Lorry",10,28
