"id1" "id2" "label"
"174" "Augustus Snodgrass" "Clergyman" 5
"175" "Augustus Snodgrass" "Colonel Bulder" 2
"176" "Augustus Snodgrass" "Count Smorltork" 1
"177" "Augustus Snodgrass" "Daniel Grummer" 2
"178" "Augustus Snodgrass" "Doctor Payne" 2
"179" "Augustus Snodgrass" "Doctor Slammer" 2
"180" "Augustus Snodgrass" "Dodson" 6
"181" "Augustus Snodgrass" "Dowager Snuphanuph" 1
"182" "Augustus Snodgrass" "Dubbley" 2
"183" "Augustus Snodgrass" "Emily Wardle" 9
"184" "Augustus Snodgrass" "Emma" 3
"185" "Augustus Snodgrass" "Fogg" 6
"186" "Augustus Snodgrass" "Gabriel Grub" 1
"187" "Augustus Snodgrass" "Goodwin" 1
"188" "Augustus Snodgrass" "Hon Slumkey" 1
"189" "Augustus Snodgrass" "Hon Snipe" 1
"190" "Augustus Snodgrass" "Horatio Fizkin" 2
"191" "Augustus Snodgrass" "Isabella Wardle" 8
"192" "Augustus Snodgrass" "Jack Hopkins" 1
"193" "Augustus Snodgrass" "Jackson" 2
"194" "Augustus Snodgrass" "Jane1" 1
"195" "Augustus Snodgrass" "Jem Hutley" 1
"196" "Augustus Snodgrass" "Job Trotter" 3
"197" "Augustus Snodgrass" "Joe" 7
"198" "Augustus Snodgrass" "Joe Smiggers" 1
"199" "Augustus Snodgrass" "John Edmunds" 1
"200" "Augustus Snodgrass" "Lady Clubber" 1
"201" "Augustus Snodgrass" "Lieutenant Tappleton" 2
"202" "Augustus Snodgrass" "Lord Mutanhed" 1
"203" "Augustus Snodgrass" "Martha Bardell" 7
"204" "Augustus Snodgrass" "Mary" 6
"205" "Augustus Snodgrass" "Miss Bolo" 1
"206" "Augustus Snodgrass" "Miss Bulder" 1
"207" "Augustus Snodgrass" "Miss Nupkins" 1
"208" "Augustus Snodgrass" "Miss Witherfield" 1
"209" "Augustus Snodgrass" "Misses Clubber" 1
"210" "Augustus Snodgrass" "Misses Matinter" 1
"211" "Augustus Snodgrass" "Misses Smithie" 1
"212" "Augustus Snodgrass" "Mr Blotton" 1
"213" "Augustus Snodgrass" "Mr Crawley" 1
"214" "Augustus Snodgrass" "Mr Crushton" 1
"215" "Augustus Snodgrass" "Mr Dowler" 1
"216" "Augustus Snodgrass" "Mr Dumkins" 1
"217" "Augustus Snodgrass" "Mr Gunter" 1
"218" "Augustus Snodgrass" "Mr Hunter" 1
"219" "Augustus Snodgrass" "Mr Jinkins" 1
"220" "Augustus Snodgrass" "Mr Jinks" 2
"221" "Augustus Snodgrass" "Mr Lowten" 4
"222" "Augustus Snodgrass" "Mr Luffey" 1
"223" "Augustus Snodgrass" "Mr Mallard" 2
"224" "Augustus Snodgrass" "Mr Miller" 1
"225" "Augustus Snodgrass" "Mr Mivins" 1
"226" "Augustus Snodgrass" "Mr Noddy" 1
"227" "Augustus Snodgrass" "Mr Nupkins" 2
"228" "Augustus Snodgrass" "Mr Perker" 9
