"V1","V2"
"Elinor Dashwood","Marianne Dashwood"
"Elinor Dashwood","Mrs Dashwood"
"Elinor Dashwood","Mrs Fanny Dashwood"
"Elinor Dashwood","TheOldGentlemanDashwood"
"Marianne Dashwood","Mrs Dashwood"
"Marianne Dashwood","Mrs Fanny Dashwood"
"Marianne Dashwood","TheOldGentlemanDashwood"
"Mrs Dashwood","Mrs Fanny Dashwood"
"Mrs Dashwood","TheOldGentlemanDashwood"
"Mrs Fanny Dashwood","TheOldGentlemanDashwood"
"Harry Dashwood","Marianne Dashwood"
"Harry Dashwood","Mr John Dashwood"
"Harry Dashwood","Mrs Dashwood"
"Harry Dashwood","Mrs Fanny Dashwood"
"Marianne Dashwood","Mr John Dashwood"
"Mr John Dashwood","Mrs Dashwood"
"Mr John Dashwood","Mrs Fanny Dashwood"
"Edward Ferrars","Elinor Dashwood"
"Edward Ferrars","Marianne Dashwood"
"Edward Ferrars","Mrs Dashwood"
"Edward Ferrars","Mrs Fanny Dashwood"
"Edward Ferrars","Robert Ferrars"
"Elinor Dashwood","Robert Ferrars"
"Marianne Dashwood","Robert Ferrars"
"Mrs Dashwood","Robert Ferrars"
"Mrs Fanny Dashwood","Robert Ferrars"
"Edward Ferrars","Mrs Ferrars"
"Edward Ferrars","Sir John Middleton"
"Marianne Dashwood","Mrs Ferrars"
"Marianne Dashwood","Sir John Middleton"
"Mrs Dashwood","Mrs Ferrars"
"Mrs Dashwood","Sir John Middleton"
"Mrs Ferrars","Sir John Middleton"
"Elinor Dashwood","Sir John Middleton"
"Mrs Fanny Dashwood","Sir John Middleton"
"ColonelBrandon","Marianne Dashwood"
"ColonelBrandon","Mrs Dashwood"
"ColonelBrandon","Mrs Jennings"
"ColonelBrandon","Sir John Middleton"
"Marianne Dashwood","Mrs Jennings"
"Mrs Dashwood","Mrs Jennings"
"Mrs Jennings","Sir John Middleton"
"ColonelBrandon","Edward Ferrars"
"Edward Ferrars","Mrs Jennings"
"ColonelBrandon","Elinor Dashwood"
"ColonelBrandon","John Willoughby"
"Elinor Dashwood","John Willoughby"
"John Willoughby","Marianne Dashwood"
"John Willoughby","Mrs Dashwood"
"John Willoughby","Sir John Middleton"
"Edward Ferrars","John Willoughby"
"Elinor Dashwood","Mrs Jennings"
"John Willoughby","Mrs Jennings"
"ColonelBrandon","Mr Jennings"
"Elinor Dashwood","Mr Jennings"
"John Willoughby","Mr Jennings"
"Marianne Dashwood","Mr Jennings"
"Mr Jennings","Mrs Dashwood"
"Mr Jennings","Mrs Jennings"
"Mr Jennings","Sir John Middleton"
"ColonelBrandon","ElizaWilliams"
"ColonelBrandon","The Miss Careys"
"Elinor Dashwood","ElizaWilliams"
"Elinor Dashwood","The Miss Careys"
"ElizaWilliams","John Willoughby"
"ElizaWilliams","Marianne Dashwood"
"ElizaWilliams","Mrs Jennings"
"ElizaWilliams","Sir John Middleton"
"ElizaWilliams","The Miss Careys"
"John Willoughby","The Miss Careys"
"Marianne Dashwood","The Miss Careys"
"Mrs Jennings","The Miss Careys"
"Sir John Middleton","The Miss Careys"
"ElizaWilliams","Mrs Dashwood"
"Elinor Dashwood","Mrs Ferrars"
"Edward Ferrars","The Miss Careys"
"Edward Ferrars","The Whitakers"
"Elinor Dashwood","The Whitakers"
"John Willoughby","The Whitakers"
"Marianne Dashwood","The Whitakers"
"Mrs Dashwood","The Miss Careys"
"Mrs Dashwood","The Whitakers"
"Mrs Jennings","The Whitakers"
"Sir John Middleton","The Whitakers"
"The Miss Careys","The Whitakers"
"ColonelBrandon","Mr Thomas Palmer"
"ColonelBrandon","Mrs Charlotte Palmer"
"ColonelBrandon","Mrs Ferrars"
"Edward Ferrars","Mr Thomas Palmer"
"Edward Ferrars","Mrs Charlotte Palmer"
"John Willoughby","Mr Thomas Palmer"
"John Willoughby","Mrs Charlotte Palmer"
"John Willoughby","Mrs Ferrars"
"Marianne Dashwood","Mr Thomas Palmer"
"Marianne Dashwood","Mrs Charlotte Palmer"
"Mr Thomas Palmer","Mrs Charlotte Palmer"
"Mr Thomas Palmer","Mrs Dashwood"
"Mr Thomas Palmer","Mrs Ferrars"
"Mr Thomas Palmer","Mrs Jennings"
"Mr Thomas Palmer","Sir John Middleton"
"Mrs Charlotte Palmer","Mrs Dashwood"
"Mrs Charlotte Palmer","Mrs Ferrars"
"Mrs Charlotte Palmer","Mrs Jennings"
"Mrs Charlotte Palmer","Sir John Middleton"
"Mrs Ferrars","Mrs Jennings"
"ColonelBrandon","The Westons"
"Elinor Dashwood","Mr Thomas Palmer"
"Elinor Dashwood","Mrs Charlotte Palmer"
"Elinor Dashwood","The Westons"
"John Willoughby","The Westons"
"Marianne Dashwood","The Westons"
"Mr Thomas Palmer","The Westons"
"Mrs Charlotte Palmer","The Westons"
"Mrs Dashwood","The Westons"
"Mrs Jennings","The Westons"
"Sir John Middleton","The Westons"
"Annamaria Middleton","Anne Steele"
"Annamaria Middleton","Edward Ferrars"
"Annamaria Middleton","Elinor Dashwood"
"Annamaria Middleton","Lucy Steele"
"Annamaria Middleton","Marianne Dashwood"
"Annamaria Middleton","Mr Simpson"
"Annamaria Middleton","Mr Thomas Palmer"
"Annamaria Middleton","Mr. Rose"
"Annamaria Middleton","Mrs Charlotte Palmer"
"Annamaria Middleton","Mrs Jennings"
"Annamaria Middleton","Sir John Middleton"
"Anne Steele","Edward Ferrars"
"Anne Steele","Elinor Dashwood"
"Anne Steele","Lucy Steele"
"Anne Steele","Marianne Dashwood"
"Anne Steele","Mr Simpson"
"Anne Steele","Mr Thomas Palmer"
"Anne Steele","Mr. Rose"
"Anne Steele","Mrs Charlotte Palmer"
"Anne Steele","Mrs Jennings"
"Anne Steele","Sir John Middleton"
"Edward Ferrars","Lucy Steele"
"Edward Ferrars","Mr Simpson"
"Edward Ferrars","Mr. Rose"
"Elinor Dashwood","Lucy Steele"
"Elinor Dashwood","Mr Simpson"
"Elinor Dashwood","Mr. Rose"
"Lucy Steele","Marianne Dashwood"
"Lucy Steele","Mr Simpson"
"Lucy Steele","Mr Thomas Palmer"
"Lucy Steele","Mr. Rose"
"Lucy Steele","Mrs Charlotte Palmer"
"Lucy Steele","Mrs Jennings"
"Lucy Steele","Sir John Middleton"
"Marianne Dashwood","Mr Simpson"
"Marianne Dashwood","Mr. Rose"
"Mr Simpson","Mr Thomas Palmer"
"Mr Simpson","Mr. Rose"
"Mr Simpson","Mrs Charlotte Palmer"
"Mr Simpson","Mrs Jennings"
"Mr Simpson","Sir John Middleton"
"Mr Thomas Palmer","Mr. Rose"
"Mr. Rose","Mrs Charlotte Palmer"
"Mr. Rose","Mrs Jennings"
"Mr. Rose","Sir John Middleton"
"Anne Steele","Mr Pratt"
"Anne Steele","Mrs Fanny Dashwood"
"Anne Steele","Mrs Ferrars"
"Edward Ferrars","Mr Pratt"
"Elinor Dashwood","Mr Pratt"
"Lucy Steele","Mr Pratt"
"Lucy Steele","Mrs Fanny Dashwood"
"Lucy Steele","Mrs Ferrars"
"Marianne Dashwood","Mr Pratt"
"Mr Pratt","Mrs Fanny Dashwood"
"Mr Pratt","Mrs Ferrars"
"Mr Pratt","Sir John Middleton"
