"","V1","V2"
"1","1","Marianne Dashwood"
"2","1","Mrs Dashwood"
"3","1","Mrs Fanny Dashwood"
"4","1","Elinor Dashwood"
"5","2","Marianne Dashwood"
"6","2","Mrs Dashwood"
"7","2","Mrs Fanny Dashwood"
"8","3","Edward Ferrars"
"9","3","Marianne Dashwood"
"10","3","Mrs Dashwood"
"11","4","Edward Ferrars"
"12","3","Elinor Dashwood"
"13","4","Marianne Dashwood"
"14","4","Mrs Dashwood"
"15","3","Mrs Fanny Dashwood"
"16","4","Sir John Middleton"
"17","5","Marianne Dashwood"
"18","5","Mrs Dashwood"
"19","5","Mrs Fanny Dashwood"
"20","5","Sir John Middleton"
"21","6","Marianne Dashwood"
"22","6","Mrs Dashwood"
"23","6","Sir John Middleton"
"24","7","ColonelBrandon"
"25","5","Edward Ferrars"
"26","7","Marianne Dashwood"
"27","7","Mrs Dashwood"
"28","7","Mrs Jennings"
"29","7","Sir John Middleton"
"30","8","ColonelBrandon"
"31","5","Elinor Dashwood"
"32","8","Marianne Dashwood"
"33","8","Mrs Dashwood"
"34","8","Sir John Middleton"
"35","9","ColonelBrandon"
"36","8","Edward Ferrars"
"37","9","Elinor Dashwood"
"38","9","John Willoughby"
"39","9","Marianne Dashwood"
"40","9","Mrs Dashwood"
"41","8","Mrs Jennings"
"42","9","Sir John Middleton"
"43","10","ColonelBrandon"
"44","10","Elinor Dashwood"
"45","10","John Willoughby"
"46","10","Marianne Dashwood"
"47","10","Mrs Dashwood"
"48","10","Mrs Jennings"
"49","10","Sir John Middleton"
"50","11","ColonelBrandon"
"51","11","Elinor Dashwood"
"52","11","John Willoughby"
"53","11","Marianne Dashwood"
"54","11","Mrs Dashwood"
"55","11","Mrs Jennings"
"56","11","Sir John Middleton"
"57","12","ColonelBrandon"
"58","12","Elinor Dashwood"
"59","12","John Willoughby"
"60","12","Marianne Dashwood"
"61","12","Mrs Jennings"
"62","12","Sir John Middleton"
"63","13","ColonelBrandon"
"64","13","Elinor Dashwood"
"65","13","ElizaWilliams"
"66","13","John Willoughby"
"67","13","Marianne Dashwood"
"68","12","Mrs Dashwood"
"69","13","Mrs Jennings"
"70","13","Sir John Middleton"
"71","14","John Willoughby"
"72","14","Marianne Dashwood"
"73","14","Mrs Dashwood"
"74","10","Edward Ferrars"
"75","15","John Willoughby"
"76","15","Marianne Dashwood"
