"V1","V2"
"1","Lucretia Tox"
"1","Mr Dombey"
"1","Mrs Chick"
"1","Mrs Dombey I"
"1","Paul Dombey"
"1","Florence Dombey"
"2","Lucretia Tox"
"2","Mr Dombey"
"2","Mr Toodle"
"2","Mrs Chick"
"2","Mrs Polly Toodle"
"2","Paul Dombey"
"3","Mr Dombey"
"3","Florence Dombey"
"4","John"
"3","Lucretia Tox"
"2","Mr Chick"
"4","Mr Dombey"
"3","Mrs Chick"
"2","Mrs Dombey I"
"3","Mrs Polly Toodle"
"3","Paul Dombey"
"2","Robin Toodle"
"3","Susan Nipper"
"5","Florence Dombey"
"2","Jemima"
"5","Lucretia Tox"
"4","Mr Carker"
"5","Mr Dombey"
"3","Mr Toodle"
"5","Mrs Chick"
"5","Mrs Polly Toodle"
"5","Paul Dombey"
"5","Robin Toodle"
"4","Solomon Gills"
"5","Susan Nipper"
"4","Walter Gay"
"6","Lucretia Tox"
"6","Mrs Chick"
"5","Mrs Dombey I"
"6","Paul Dombey"
"1","Doctor Parker Peps"
"6","Florence Dombey"
"7","Lucretia Tox"
"7","Major Bagstock"
"5","Mr Chick"
"6","Mr Dombey"
"1","Mr Pilkins"
"7","Mrs Chick"
"6","Mrs Polly Toodle"
"7","Paul Dombey"
"5","Towlinson"
"4","Captain Cuttle"
"8","Florence Dombey"
"6","Mr Carker"
"8","Mr Dombey"
"6","Mrs Brown"
"8","Mrs Wickam"
"6","Solomon Gills"
"6","Susan Nipper"
"6","Walter Gay"
"9","Captain Cuttle"
"9","Florence Dombey"
"8","Lucretia Tox"
"8","Major Bagstock"
"8","Master Bitherstone"
"9","Mr Carker"
"9","Mr Dombey"
"8","Mrs Chick"
"8","Paul Dombey"
"9","Walter Gay"
"8","Berinthia"
"10","Florence Dombey"
"10","Master Bitherstone"
"8","Miss Pankey"
"10","Mr Dombey"
"9","Mrs Wickam"
"10","Paul Dombey"
"11","Cornelia Blimber"
"11","Doctor Blimber"
"11","Florence Dombey"
"11","Master Bitherstone"
"11","Mr Dombey"
"11","Mr Feeder"
"11","Mr Toots"
"11","Mrs Blimber"
"11","Mrs Wickam"
"11","Paul Dombey"
"9","Susan Nipper"
"10","Captain Cuttle"
"12","Florence Dombey"
"10","Mr Carker"
"12","Mr Dombey"
"4","Mr Morfin"
"12","Paul Dombey"
"10","Walter Gay"
"12","Briggs"
"12","Cornelia Blimber"
