"id1" "id2" "label"
"Charles St Evrémonde" "Doctor Manette" 19
"Charles St Evrémonde" "Ernest Defarge" 13
"Charles St Evrémonde" "Gaspard" 1
"Charles St Evrémonde" "Jacques" 6
"Charles St Evrémonde" "Jarvis Lorry" 21
"Charles St Evrémonde" "Jerry Cruncher" 8
"Charles St Evrémonde" "Lucie Manette" 18
"Charles St Evrémonde" "Marquis St Evrémonde II" 7
"Charles St Evrémonde" "Miss Pross" 13
"Charles St Evrémonde" "Mr Stryver" 5
"Charles St Evrémonde" "Mrs Cruncher" 2
"Charles St Evrémonde" "Mrs Stryver" 1
"Charles St Evrémonde" "Roger Cly" 2
"Charles St Evrémonde" "Solomon Pross" 10
"Charles St Evrémonde" "Sydney Carton" 11
"Charles St Evrémonde" "The Vengeance" 6
"Charles St Evrémonde" "Théophile Gabelle" 5
"Charles St Evrémonde" "Thérèse Defarge" 9
"Doctor Manette" "Ernest Defarge" 14
"Doctor Manette" "Gaspard" 2
"Doctor Manette" "Jacques" 5
"Doctor Manette" "Jarvis Lorry" 23
"Doctor Manette" "Jerry Cruncher" 7
"Doctor Manette" "Lucie Manette" 18
"Doctor Manette" "Marquis St Evrémonde I" 1
"Doctor Manette" "Marquis St Evrémonde II" 5
"Doctor Manette" "Miss Pross" 12
"Doctor Manette" "Mr Stryver" 9
"Doctor Manette" "Mrs Cruncher" 1
"Doctor Manette" "Mrs Stryver" 1
"Doctor Manette" "Roger Cly" 2
"Doctor Manette" "Solomon Pross" 9
"Doctor Manette" "Sydney Carton" 13
"Doctor Manette" "The Vengeance" 4
"Doctor Manette" "Théophile Gabelle" 3
"Doctor Manette" "Thérèse Defarge" 9
"Ernest Defarge" "Foulon" 1
"Ernest Defarge" "Gaspard" 2
"Ernest Defarge" "Jacques" 8
"Ernest Defarge" "Jarvis Lorry" 13
"Ernest Defarge" "Jerry Cruncher" 5
"Ernest Defarge" "Lucie Manette" 9
"Ernest Defarge" "Marquis St Evrémonde I" 1
"Ernest Defarge" "Marquis St Evrémonde II" 5
"Ernest Defarge" "Miss Pross" 7
"Ernest Defarge" "Mr Stryver" 1
"Ernest Defarge" "Mrs Cruncher" 2
"Ernest Defarge" "Mrs Stryver" 1
"Ernest Defarge" "Roger Cly" 2
"Ernest Defarge" "Solomon Pross" 7
"Ernest Defarge" "Sydney Carton" 5
"Ernest Defarge" "The Vengeance" 7
"Ernest Defarge" "Théophile Gabelle" 2
"Ernest Defarge" "Thérèse Defarge" 13
"Foulon" "Jacques" 1
"Foulon" "The Vengeance" 1
"Foulon" "Thérèse Defarge" 1
"Gaspard" "Jacques" 2
"Gaspard" "Jarvis Lorry" 1
"Gaspard" "Marquis St Evrémonde II" 1
"Gaspard" "Solomon Pross" 1
"Gaspard" "Thérèse Defarge" 2
"Jacques" "Jarvis Lorry" 5
"Jacques" "Jerry Cruncher" 2
"Jacques" "Lucie Manette" 4
"Jacques" "Marquis St Evrémonde II" 5
"Jacques" "Miss Pross" 2
"Jacques" "Mr Stryver" 1
"Jacques" "Mrs Cruncher" 2
"Jacques" "Mrs Stryver" 1
"Jacques" "Solomon Pross" 3
"Jacques" "Sydney Carton" 3
"Jacques" "The Vengeance" 4
"Jacques" "Théophile Gabelle" 2
"Jacques" "Thérèse Defarge" 8
"Jarvis Lorry" "Jerry Cruncher" 10
"Jarvis Lorry" "Joe" 1
"Jarvis Lorry" "Lucie Manette" 18
"Jarvis Lorry" "Marquis St Evrémonde II" 4
"Jarvis Lorry" "Miss Pross" 13
"Jarvis Lorry" "Mr Stryver" 6
"Jarvis Lorry" "Mrs Cruncher" 2
"Jarvis Lorry" "Mrs Stryver" 1
"Jarvis Lorry" "Roger Cly" 2
"Jarvis Lorry" "Solomon Pross" 9
"Jarvis Lorry" "Sydney Carton" 10
"Jarvis Lorry" "The Vengeance" 5
"Jarvis Lorry" "Théophile Gabelle" 3
"Jarvis Lorry" "Thérèse Defarge" 9
"Jarvis Lorry" "Tom" 1
"Jerry Cruncher" "Joe" 1
"Jerry Cruncher" "Lucie Manette" 6
"Jerry Cruncher" "Marquis St Evrémonde II" 1
"Jerry Cruncher" "Miss Pross" 5
"Jerry Cruncher" "Mr Stryver" 2
"Jerry Cruncher" "Mrs Cruncher" 4
"Jerry Cruncher" "Roger Cly" 3
"Jerry Cruncher" "Solomon Pross" 6
"Jerry Cruncher" "Sydney Carton" 4
"Jerry Cruncher" "The Vengeance" 3
"Jerry Cruncher" "Théophile Gabelle" 1
"Jerry Cruncher" "Thérèse Defarge" 4
"Jerry Cruncher" "Tom" 1
"Jerry Cruncher" "Young Jerry Cruncher" 1
"Joe" "Tom" 1
"Lucie Manette" "Marquis St Evrémonde II" 4
"Lucie Manette" "Miss Pross" 12
"Lucie Manette" "Mr Stryver" 5
"Lucie Manette" "Mrs Cruncher" 2
"Lucie Manette" "Mrs Stryver" 1
"Lucie Manette" "Solomon Pross" 7
"Lucie Manette" "Sydney Carton" 9
"Lucie Manette" "The Vengeance" 5
"Lucie Manette" "Théophile Gabelle" 2
"Lucie Manette" "Thérèse Defarge" 6
"Marquis St Evrémonde I" "Marquis St Evrémonde II" 1
"Marquis St Evrémonde I" "The Vengeance" 1
"Marquis St Evrémonde I" "Thérèse Defarge" 1
"Marquis St Evrémonde II" "Miss Pross" 1
"Marquis St Evrémonde II" "Mr Stryver" 1
"Marquis St Evrémonde II" "Solomon Pross" 1
"Marquis St Evrémonde II" "Sydney Carton" 1
"Marquis St Evrémonde II" "The Vengeance" 3
"Marquis St Evrémonde II" "Théophile Gabelle" 4
"Marquis St Evrémonde II" "Thérèse Defarge" 5
"Miss Pross" "Mr Stryver" 3
"Miss Pross" "Mrs Cruncher" 1
"Miss Pross" "Mrs Stryver" 1
"Miss Pross" "Roger Cly" 1
"Miss Pross" "Solomon Pross" 6
"Miss Pross" "Sydney Carton" 6
"Miss Pross" "The Vengeance" 2
"Miss Pross" "Théophile Gabelle" 1
"Miss Pross" "Thérèse Defarge" 4
"Mr Stryver" "Mrs Stryver" 1
"Mr Stryver" "Roger Cly" 1
"Mr Stryver" "Solomon Pross" 1
"Mr Stryver" "Sydney Carton" 8
"Mr Stryver" "Théophile Gabelle" 1
"Mr Stryver" "Thérèse Defarge" 1
"Mrs Cruncher" "Roger Cly" 1
"Mrs Cruncher" "Solomon Pross" 2
"Mrs Cruncher" "Sydney Carton" 1
"Mrs Cruncher" "The Vengeance" 2
"Mrs Cruncher" "Thérèse Defarge" 2
"Mrs Cruncher" "Young Jerry Cruncher" 1
