"V1","V2"
"2","Edwin Drood"
"2","John Jasper"
"3","John Jasper"
"2","The Dean"
"4","Durdles"
"4","John Jasper"
"4","Thomas Sapsea"
"5","John Jasper"
"3","Miss Twinkleton"
"2","Mr Tope"
"2","Septimus Crisparkle"
"5","Thomas Sapsea"
"3","Edwin Drood"
"6","Helena Landless"
"6","John Jasper"
"6","Luke Honeythunder"
"6","Miss Twinkleton"
"6","Mr Tope"
"6","Mrs Crisparkle"
"3","Mrs Tisher"
"6","Neville Landless"
"3","Rosa Bud"
"6","Septimus Crisparkle"
"7","Edwin Drood"
"7","Helena Landless"
"7","John Jasper"
"7","Mrs Crisparkle"
"7","Neville Landless"
"7","Rosa Bud"
"7","Septimus Crisparkle"
"8","Edwin Drood"
"8","Helena Landless"
"8","John Jasper"
"7","Miss Twinkleton"
"7","Mrs Tisher"
"8","Neville Landless"
"8","Rosa Bud"
"8","Septimus Crisparkle"
"9","Edwin Drood"
"9","Helena Landless"
"9","John Jasper"
"8","Mrs Crisparkle"
"9","Neville Landless"
"9","Rosa Bud"
"9","Septimus Crisparkle"
"10","Edwin Drood"
"9","Hiram Grewgious"
"10","John Jasper"
"10","Rosa Bud"
"5","Deputy"
"5","Durdles"
"11","John Jasper"
"7","Mr Tope"
"10","Neville Landless"
"10","Septimus Crisparkle"
"4","The Dean"
"6","Thomas Sapsea"
"11","Edwin Drood"
"10","Helena Landless"
"11","Hiram Grewgious"
"12","John Jasper"
"9","Miss Ferdinand"
"9","Miss Giggles"
"9","Miss Twinkleton"
"9","Mrs Tisher"
"11","Rosa Bud"
"12","Septimus Crisparkle"
"12","Thomas Sapsea"
"12","Durdles"
"13","Edwin Drood"
"13","Helena Landless"
"13","Hiram Grewgious"
"13","John Jasper"
"13","Miss Twinkleton"
"12","Mr Tope"
"2","Mrs Tope"
"12","Neville Landless"
"13","Rosa Bud"
"13","Septimus Crisparkle"
"12","The Dean"
"13","Thomas Sapsea"
"14","Edwin Drood"
"14","Helena Landless"
"14","Hiram Grewgious"
"6","Joe"
"14","John Jasper"
"14","Neville Landless"
"14","Rosa Bud"
"14","Septimus Crisparkle"
"14","Thomas Sapsea"
"15","Edwin Drood"
"15","Hiram Grewgious"
"15","John Jasper"
"14","Mr Tope"
"10","Mrs Crisparkle"
"14","Mrs Tope"
"15","Neville Landless"
"15","Septimus Crisparkle"
"14","The Dean"
"15","Thomas Sapsea"
"16","Edwin Drood"
"15","Helena Landless"
"16","Hiram Grewgious"
"16","John Jasper"
"7","Luke Honeythunder"
"16","Mrs Crisparkle"
"16","Neville Landless"
"16","Septimus Crisparkle"
"12","Deputy"
"14","Durdles"
"17","John Jasper"
"16","Mr Tope"
"16","Mrs Tope"
"16","The Dean"
"16","Thomas Sapsea"
"17","Helena Landless"
"18","John Jasper"
"14","Miss Twinkleton"
"13","Mrs Tisher"
"17","Neville Landless"
"15","Rosa Bud"
"17","Septimus Crisparkle"
"18","Thomas Sapsea"
"11","Bazzard"
"19","Helena Landless"
"17","Hiram Grewgious"
"15","Joe"
"19","John Jasper"
"19","Miss Twinkleton"
"19","Neville Landless"
"19","Rosa Bud"
"19","Septimus Crisparkle"
"20","Helena Landless"
"20","Hiram Grewgious"
"17","Lieutenant Tartar"
"20","Miss Twinkleton"
"20","Neville Landless"
"20","Rosa Bud"
"20","Septimus Crisparkle"
"20","Bazzard"
"21","Helena Landless"
"21","Hiram Grewgious"
"20","John Jasper"
"21","Lieutenant Tartar"
"21","Miss Twinkleton"
"21","Neville Landless"
"21","Rosa Bud"
"21","Septimus Crisparkle"
"18","Deputy"
"18","Dick Datchery"
"18","Durdles"
"17","Edwin Drood"
"22","Helena Landless"
"22","Hiram Grewgious"
"1","Jack Chinaman"
"22","John Jasper"
"18","Mr Tope"
"18","Mrs Tope"
"22","Neville Landless"
"22","Rosa Bud"
"22","Septimus Crisparkle"
"18","The Dean"
