"source" "target" "tag"
"299" 41 42 "Pip"
"300" 42 43 "Abel Magwitch"
"301" 38 43 "Bentley Drummle"
"302" 42 43 "Compeyson"
"303" 39 43 "Estella"
"304" 42 43 "Herbert Pocket"
"305" 39 43 "Joe Gargery"
"306" 42 43 "Miss Havisham"
"307" 38 43 "Mrs Brandley"
"308" 35 43 "Orlick Dolge"
"309" 43 44 "Bentley Drummle"
"310" 34 44 "Camilla"
"311" 43 44 "Estella"
"312" 25 44 "Georiana Pocket"
"313" 43 44 "Herbert Pocket"
"314" 40 44 "John Wemmick"
"315" 43 44 "Miss Havisham"
"316" 42 44 "Mr Jaggers"
"317" 34 44 "Mr Pocket"
"318" 42 44 "Pip"
"319" 29 44 "Sarah Pocket"
"320" 43 45 "Abel Magwitch"
"321" 31 45 "Clara Barley"
"322" 44 45 "Estella"
"323" 44 45 "Herbert Pocket"
"324" 44 45 "John Wemmick"
"325" 37 45 "Miss Skiffins"
"326" 41 45 "Mr Clarriker"
"327" 44 45 "Pip"
"328" 37 45 "The Aged"
"329" 45 46 "Abel Magwitch"
"330" 45 46 "Clara Barley"
"331" 43 46 "Compeyson"
"332" 45 46 "Estella"
"333" 45 46 "Herbert Pocket"
"334" 45 46 "John Wemmick"
"335" 45 46 "Pip"
"336" 46 47 "Abel Magwitch"
"337" 46 47 "Compeyson"
"338" 46 47 "Estella"
"339" 46 47 "Herbert Pocket"
"340" 46 47 "John Wemmick"
"341" 37 47 "Mr Wopsle"
"342" 46 47 "Pip"
"343" 44 48 "Bentley Drummle"
"344" 47 48 "Estella"
"345" 47 48 "John Wemmick"
"346" 44 48 "Miss Havisham"
"347" 45 48 "Miss Skiffins"
"348" 26 48 "Molly"
"349" 44 48 "Mr Jaggers"
"350" 47 48 "Pip"
"351" 45 48 "The Aged"
"352" 48 49 "Estella"
"353" 47 49 "Herbert Pocket"
"354" 48 49 "Miss Havisham"
"355" 48 49 "Mr Jaggers"
"356" 44 49 "Mr Pocket"
"357" 48 49 "Pip"
"358" 47 50 "Abel Magwitch"
"359" 47 50 "Compeyson"
"360" 49 50 "Estella"
"361" 49 50 "Herbert Pocket"
"362" 49 50 "Miss Havisham"
"363" 49 50 "Mr Jaggers"
"364" 46 50 "Old Barley"
"365" 49 50 "Pip"
"366" 50 51 "Abel Magwitch"
"367" 50 51 "Estella"
"368" 50 51 "Herbert Pocket"
"369" 48 51 "John Wemmick"
"370" 20 51 "Mike"
"371" 50 51 "Miss Havisham"
"372" 50 51 "Mr Jaggers"
"373" 50 51 "Pip"
"374" 51 52 "Abel Magwitch"
"375" 46 52 "Clara Barley"
"376" 51 52 "Herbert Pocket"
"377" 43 52 "Joe Gargery"
"378" 51 52 "John Wemmick"
"379" 51 52 "Miss Havisham"
"380" 45 52 "Mr Clarriker"
"381" 50 52 "Old Barley"
"382" 37 52 "Skiffins"
"383" 34 52 "Startop"
"384" 35 52 "Uncle Pumblechook"
"385" 52 53 "Abel Magwitch"
"386" 39 53 "Biddy"
"387" 52 53 "Clara Barley"
"388" 50 53 "Compeyson"
"389" 51 53 "Estella"
"390" 52 53 "Herbert Pocket"
"391" 52 53 "Joe Gargery"
"392" 52 53 "Miss Havisham"
"393" 35 53 "Mr Trabb"
"394" 35 53 "Mrs Joe Gargery"
"395" 52 53 "Old Barley"
"396" 43 53 "Orlick Dolge"
"397" 51 53 "Pip"
"398" 52 53 "Startop"
"399" 30 53 "Trabb's Boy"
"400" 53 54 "Abel Magwitch"
"401" 53 54 "Compeyson"
"402" 53 54 "Herbert Pocket"
"403" 47 54 "Jack"
"404" 53 54 "Joe Gargery"
"405" 52 54 "John Wemmick"
"406" 53 54 "Startop"
"407" 54 55 "Abel Magwitch"
"408" 53 55 "Clara Barley"
"409" 54 55 "Compeyson"
"410" 54 55 "Herbert Pocket"
"411" 54 55 "John Wemmick"
"412" 48 55 "Miss Skiffins"
"413" 51 55 "Mr Jaggers"
"414" 53 55 "Pip"
"415" 48 55 "The Aged"
"416" 55 56 "Abel Magwitch"
"417" 55 56 "Mr Jaggers"
"418" 53 57 "Biddy"
"419" 44 57 "Camilla"
"420" 53 57 "Estella"
"421" 44 57 "Georiana Pocket"
"422" 55 57 "Herbert Pocket"
"423" 54 57 "Joe Gargery"
"424" 53 57 "Miss Havisham"
"425" 49 57 "Mr Pocket"
"426" 53 57 "Orlick Dolge"
"427" 55 57 "Pip"
"428" 44 57 "Sarah Pocket"
"429" 52 57 "Uncle Pumblechook"
"430" 57 58 "Biddy"
"431" 55 58 "Clara Barley"
"432" 57 58 "Herbert Pocket"
"433" 57 58 "Joe Gargery"
"434" 52 58 "Mr Clarriker"
"435" 53 58 "Mrs Joe Gargery"
"436" 53 58 "Old Barley"
"437" 57 58 "Pip"
"438" 57 58 "Uncle Pumblechook"
"439" 58 59 "Biddy"
"440" 58 59 "Clara Barley"
"441" 57 59 "Estella"
"442" 58 59 "Herbert Pocket"
"443" 58 59 "Joe Gargery"
"444" 58 59 "Pip"
