"V1","V2"
"1","Clara Copperfield"
"1","Clara Peggotty"
"1","David Copperfield"
"1","Ham Peggotty"
"1","Mr Chillip"
"2","Clara Copperfield"
"2","Clara Peggotty"
"2","David Copperfield"
"2","Ham Peggotty"
"2","Mr Murdstone"
"3","Clara Copperfield"
"3","Clara Peggotty"
"3","Daniel Peggotty"
"3","David Copperfield"
"3","Ham Peggotty"
"3","Little Emily"
"3","Mr Gummidge"
"3","Mr Murdstone"
"3","Mrs Gummidge"
"4","Clara Copperfield"
"4","Clara Peggotty"
"4","Daniel Peggotty"
"4","David Copperfield"
"4","Jane Murdstone"
"4","Little Emily"
"4","Mr Murdstone"
"5","Clara Copperfield"
"5","Clara Peggotty"
"5","David Copperfield"
"5","James Steerforth"
"5","Miss Creakle"
"5","Mr Creakle"
"5","Mr Mell"
"5","Mrs Creakle"
"5","Tommy Traddles"
"6","Clara Peggotty"
"5","Daniel Peggotty"
"6","David Copperfield"
"5","George Demple"
"4","Ham Peggotty"
"6","James Steerforth"
"5","Jane Murdstone"
"5","Little Emily"
"6","Miss Creakle"
"6","Mr Creakle"
"6","Mr Mell"
"6","Mr Sharp"
"6","Mrs Creakle"
"4","Mrs Gummidge"
"6","Tommy Traddles"
"6","Tungay"
"5","Barkis"
"6","Clara Copperfield"
"7","Clara Peggotty"
"7","David Copperfield"
"7","James Steerforth"
"7","Jane Murdstone"
"1","Miss Betsey Trotwood"
"7","Mr Creakle"
"5","Mr Murdstone"
"8","Barkis"
"8","Clara Copperfield"
"8","Clara Peggotty"
"8","David Copperfield"
"8","James Steerforth"
"8","Jane Murdstone"
"2","Mr Chillip"
"8","Mr Creakle"
"8","Mr Murdstone"
"7","Mr Sharp"
"7","Mrs Creakle"
"7","Tommy Traddles"
"9","Barkis"
"9","Clara Peggotty"
"7","Daniel Peggotty"
"9","David Copperfield"
"7","Ham Peggotty"
"9","Jane Murdstone"
"7","Little Emily"
"9","Mr Chillip"
"4","Mr Gummidge"
"9","Mr Murdstone"
"2","Mr Quinion"
"7","Mrs Gummidge"
"10","Clara Peggotty"
"10","David Copperfield"
"9","James Steerforth"
"10","Mr Murdstone"
"10","Mr Quinion"
"9","Tommy Traddles"
"10","Barkis"
"11","Clara Peggotty"
"11","David Copperfield"
"10","Jane Murdstone"
"11","Mealy Potatoes"
"11","Mick Walker"
"8","Miss Betsey Trotwood"
"11","Miss Micawber"
"11","Mr Micawber"
"11","Mr Murdstone"
"11","Mr Quinion"
"11","Mrs Micawber"
"11","Tipp"
"12","Clara Peggotty"
"12","David Copperfield"
"11","James Steerforth"
"12","Miss Betsey Trotwood"
"9","Mr Creakle"
"12","Mr Micawber"
"12","Mrs Micawber"
