"","V1","V2"
"1",1,DavCoppIDC
"2",1,MissBetseyTrotwoodDC
"3",2,ClaraCoppDC
"4",2,DavCoppDC
"5",2,DavCoppIDC
"6",2,MissBetseyTrotwoodDC
"7",3,ClaraCoppDC
"8",3,ClaraPeggottyDC
"9",3,DavCoppDC
"10",3,DavCoppIDC
"11",3,MissBetseyTrotwoodDC
"12",4,ClaraCoppDC
"13",4,ClaraPeggottyDC
"14",4,MissBetseyTrotwoodDC
"15",4,MrChillipDC
"16",5,ClaraCoppDC
"17",5,ClaraPeggottyDC
"18",4,DavCoppIDC
"19",5,MrChillipDC
"20",6,ClaraCoppDC
"21",6,ClaraPeggottyDC
"22",4,DavCoppDC
"23",7,ClaraCoppDC
"24",7,ClaraPeggottyDC
"25",7,DavCoppDC
"26",6,DavCoppIDC
"27",8,ClaraCoppDC
"28",8,ClaraPeggottyDC
"29",8,DavCoppDC
"30",9,ClaraCoppDC
"31",9,ClaraPeggottyDC
"32",9,DavCoppDC
"33",9,MrMurdstoneDC
"34",9,MrQuinionDC
"35",10,ClaraCoppDC
"36",10,ClaraPeggottyDC
"37",4,HamPeggottyDC
"38",10,MrMurdstoneDC
"39",11,ClaraPeggottyDC
"40",10,DavCoppDC
"41",11,HamPeggottyDC
"42",12,ClaraPeggottyDC
"43",12,DanielPeggottyDC
"44",12,HamPeggottyDC
"45",11,ClaraCoppDC
"46",13,DanielPeggottyDC
"47",8,DavCoppIDC
"48",13,GummidgeDC
"49",13,HamPeggottyDC
"50",13,LittleEmlyDC
"51",13,ClaraPeggottyDC
"52",14,DanielPeggottyDC
"53",14,GummidgeDC
"54",14,HamPeggottyDC
"55",14,LittleEmlyDC
"56",15,ClaraPeggottyDC
"57",15,DanielPeggottyDC
"58",12,DavCoppDC
"59",15,GummidgeDC
"60",15,HamPeggottyDC
"61",15,LittleEmlyDC
"62",14,ClaraCoppDC
"63",16,ClaraPeggottyDC
"64",16,DanielPeggottyDC
"65",16,DavCoppDC
"66",16,GummidgeDC
"67",16,HamPeggottyDC
"68",16,LittleEmlyDC
"69",11,MrMurdstoneDC
"70",17,ClaraCoppDC
"71",17,ClaraPeggottyDC
"72",17,DavCoppDC
"73",17,GummidgeDC
"74",17,LittleEmlyDC
"75",16,MrGummidgeDC
"76",17,MrMurdstoneDC
"77",18,ClaraCoppDC
"78",18,ClaraPeggottyDC
"79",18,GummidgeDC
"80",12,JaneMurdstoneDC
"81",19,ClaraCoppDC
"82",19,ClaraPeggottyDC
"83",19,JaneMurdstoneDC
"84",18,MrMurdstoneDC
"85",20,ClaraCoppDC
"86",20,ClaraPeggottyDC
"87",18,DavCoppDC
"88",20,JaneMurdstoneDC
"89",20,MrMurdstoneDC
"90",21,ClaraCoppDC
"91",21,DavCoppDC
"92",21,JaneMurdstoneDC
"93",9,JonesDC
"94",21,MrMurdstoneDC
"95",13,TommyTraddlesDC
"96",22,ClaraCoppDC
"97",22,DavCoppDC
"98",22,JaneMurdstoneDC
"99",22,JonesDC
"100",22,MrMurdstoneDC
"101",22,TommyTraddlesDC
"102",23,ClaraCoppDC
"103",21,ClaraPeggottyDC
"104",23,DavCoppDC
"105",23,JaneMurdstoneDC
"106",23,MrMurdstoneDC
"107",24,ClaraCoppDC
"108",24,ClaraPeggottyDC
"109",17,DanielPeggottyDC
"110",24,DavCoppDC
"111",19,GummidgeDC
"112",17,HamPeggottyDC
"113",24,JaneMurdstoneDC
"114",18,LittleEmlyDC
"115",24,MrMurdstoneDC
"116",23,TommyTraddlesDC
"117",25,ClaraCoppDC
"118",25,ClaraPeggottyDC
"119",25,DanielPeggottyDC
"120",25,DavCoppDC
"121",25,LittleEmlyDC
"122",26,ClaraPeggottyDC
"123",27,ClaraPeggottyDC
"124",25,MrMurdstoneDC
"125",28,ClaraPeggottyDC
"126",26,DavCoppDC
"127",28,MrMurdstoneDC
"128",29,MrMurdstoneDC
"129",29,DavCoppDC
"130",30,MrMellDC
"131",30,MrsFibbitsonDC
"132",26,ClaraCoppDC
"133",29,ClaraPeggottyDC
"134",31,DavCoppDC
"135",28,DempleDC
"136",25,JaneMurdstoneDC
"137",31,MrMellDC
"138",25,TommyTraddlesDC
"139",32,ClaraPeggottyDC
"140",31,MrCreakleDC
"141",32,MrMellDC
"142",31,MrsCreakleDC
"143",32,SteerforthDC
"144",33,ClaraPeggottyDC
"145",32,DavCoppDC
"146",33,MrCreakleDC
"147",33,MrMellDC
"148",33,MrsCreakleDC
"149",33,SteerforthDC
"150",32,TommyTraddlesDC
"151",32,ClaraCoppDC
"152",34,DavCoppDC
"153",34,MrCreakleDC
"154",34,MrMellDC
"155",34,MrsCreakleDC
"156",34,MrSharpDC
"157",34,SteerforthDC
"158",34,TommyTraddlesDC
"159",35,DavCoppDC
"160",33,MissCreakleDC
"161",35,MrCreakleDC
"162",35,MrMellDC
"163",35,SteerforthDC
"164",35,TungayDC
"165",26,LittleEmlyDC
"166",36,MissCreakleDC
"167",36,MrCreakleDC
