"","V1","V2"
"1",2,DavCoppIDC
"2",2,MissBetseyTrotwoodDC
"3",3,ClaraCoppDC
"4",3,DavCoppDC
"5",3,DavCoppIDC
"6",3,MissBetseyTrotwoodDC
"7",4,ClaraCoppDC
"8",4,ClaraPeggottyDC
"9",4,DavCoppDC
"10",4,DavCoppIDC
"11",4,MissBetseyTrotwoodDC
"12",5,ClaraCoppDC
"13",5,ClaraPeggottyDC
"14",5,MissBetseyTrotwoodDC
"15",5,MrChillipDC
"16",6,ClaraCoppDC
"17",6,ClaraPeggottyDC
"18",6,DavCoppIDC
"19",6,MrChillipDC
"20",7,ClaraCoppDC
"21",7,ClaraPeggottyDC
"22",7,DavCoppDC
"23",8,ClaraCoppDC
"24",8,ClaraPeggottyDC
"25",8,DavCoppDC
"26",8,DavCoppIDC
"27",9,ClaraCoppDC
"28",9,ClaraPeggottyDC
"29",9,DavCoppDC
"30",10,ClaraCoppDC
"31",10,ClaraPeggottyDC
"32",10,DavCoppDC
"33",10,MrMurdstoneDC
"34",10,MrQuinionDC
"35",11,ClaraCoppDC
"36",11,ClaraPeggottyDC
"37",11,HamPeggottyDC
"38",11,MrMurdstoneDC
"39",12,ClaraPeggottyDC
"40",12,DavCoppDC
"41",12,HamPeggottyDC
"42",13,ClaraPeggottyDC
"43",13,DanielPeggottyDC
"44",13,HamPeggottyDC
"45",14,ClaraCoppDC
"46",14,DanielPeggottyDC
"47",14,DavCoppIDC
"48",14,GummidgeDC
"49",14,HamPeggottyDC
"50",14,LittleEmlyDC
"51",15,ClaraPeggottyDC
"52",15,DanielPeggottyDC
"53",15,GummidgeDC
"54",15,HamPeggottyDC
"55",15,LittleEmlyDC
"56",16,ClaraPeggottyDC
"57",16,DanielPeggottyDC
"58",16,DavCoppDC
"59",16,GummidgeDC
"60",16,HamPeggottyDC
"61",16,LittleEmlyDC
"62",17,ClaraCoppDC
"63",17,ClaraPeggottyDC
"64",17,DanielPeggottyDC
"65",17,DavCoppDC
"66",17,GummidgeDC
"67",17,HamPeggottyDC
"68",17,LittleEmlyDC
"69",17,MrMurdstoneDC
"70",18,ClaraCoppDC
"71",18,ClaraPeggottyDC
"72",18,DavCoppDC
"73",18,GummidgeDC
"74",18,LittleEmlyDC
"75",18,MrGummidgeDC
"76",18,MrMurdstoneDC
"77",19,ClaraCoppDC
"78",19,ClaraPeggottyDC
"79",19,GummidgeDC
"80",19,JaneMurdstoneDC
"81",20,ClaraCoppDC
"82",20,ClaraPeggottyDC
"83",20,JaneMurdstoneDC
"84",20,MrMurdstoneDC
"85",21,ClaraCoppDC
"86",21,ClaraPeggottyDC
"87",21,DavCoppDC
"88",21,JaneMurdstoneDC
"89",21,MrMurdstoneDC
"90",22,ClaraCoppDC
"91",22,DavCoppDC
"92",22,JaneMurdstoneDC
"93",22,JonesDC
"94",22,MrMurdstoneDC
"95",22,TommyTraddlesDC
"96",23,ClaraCoppDC
"97",23,DavCoppDC
"98",23,JaneMurdstoneDC
"99",23,JonesDC
"100",23,MrMurdstoneDC
"101",23,TommyTraddlesDC
"102",24,ClaraCoppDC
"103",24,ClaraPeggottyDC
"104",24,DavCoppDC
"105",24,JaneMurdstoneDC
"106",24,MrMurdstoneDC
"107",25,ClaraCoppDC
"108",25,ClaraPeggottyDC
"109",25,DanielPeggottyDC
"110",25,DavCoppDC
"111",25,GummidgeDC
"112",25,HamPeggottyDC
"113",25,JaneMurdstoneDC
"114",25,LittleEmlyDC
"115",25,MrMurdstoneDC
"116",25,TommyTraddlesDC
"117",26,ClaraCoppDC
"118",26,ClaraPeggottyDC
"119",26,DanielPeggottyDC
"120",26,DavCoppDC
"121",26,LittleEmlyDC
"122",27,ClaraPeggottyDC
"123",28,ClaraPeggottyDC
"124",28,MrMurdstoneDC
"125",29,ClaraPeggottyDC
"126",29,DavCoppDC
"127",29,MrMurdstoneDC
"128",30,MrMurdstoneDC
"129",31,DavCoppDC
"130",31,MrMellDC
"131",31,MrsFibbitsonDC
"132",32,ClaraCoppDC
"133",32,ClaraPeggottyDC
"134",32,DavCoppDC
"135",32,DempleDC
"136",32,JaneMurdstoneDC
"137",32,MrMellDC
"138",32,TommyTraddlesDC
"139",33,ClaraPeggottyDC
