"source" "target" "tag"
1 2 "Mrs. Frances Price"
1 2 "Sir Thomas Bertram"
1 3 "Mrs Norris"
2 3 "Nanny"
2 3 "Sir Thomas Bertram"
2 4 "Mrs. Frances Price"
1 5 "Fanny Price"
3 5 "Julia Bertram"
1 5 "Maria Bertram"
3 5 "Miss Lee"
3 5 "Sir Thomas Bertram"
2 6 "Edmund Bertram"
5 6 "Fanny Price"
5 6 "Julia Bertram"
5 6 "Maria Bertram"
3 6 "Mrs Norris"
6 7 "Edmund Bertram"
6 7 "Fanny Price"
6 7 "Julia Bertram"
1 7 "Lady Bertram"
6 7 "Maria Bertram"
5 7 "Sir Thomas Bertram"
2 7 "Tom Bertram"
7 8 "Edmund Bertram"
7 8 "Fanny Price"
5 8 "Miss Lee"
4 8 "Mrs. Frances Price"
7 8 "Sir Thomas Bertram"
6 8 "William Price"
8 9 "Edmund Bertram"
8 9 "Fanny Price"
6 9 "Mrs Norris"
8 9 "Sir Thomas Bertram"
7 9 "Tom Bertram"
9 10 "Fanny Price"
8 10 "Miss Lee"
9 10 "Sir Thomas Bertram"
9 11 "Edmund Bertram"
10 11 "Fanny Price"
10 11 "Sir Thomas Bertram"
11 12 "Edmund Bertram"
11 12 "Fanny Price"
7 12 "Julia Bertram"
7 12 "Maria Bertram"
11 12 "Sir Thomas Bertram"
8 12 "William Price"
9 13 "Dr Grant"
12 13 "Edmund Bertram"
12 13 "Fanny Price"
12 13 "Julia Bertram"
12 13 "Maria Bertram"
10 13 "Miss Lee"
12 13 "Sir Thomas Bertram"
9 13 "Tom Bertram"
12 13 "William Price"
13 14 "Edmund Bertram"
13 14 "Fanny Price"
13 14 "Maria Bertram"
13 14 "Sir Thomas Bertram"
13 14 "Tom Bertram"
14 15 "Edmund Bertram"
14 15 "Fanny Price"
14 15 "Maria Bertram"
14 15 "Mr Rushworth"
14 15 "Sir Thomas Bertram"
14 15 "Tom Bertram"
15 16 "Admiral Crawford"
13 16 "Dr Grant"
15 16 "Henry Crawford"
13 16 "Julia Bertram"
15 16 "Maria Bertram"
15 16 "Mary Crawford"
16 17 "Henry Crawford"
16 17 "Julia Bertram"
16 17 "Maria Bertram"
16 17 "Mary Crawford"
15 17 "Mr Rushworth"
16 18 "Dr Grant"
15 18 "Edmund Bertram"
15 18 "Fanny Price"
17 18 "Henry Crawford"
17 18 "Julia Bertram"
17 18 "Maria Bertram"
17 18 "Mary Crawford"
15 18 "Sir Thomas Bertram"
15 18 "Tom Bertram"
18 19 "Edmund Bertram"
18 19 "Fanny Price"
18 19 "Mary Crawford"
18 19 "Miss Anderson"
18 19 "Tom Bertram"
18 20 "Dr Grant"
19 20 "Edmund Bertram"
18 20 "Henry Crawford"
18 20 "Maria Bertram"
19 20 "Mary Crawford"
17 20 "Mr Rushworth"
18 20 "Sir Thomas Bertram"
19 20 "Tom Bertram"
16 21 "Admiral Crawford"
20 21 "Dr Grant"
20 21 "Edmund Bertram"
19 21 "Fanny Price"
20 21 "Henry Crawford"
20 21 "Maria Bertram"
20 21 "Mary Crawford"
20 21 "Mr Rushworth"
21 22 "Dr Grant"
21 22 "Edmund Bertram"
21 22 "Fanny Price"
21 22 "Henry Crawford"
21 22 "Mary Crawford"
13 22 "William Price"
22 23 "Edmund Bertram"
22 23 "Fanny Price"
22 23 "Henry Crawford"
18 23 "Julia Bertram"
21 23 "Maria Bertram"
21 23 "Mr Rushworth"
21 24 "Admiral Crawford"
22 24 "Dr Grant"
23 24 "Edmund Bertram"
23 24 "Fanny Price"
22 24 "Mary Crawford"
15 24 "Mrs Crawford"
22 24 "William Price"
24 25 "Admiral Crawford"
24 25 "Dr Grant"
24 25 "Edmund Bertram"
24 25 "Fanny Price"
23 25 "Henry Crawford"
24 25 "Mary Crawford"
25 26 "Edmund Bertram"
25 26 "Fanny Price"
25 26 "Henry Crawford"
23 26 "Julia Bertram"
23 26 "Maria Bertram"
25 26 "Mary Crawford"
23 26 "Mr Rushworth"
20 26 "Sir Thomas Bertram"
26 27 "Edmund Bertram"
26 27 "Fanny Price"
26 27 "Julia Bertram"
27 28 "Edmund Bertram"
27 28 "Fanny Price"
26 28 "Mary Crawford"
28 29 "Edmund Bertram"
28 29 "Fanny Price"
26 29 "Henry Crawford"
27 29 "Julia Bertram"
26 29 "Maria Bertram"
28 29 "Mary Crawford"
26 29 "Mr Rushworth"
26 29 "Sir Thomas Bertram"
25 30 "Dr Grant"
29 30 "Edmund Bertram"
29 30 "Fanny Price"
29 30 "Henry Crawford"
29 30 "Julia Bertram"
29 30 "Maria Bertram"
29 30 "Mary Crawford"
29 30 "Mr Rushworth"
30 31 "Edmund Bertram"
30 31 "Fanny Price"
30 31 "Henry Crawford"
30 31 "Julia Bertram"
30 31 "Maria Bertram"
30 31 "Mary Crawford"
30 31 "Mr Rushworth"
31 32 "Edmund Bertram"
31 32 "Fanny Price"
31 32 "Henry Crawford"
31 32 "Maria Bertram"
31 32 "Mary Crawford"
31 32 "Mr Rushworth"
32 33 "Edmund Bertram"
32 33 "Fanny Price"
32 33 "Henry Crawford"
31 33 "Julia Bertram"
32 33 "Maria Bertram"
32 33 "Mary Crawford"
32 33 "Mr Rushworth"
33 34 "Edmund Bertram"
33 34 "Fanny Price"
33 34 "Henry Crawford"
33 34 "Julia Bertram"
33 34 "Maria Bertram"
33 34 "Mary Crawford"
33 34 "Mr Rushworth"
34 35 "Edmund Bertram"
34 35 "Fanny Price"
34 35 "Mary Crawford"
35 36 "Edmund Bertram"
35 36 "Fanny Price"
35 36 "Mary Crawford"
36 37 "Edmund Bertram"
36 37 "Fanny Price"
34 37 "Henry Crawford"
34 37 "Julia Bertram"
34 37 "Maria Bertram"
36 37 "Mary Crawford"
34 37 "Mr Rushworth"
20 37 "Smith"
37 38 "Edmund Bertram"
37 38 "Fanny Price"
37 38 "Henry Crawford"
37 38 "Julia Bertram"
37 38 "Maria Bertram"
37 38 "Mary Crawford"
37 38 "Mr Rushworth"
38 39 "Edmund Bertram"
38 39 "Fanny Price"
38 39 "Henry Crawford"
38 39 "Julia Bertram"
38 39 "Maria Bertram"
38 39 "Mary Crawford"
38 39 "Mr Rushworth"
39 40 "Fanny Price"
39 40 "Maria Bertram"
39 41 "Edmund Bertram"
40 41 "Fanny Price"
39 41 "Henry Crawford"
39 41 "Julia Bertram"
40 41 "Maria Bertram"
39 41 "Mary Crawford"
39 41 "Mr Rushworth"
29 41 "Sir Thomas Bertram"
30 42 "Dr Grant"
41 42 "Edmund Bertram"
41 42 "Fanny Price"
41 42 "Henry Crawford"
41 42 "Julia Bertram"
41 42 "Maria Bertram"
41 42 "Mary Crawford"
42 43 "Fanny Price"
42 44 "Edmund Bertram"
43 44 "Fanny Price"
42 44 "Henry Crawford"
42 44 "Julia Bertram"
42 44 "Maria Bertram"
42 44 "Mary Crawford"
41 44 "Mr Rushworth"
9 44 "Mrs Norris"
41 44 "Sir Thomas Bertram"
20 44 "Tom Bertram"
42 45 "Dr Grant"
44 45 "Edmund Bertram"
44 45 "Fanny Price"
44 45 "Henry Crawford"
44 45 "Julia Bertram"
44 45 "Maria Bertram"
44 45 "Mr Rushworth"
44 45 "Sir Thomas Bertram"
44 45 "Tom Bertram"
45 46 "Dr Grant"
45 46 "Fanny Price"
45 47 "Edmund Bertram"
45 47 "Henry Crawford"
45 47 "Julia Bertram"
45 47 "Maria Bertram"
45 47 "Sir Thomas Bertram"
45 47 "Tom Bertram"
47 48 "Edmund Bertram"
46 48 "Fanny Price"
47 48 "Henry Crawford"
47 48 "Julia Bertram"
47 48 "Maria Bertram"
47 48 "Tom Bertram"
48 49 "Edmund Bertram"
48 49 "Fanny Price"
48 49 "Henry Crawford"
48 49 "Julia Bertram"
48 49 "Maria Bertram"
44 49 "Mary Crawford"
44 49 "Mrs Norris"
47 49 "Sir Thomas Bertram"
48 49 "Tom Bertram"
49 51 "Edmund Bertram"
49 51 "Fanny Price"
49 51 "Henry Crawford"
49 51 "Julia Bertram"
47 51 "Lord Ravenshaw"
49 51 "Maria Bertram"
49 51 "Mary Crawford"
49 51 "Tom Bertram"
51 52 "Henry Crawford"
51 52 "Julia Bertram"
51 52 "Maria Bertram"
51 52 "Mary Crawford"
45 52 "Mr Rushworth"
51 52 "Tom Bertram"
51 53 "Edmund Bertram"
51 53 "Fanny Price"
52 53 "Henry Crawford"
52 53 "Julia Bertram"
52 53 "Maria Bertram"
52 53 "Mary Crawford"
52 53 "Tom Bertram"
53 54 "Edmund Bertram"
53 54 "Fanny Price"
47 54 "Lady Ravenshaw"
53 54 "Maria Bertram"
53 54 "Mary Crawford"
52 54 "Mr Rushworth"
53 54 "Tom Bertram"
54 55 "Edmund Bertram"
54 55 "Fanny Price"
53 55 "Henry Crawford"
53 55 "Julia Bertram"
54 55 "Maria Bertram"
54 55 "Mary Crawford"
54 55 "Mr Rushworth"
49 55 "Sir Thomas Bertram"
54 55 "Tom Bertram"
55 56 "Edmund Bertram"
55 56 "Fanny Price"
55 56 "Mary Crawford"
55 56 "Mr Rushworth"
55 56 "Tom Bertram"
56 57 "Edmund Bertram"
56 57 "Fanny Price"
55 57 "Henry Crawford"
55 57 "Julia Bertram"
55 57 "Maria Bertram"
56 57 "Mary Crawford"
56 57 "Tom Bertram"
57 58 "Edmund Bertram"
57 58 "Fanny Price"
57 58 "Julia Bertram"
57 58 "Maria Bertram"
57 58 "Mary Crawford"
13 58 "Miss Lee"
57 58 "Tom Bertram"
24 58 "William Price"
57 59 "Charles Maddox"
58 59 "Edmund Bertram"
58 59 "Fanny Price"
58 59 "Mary Crawford"
56 59 "Mr Rushworth"
55 59 "Sir Thomas Bertram"
58 59 "Tom Bertram"
59 60 "Edmund Bertram"
59 60 "Fanny Price"
59 60 "Mary Crawford"
59 60 "Tom Bertram"
59 61 "Charles Maddox"
60 61 "Edmund Bertram"
60 61 "Fanny Price"
57 61 "Henry Crawford"
58 61 "Julia Bertram"
58 61 "Maria Bertram"
60 61 "Mary Crawford"
59 61 "Mr Rushworth"
60 61 "Tom Bertram"
61 62 "Edmund Bertram"
61 62 "Fanny Price"
61 62 "Henry Crawford"
61 62 "Julia Bertram"
61 62 "Maria Bertram"
61 62 "Mary Crawford"
61 62 "Mr Rushworth"
59 62 "Sir Thomas Bertram"
61 62 "Tom Bertram"
62 63 "Edmund Bertram"
62 63 "Fanny Price"
62 63 "Henry Crawford"
62 63 "Maria Bertram"
62 63 "Mr Rushworth"
62 63 "Tom Bertram"
63 64 "Edmund Bertram"
63 64 "Fanny Price"
63 64 "Henry Crawford"
62 64 "Mary Crawford"
63 64 "Mr Rushworth"
62 64 "Sir Thomas Bertram"
46 65 "Dr Grant"
64 65 "Edmund Bertram"
64 65 "Fanny Price"
64 65 "Henry Crawford"
62 65 "Julia Bertram"
63 65 "Maria Bertram"
64 65 "Mary Crawford"
64 65 "Mr Rushworth"
63 65 "Tom Bertram"
65 66 "Edmund Bertram"
65 66 "Julia Bertram"
66 67 "Edmund Bertram"
65 67 "Fanny Price"
65 67 "Henry Crawford"
66 67 "Julia Bertram"
65 67 "Maria Bertram"
65 67 "Mary Crawford"
65 67 "Mr Rushworth"
64 67 "Sir Thomas Bertram"
67 68 "Fanny Price"
67 68 "Mr Rushworth"
67 68 "Sir Thomas Bertram"
58 68 "William Price"
67 69 "Edmund Bertram"
68 69 "Fanny Price"
67 69 "Henry Crawford"
67 69 "Maria Bertram"
67 69 "Mary Crawford"
68 69 "Sir Thomas Bertram"
65 69 "Tom Bertram"
69 70 "Edmund Bertram"
69 70 "Fanny Price"
69 70 "Henry Crawford"
69 70 "Mary Crawford"
68 70 "Mr Rushworth"
69 70 "Sir Thomas Bertram"
69 70 "Tom Bertram"
70 71 "Mr Rushworth"
70 71 "Sir Thomas Bertram"
19 72 "Charles"
70 72 "Edmund Bertram"
70 72 "Fanny Price"
69 72 "Maria Bertram"
71 72 "Mr Rushworth"
71 72 "Sir Thomas Bertram"
65 73 "Dr Grant"
70 73 "Henry Crawford"
67 73 "Julia Bertram"
72 73 "Maria Bertram"
72 73 "Mr Rushworth"
72 73 "Sir Thomas Bertram"
70 73 "Tom Bertram"
72 74 "Edmund Bertram"
72 74 "Fanny Price"
73 74 "Henry Crawford"
73 74 "Julia Bertram"
73 74 "Maria Bertram"
73 74 "Sir Thomas Bertram"
73 74 "Tom Bertram"
74 75 "Edmund Bertram"
74 75 "Fanny Price"
74 75 "Sir Thomas Bertram"
74 75 "Tom Bertram"
75 76 "Edmund Bertram"
75 76 "Fanny Price"
74 76 "Maria Bertram"
70 76 "Mary Crawford"
73 76 "Mr Rushworth"
75 76 "Sir Thomas Bertram"
73 77 "Dr Grant"
74 77 "Henry Crawford"
74 77 "Julia Bertram"
76 77 "Maria Bertram"
76 77 "Mr Rushworth"
76 77 "Sir Thomas Bertram"
77 78 "Dr Grant"
76 78 "Edmund Bertram"
76 78 "Fanny Price"
77 78 "Henry Crawford"
76 78 "Mary Crawford"
49 78 "Mrs Norris"
78 79 "Fanny Price"
77 79 "Julia Bertram"
77 79 "Maria Bertram"
78 79 "Mary Crawford"
78 80 "Dr Grant"
78 80 "Edmund Bertram"
79 80 "Fanny Price"
79 80 "Maria Bertram"
79 80 "Mary Crawford"
77 80 "Mr Rushworth"
80 81 "Dr Grant"
80 81 "Edmund Bertram"
80 81 "Fanny Price"
80 81 "Mary Crawford"
81 83 "Edmund Bertram"
81 83 "Fanny Price"
77 83 "Sir Thomas Bertram"
83 84 "Edmund Bertram"
83 84 "Fanny Price"
79 84 "Julia Bertram"
80 84 "Maria Bertram"
81 84 "Mary Crawford"
80 84 "Mr Rushworth"
83 84 "Sir Thomas Bertram"
81 85 "Dr Grant"
84 85 "Edmund Bertram"
84 85 "Fanny Price"
78 85 "Henry Crawford"
84 85 "Julia Bertram"
84 85 "Maria Bertram"
84 85 "Mary Crawford"
84 85 "Mr Rushworth"
78 85 "Mrs Norris"
85 86 "Dr Grant"
85 86 "Edmund Bertram"
85 86 "Fanny Price"
85 86 "Henry Crawford"
85 86 "Mary Crawford"
84 86 "Sir Thomas Bertram"
25 88 "Admiral Crawford"
86 88 "Fanny Price"
86 88 "Henry Crawford"
86 88 "Mary Crawford"
88 89 "Admiral Crawford"
86 89 "Edmund Bertram"
88 89 "Fanny Price"
88 89 "Henry Crawford"
86 89 "Sir Thomas Bertram"
68 89 "William Price"
89 90 "Edmund Bertram"
89 90 "Fanny Price"
89 90 "Henry Crawford"
85 90 "Mrs Norris"
89 90 "Sir Thomas Bertram"
89 90 "William Price"
90 91 "Henry Crawford"
90 91 "William Price"
90 92 "Fanny Price"
91 92 "Henry Crawford"
88 92 "Mary Crawford"
90 92 "Sir Thomas Bertram"
91 92 "William Price"
90 93 "Edmund Bertram"
92 93 "Henry Crawford"
92 93 "Mary Crawford"
92 93 "William Price"
86 94 "Dr Grant"
93 94 "Edmund Bertram"
92 94 "Fanny Price"
93 94 "Henry Crawford"
85 94 "Maria Bertram"
93 94 "Mary Crawford"
85 94 "Mr Rushworth"
92 94 "Sir Thomas Bertram"
93 94 "William Price"
94 95 "Dr Grant"
94 95 "Edmund Bertram"
94 95 "Fanny Price"
94 95 "Henry Crawford"
94 95 "Sir Thomas Bertram"
94 95 "William Price"
95 96 "Edmund Bertram"
95 96 "Fanny Price"
95 96 "Henry Crawford"
95 96 "Sir Thomas Bertram"
95 96 "William Price"
96 97 "Edmund Bertram"
96 97 "Fanny Price"
85 97 "Julia Bertram"
94 97 "Maria Bertram"
94 97 "Mr Rushworth"
96 97 "Sir Thomas Bertram"
96 97 "William Price"
97 98 "Edmund Bertram"
97 98 "Fanny Price"
96 98 "Henry Crawford"
94 98 "Mary Crawford"
97 98 "William Price"
98 99 "Fanny Price"
98 99 "Henry Crawford"
98 99 "Mary Crawford"
98 99 "William Price"
99 100 "Mary Crawford"
98 101 "Edmund Bertram"
99 101 "Fanny Price"
100 101 "Mary Crawford"
99 101 "William Price"
89 102 "Admiral Crawford"
101 102 "Edmund Bertram"
101 102 "Fanny Price"
99 102 "Henry Crawford"
101 102 "Mary Crawford"
97 102 "Sir Thomas Bertram"
101 102 "William Price"
102 103 "Admiral Crawford"
95 103 "Dr Grant"
102 103 "Edmund Bertram"
102 103 "Fanny Price"
102 103 "Henry Crawford"
102 103 "Mary Crawford"
90 103 "Mrs Norris"
102 103 "William Price"
103 104 "Edmund Bertram"
103 104 "Fanny Price"
103 104 "Henry Crawford"
103 104 "Mary Crawford"
103 104 "William Price"
104 105 "Edmund Bertram"
104 105 "Fanny Price"
104 105 "Henry Crawford"
97 105 "Maria Bertram"
104 105 "Mary Crawford"
97 105 "Mr Rushworth"
103 105 "Mrs Norris"
102 105 "Sir Thomas Bertram"
104 105 "William Price"
105 106 "Edmund Bertram"
105 106 "Fanny Price"
105 106 "Henry Crawford"
97 106 "Julia Bertram"
105 106 "Maria Bertram"
105 106 "Mary Crawford"
105 106 "Mr Rushworth"
105 106 "Sir Thomas Bertram"
106 107 "Edmund Bertram"
106 107 "Fanny Price"
106 107 "Henry Crawford"
106 107 "Mary Crawford"
106 107 "Sir Thomas Bertram"
105 107 "William Price"
107 108 "Fanny Price"
107 108 "Henry Crawford"
107 108 "Sir Thomas Bertram"
107 108 "William Price"
107 109 "Edmund Bertram"
108 109 "Fanny Price"
108 109 "Henry Crawford"
106 109 "Julia Bertram"
106 109 "Maria Bertram"
107 109 "Mary Crawford"
105 109 "Mrs Norris"
108 109 "Sir Thomas Bertram"
108 109 "William Price"
109 110 "Edmund Bertram"
109 110 "Fanny Price"
109 110 "Henry Crawford"
109 110 "Julia Bertram"
109 110 "Maria Bertram"
109 110 "Mary Crawford"
109 110 "Sir Thomas Bertram"
109 110 "William Price"
110 111 "Fanny Price"
110 111 "Henry Crawford"
110 111 "Mary Crawford"
110 111 "Sir Thomas Bertram"
103 112 "Admiral Crawford"
111 112 "Fanny Price"
111 112 "Henry Crawford"
111 112 "Mary Crawford"
111 112 "Sir Thomas Bertram"
112 113 "Admiral Crawford"
110 113 "Edmund Bertram"
112 113 "Fanny Price"
112 113 "Henry Crawford"
112 113 "Mary Crawford"
24 113 "Mrs Crawford"
113 114 "Edmund Bertram"
113 114 "Fanny Price"
113 114 "Henry Crawford"
110 114 "Julia Bertram"
110 114 "Maria Bertram"
113 114 "Mary Crawford"
106 114 "Mr Rushworth"
112 114 "Sir Thomas Bertram"
113 115 "Admiral Crawford"
114 115 "Fanny Price"
114 115 "Henry Crawford"
114 115 "Mary Crawford"
114 115 "Sir Thomas Bertram"
110 115 "William Price"
115 116 "Fanny Price"
115 116 "Henry Crawford"
115 116 "Sir Thomas Bertram"
115 116 "William Price"
116 117 "Fanny Price"
116 117 "Henry Crawford"
115 117 "Mary Crawford"
109 117 "Mrs Norris"
116 117 "Sir Thomas Bertram"
116 117 "William Price"
117 118 "Fanny Price"
117 118 "Henry Crawford"
117 118 "Mary Crawford"
117 118 "Sir Thomas Bertram"
117 118 "William Price"
118 119 "Fanny Price"
118 119 "Henry Crawford"
118 119 "Mary Crawford"
117 119 "Mrs Norris"
118 119 "Sir Thomas Bertram"
119 120 "Fanny Price"
119 120 "Henry Crawford"
119 120 "Sir Thomas Bertram"
118 120 "William Price"
114 121 "Edmund Bertram"
120 121 "Fanny Price"
120 121 "Henry Crawford"
114 121 "Julia Bertram"
114 121 "Maria Bertram"
114 121 "Mr Rushworth"
120 121 "Sir Thomas Bertram"
121 122 "Fanny Price"
121 122 "Henry Crawford"
119 122 "Mrs Norris"
121 122 "Sir Thomas Bertram"
122 123 "Fanny Price"
122 123 "Henry Crawford"
122 123 "Mrs Norris"
3 123 "Nanny"
122 123 "Sir Thomas Bertram"
69 124 "Baddeley"
123 124 "Fanny Price"
123 124 "Henry Crawford"
123 124 "Sir Thomas Bertram"
124 125 "Fanny Price"
124 125 "Henry Crawford"
121 125 "Maria Bertram"
124 125 "Sir Thomas Bertram"
120 125 "William Price"
125 126 "Fanny Price"
125 126 "Henry Crawford"
121 126 "Mr Rushworth"
125 126 "Sir Thomas Bertram"
126 127 "Fanny Price"
126 127 "Henry Crawford"
121 127 "Julia Bertram"
125 127 "Maria Bertram"
126 127 "Sir Thomas Bertram"
121 128 "Edmund Bertram"
127 128 "Fanny Price"
127 128 "Henry Crawford"
119 128 "Mary Crawford"
127 128 "Sir Thomas Bertram"
125 128 "William Price"
128 129 "Edmund Bertram"
128 129 "Fanny Price"
128 129 "Henry Crawford"
127 129 "Maria Bertram"
128 129 "Sir Thomas Bertram"
129 130 "Edmund Bertram"
129 130 "Fanny Price"
129 130 "Henry Crawford"
124 131 "Baddeley"
130 131 "Edmund Bertram"
130 131 "Fanny Price"
130 131 "Henry Crawford"
131 132 "Edmund Bertram"
131 132 "Fanny Price"
131 132 "Henry Crawford"
128 132 "Mary Crawford"
129 132 "Sir Thomas Bertram"
132 133 "Edmund Bertram"
132 133 "Fanny Price"
132 133 "Henry Crawford"
127 133 "Julia Bertram"
129 133 "Maria Bertram"
132 133 "Mary Crawford"
126 133 "Mr Rushworth"
103 134 "Dr Grant"
133 134 "Edmund Bertram"
133 134 "Fanny Price"
133 134 "Henry Crawford"
133 134 "Mary Crawford"
128 134 "William Price"
134 135 "Edmund Bertram"
134 135 "Fanny Price"
134 135 "Henry Crawford"
134 135 "Mary Crawford"
135 136 "Edmund Bertram"
135 136 "Fanny Price"
135 136 "Henry Crawford"
135 136 "Mary Crawford"
132 136 "Sir Thomas Bertram"
134 137 "Dr Grant"
136 137 "Edmund Bertram"
136 137 "Fanny Price"
136 137 "Henry Crawford"
136 137 "Mary Crawford"
136 137 "Sir Thomas Bertram"
75 137 "Tom Bertram"
115 138 "Admiral Crawford"
137 138 "Fanny Price"
137 138 "Henry Crawford"
137 138 "Lady Flora Stornaway"
137 138 "Margaret Fraser"
137 138 "Mary Crawford"
137 138 "Mr Fraser"
133 138 "Mr Rushworth"
137 138 "Mrs Janet Fraser"
137 138 "Sir Thomas Bertram"
138 139 "Fanny Price"
138 139 "Henry Crawford"
133 139 "Julia Bertram"
138 139 "Mary Crawford"
138 139 "Sir Thomas Bertram"
134 139 "William Price"
137 140 "Edmund Bertram"
139 140 "Fanny Price"
139 140 "Henry Crawford"
139 140 "Mary Crawford"
139 140 "Sir Thomas Bertram"
139 140 "William Price"
140 141 "Edmund Bertram"
140 141 "Fanny Price"
140 141 "Henry Crawford"
140 141 "Mary Crawford"
140 141 "Sir Thomas Bertram"
140 141 "William Price"
141 142 "Edmund Bertram"
141 142 "Fanny Price"
141 142 "Mary Crawford"
8 142 "Mrs. Frances Price"
141 142 "Sir Thomas Bertram"
141 142 "William Price"
142 143 "Edmund Bertram"
142 143 "Fanny Price"
142 143 "William Price"
142 144 "Betsey Price"
143 144 "Edmund Bertram"
143 144 "Fanny Price"
