"ShannonWiener";"Pielou";"Richness"
2.07944154167984;1;8
2.33837170480357;0.975176744093026;11
2.62249822891908;0.968408276867132;15
2.74420925383527;0.968585461307506;17
2.71352075047399;0.957753766113897;17
2.69996103642348;0.952967782001914;17
2.79696062289469;0.949912918109277;19
2.77378130742592;0.942040683149483;19
2.80281997955151;0.935604294247023;20
2.78858343704005;0.930852019607151;20
2.83513847683891;0.931226008292756;21
2.83625474080385;0.931592654946796;21
2.81868880513432;0.925822969871763;21
2.85009331308771;0.908977378624546;23
2.84860040333546;0.908501246426738;23
2.85397182972031;0.910214350012628;23
2.84942012865686;0.908762680594672;23
2.83068992067571;0.902789074301285;23
2.81575131389023;0.898024719543561;23
2.82013148684993;0.887376878239087;24
2.81019461602569;0.884250162533595;24
2.80728003308304;0.883333065751027;24
2.8750618606108;0.862810746408728;28
2.89477806285007;0.868727610808578;28
2.94321744370192;0.865347438984439;30
2.94728633375679;0.866543750047361;30
2.97480881910805;0.866284188602285;31
2.99452093805209;0.872024489241232;31
2.9960325187225;0.872464671624101;31
2.99783967909456;0.872990928789447;31
3.01081240579136;0.868736825376432;32
3.01331494372236;0.86945890518897;32
3.0080539825679;0.867940912675402;32
3.00944117620993;0.868341172153022;32
3.00822524997068;0.867990330001934;32
3.00189573965941;0.866164019374467;32
3.00435977603198;0.866874989985521;32
3.00134099393702;0.866003953593939;32
2.99748355110457;0.864890930864962;32
2.99240815810535;0.863426482002853;32
2.99812036131624;0.865074675451834;32
2.99614339741955;0.864504244249878;32
2.99361596371949;0.863774981036829;32
2.99043793559089;0.862857995952641;32
2.98538464925019;0.861399925723856;32
2.98736798103562;0.861972194310112;32
2.99119913191049;0.863077630783728;32
2.99004557440828;0.862744784446163;32
2.98939961579361;0.862558400188164;32
2.98803339792229;0.862164193038617;32
2.98423740867692;0.861068902066704;32
2.9818530484378;0.86038092112817;32
2.9960854786619;0.84962540209584;34
3.0037962358469;0.851812006990934;34
3.01790580318713;0.855813176820774;34
3.02603742405792;0.858119129605247;34
3.02885125472582;0.858917071462936;34
3.03834343934367;0.86160885086314;34
3.03848526298677;0.861649068997988;34
3.04128911989888;0.862444182513051;34
3.04330102575194;0.86301471574101;34
3.04427368992005;0.863290542379078;34
3.07523306565079;0.851648566942593;37
3.07326972319091;0.851104843017714;37
3.07780012821608;0.84611057802342;38
3.07764499616738;0.84606793104768;38
3.08319919775279;0.847594823151818;38
3.08524646093048;0.848157631313;38
3.08142900476741;0.84710818368607;38
3.08183619569493;0.847220123557635;38
3.08186616957903;0.847228363605507;38
3.07813456420635;0.846202517011415;38
3.07668067685567;0.845802832361529;38
3.07451487839271;0.845207437952196;38
3.0733107811901;0.844876422506862;38
3.07002177446399;0.843972249634608;38
3.0681682424643;0.843462699642304;38
3.07934868123396;0.840534151919382;39
3.0803013181437;0.840794182185488;39
3.07888384116967;0.840407269909692;39
3.07888384116967;0.840407269909692;39
3.09176965784971;0.832559487823153;41
3.08932521656351;0.831901242542789;41
3.09135117011637;0.832446796396727;41
3.09062022597874;0.832249965926091;41
3.12732219533766;0.816822959237041;46
3.13336027874675;0.818400041753733;46
3.12983835974144;0.817480154347057;46
3.12432548643818;0.816040251067446;46
3.13161997386391;0.813376602100395;47
3.13277959137271;0.813677789906359;47
3.13486077014516;0.814218335097801;47
3.13961142876852;0.815452225097565;47
3.13998734206143;0.815549861170724;47
3.14932300830508;0.813526086460306;48
3.15548023925807;0.815116608609799;48
3.15597658010025;0.815244822267727;48
3.16010803127817;0.816312049509682;48
3.16291821983684;0.817037971142465;48
3.16215230004948;0.816840120453439;48
3.16355997490303;0.817203747877999;48
3.16540112368969;0.81767934932093;48
3.1717389875439;0.814975704064161;49
3.1695509965631;0.814413501595085;49
3.17175077578262;0.81497873304233;49
3.17158282372638;0.814935577900679;49
3.17407288467508;0.815575396997648;49
3.17407288467508;0.815575396997648;49
3.17245583970427;0.81515989863263;49
3.17667895163877;0.816245023744019;49
3.17885738563553;0.81680477055397;49
3.1882474913151;0.814986897288496;50
3.1882474913151;0.814986897288496;50
3.1872555951601;0.814733346592699;50
3.18595963990888;0.81440207163613;50
3.18949225230892;0.81119880438313;51
3.19991694730177;0.809850562306139;52
3.20167009317618;0.810294257000589;52
3.2069813912038;0.811638466167602;52
3.2103409573341;0.808590659637892;53
3.21465153108672;0.809676366645458;53
3.2121900841032;0.809056400396849;53
3.21672031458294;0.810197432486776;53
3.21289095910969;0.809232930239427;53
3.21056265694815;0.80864649926351;53
3.21231061341593;0.809086758193041;53
3.20880333512645;0.808203377734916;53
3.21031057763584;0.808583007883584;53
3.21031057763584;0.808583007883584;53
3.21102981058789;0.80876416155382;53
3.21382108480302;0.809467201601228;53
3.20958497900711;0.808400250886231;53
3.20959010681173;0.808401542429707;53
3.20822629408403;0.808058038033206;53
3.21073273166216;0.804899867781515;54
3.20842581428333;0.804321545744651;54
3.20677824963966;0.803908517107675;54
3.20456060827422;0.803352575710178;54
3.20217970296126;0.802755705608627;54
3.20037374978227;0.802302970486624;54
3.19866349805892;0.801874226800666;54
3.19770291295082;0.801633417337182;54
3.1983101666668;0.801785650013195;54
3.19821167990917;0.801760960328684;54
3.19615316822926;0.801244911215454;54
3.19301842803334;0.800459061946736;54
3.19074268393891;0.799888554752961;54
3.1876600788876;0.799115775264417;54
3.18515627535819;0.798488095760015;54
3.18363457492649;0.798106620072489;54
3.18155788830623;0.797586014676222;54
3.18079885373134;0.797395731996213;54
