"V1","V2"
"1","Mary Jones"
"3","John Willet"
"4","John Willet"
"4","Phil Parkes"
"4","Tom Cobb"
"5","Emma Haredale"
"5","Geoffrey Haredale"
"5","Joe Willet"
"5","John Willet"
"5","Phil Parkes"
"5","Tom Cobb"
"6","Emma Haredale"
"6","Geoffrey Haredale"
"6","Joe Willet"
"6","John Willet"
"7","Geoffrey Haredale"
"7","Joe Willet"
"7","Solomon Daisy"
"8","Joe Willet"
"7","John Willet"
"8","Solomon Daisy"
"10","Gabriel Varden"
"9","Joe Willet"
"11","Joe Willet"
"11","Gabriel Varden"
"12","Joe Willet"
"9","John Willet"
"9","Solomon Daisy"
"13","Gabriel Varden"
"13","Joe Willet"
"13","John Willet"
"11","Martha Varden"
"14","Barnaby Rudge"
"14","Gabriel Varden"
"14","Martha Varden"
"15","Gabriel Varden"
"13","Dolly Varden"
"17","Gabriel Varden"
"15","Barnaby Rudge"
"7","Emma Haredale"
"18","Gabriel Varden"
"18","Dolly Varden"
"19","Gabriel Varden"
"14","Joe Willet"
"14","John Willet"
"15","Martha Varden"
"19","Barnaby Rudge"
"20","Gabriel Varden"
"20","John Willet"
"21","Gabriel Varden"
"22","Gabriel Varden"
"21","John Willet"
"2","Mary Jones"
"21","Barnaby Rudge"
"19","Edward Chester"
"23","Gabriel Varden"
"24","Barnaby Rudge"
"24","Edward Chester"
"24","Gabriel Varden"
"25","Barnaby Rudge"
"25","Edward Chester"
"25","Gabriel Varden"
"23","Mary Jones"
"19","Mrs Rudge"
"26","Barnaby Rudge"
"26","Gabriel Varden"
"20","Martha Varden"
"20","Dolly Varden"
"27","Gabriel Varden"
"27","Martha Varden"
"27","Miggs"
"27","Barnaby Rudge"
"30","Stagg"
"31","Stagg"
"23","John Willet"
"28","Miggs"
"28","Dolly Varden"
"34","Miggs"
"35","Miggs"
"33","John Willet"
"29","Barnaby Rudge"
"1","Hugh"
"20","Joe Willet"
"37","John Willet"
"38","Barnaby Rudge"
"8","Geoffrey Haredale"
"21","John Chester"
"38","John Willet"
"26","Mrs Rudge"
"39","Barnaby Rudge"
"39","Geoffrey Haredale"
"38","Hugh"
"39","John Chester"
"39","John Willet"
"40","Barnaby Rudge"
"41","Barnaby Rudge"
"40","Geoffrey Haredale"
"40","Hugh"
"38","Joe Willet"
"40","John Chester"
"40","John Willet"
"6","Phil Parkes"
"13","Solomon Daisy"
"42","Barnaby Rudge"
"42","Geoffrey Haredale"
"42","John Chester"
"42","John Willet"
"42","Phil Parkes"
"42","Solomon Daisy"
"43","Geoffrey Haredale"
"43","John Chester"
"19","Emma Haredale"
"44","Geoffrey Haredale"
"44","John Chester"
"1","Ned Dennis"
"43","Barnaby Rudge"
"45","Geoffrey Haredale"
"42","Hugh"
"45","John Chester"
"43","John Willet"
"28","Gabriel Varden"
"46","Hugh"
"42","Joe Willet"
"46","John Chester"
"46","John Willet"
"47","Hugh"
"47","Joe Willet"
"47","John Willet"
"47","The Black Lion"
"35","Dolly Varden"
"47","Gabriel Varden"
"48","Joe Willet"
"48","John Willet"
"28","Martha Varden"
"48","The Black Lion"
"49","Dolly Varden"
"49","Gabriel Varden"
"49","Joe Willet"
"49","John Willet"
"49","Martha Varden"
"36","Miggs"
"50","Dolly Varden"
"50","Gabriel Varden"
"50","Joe Willet"
"50","John Willet"
"50","Martha Varden"
"50","Miggs"
"49","The Black Lion"
"26","Edward Chester"
"46","Geoffrey Haredale"
"51","Joe Willet"
"51","John Willet"
"52","Edward Chester"
"52","Geoffrey Haredale"
"48","Hugh"
"52","Joe Willet"
"52","John Willet"
"53","Edward Chester"
"47","John Chester"
"53","John Willet"
"45","Ned Dennis"
"54","Edward Chester"
"45","Emma Haredale"
"53","Geoffrey Haredale"
"54","Ned Dennis"
"55","Edward Chester"
"55","Ned Dennis"
"56","Edward Chester"
"55","Emma Haredale"
"54","John Chester"
"56","Ned Dennis"
"46","Barnaby Rudge"
"62","Barnaby Rudge"
"53","Hugh"
"63","Barnaby Rudge"
"51","Miggs"
"65","Miggs"
"32","Stagg"
"51","Dolly Varden"
"57","Edward Chester"
"51","Gabriel Varden"
"51","Martha Varden"
"66","Miggs"
"64","Barnaby Rudge"
"67","Dolly Varden"
"67","Edward Chester"
"67","Gabriel Varden"
"54","John Willet"
"67","Martha Varden"
"67","Miggs"
"68","Dolly Varden"
"68","Martha Varden"
"68","Miggs"
"69","Dolly Varden"
"68","Gabriel Varden"
"53","Joe Willet"
"68","John Willet"
"69","Martha Varden"
"70","Dolly Varden"
"57","Emma Haredale"
"72","Dolly Varden"
"68","Edward Chester"
"72","Emma Haredale"
"70","Gabriel Varden"
"55","Geoffrey Haredale"
"70","Joe Willet"
"73","Dolly Varden"
"74","Dolly Varden"
"63","Hugh"
"73","Joe Willet"
"75","Dolly Varden"
"75","Hugh"
"75","Joe Willet"
"70","John Willet"
"70","Martha Varden"
"76","Dolly Varden"
"73","Emma Haredale"
"76","Hugh"
"76","Joe Willet"
"76","John Willet"
"76","Martha Varden"
"77","Dolly Varden"
"77","Joe Willet"
"77","John Willet"
"77","Martha Varden"
"78","Dolly Varden"
"73","Gabriel Varden"
"77","Hugh"
"78","Joe Willet"
"78","Martha Varden"
"69","Miggs"
"79","Dolly Varden"
"79","Gabriel Varden"
"79","Martha Varden"
"79","Miggs"
"80","Dolly Varden"
"80","Gabriel Varden"
"78","John Willet"
"80","Martha Varden"
"80","Miggs"
"73","Edward Chester"
"79","Hugh"
"57","John Chester"
"57","Ned Dennis"
"81","Dolly Varden"
"81","Gabriel Varden"
"82","Hugh"
"82","John Chester"
"83","Hugh"
"83","John Chester"
"84","Hugh"
"84","John Chester"
"83","Gabriel Varden"
"85","John Chester"
"18","Simon Tappertit"
"68","Barnaby Rudge"
"83","Dolly Varden"
"86","John Chester"
"81","John Willet"
"81","Miggs"
"8","Mr Rudge"
"39","Mrs Rudge"
"87","Barnaby Rudge"
"88","Barnaby Rudge"
"77","Emma Haredale"
"73","Geoffrey Haredale"
"26","Mary Jones"
"89","Emma Haredale"
"89","Geoffrey Haredale"
"89","Barnaby Rudge"
"90","Geoffrey Haredale"
"85","Hugh"
"79","Joe Willet"
"87","John Willet"
"91","Barnaby Rudge"
"82","Edward Chester"
"86","Gabriel Varden"
"91","Geoffrey Haredale"
"89","Mary Jones"
"87","Mr Rudge"
"92","Barnaby Rudge"
"92","Gabriel Varden"
"92","Geoffrey Haredale"
"87","John Chester"
"81","Martha Varden"
"82","Ned Dennis"
"87","Dolly Varden"
"93","Gabriel Varden"
"93","Geoffrey Haredale"
"93","John Chester"
"91","John Willet"
"93","Martha Varden"
"87","Miggs"
"94","Dolly Varden"
"94","Gabriel Varden"
"94","John Chester"
"94","Martha Varden"
"94","Miggs"
"93","Ned Dennis"
"95","Dolly Varden"
"90","Emma Haredale"
"94","Geoffrey Haredale"
"95","John Chester"
"95","Martha Varden"
"95","Miggs"
"95","Ned Dennis"
"96","Dolly Varden"
"92","Edward Chester"
"96","Emma Haredale"
"96","John Chester"
"94","John Willet"
"96","Martha Varden"
"96","Miggs"
"87","Mrs Rudge"
"96","Ned Dennis"
"97","Martha Varden"
"91","Hugh"
"91","Joe Willet"
"97","John Chester"
"97","Dolly Varden"
"99","Hugh"
"99","Joe Willet"
"99","John Chester"
"100","Hugh"
"100","John Chester"
"97","John Willet"
"101","Hugh"
"100","Joe Willet"
"101","John Chester"
"101","John Willet"
"97","Edward Chester"
"97","Emma Haredale"
"102","John Chester"
"98","Martha Varden"
"97","Ned Dennis"
"103","Edward Chester"
"103","Emma Haredale"
"96","Geoffrey Haredale"
"103","John Chester"
"103","Ned Dennis"
"104","Emma Haredale"
"104","Geoffrey Haredale"
"104","John Chester"
"100","Dolly Varden"
"95","Gabriel Varden"
"102","Joe Willet"
"105","John Chester"
"102","John Willet"
"43","Phil Parkes"
"43","Solomon Daisy"
"6","Tom Cobb"
"106","Joe Willet"
"106","John Willet"
"106","Solomon Daisy"
"106","Tom Cobb"
"106","Dolly Varden"
"107","Joe Willet"
"107","John Willet"
"51","The Black Lion"
"108","Joe Willet"
"108","John Willet"
"108","Dolly Varden"
"106","Gabriel Varden"
"109","Joe Willet"
"103","Martha Varden"
"97","Miggs"
"107","Tom Cobb"
"110","Dolly Varden"
"110","Joe Willet"
"109","John Willet"
"110","Miggs"
"111","Joe Willet"
"104","Edward Chester"
"105","Geoffrey Haredale"
"112","Joe Willet"
"106","John Chester"
"111","John Willet"
"104","Ned Dennis"
"113","Edward Chester"
"113","John Chester"
"113","Ned Dennis"
"113","John Willet"
"106","Phil Parkes"
"110","Tom Cobb"
"115","John Willet"
"115","Phil Parkes"
"107","Solomon Daisy"
"115","Tom Cobb"
"116","John Willet"
"116","Phil Parkes"
"116","Solomon Daisy"
"116","Tom Cobb"
"117","John Willet"
"117","Phil Parkes"
"117","Solomon Daisy"
"117","Tom Cobb"
"113","Geoffrey Haredale"
"102","Hugh"
"118","John Willet"
"118","Solomon Daisy"
"105","Emma Haredale"
"119","Geoffrey Haredale"
"119","Hugh"
"119","John Willet"
"119","Solomon Daisy"
"120","Geoffrey Haredale"
"120","Hugh"
"120","John Willet"
"121","Hugh"
"121","John Willet"
"92","Mary Jones"
"122","Hugh"
"122","John Grueby"
"122","John Willet"
"122","Lord George Gordon"
"123","Gashford"
"123","Hugh"
"123","John Grueby"
"123","John Willet"
"123","Lord George Gordon"
"124","Gashford"
"124","John Grueby"
"124","John Willet"
"124","Lord George Gordon"
"122","Mary Jones"
"125","Gashford"
"125","John Grueby"
"125","Mary Jones"
"126","Gashford"
"125","Lord George Gordon"
"110","Martha Varden"
"126","Mary Jones"
"111","Miggs"
"114","Ned Dennis"
"86","Simon Tappertit"
"127","Gashford"
"127","Lord George Gordon"
"128","Gashford"
"128","Lord George Gordon"
"129","Gashford"
"126","John Grueby"
"125","John Willet"
"129","Lord George Gordon"
"130","Gashford"
"130","John Grueby"
"130","John Willet"
"130","Lord George Gordon"
"127","Ned Dennis"
"131","Gashford"
"131","John Grueby"
"131","John Willet"
"131","Lord George Gordon"
"127","Mary Jones"
"131","Ned Dennis"
"124","Hugh"
"132","Gashford"
"133","Hugh"
"132","John Grueby"
"132","John Willet"
"132","Ned Dennis"
"134","Hugh"
"132","Lord George Gordon"
"134","Ned Dennis"
"110","Gabriel Varden"
"134","Gashford"
"135","Hugh"
"135","Lord George Gordon"
"31","Mark Gilbert"
"135","Ned Dennis"
"136","Hugh"
"136","Ned Dennis"
"136","Gashford"
"137","Hugh"
"137","Ned Dennis"
"138","Hugh"
"127","Miggs"
"138","Ned Dennis"
"127","Simon Tappertit"
"139","Hugh"
"114","John Chester"
"134","John Willet"
"93","Barnaby Rudge"
"121","Geoffrey Haredale"
"140","Hugh"
"140","John Chester"
"140","John Willet"
"136","Lord George Gordon"
"92","Mr Rudge"
"141","Geoffrey Haredale"
"141","Hugh"
"141","John Willet"
"139","Ned Dennis"
"136","Gabriel Varden"
"127","Martha Varden"
"111","Dolly Varden"
"120","Emma Haredale"
"143","Gabriel Varden"
"143","Martha Varden"
"139","Miggs"
"144","Dolly Varden"
"144","Gabriel Varden"
"142","Geoffrey Haredale"
"141","Lord George Gordon"
"144","Martha Varden"
"144","Miggs"
"120","Solomon Daisy"
"145","Dolly Varden"
"145","Gabriel Varden"
"113","Joe Willet"
"142","John Willet"
"145","Martha Varden"
"145","Miggs"
"146","Dolly Varden"
"114","Edward Chester"
"146","Gabriel Varden"
"146","Martha Varden"
"146","Miggs"
"141","Barnaby Rudge"
"147","Edward Chester"
"144","Emma Haredale"
"147","Gabriel Varden"
"145","Geoffrey Haredale"
"142","Hugh"
"97","Mrs Rudge"
"139","Simon Tappertit"
"148","Barnaby Rudge"
"147","Dolly Varden"
"148","Gabriel Varden"
"148","Geoffrey Haredale"
"147","Martha Varden"
"147","Miggs"
"149","Geoffrey Haredale"
"138","Gashford"
"150","Geoffrey Haredale"
"141","John Chester"
"146","John Willet"
"151","Gashford"
"151","Geoffrey Haredale"
"151","John Chester"
"151","John Willet"
"145","Lord George Gordon"
"152","Gashford"
"152","Geoffrey Haredale"
"152","John Chester"
"152","John Willet"
"152","Lord George Gordon"
"153","Geoffrey Haredale"
"134","John Grueby"
"153","John Willet"
"153","Lord George Gordon"
"132","Mary Jones"
"153","Gashford"
"148","Hugh"
"142","Ned Dennis"
"155","Gashford"
"154","Geoffrey Haredale"
"155","Hugh"
"155","Ned Dennis"
"149","Barnaby Rudge"
"157","Barnaby Rudge"
"158","Barnaby Rudge"
"66","Stagg"
"159","Barnaby Rudge"
"161","Barnaby Rudge"
"159","Stagg"
"162","Barnaby Rudge"
"162","Stagg"
"163","Barnaby Rudge"
"164","Barnaby Rudge"
"165","Barnaby Rudge"
"154","John Willet"
"166","Barnaby Rudge"
"166","John Willet"
"148","Simon Tappertit"
"167","Barnaby Rudge"
"154","Lord George Gordon"
"169","Barnaby Rudge"
"156","Gashford"
"169","Lord George Gordon"
"170","Barnaby Rudge"
"170","Gashford"
"156","Hugh"
"170","Lord George Gordon"
"141","Mr Rudge"
"156","Ned Dennis"
"167","Simon Tappertit"
"171","Barnaby Rudge"
"171","Gashford"
"171","Hugh"
"171","Lord George Gordon"
"171","Ned Dennis"
"171","Simon Tappertit"
"172","Barnaby Rudge"
"172","Hugh"
"172","Ned Dennis"
"173","Barnaby Rudge"
"172","Gashford"
"173","Hugh"
"172","Lord George Gordon"
"173","Ned Dennis"
"174","Barnaby Rudge"
"174","Hugh"
"174","Lord George Gordon"
"175","Barnaby Rudge"
"174","Gashford"
"175","Hugh"
"174","Ned Dennis"
"172","Simon Tappertit"
"177","Barnaby Rudge"
"177","Gashford"
"177","Hugh"
"175","Lord George Gordon"
"177","Ned Dennis"
"178","Gashford"
"149","Gabriel Varden"
"179","Gashford"
"149","Martha Varden"
"154","Mary Jones"
"149","Miggs"
"180","Gabriel Varden"
"180","Martha Varden"
"180","Miggs"
"177","Simon Tappertit"
"181","Gabriel Varden"
"181","Martha Varden"
"181","Miggs"
"181","Simon Tappertit"
"182","Gabriel Varden"
"182","Martha Varden"
"182","Miggs"
"178","Barnaby Rudge"
"180","Gashford"
"178","Hugh"
"178","Ned Dennis"
"184","Barnaby Rudge"
"184","Gashford"
"184","Hugh"
"178","Lord George Gordon"
"184","Ned Dennis"
"182","Simon Tappertit"
"185","Barnaby Rudge"
"185","Gashford"
"185","Hugh"
"186","Barnaby Rudge"
"186","Gashford"
"186","Hugh"
"185","Ned Dennis"
"187","Barnaby Rudge"
"187","Gashford"
"156","Geoffrey Haredale"
"187","Hugh"
"187","Ned Dennis"
"188","Barnaby Rudge"
"188","Gashford"
"188","Hugh"
"153","John Chester"
"167","John Willet"
"185","Lord George Gordon"
"188","Ned Dennis"
"185","Simon Tappertit"
"189","Gashford"
"188","Geoffrey Haredale"
"189","John Willet"
"118","Phil Parkes"
"145","Solomon Daisy"
"118","Tom Cobb"
"189","Hugh"
"191","John Willet"
"192","Hugh"
"192","John Willet"
"189","Ned Dennis"
"193","John Willet"
"191","Geoffrey Haredale"
"193","Hugh"
"194","John Willet"
"195","Geoffrey Haredale"
"191","Solomon Daisy"
"198","Geoffrey Haredale"
"195","John Willet"
"198","Solomon Daisy"
"199","Geoffrey Haredale"
"171","Mr Rudge"
"199","Solomon Daisy"
"189","Barnaby Rudge"
"195","Hugh"
"189","Lord George Gordon"
"201","Barnaby Rudge"
"191","Gashford"
"154","John Grueby"
"199","John Willet"
"201","Lord George Gordon"
"202","Barnaby Rudge"
"201","Hugh"
"203","Barnaby Rudge"
"203","Hugh"
