"source" "target" "tag"
115 116 "Mrs Chadband"
115 116 "Mrs Snagsby"
115 116 "Reverend Chadband"
116 117 "Guster"
99 117 "Jo"
116 117 "Mr Snagsby"
116 117 "Mrs Chadband"
116 117 "Mrs Snagsby"
86 117 "William Guppy"
111 118 "Esther Summerson"
117 118 "Jo"
117 118 "Mrs Chadband"
117 118 "Mrs Snagsby"
116 118 "Reverend Chadband"
117 118 "William Guppy"
117 119 "Guster"
118 119 "Jo"
117 119 "Mr Snagsby"
118 119 "Mrs Snagsby"
118 119 "William Guppy"
106 120 "Richard Carstone"
119 120 "William Guppy"
120 121 "Bartholomew Smallweed"
120 121 "Grandfather Smallweed"
120 121 "Jobling"
120 121 "William Guppy"
121 122 "Grandfather Smallweed"
121 122 "Jobling"
98 122 "Mr Tulkinghorn"
119 122 "Mrs Snagsby"
121 122 "William Guppy"
122 123 "Grandfather Smallweed"
122 123 "Jobling"
114 123 "Krook"
105 123 "Miss Flite"
122 123 "William Guppy"
123 124 "Jobling"
123 124 "Krook"
119 124 "Mr Snagsby"
122 124 "Mrs Snagsby"
121 124 "Polly"
123 124 "William Guppy"
124 125 "Jobling"
124 125 "Krook"
123 125 "Miss Flite"
64 125 "Mrs Perkins"
64 125 "Mrs Piper"
124 125 "William Guppy"
121 126 "Bartholomew Smallweed"
123 126 "Grandfather Smallweed"
126 127 "Bartholomew Smallweed"
95 127 "Charley"
126 127 "Grandfather Smallweed"
126 127 "Judy Smallweed"
126 127 "Mrs Smallweed"
125 127 "William Guppy"
127 128 "Bartholomew Smallweed"
127 128 "Charley"
127 128 "Grandfather Smallweed"
127 128 "Judy Smallweed"
127 128 "Mrs Smallweed"
128 129 "George Rouncewell"
128 129 "Grandfather Smallweed"
128 129 "Judy Smallweed"
128 130 "Charley"
129 130 "George Rouncewell"
129 130 "Grandfather Smallweed"
62 131 "Captain Hawden"
130 131 "George Rouncewell"
130 131 "Grandfather Smallweed"
129 131 "Judy Smallweed"
128 131 "Mrs Smallweed"
131 132 "George Rouncewell"
131 132 "Mrs Smallweed"
124 133 "Mr Snagsby"
122 133 "Mr Tulkinghorn"
133 134 "Inspector Bucket"
119 134 "Jo"
133 134 "Mr Snagsby"
133 134 "Mr Tulkinghorn"
134 135 "Inspector Bucket"
48 135 "Jenny"
134 135 "Jo"
97 135 "Mr Gridley"
134 135 "Mr Snagsby"
135 136 "Darby"
135 136 "Inspector Bucket"
135 136 "Jenny"
135 136 "Jo"
135 136 "Mr Snagsby"
136 137 "Inspector Bucket"
136 137 "Jo"
113 137 "Mademoiselle Hortense"
136 137 "Mr Snagsby"
134 137 "Mr Tulkinghorn"
119 138 "Guster"
137 138 "Inspector Bucket"
137 138 "Mr Snagsby"
124 138 "Mrs Snagsby"
112 139 "Ada Clare"
118 139 "Esther Summerson"
112 139 "Lady Dedlock"
110 139 "Lawrence Boythorn"
137 139 "Mademoiselle Hortense"
139 140 "Ada Clare"
105 140 "Caroline Caddy"
139 140 "Esther Summerson"
125 140 "Miss Flite"
106 140 "Mr Badger"
120 140 "Richard Carstone"
140 141 "Ada Clare"
140 141 "Caroline Caddy"
140 141 "Esther Summerson"
140 141 "Mr Badger"
105 141 "Prince Turvey"
140 141 "Richard Carstone"
141 142 "Caroline Caddy"
141 142 "Esther Summerson"
86 142 "Mr Turveydrop"
141 142 "Prince Turvey"
142 143 "Caroline Caddy"
