"","empEntropy","evenness_log2","entropy","evenness"
"1",0,1,0,1
"2",0.918295834054489,0.636514168294813,0.636514168294813,0.918295834054489
"3",2.52164063634332,0.676167680180712,1.74786809746676,0.975503759006108
"4",3.09306920777189,0.67634161681061,2.14395220064387,0.975754696519491
"5",3.44740150470592,0.666549966077562,2.38955663324502,0.961628330564805
"6",3.48172767886974,0.673186880922913,2.41334972408608,0.971203374698995
"7",3.56230547419433,0.667272590234617,2.46920199573106,0.962670856852615
"8",3.57478166486684,0.66960956558011,2.47784983211984,0.966042399594237
"9",3.57981288217735,0.670551987118951,2.4813372062134,0.967402026474751
"10",3.62780685561947,0.660459595983689,2.51460409358867,0.952841783833197
"11",3.78513013549286,0.65591307036734,2.62365228146936,0.946282533873215
"12",3.82276381510845,0.662434490097251,2.649737960389,0.955690953777113
"13",3.94506911557375,0.655770435590146,2.73451353457406,0.946076755387498
"14",4.0933878419589,0.645973405036188,2.83732024159217,0.931942627991866
"15",4.24039892017026,0.649757997020436,2.93922055596545,0.937402640079328
"16",4.32663082909928,0.654093018218186,2.9989919605139,0.943656753663471
"17",4.3505902638849,0.657715166636379,3.01559937518336,0.948882409223762
"18",4.37149085904758,0.660874884650815,3.0300865637924,0.953440918733796
"19",4.4112526799114,0.658428519933649,3.05764735781809,0.949911560488136
"20",4.46670907048556,0.658680247858392,3.0960867985886,0.950274727116815
"21",4.49083973211815,0.66223865964083,3.11281289866428,0.95540843014878
"22",4.53815339294971,0.661552608308902,3.14560822927164,0.954418667294412
"23",4.5551300815106,0.664027397419238,3.15737557308287,0.957989033271139
"24",4.55857152015951,0.664529075638854,3.15976099657943,0.958712801950702
"25",4.55329269573636,0.663759551172941,3.15610199431385,0.957602612819886
"26",4.62090580600278,0.659320782497174,3.20296783106391,0.951198823263703
"27",4.70876781712277,0.658809003895766,3.26386913635006,0.950460482813419
"28",4.81656980143926,0.656239049210878,3.3385917778378,0.946752821934223
"29",4.81397484354181,0.655885496210804,3.33679309008751,0.946242752774324
"30",4.82024830839355,0.656740231588736,3.34114152456184,0.947475875265339
"31",4.81106047798618,0.655488425149837,3.3347730058195,0.945669900323786
"32",4.83365416407948,0.653197287918239,3.35043375563353,0.942364488001763
"33",4.83937821499219,0.653970809234652,3.35440136538506,0.943480443368974
"34",4.83842543811148,0.653842055448521,3.35374095077649,0.943294690920228
"35",4.83315017824757,0.653129181643487,3.3500844192751,0.942266231416925
"36",4.8509010969578,0.6503746993609,3.36238841853144,0.938292353487621
"37",4.83786170015296,0.648626468752341,3.35335019739997,0.935770189858322
"38",4.82467863808246,0.646858976515458,3.34421239509465,0.933220237573362
"39",4.81815780176446,0.645984708647462,3.33969249578594,0.931958935655795
"40",4.8125837223741,0.645237375289131,3.3358288383723,0.930880761525841
"41",4.80095514321611,0.643678297187412,3.32776852151501,0.928631487280131
"42",4.7872502502456,0.641840841533852,3.31826901359263,0.925980599120887
"43",4.82410540692603,0.637168682869367,3.34381506153476,0.919240098985389
"44",4.85879388864612,0.637200187493379,3.36785928483695,0.919285550550216
"45",4.85527655941512,0.636738911938822,3.36542125799739,0.918620070595173
"46",4.84582409352917,0.635499280628492,3.35886930791919,0.916831660651229
"47",4.83048958333198,0.633488256288563,3.34824023541075,0.913930365808907
"48",4.89906515289946,0.633829255448133,3.39577319811173,0.914422323605366
"49",4.93600756942008,0.638608776362214,3.42137972996608,0.921317714725935
"50",4.94055368058105,0.639196941279889,3.42453085409982,0.92216625733589
"51",4.94755281640916,0.640102472623575,3.42938228536543,0.923472662914795
"52",4.95475749617916,0.641034596747636,3.43437618883484,0.924817433766071
"53",4.96102401198729,0.64184534347685,3.43871980659918,0.925987094051725
"54",4.96415719222894,0.642250706793681,3.44089156164987,0.926571909698675
"55",4.98421993879938,0.640688914802262,3.45479799786946,0.924318720137756
"56",4.98203877337535,0.640408540234991,3.45328612920545,0.923914225139961
"57",4.99647967230114,0.642264823459876,3.46329579758062,0.926592275742989
"58",5.02370911988512,0.64172501155315,3.48216981240165,0.925813491782142
"59",5.02605772726835,0.642025020981278,3.48379774298759,0.926246313896323
"60",5.02741601204541,0.642198527307669,3.4847392342512,0.926496630612969
"61",5.03982291928759,0.643783376769158,3.49333904702559,0.928783085071616
"62",5.03359220837346,0.642987470211287,3.48902024732257,0.927634834627564
"63",5.03017673008357,0.642551179456242,3.48665281817567,0.927005400118875
"64",5.02377853869466,0.641733879062254,3.48221792985377,0.925826284893552
"65",5.01940974347822,0.641175812284533,3.47918971176705,0.925021164720848
