"id1" "id2" "label"
"Abbey Potterson" "Bella Wilfer" 3
"Abbey Potterson" "Blight" 1
"Abbey Potterson" "Bob Glamour" 3
"Abbey Potterson" "Bob Gliddery" 5
"Abbey Potterson" "Bradley Headstone" 1
"Abbey Potterson" "Captain Joey" 1
"Abbey Potterson" "Charley Hexam" 1
"Abbey Potterson" "Eugene Wrayburn" 4
"Abbey Potterson" "Fledgeby" 1
"Abbey Potterson" "Gaffer Hexam" 3
"Abbey Potterson" "George Jones" 1
"Abbey Potterson" "George Sampson" 1
"Abbey Potterson" "Jack Mullins" 1
"Abbey Potterson" "Jacob Kibble" 2
"Abbey Potterson" "Jenny Wren" 5
"Abbey Potterson" "Job Potterson" 2
"Abbey Potterson" "John Harmon" 3
"Abbey Potterson" "Lavinia Wilfer" 1
"Abbey Potterson" "Lizzie Hexam" 6
"Abbey Potterson" "Lord Snigsworth" 1
"Abbey Potterson" "Melvin Twemlow" 1
"Abbey Potterson" "Mortimer Lightwood" 3
"Abbey Potterson" "Mr Inspector" 4
"Abbey Potterson" "Mr Riah" 5
"Abbey Potterson" "Mr Veneering" 1
"Abbey Potterson" "Mr Wilfer" 1
"Abbey Potterson" "Mrs Wilfer" 1
"Abbey Potterson" "Pleasant Riderhood" 2
"Abbey Potterson" "Rogue Riderhood" 9
"Abbey Potterson" "Tom Tootle" 4
"Abbey Potterson" "William Williams" 2
"Alfred Lammle" "Analytical Chemist" 5
"Alfred Lammle" "Bella Wilfer" 3
"Alfred Lammle" "Betty Higden" 2
"Alfred Lammle" "Boots Brewer" 7
"Alfred Lammle" "Bradley Headstone" 1
"Alfred Lammle" "Eugene Wrayburn" 7
"Alfred Lammle" "Fledgeby" 19
"Alfred Lammle" "Gaffer Hexam" 3
"Alfred Lammle" "Georgiana Podsnap" 20
"Alfred Lammle" "Jenny Wren" 2
"Alfred Lammle" "John Harmon" 3
"Alfred Lammle" "Lady Tippins" 10
"Alfred Lammle" "Lizzie Hexam" 2
"Alfred Lammle" "Lord Snigsworth" 5
"Alfred Lammle" "Melvin Twemlow" 13
"Alfred Lammle" "Mortimer Lightwood" 8
"Alfred Lammle" "Mr Boffin" 10
"Alfred Lammle" "Mr Dolls" 1
"Alfred Lammle" "Mr Grompus" 1
"Alfred Lammle" "Mr Podsnap" 9
"Alfred Lammle" "Mr Riah" 5
"Alfred Lammle" "Mr Veneering" 12
"Alfred Lammle" "Mr Wilfer" 4
"Alfred Lammle" "Mrs  Veneering" 11
"Alfred Lammle" "Mrs Boffin" 6
"Alfred Lammle" "Mrs Podsnap" 4
"Alfred Lammle" "MrVenus" 1
"Alfred Lammle" "Pleasant Riderhood" 2
"Alfred Lammle" "Rogue Riderhood" 5
