"","V1","V2"
"1","Hugh","Mary Jones"
"2","Hugh","Ned Dennis"
"3","Mary Jones","Ned Dennis"
"4","John Willet","Phil Parkes"
"5","John Willet","Tom Cobb"
"6","Phil Parkes","Tom Cobb"
"7","Emma Haredale","Geoffrey Haredale"
"8","Emma Haredale","Joe Willet"
"9","Emma Haredale","John Willet"
"10","Emma Haredale","Phil Parkes"
"11","Emma Haredale","Tom Cobb"
"12","Geoffrey Haredale","Joe Willet"
"13","Geoffrey Haredale","John Willet"
"14","Geoffrey Haredale","Phil Parkes"
"15","Geoffrey Haredale","Tom Cobb"
"16","Joe Willet","John Willet"
"17","Joe Willet","Phil Parkes"
"18","Joe Willet","Tom Cobb"
"19","Emma Haredale","Solomon Daisy"
"20","Geoffrey Haredale","Solomon Daisy"
"21","Joe Willet","Solomon Daisy"
"22","John Willet","Solomon Daisy"
"23","Geoffrey Haredale","Mr Rudge"
"24","Joe Willet","Mr Rudge"
"25","Mr Rudge","Solomon Daisy"
"26","Gabriel Varden","Joe Willet"
"27","Gabriel Varden","Martha Varden"
"28","Joe Willet","Martha Varden"
"29","Dolly Varden","Gabriel Varden"
"30","Dolly Varden","Joe Willet"
"31","Dolly Varden","John Willet"
"32","Dolly Varden","Solomon Daisy"
"33","Gabriel Varden","John Willet"
"34","Gabriel Varden","Solomon Daisy"
"35","Barnaby Rudge","Gabriel Varden"
"36","Barnaby Rudge","Joe Willet"
"37","Barnaby Rudge","John Willet"
"38","Barnaby Rudge","Martha Varden"
"39","John Willet","Martha Varden"
"40","Dolly Varden","Simon Tappertit"
"41","Gabriel Varden","Simon Tappertit"
"42","Barnaby Rudge","Edward Chester"
"43","Barnaby Rudge","Emma Haredale"
"44","Barnaby Rudge","Mrs Rudge"
"45","Edward Chester","Emma Haredale"
"46","Edward Chester","Gabriel Varden"
"47","Edward Chester","Mrs Rudge"
"48","Emma Haredale","Gabriel Varden"
"49","Emma Haredale","Mrs Rudge"
"50","Gabriel Varden","Mrs Rudge"
"51","Dolly Varden","Martha Varden"
"52","Barnaby Rudge","John Chester"
"53","Gabriel Varden","John Chester"
"54","John Chester","John Willet"
"55","Gabriel Varden","Mary Jones"
"56","John Willet","Mary Jones"
"57","Barnaby Rudge","Mary Jones"
"58","Edward Chester","Mary Jones"
"59","Mary Jones","Mrs Rudge"
"60","Barnaby Rudge","Miggs"
"61","Gabriel Varden","Miggs"
"62","Martha Varden","Miggs"
"63","Dolly Varden","Miggs"
"64","Mark Gilbert","Stagg"
"65","Barnaby Rudge","Hugh"
"66","Hugh","Joe Willet"
"67","Hugh","John Willet"
"68","Barnaby Rudge","Geoffrey Haredale"
"69","Geoffrey Haredale","John Chester"
"70","Geoffrey Haredale","Mrs Rudge"
"71","John Chester","Mrs Rudge"
"72","John Willet","Mrs Rudge"
"73","Geoffrey Haredale","Hugh"
"74","Hugh","John Chester"
"75","Barnaby Rudge","Phil Parkes"
"76","Barnaby Rudge","Solomon Daisy"
"77","Hugh","Phil Parkes"
"78","Hugh","Solomon Daisy"
"79","Joe Willet","John Chester"
"80","John Chester","Phil Parkes"
"81","John Chester","Solomon Daisy"
"82","Phil Parkes","Solomon Daisy"
"83","Emma Haredale","John Chester"
"84","Emma Haredale","Ned Dennis"
"85","Geoffrey Haredale","Ned Dennis"
"86","John Chester","Ned Dennis"
"87","Gabriel Varden","Hugh"
"88","Gabriel Varden","The Black Lion"
"89","Hugh","The Black Lion"
"90","Joe Willet","The Black Lion"
"91","John Chester","The Black Lion"
"92","John Willet","The Black Lion"
"93","Dolly Varden","The Black Lion"
"94","Martha Varden","The Black Lion"
"95","Joe Willet","Miggs"
"96","John Willet","Miggs"
"97","Miggs","The Black Lion"
"98","Edward Chester","Geoffrey Haredale"
"99","Edward Chester","Joe Willet"
"100","Edward Chester","John Willet"
"101","Edward Chester","Hugh"
"102","Edward Chester","John Chester"
"103","Edward Chester","Ned Dennis"
"104","John Willet","Ned Dennis"
"105","Miggs","Stagg"
"106","Dolly Varden","Edward Chester"
"107","Edward Chester","Martha Varden"
"108","Edward Chester","Miggs"
"109","Barnaby Rudge","Dolly Varden"
"110","Dolly Varden","Emma Haredale"
"111","Dolly Varden","Geoffrey Haredale"
"112","Gabriel Varden","Geoffrey Haredale"
"113","Dolly Varden","Hugh"
"114","Hugh","Martha Varden"
"115","Emma Haredale","Hugh"
"116","Emma Haredale","Martha Varden"
"117","Hugh","Miggs"
"118","Dolly Varden","John Chester"
"119","Hugh","Peak"
"120","John Chester","Peak"
"121","John Chester","Simon Tappertit"
"122","Barnaby Rudge","Mr Rudge"
"123","Dolly Varden","Mr Rudge"
"124","Dolly Varden","Mrs Rudge"
"125","John Chester","Miggs"
"126","John Chester","Mr Rudge"
"127","John Willet","Mr Rudge"
"128","Miggs","Mr Rudge"
"129","Miggs","Mrs Rudge"
"130","Mr Rudge","Mrs Rudge"
"131","Emma Haredale","Mary Jones"
"132","Geoffrey Haredale","Mary Jones"
"133","Edward Chester","Mr Rudge"
"134","Gabriel Varden","Mr Rudge"
"135","Mary Jones","Mr Rudge"
"136","Barnaby Rudge","Ned Dennis"
"137","Gabriel Varden","Ned Dennis"
"138","Geoffrey Haredale","Martha Varden"
"139","John Chester","Martha Varden"
"140","Martha Varden","Ned Dennis"
"141","Geoffrey Haredale","Miggs"
"142","Dolly Varden","Ned Dennis"
"143","Miggs","Ned Dennis"
"144","Emma Haredale","Miggs"
"145","Martha Varden","Mrs Rudge"
"146","Mrs Rudge","Ned Dennis"
"147","Dolly Varden","Phil Parkes"
"148","Dolly Varden","Tom Cobb"
"149","Gabriel Varden","Phil Parkes"
"150","Gabriel Varden","Tom Cobb"
"151","John Chester","Tom Cobb"
"152","Solomon Daisy","Tom Cobb"
"153","Martha Varden","Tom Cobb"
"154","Miggs","Tom Cobb"
"155","Joe Willet","Ned Dennis"
"156","Hugh","John Grueby"
"157","Hugh","Lord George Gordon"
"158","John Grueby","John Willet"
"159","John Grueby","Lord George Gordon"
"160","John Grueby","Mary Jones"
"161","John Willet","Lord George Gordon"
"162","Lord George Gordon","Mary Jones"
"163","Gashford","Hugh"
"164","Gashford","John Grueby"
"165","Gashford","John Willet"
"166","Gashford","Lord George Gordon"
"167","Gashford","Mary Jones"
"168","Gashford","Martha Varden"
"169","Gashford","Miggs"
"170","Gashford","Ned Dennis"
"171","Gashford","Simon Tappertit"
"172","Lord George Gordon","Martha Varden"
"173","Lord George Gordon","Miggs"
"174","Lord George Gordon","Ned Dennis"
"175","Lord George Gordon","Simon Tappertit"
"176","Martha Varden","Mary Jones"
"177","Martha Varden","Simon Tappertit"
"178","Mary Jones","Miggs"
"179","Mary Jones","Simon Tappertit"
"180","Miggs","Simon Tappertit"
"181","Ned Dennis","Simon Tappertit"
"182","John Grueby","Ned Dennis"
"183","Gabriel Varden","Gashford"
"184","Gabriel Varden","Lord George Gordon"
"185","Gabriel Varden","Mark Gilbert"
"186","Gashford","Mark Gilbert"
"187","Hugh","Mark Gilbert"
"188","Lord George Gordon","Mark Gilbert"
"189","Mark Gilbert","Ned Dennis"
"190","Hugh","Simon Tappertit"
"191","Barnaby Rudge","Lord George Gordon"
"192","Geoffrey Haredale","Lord George Gordon"
"193","Hugh","Mr Rudge"
"194","John Chester","Lord George Gordon"
"195","Lord George Gordon","Mr Rudge"
"196","Dolly Varden","Lord George Gordon"
"197","Lord George Gordon","Solomon Daisy"
"198","Martha Varden","Solomon Daisy"
"199","Miggs","Solomon Daisy"
"200","Barnaby Rudge","Simon Tappertit"
"201","Edward Chester","Simon Tappertit"
"202","Emma Haredale","Simon Tappertit"
"203","Geoffrey Haredale","Simon Tappertit"
"204","Hugh","Mrs Rudge"
"205","Mrs Rudge","Simon Tappertit"
"206","Gashford","Geoffrey Haredale"
"207","Gashford","John Chester"
"208","Geoffrey Haredale","John Grueby"
"209","Barnaby Rudge","Stagg"
"210","John Willet","Simon Tappertit"
"211","Barnaby Rudge","Gashford"
"212","Gashford","Mr Rudge"
"213","Mr Rudge","Ned Dennis"
"214","Mr Rudge","Simon Tappertit"
"215","Barnaby Rudge","General Conway"
"216","Gashford","General Conway"
"217","General Conway","Hugh"
"218","General Conway","Lord George Gordon"
"219","General Conway","Ned Dennis"
"220","Gashford","Phil Parkes"
"221","Gashford","Solomon Daisy"
"222","Gashford","Tom Cobb"
"223","Barnaby Rudge","John Grueby"
"224","Barnaby Rudge","Tom Green"
"225","John Willet","Tom Green"
"226","Dolly Varden","Gashford"
"227","Emma Haredale","Gashford"
"228","Geoffrey Haredale","Philips"
"229","Geoffrey Haredale","John Fielding"
"230","John Fielding","John Willet"
"231","Akerman","Gabriel Varden"
"232","Akerman","Hugh"
"233","Akerman","Ned Dennis"
"234","Edward Chester","John Grueby"
"235","Joe Willet","John Grueby"
"236","Hugh","Stagg"
"237","Edward Chester","Gashford"
"238","Edward Chester","The Black Lion"
"239","Emma Haredale","The Black Lion"
"240","Gashford","Joe Willet"
"241","Gashford","The Black Lion"
"242","Geoffrey Haredale","The Black Lion"
"243","Joe Willet","Simon Tappertit"
"244","Ned Dennis","The Black Lion"
"245","Simon Tappertit","The Black Lion"
"246","The Black Lion","Tom Cobb"
"247","Dolly Varden","Herbert"
"248","Emma Haredale","Herbert"
"249","Emma Haredale","Lord George Gordon"
"250","Herbert","Joe Willet"
"251","Herbert","Lord George Gordon"
"252","Joe Willet","Lord George Gordon"
"253","Barnaby Rudge","Peak"
"254","Gabriel Varden","Peak"
"255","John Willet","Peak"
"256","Ned Dennis","Peak"
"257","Edward Chester","Peak"
"258","John Chester","Mary Jones"
"259","Akerman","Barnaby Rudge"
"260","Barnaby Rudge","Tom Cobb"
"261","Edward Chester","Phil Parkes"
"262","Edward Chester","Solomon Daisy"
"263","Edward Chester","Tom Cobb"
"264","Hugh","Tom Cobb"
