"V1","V2"
"Hugh","Mary Jones"
"Hugh","Ned Dennis"
"Mary Jones","Ned Dennis"
"John Willet","Phil Parkes"
"John Willet","Tom Cobb"
"Phil Parkes","Tom Cobb"
"Emma Haredale","Geoffrey Haredale"
"Emma Haredale","Joe Willet"
"Emma Haredale","John Willet"
"Emma Haredale","Phil Parkes"
"Emma Haredale","Tom Cobb"
"Geoffrey Haredale","Joe Willet"
"Geoffrey Haredale","John Willet"
"Geoffrey Haredale","Phil Parkes"
"Geoffrey Haredale","Tom Cobb"
"Joe Willet","John Willet"
"Joe Willet","Phil Parkes"
"Joe Willet","Tom Cobb"
"Emma Haredale","Solomon Daisy"
"Geoffrey Haredale","Solomon Daisy"
"Joe Willet","Solomon Daisy"
"John Willet","Solomon Daisy"
"Geoffrey Haredale","Mr Rudge"
"Joe Willet","Mr Rudge"
"Mr Rudge","Solomon Daisy"
"Gabriel Varden","Joe Willet"
"Gabriel Varden","Martha Varden"
"Joe Willet","Martha Varden"
"Dolly Varden","Gabriel Varden"
"Dolly Varden","Joe Willet"
"Dolly Varden","John Willet"
"Dolly Varden","Solomon Daisy"
"Gabriel Varden","John Willet"
"Gabriel Varden","Solomon Daisy"
"Barnaby Rudge","Gabriel Varden"
"Barnaby Rudge","Joe Willet"
"Barnaby Rudge","John Willet"
"Barnaby Rudge","Martha Varden"
"John Willet","Martha Varden"
"Dolly Varden","Simon Tappertit"
"Gabriel Varden","Simon Tappertit"
"Barnaby Rudge","Edward Chester"
"Barnaby Rudge","Emma Haredale"
"Barnaby Rudge","Mrs Rudge"
"Edward Chester","Emma Haredale"
"Edward Chester","Gabriel Varden"
"Edward Chester","Mrs Rudge"
"Emma Haredale","Gabriel Varden"
"Emma Haredale","Mrs Rudge"
"Gabriel Varden","Mrs Rudge"
"Dolly Varden","Martha Varden"
"Barnaby Rudge","John Chester"
"Gabriel Varden","John Chester"
"John Chester","John Willet"
"Gabriel Varden","Mary Jones"
"John Willet","Mary Jones"
"Barnaby Rudge","Mary Jones"
"Edward Chester","Mary Jones"
"Mary Jones","Mrs Rudge"
"Barnaby Rudge","Miggs"
"Gabriel Varden","Miggs"
"Martha Varden","Miggs"
"Dolly Varden","Miggs"
"Mark Gilbert","Stagg"
"Barnaby Rudge","Hugh"
"Hugh","Joe Willet"
"Hugh","John Willet"
"Barnaby Rudge","Geoffrey Haredale"
"Geoffrey Haredale","John Chester"
"Geoffrey Haredale","Mrs Rudge"
"John Chester","Mrs Rudge"
"John Willet","Mrs Rudge"
"Geoffrey Haredale","Hugh"
"Hugh","John Chester"
"Barnaby Rudge","Phil Parkes"
"Barnaby Rudge","Solomon Daisy"
"Hugh","Phil Parkes"
"Hugh","Solomon Daisy"
"Joe Willet","John Chester"
"John Chester","Phil Parkes"
"John Chester","Solomon Daisy"
"Phil Parkes","Solomon Daisy"
"Emma Haredale","John Chester"
"Emma Haredale","Ned Dennis"
"Geoffrey Haredale","Ned Dennis"
"John Chester","Ned Dennis"
"Gabriel Varden","Hugh"
"Gabriel Varden","The Black Lion"
"Hugh","The Black Lion"
"Joe Willet","The Black Lion"
"John Chester","The Black Lion"
"John Willet","The Black Lion"
"Dolly Varden","The Black Lion"
"Martha Varden","The Black Lion"
"Joe Willet","Miggs"
"John Willet","Miggs"
"Miggs","The Black Lion"
"Edward Chester","Geoffrey Haredale"
"Edward Chester","Joe Willet"
"Edward Chester","John Willet"
"Edward Chester","Hugh"
"Edward Chester","John Chester"
"Edward Chester","Ned Dennis"
"John Willet","Ned Dennis"
"Miggs","Stagg"
"Dolly Varden","Edward Chester"
"Edward Chester","Martha Varden"
"Edward Chester","Miggs"
"Barnaby Rudge","Dolly Varden"
"Dolly Varden","Emma Haredale"
"Dolly Varden","Geoffrey Haredale"
"Gabriel Varden","Geoffrey Haredale"
"Dolly Varden","Hugh"
"Hugh","Martha Varden"
"Emma Haredale","Hugh"
"Emma Haredale","Martha Varden"
"Hugh","Miggs"
"Dolly Varden","John Chester"
"Hugh","Peak"
"John Chester","Peak"
"John Chester","Simon Tappertit"
"Barnaby Rudge","Mr Rudge"
"Dolly Varden","Mr Rudge"
"Dolly Varden","Mrs Rudge"
"John Chester","Miggs"
"John Chester","Mr Rudge"
"John Willet","Mr Rudge"
"Miggs","Mr Rudge"
"Miggs","Mrs Rudge"
"Mr Rudge","Mrs Rudge"
"Emma Haredale","Mary Jones"
"Geoffrey Haredale","Mary Jones"
"Edward Chester","Mr Rudge"
"Gabriel Varden","Mr Rudge"
"Mary Jones","Mr Rudge"
"Barnaby Rudge","Ned Dennis"
"Gabriel Varden","Ned Dennis"
"Geoffrey Haredale","Martha Varden"
"John Chester","Martha Varden"
"Martha Varden","Ned Dennis"
"Geoffrey Haredale","Miggs"
"Dolly Varden","Ned Dennis"
"Miggs","Ned Dennis"
"Emma Haredale","Miggs"
"Martha Varden","Mrs Rudge"
"Mrs Rudge","Ned Dennis"
"Dolly Varden","Phil Parkes"
"Dolly Varden","Tom Cobb"
"Gabriel Varden","Phil Parkes"
"Gabriel Varden","Tom Cobb"
"John Chester","Tom Cobb"
"Solomon Daisy","Tom Cobb"
"Martha Varden","Tom Cobb"
"Miggs","Tom Cobb"
"Joe Willet","Ned Dennis"
