"id1" "id2" "label"
"Affery Flintwinch" "Amy Dorrit" 9
"Affery Flintwinch" "Arthur Clennam" 32
"Affery Flintwinch" "Christopher Casby" 5
"Affery Flintwinch" "Daniel Doyce" 1
"Affery Flintwinch" "Flora Finching" 7
"Affery Flintwinch" "Harriet Beadle" 2
"Affery Flintwinch" "Henry Gowan" 1
"Affery Flintwinch" "Jeremiah Flintwinch" 32
"Affery Flintwinch" "John Baptist Cavalletto" 2
"Affery Flintwinch" "Maggy" 2
"Affery Flintwinch" "Minnie Meagles" 1
"Affery Flintwinch" "Miss Wade" 2
"Affery Flintwinch" "Mr F.'s Aunt" 1
"Affery Flintwinch" "Mr Frederick Dorrit" 2
"Affery Flintwinch" "Mr Meagles" 1
"Affery Flintwinch" "Mr Pancks" 4
"Affery Flintwinch" "Mr William Dorrit" 2
"Affery Flintwinch" "Mrs Clennam" 28
"Affery Flintwinch" "Mrs Meagles" 1
"Affery Flintwinch" "Mrs Plornish" 1
"Affery Flintwinch" "Physician" 1
"Affery Flintwinch" "Rigaud" 15
"Amy Dorrit" "Anastasia Rugg" 1
"Amy Dorrit" "Arthur Clennam" 83
"Amy Dorrit" "Bob" 3
"Amy Dorrit" "Captain Martin" 1
"Amy Dorrit" "Christopher Casby" 10
"Amy Dorrit" "Daniel Doyce" 14
"Amy Dorrit" "Edward Dorrit" 19
"Amy Dorrit" "Fanny Dorrit" 59
"Amy Dorrit" "Flora Finching" 17
"Amy Dorrit" "Harriet Beadle" 4
"Amy Dorrit" "Henry Gowan" 18
"Amy Dorrit" "Jeremiah Flintwinch" 6
"Amy Dorrit" "John Chivery" 1
"Amy Dorrit" "John Edward Nandy" 5
"Amy Dorrit" "Lord Decimus Tite Barnacle" 1
"Amy Dorrit" "Maggy" 28
"Amy Dorrit" "Minnie Meagles" 10
"Amy Dorrit" "Miss Wade" 3
"Amy Dorrit" "Mr Cripples" 3
"Amy Dorrit" "Mr F.'s Aunt" 11
"Amy Dorrit" "Mr Frederick Dorrit" 8
"Amy Dorrit" "Mr John Chivery" 19
"Amy Dorrit" "Mr Meagles" 16
"Amy Dorrit" "Mr Merdle" 12
"Amy Dorrit" "Mr Pancks" 19
"Amy Dorrit" "Mr Plornish" 10
"Amy Dorrit" "Mr Rugg" 5
"Amy Dorrit" "Mr Sparkler" 19
"Amy Dorrit" "Mr Tite Barnacle" 1
"Amy Dorrit" "Mr William Dorrit" 54
"Amy Dorrit" "Mrs Bangham" 5
"Amy Dorrit" "Mrs Chivery" 4
"Amy Dorrit" "Mrs Clennam" 12
"Amy Dorrit" "Mrs General" 28
"Amy Dorrit" "Mrs Gowan" 11
"Amy Dorrit" "Mrs Meagles" 3
"Amy Dorrit" "Mrs Merdle" 18
"Amy Dorrit" "Mrs Plornish" 7
"Amy Dorrit" "Mrs Tickit" 1
"Amy Dorrit" "Rigaud" 14
"Amy Dorrit" "Slingo" 1
"Amy Dorrit" "Tinkler" 3
"Amy Dorrit" "Treasury" 1
"Anastasia Rugg" "Arthur Clennam" 1
"Anastasia Rugg" "Christopher Casby" 1
"Anastasia Rugg" "Daniel Doyce" 1
"Anastasia Rugg" "Flora Finching" 1
"Anastasia Rugg" "John Baptist Cavalletto" 1
"Anastasia Rugg" "Mr F.'s Aunt" 1
"Anastasia Rugg" "Mr John Chivery" 2
"Anastasia Rugg" "Mr Pancks" 4
"Anastasia Rugg" "Mr Rugg" 4
"Anastasia Rugg" "Mrs Chivery" 1
"Arthur Clennam" "Augustus Stiltstalking" 1
"Arthur Clennam" "Captain Maroon" 1
"Arthur Clennam" "Christopher Casby" 20
"Arthur Clennam" "Clarence Barnacle" 3
"Arthur Clennam" "Daniel Doyce" 40
"Arthur Clennam" "Edward Dorrit" 11
