"V1","V2"
"Kit Nubbles","Little Nell"
"Kit Nubbles","Nell Trent"
"Little Nell","Nell Trent"
"Kit Nubbles","Nell's Grandfather"
"Little Nell","Nell's Grandfather"
"Nell Trent","Nell's Grandfather"
"Dick Swiveller","Nell's Grandfather"
"Dick Swiveller","Little Nell"
"Dick Swiveller","Nell Trent"
"Daniel Quilp","Dick Swiveller"
"Daniel Quilp","Little Nell"
"Daniel Quilp","Nell Trent"
"Daniel Quilp","Nell's Grandfather"
"Daniel Quilp","Mrs Betsy Quilp"
"Dick Swiveller","Mrs Betsy Quilp"
"Little Nell","Mrs Betsy Quilp"
"Mrs Betsy Quilp","Nell Trent"
"Daniel Quilp","Mrs Jiniwin"
"Mrs Betsy Quilp","Mrs Jiniwin"
"Daniel Quilp","Mrs George"
"Daniel Quilp","Mrs Henrietta Simmons"
"Mrs Betsy Quilp","Mrs George"
"Mrs Betsy Quilp","Mrs Henrietta Simmons"
"Mrs George","Mrs Henrietta Simmons"
"Mrs George","Mrs Jiniwin"
"Mrs Henrietta Simmons","Mrs Jiniwin"
"Daniel Quilp","Kit Nubbles"
"Kit Nubbles","Mrs Betsy Quilp"
"Daniel Quilp","Frederick Trent"
"Frederick Trent","Kit Nubbles"
"Frederick Trent","Little Nell"
"Frederick Trent","Mrs Betsy Quilp"
"Frederick Trent","Nell Trent"
"Frederick Trent","Nell's Grandfather"
"Mrs Betsy Quilp","Nell's Grandfather"
"Dick Swiveller","Frederick Trent"
"Dick Swiveller","The Bachelor"
"Frederick Trent","The Bachelor"
"Nell's Grandfather","The Bachelor"
"Dick Swiveller","Sophia Wackles"
"Frederick Trent","Sophia Wackles"
"Dick Swiveller","Jane Wackles"
"Dick Swiveller","Melissa Wackles"
"Dick Swiveller","Miss Cheggs"
"Dick Swiveller","Mr Cheggs"
"Dick Swiveller","Mrs Wackles"
"Jane Wackles","Melissa Wackles"
"Jane Wackles","Miss Cheggs"
"Jane Wackles","Mr Cheggs"
"Jane Wackles","Mrs Wackles"
"Jane Wackles","Sophia Wackles"
"Melissa Wackles","Miss Cheggs"
"Melissa Wackles","Mr Cheggs"
"Melissa Wackles","Mrs Wackles"
"Melissa Wackles","Sophia Wackles"
"Miss Cheggs","Mr Cheggs"
"Miss Cheggs","Mrs Wackles"
"Miss Cheggs","Sophia Wackles"
"Mr Cheggs","Mrs Wackles"
"Mr Cheggs","Sophia Wackles"
"Mrs Wackles","Sophia Wackles"
"Frederick Trent","Jane Wackles"
"Frederick Trent","Miss Cheggs"
"Frederick Trent","Mr Cheggs"
"Frederick Trent","Mrs Wackles"
"Daniel Quilp","Mrs Nubbles"
"Kit Nubbles","Mrs Nubbles"
"Little Nell","Mrs Nubbles"
"Mrs Nubbles","Nell Trent"
"Daniel Quilp","Sampson Brass"
"Kit Nubbles","Sampson Brass"
"Little Nell","Sampson Brass"
"Nell Trent","Sampson Brass"
"Nell's Grandfather","Sampson Brass"
"Dick Swiveller","Sampson Brass"
"Mrs Betsy Quilp","Sampson Brass"
"Daniel Quilp","Sophia Wackles"
"Frederick Trent","Sampson Brass"
"Little Nell","Sophia Wackles"
"Mrs Betsy Quilp","Sophia Wackles"
"Nell Trent","Sophia Wackles"
"Sampson Brass","Sophia Wackles"
"Dick Swiveller","Kit Nubbles"
"Jacob Nubbles","Kit Nubbles"
"Jacob Nubbles","Mrs Nubbles"
"Abel Garland","Mr Chuckster"
"Abel Garland","Mr Garland"
"Abel Garland","Mr Tomkinley"
"Abel Garland","Mr Witherden"
"Abel Garland","The Bachelor"
"Abel Garland","Whisker"
"Mr Chuckster","Mr Garland"
"Mr Chuckster","Mr Tomkinley"
"Mr Chuckster","Mr Witherden"
"Mr Chuckster","The Bachelor"
"Mr Chuckster","Whisker"
"Mr Garland","Mr Tomkinley"
"Mr Garland","Mr Witherden"
"Mr Garland","The Bachelor"
"Mr Garland","Whisker"
"Mr Tomkinley","Mr Witherden"
"Mr Tomkinley","The Bachelor"
"Mr Tomkinley","Whisker"
"Mr Witherden","The Bachelor"
"Mr Witherden","Whisker"
"The Bachelor","Whisker"
"Abel Garland","Kit Nubbles"
"Abel Garland","Little Nell"
"Abel Garland","Nell Trent"
"Kit Nubbles","Mr Chuckster"
"Kit Nubbles","Mr Witherden"
"Little Nell","Mr Chuckster"
"Little Nell","Mr Witherden"
"Mr Chuckster","Nell Trent"
"Mr Witherden","Nell Trent"
