"id1" "id2" "label"
"Admiral Baldwin" "Admiral Croft" 1
"Admiral Baldwin" "Anne Elliot" 1
"Admiral Baldwin" "Lord St Ives" 1
"Admiral Baldwin" "Mr John Shepherd" 1
"Admiral Baldwin" "Mrs Penelope Clay" 1
"Admiral Baldwin" "Sir Basil Morley" 1
"Admiral Baldwin" "Sir Walter Elliot" 1
"Admiral Brand" "Admiral Croft" 1
"Admiral Brand" "Anne Elliot" 1
"Admiral Brand" "Captain Benwick" 1
"Admiral Brand" "Captain Brigden" 1
"Admiral Brand" "Captain Frederick Wentworth" 1
"Admiral Brand" "Elizabeth Elliot" 1
"Admiral Brand" "Lady Russell" 1
"Admiral Brand" "Louisa Musgrove" 1
"Admiral Brand" "Mrs Croft" 1
"Admiral Brand" "Sir Archibald Drew" 1
"Admiral Brand" "Sir Walter Elliot" 1
"Admiral Croft" "Anne Elliot" 23
"Admiral Croft" "Captain Benwick" 5
"Admiral Croft" "Captain Brigden" 1
"Admiral Croft" "Captain Frederick Wentworth" 19
"Admiral Croft" "Captain Harville" 7
"Admiral Croft" "Charles Hayter" 4
"Admiral Croft" "Charles Musgrove" 10
"Admiral Croft" "Edward Wentworth" 4
"Admiral Croft" "Elder Mr Charles Musgrove" 10
"Admiral Croft" "Elizabeth Elliot" 7
"Admiral Croft" "Governor Trent" 1
"Admiral Croft" "Henrietta Musgrove" 13
"Admiral Croft" "Jemima" 1
"Admiral Croft" "Lady Mary Grierson" 1
"Admiral Croft" "Lady Russell" 7
"Admiral Croft" "Lord St Ives" 1
"Admiral Croft" "Louisa Musgrove" 15
"Admiral Croft" "Mary Elliot" 14
"Admiral Croft" "Mr Hayter" 2
"Admiral Croft" "Mr John Shepherd" 4
"Admiral Croft" "Mr Robinson" 1
"Admiral Croft" "Mr William Elliot" 2
"Admiral Croft" "Mrs Croft" 20
"Admiral Croft" "Mrs Hayter" 2
"Admiral Croft" "Mrs Penelope Clay" 8
"Admiral Croft" "Sir Archibald Drew" 1
"Admiral Croft" "Sir Basil Morley" 1
"Admiral Croft" "Sir Walter Elliot" 8
"Admiral Croft" "The Dowager Countess Dalrymple" 2
"Admiral Croft" "The Honourable Miss Carteret" 1
"Anne Elliot" "Captain Benwick" 23
"Anne Elliot" "Captain Brigden" 1
"Anne Elliot" "Captain Frederick Wentworth" 55
"Anne Elliot" "Captain Harville" 23
"Anne Elliot" "Charles Hayter" 14
"Anne Elliot" "Charles Musgrove" 35
"Anne Elliot" "Charles Smith" 2
"Anne Elliot" "Colonel Wallis" 9
"Anne Elliot" "Doctor Shirley" 4
"Anne Elliot" "Edward Wentworth" 7
"Anne Elliot" "Elder Mr Charles Musgrove" 28
"Anne Elliot" "Elizabeth Elliot" 38
"Anne Elliot" "Fanny Harville" 3
"Anne Elliot" "Governor Trent" 1
"Anne Elliot" "Harry Musgrove" 1
"Anne Elliot" "Henrietta Musgrove" 38
"Anne Elliot" "Jemima" 3
"Anne Elliot" "Lady Alicia" 2
"Anne Elliot" "Lady Elliot" 7
"Anne Elliot" "Lady Mary Grierson" 1
"Anne Elliot" "Lady Russell" 38
"Anne Elliot" "Little Charles Musgrove" 1
"Anne Elliot" "Lord St Ives" 1
"Anne Elliot" "Louisa Musgrove" 44
"Anne Elliot" "Mackenzie" 1
"Anne Elliot" "Mary" 1
"Anne Elliot" "Mary Elliot" 44
"Anne Elliot" "Miss Atkinson" 1
"Anne Elliot" "Mr Hayter" 2
"Anne Elliot" "Mr John Shepherd" 8
"Anne Elliot" "Mr Robinson" 2
"Anne Elliot" "Mr William Elliot" 36
"Anne Elliot" "Mrs Croft" 21
"Anne Elliot" "Mrs Frankland" 1
"Anne Elliot" "Mrs Hayter" 2
"Anne Elliot" "Mrs Penelope Clay" 27
"Anne Elliot" "Mrs Shirley" 1
"Anne Elliot" "Mrs Smith" 14
"Anne Elliot" "Mrs Speed" 1
"Anne Elliot" "Mrs William Elliot" 1
"Anne Elliot" "Nurse Rooke" 3
"Anne Elliot" "Sarah" 2
"Anne Elliot" "Sir Archibald Drew" 1
"Anne Elliot" "Sir Basil Morley" 1
"Anne Elliot" "Sir Henry Russell" 1
"Anne Elliot" "Sir Walter Elliot" 39
"Anne Elliot" "The Dowager Countess Dalrymple" 12
"Anne Elliot" "The Honourable Miss Carteret" 7
"Anne Elliot" "The Late Viscount Dalrymple" 2
"Anne Elliot" "The Miss Hayters" 1
"Anne Elliot" "Walter Musgrove" 4
"Captain Benwick" "Captain Brigden" 1
"Captain Benwick" "Captain Frederick Wentworth" 18
"Captain Benwick" "Captain Harville" 16
"Captain Benwick" "Charles Hayter" 8
"Captain Benwick" "Charles Musgrove" 12
"Captain Benwick" "Colonel Wallis" 1
"Captain Benwick" "Doctor Shirley" 1
"Captain Benwick" "Edward Wentworth" 2
"Captain Benwick" "Elder Mr Charles Musgrove" 9
"Captain Benwick" "Elizabeth Elliot" 8
"Captain Benwick" "Fanny Harville" 3
"Captain Benwick" "Harry Musgrove" 1
"Captain Benwick" "Henrietta Musgrove" 12
"Captain Benwick" "Jemima" 1
"Captain Benwick" "Lady Alicia" 2
"Captain Benwick" "Lady Russell" 9
"Captain Benwick" "Louisa Musgrove" 20
"Captain Benwick" "Mary Elliot" 13
"Captain Benwick" "Miss Atkinson" 1
"Captain Benwick" "Mr Hayter" 1
"Captain Benwick" "Mr William Elliot" 10
"Captain Benwick" "Mrs Croft" 6
"Captain Benwick" "Mrs Frankland" 1
"Captain Benwick" "Mrs Hayter" 1
"Captain Benwick" "Mrs Penelope Clay" 8
"Captain Benwick" "Sarah" 1
"Captain Benwick" "Sir Archibald Drew" 1
"Captain Benwick" "Sir Walter Elliot" 9
"Captain Benwick" "The Dowager Countess Dalrymple" 5
"Captain Benwick" "The Honourable Miss Carteret" 2
"Captain Brigden" "Captain Frederick Wentworth" 1
"Captain Brigden" "Elizabeth Elliot" 1
"Captain Brigden" "Lady Russell" 1
"Captain Brigden" "Louisa Musgrove" 1
"Captain Brigden" "Mrs Croft" 1
"Captain Brigden" "Sir Archibald Drew" 1
"Captain Brigden" "Sir Walter Elliot" 1
"Captain Frederick Wentworth" "Captain Harville" 21
"Captain Frederick Wentworth" "Charles Hayter" 10
"Captain Frederick Wentworth" "Charles Musgrove" 26
"Captain Frederick Wentworth" "Colonel Wallis" 2
"Captain Frederick Wentworth" "Doctor Shirley" 4
"Captain Frederick Wentworth" "Edward Wentworth" 6
"Captain Frederick Wentworth" "Elder Mr Charles Musgrove" 21
"Captain Frederick Wentworth" "Elizabeth Elliot" 16
"Captain Frederick Wentworth" "Fanny Harville" 2
"Captain Frederick Wentworth" "Governor Trent" 1
"Captain Frederick Wentworth" "Harry Musgrove" 1
"Captain Frederick Wentworth" "Henrietta Musgrove" 31
"Captain Frederick Wentworth" "Jemima" 1
"Captain Frederick Wentworth" "Lady Alicia" 1
"Captain Frederick Wentworth" "Lady Mary Grierson" 1
"Captain Frederick Wentworth" "Lady Russell" 21
"Captain Frederick Wentworth" "Louisa Musgrove" 37
"Captain Frederick Wentworth" "Mary Elliot" 30
"Captain Frederick Wentworth" "Miss Atkinson" 1
"Captain Frederick Wentworth" "Mr Hayter" 1
"Captain Frederick Wentworth" "Mr John Shepherd" 2
"Captain Frederick Wentworth" "Mr Robinson" 2
"Captain Frederick Wentworth" "Mr William Elliot" 17
"Captain Frederick Wentworth" "Mrs Croft" 18
"Captain Frederick Wentworth" "Mrs Frankland" 1
"Captain Frederick Wentworth" "Mrs Hayter" 1
"Captain Frederick Wentworth" "Mrs Penelope Clay" 10
"Captain Frederick Wentworth" "Mrs Shirley" 1
"Captain Frederick Wentworth" "Mrs Smith" 5
"Captain Frederick Wentworth" "Sarah" 2
"Captain Frederick Wentworth" "Sir Archibald Drew" 1
"Captain Frederick Wentworth" "Sir Walter Elliot" 15
"Captain Frederick Wentworth" "The Dowager Countess Dalrymple" 8
"Captain Frederick Wentworth" "The Honourable Miss Carteret" 5
"Captain Frederick Wentworth" "The Late Viscount Dalrymple" 1
"Captain Frederick Wentworth" "The Miss Hayters" 1
"Captain Frederick Wentworth" "Walter Musgrove" 1
"Captain Harville" "Charles Hayter" 7
"Captain Harville" "Charles Musgrove" 17
"Captain Harville" "Doctor Shirley" 1
"Captain Harville" "Edward Wentworth" 1
"Captain Harville" "Elder Mr Charles Musgrove" 10
"Captain Harville" "Elizabeth Elliot" 4
"Captain Harville" "Fanny Harville" 3
"Captain Harville" "Harry Musgrove" 1
"Captain Harville" "Henrietta Musgrove" 16
"Captain Harville" "Jemima" 1
"Captain Harville" "Lady Mary Grierson" 1
"Captain Harville" "Lady Russell" 9
"Captain Harville" "Louisa Musgrove" 21
"Captain Harville" "Mary Elliot" 16
"Captain Harville" "Mr Hayter" 1
"Captain Harville" "Mr William Elliot" 8
"Captain Harville" "Mrs Croft" 8
"Captain Harville" "Mrs Hayter" 1
"Captain Harville" "Mrs Penelope Clay" 6
"Captain Harville" "Mrs Smith" 1
"Captain Harville" "Sarah" 2
"Captain Harville" "Sir Walter Elliot" 4
"Captain Harville" "The Dowager Countess Dalrymple" 2
"Charles Hayter" "Charles Musgrove" 12
"Charles Hayter" "Doctor Shirley" 2
"Charles Hayter" "Edward Wentworth" 1
"Charles Hayter" "Elder Mr Charles Musgrove" 10
"Charles Hayter" "Elizabeth Elliot" 4
"Charles Hayter" "Fanny Harville" 1
"Charles Hayter" "Harry Musgrove" 1
"Charles Hayter" "Henrietta Musgrove" 13
"Charles Hayter" "Jemima" 1
"Charles Hayter" "Lady Alicia" 1
"Charles Hayter" "Lady Russell" 6
"Charles Hayter" "Louisa Musgrove" 13
"Charles Hayter" "Mary Elliot" 14
"Charles Hayter" "Mr Hayter" 2
"Charles Hayter" "Mr William Elliot" 6
"Charles Hayter" "Mrs Croft" 4
"Charles Hayter" "Mrs Hayter" 2
"Charles Hayter" "Mrs Penelope Clay" 4
