"V1","V2"
"1","Mrs Dashwood"
"1","Mrs Fanny Dashwood"
"2","Marianne Dashwood"
"2","Mrs Dashwood"
"2","Mrs Fanny Dashwood"
"3","Mrs Dashwood"
"3","Mrs Fanny Dashwood"
"2","Elinor Dashwood"
"4","Mrs Dashwood"
"4","Mrs Fanny Dashwood"
"5","Edward Ferrars"
"3","Marianne Dashwood"
"5","Mrs Dashwood"
"6","Edward Ferrars"
"6","Marianne Dashwood"
"7","Edward Ferrars"
"7","Marianne Dashwood"
"6","Mrs Dashwood"
"8","Edward Ferrars"
"5","Elinor Dashwood"
"8","Marianne Dashwood"
"8","Mrs Dashwood"
"5","Mrs Fanny Dashwood"
"8","Sir John Middleton"
"9","Marianne Dashwood"
"9","Mrs Dashwood"
"9","Sir John Middleton"
"9","Mrs Fanny Dashwood"
"11","Sir John Middleton"
"11","Marianne Dashwood"
"11","Mrs Dashwood"
"12","Sir John Middleton"
"13","ColonelBrandon"
"13","Marianne Dashwood"
"13","Sir John Middleton"
"14","ColonelBrandon"
"9","Edward Ferrars"
"14","Marianne Dashwood"
"13","Mrs Dashwood"
"13","Mrs Jennings"
"14","Sir John Middleton"
"15","Edward Ferrars"
"15","Mrs Dashwood"
"15","Marianne Dashwood"
"16","Mrs Dashwood"
"15","Sir John Middleton"
"15","ColonelBrandon"
"9","Elinor Dashwood"
"17","John Willoughby"
"17","Marianne Dashwood"
"17","Mrs Dashwood"
"17","Sir John Middleton"
"16","Edward Ferrars"
"18","Elinor Dashwood"
"18","John Willoughby"
"18","Marianne Dashwood"
"18","Mrs Dashwood"
"18","Sir John Middleton"
"18","ColonelBrandon"
"19","Edward Ferrars"
"19","Elinor Dashwood"
"19","John Willoughby"
"19","Marianne Dashwood"
"15","Mrs Jennings"
"19","Sir John Middleton"
"20","ColonelBrandon"
"20","John Willoughby"
"20","Marianne Dashwood"
"19","Mrs Dashwood"
"20","Mrs Jennings"
"20","Sir John Middleton"
"20","Elinor Dashwood"
"22","Marianne Dashwood"
"23","Elinor Dashwood"
"22","John Willoughby"
"23","Marianne Dashwood"
"22","Mrs Dashwood"
"22","ColonelBrandon"
"24","John Willoughby"
"24","Marianne Dashwood"
"24","Mrs Dashwood"
"22","Mrs Jennings"
"22","Sir John Middleton"
"25","ColonelBrandon"
"25","John Willoughby"
"25","Marianne Dashwood"
"25","Mrs Jennings"
"25","Sir John Middleton"
"26","ColonelBrandon"
"24","Elinor Dashwood"
"26","John Willoughby"
"26","Marianne Dashwood"
"26","Mrs Jennings"
"26","Sir John Middleton"
"26","The Miss Careys"
"27","John Willoughby"
"27","ColonelBrandon"
"27","Elinor Dashwood"
"27","ElizaWilliams"
"28","John Willoughby"
"27","Marianne Dashwood"
"25","Mrs Dashwood"
"27","Mrs Jennings"
"27","Sir John Middleton"
"29","John Willoughby"
"29","Marianne Dashwood"
"29","Mrs Dashwood"
"30","John Willoughby"
"30","Marianne Dashwood"
"30","Mrs Dashwood"
"31","John Willoughby"
"31","Marianne Dashwood"
"32","John Willoughby"
"32","Marianne Dashwood"
"33","John Willoughby"
"33","Marianne Dashwood"
"31","Mrs Dashwood"
"29","Mrs Jennings"
"29","Sir John Middleton"
"20","Edward Ferrars"
"34","John Willoughby"
"34","Marianne Dashwood"
"34","Sir John Middleton"
"35","Edward Ferrars"
"29","Elinor Dashwood"
"35","Marianne Dashwood"
"34","Mrs Dashwood"
"8","Mrs Ferrars"
"36","Edward Ferrars"
"36","Marianne Dashwood"
"37","Edward Ferrars"
"37","Marianne Dashwood"
"36","Mrs Dashwood"
"38","Edward Ferrars"
"36","Elinor Dashwood"
"35","John Willoughby"
"38","Marianne Dashwood"
"38","Mrs Dashwood"
"34","Mrs Jennings"
"35","Sir John Middleton"
"27","The Miss Careys"
"39","Edward Ferrars"
"39","John Willoughby"
"39","Mrs Dashwood"
