"id1" "id2" "label"
"Alphonse" "Henry Wititterly" 2
"Alphonse" "Julia Wititterly" 2
"Alphonse" "Kate Nickleby" 2
"Alphonse" "Mr Pluck" 1
"Alphonse" "Mr Pyke" 1
"Alphonse" "Mrs Nickleby" 2
"Alphonse" "Sir Mulberry Hawk" 1
"Arthur Gride" "Charles Cheeryble" 3
"Arthur Gride" "Edwin Cheeryble" 4
"Arthur Gride" "Frank Cheeryble" 3
"Arthur Gride" "Kate Nickleby" 4
"Arthur Gride" "Madeline Bray" 17
"Arthur Gride" "Miss La Creevy" 1
"Arthur Gride" "Morleena Kenwigs" 1
"Arthur Gride" "Mr Brooker" 1
"Arthur Gride" "Mr Kenwigs" 1
"Arthur Gride" "Mr Snawley" 3
"Arthur Gride" "Mrs Kenwigs" 1
"Arthur Gride" "Mrs Nickleby" 1
"Arthur Gride" "Newman Noggs" 12
"Arthur Gride" "Nicholas Nickleby" 15
"Arthur Gride" "Peg Sliderskew" 13
"Arthur Gride" "Ralph Nickleby" 28
"Arthur Gride" "Sir Mulberry Hawk" 1
"Arthur Gride" "Smike" 2
"Arthur Gride" "The Misses Kenwigses" 1
"Arthur Gride" "Tim Linkinwater" 4
"Arthur Gride" "Wackford Squeers" 6
"Arthur Gride" "Walter Bray" 5
"Augustus Borum" "Charlotte Borum" 1
"Augustus Borum" "Miss Lane" 1
"Augustus Borum" "Miss Snevellicci" 1
"Augustus Borum" "Mr Borum" 1
"Augustus Borum" "Mr Crummles" 1
"Augustus Borum" "Mrs Borum" 1
"Augustus Borum" "Mrs Crummles" 1
"Augustus Borum" "Mrs Grudden" 1
"Augustus Borum" "Nicholas Nickleby" 1
"Augustus Borum" "Ninetta Crummles" 1
"Augustus Borum" "The Master Crummleses" 1
"Baron Von Koeldwethout" "Baron Von Swillenhausen" 2
"Baron Von Koeldwethout" "Baroness Von Koeldwethout" 2
"Baron Von Koeldwethout" "Baroness Von Swillenhausen" 1
"Baron Von Koeldwethout" "John Browdie" 1
"Baron Von Koeldwethout" "Kate Nickleby" 1
"Baron Von Koeldwethout" "Madeline Bray" 1
"Baron Von Koeldwethout" "Matilda Price" 1
"Baron Von Koeldwethout" "Mr Mantalini" 1
"Baron Von Koeldwethout" "Nicholas Nickleby" 2
"Baron Von Koeldwethout" "Smike" 1
"Baron Von Koeldwethout" "Wackford Squeers" 2
"Baron Von Swillenhausen" "Baroness Von Koeldwethout" 2
"Baron Von Swillenhausen" "Baroness Von Swillenhausen" 1
"Baroness Von Koeldwethout" "Baroness Von Swillenhausen" 1
"Belling" "Dorker" 1
"Belling" "Kate Nickleby" 1
"Belling" "Mr Snawley" 3
"Belling" "Mrs Nickleby" 1
"Belling" "Mrs Squeers" 2
"Belling" "Newman Noggs" 1
"Belling" "Nicholas Nickleby" 3
"Belling" "Ralph Nickleby" 3
"Belling" "Wackford Squeers" 3
"Bolder" "Brooks" 1
"Bolder" "Cobbey" 1
"Bolder" "Fanny Squeers" 1
"Bolder" "Graymarsh" 2
"Bolder" "Jennings" 1
"Bolder" "John Browdie" 1
"Bolder" "Mobbs" 1
"Bolder" "Mrs Squeers" 3
"Bolder" "Newman Noggs" 1
"Bolder" "Nicholas Nickleby" 2
"Bolder" "Smike" 1
"Bolder" "Wackford Squeers" 3
"Bolder" "Wackford SqueersJunior" 1
"Brooks" "Graymarsh" 1
"Brooks" "Jennings" 1
"Brooks" "Mrs Squeers" 1
