"V1","V2"
"John Baptist Cavalletto","Rigaud"
"John Baptist Cavalletto","Madame Barronneau"
"Madame Barronneau","Rigaud"
"Harriet Beadle","Minnie Meagles"
"Harriet Beadle","Mr Meagles"
"Harriet Beadle","Mrs Meagles"
"Minnie Meagles","Mr Meagles"
"Minnie Meagles","Mrs Meagles"
"Mr Meagles","Mrs Meagles"
"Arthur Clennam","Harriet Beadle"
"Arthur Clennam","Minnie Meagles"
"Arthur Clennam","Mr Meagles"
"Arthur Clennam","Mrs Meagles"
"Arthur Clennam","Miss Wade"
"Minnie Meagles","Miss Wade"
"Miss Wade","Mr Meagles"
"Affery Flintwinch","Arthur Clennam"
"Affery Flintwinch","Mrs Clennam"
"Arthur Clennam","Mrs Clennam"
"Affery Flintwinch","Jeremiah Flintwinch"
"Affery Flintwinch","Physician"
"Arthur Clennam","Jeremiah Flintwinch"
"Arthur Clennam","Physician"
"Jeremiah Flintwinch","Mrs Clennam"
"Jeremiah Flintwinch","Physician"
"Mrs Clennam","Physician"
"Affery Flintwinch","Amy Dorrit"
"Amy Dorrit","Arthur Clennam"
"Amy Dorrit","Mrs Clennam"
"Amy Dorrit","Jeremiah Flintwinch"
"Doctor Haggage","Mrs Bangham"
"Mr William Dorrit","Mrs Bangham"
"Bob","Doctor Haggage"
"Bob","Mr William Dorrit"
"Doctor Haggage","Mr William Dorrit"
"Amy Dorrit","Fanny Dorrit"
"Amy Dorrit","Mr William Dorrit"
"Amy Dorrit","Mrs Bangham"
"Fanny Dorrit","Mr William Dorrit"
"Fanny Dorrit","Mrs Bangham"
"Amy Dorrit","Bob"
"Amy Dorrit","Edward Dorrit"
"Amy Dorrit","Slingo"
"Bob","Edward Dorrit"
"Bob","Mrs Bangham"
"Bob","Slingo"
"Edward Dorrit","Mrs Bangham"
"Edward Dorrit","Slingo"
"Mrs Bangham","Slingo"
"Arthur Clennam","Edward Dorrit"
"Arthur Clennam","Mr William Dorrit"
"Edward Dorrit","Mr William Dorrit"
"Amy Dorrit","Mr Frederick Dorrit"
"Arthur Clennam","Mr Frederick Dorrit"
"Mr Frederick Dorrit","Mr William Dorrit"
"Arthur Clennam","Fanny Dorrit"
"Edward Dorrit","Fanny Dorrit"
"Edward Dorrit","Mr Frederick Dorrit"
"Fanny Dorrit","Mr Frederick Dorrit"
"Edward Dorrit","Mrs Clennam"
"Amy Dorrit","Mr Cripples"
"Arthur Clennam","Mr Cripples"
"Fanny Dorrit","Mr Cripples"
"Mr Cripples","Mr William Dorrit"
"Amy Dorrit","Mr Tite Barnacle"
