"","V1","V2"
"1","Fanny Price","Lady Bertram"
"2","Fanny Price","Maria Bertram"
"3","Fanny Price","Mr Price"
"4","Fanny Price","Mrs Norris"
"5","Fanny Price","Mrs. Frances Price"
"6","Fanny Price","Sir Thomas Bertram"
"7","Lady Bertram","Maria Bertram"
"8","Lady Bertram","Mr Price"
"9","Lady Bertram","Mrs Norris"
"10","Lady Bertram","Mrs. Frances Price"
"11","Lady Bertram","Sir Thomas Bertram"
"12","Maria Bertram","Mr Price"
"13","Maria Bertram","Mrs Norris"
"14","Maria Bertram","Mrs. Frances Price"
"15","Maria Bertram","Sir Thomas Bertram"
"16","Mr Price","Mrs Norris"
"17","Mr Price","Mrs. Frances Price"
"18","Mr Price","Sir Thomas Bertram"
"19","Mrs Norris","Mrs. Frances Price"
"20","Mrs Norris","Sir Thomas Bertram"
"21","Mrs. Frances Price","Sir Thomas Bertram"
"22","Edmund Bertram","Mrs. Frances Price"
"23","Edmund Bertram","Nanny"
"24","Edmund Bertram","Sir Thomas Bertram"
"25","Edmund Bertram","Tom Bertram"
"26","Mrs. Frances Price","Nanny"
"27","Mrs. Frances Price","Tom Bertram"
"28","Nanny","Sir Thomas Bertram"
"29","Nanny","Tom Bertram"
"30","Sir Thomas Bertram","Tom Bertram"
"31","Ellis","Julia Bertram"
"32","Ellis","Miss Lee"
"33","Ellis","Mrs Norris"
"34","Ellis","Nanny"
"35","Ellis","Sir Thomas Bertram"
"36","Julia Bertram","Miss Lee"
"37","Julia Bertram","Mrs Norris"
"38","Julia Bertram","Nanny"
"39","Julia Bertram","Sir Thomas Bertram"
"40","Miss Lee","Mrs Norris"
"41","Miss Lee","Nanny"
"42","Miss Lee","Sir Thomas Bertram"
"43","Mrs Norris","Nanny"
"44","Fanny Price","Julia Bertram"
"45","Fanny Price","Miss Lee"
"46","Julia Bertram","Maria Bertram"
"47","Maria Bertram","Miss Lee"
"48","Edmund Bertram","Fanny Price"
"49","Edmund Bertram","Julia Bertram"
"50","Edmund Bertram","Maria Bertram"
"51","Edmund Bertram","Mrs Norris"
"52","Edmund Bertram","William Price"
"53","Fanny Price","William Price"
"54","Julia Bertram","William Price"
"55","Maria Bertram","William Price"
"56","Mrs Norris","William Price"
"57","Edmund Bertram","Lady Bertram"
"58","Fanny Price","Tom Bertram"
"59","Julia Bertram","Lady Bertram"
"60","Julia Bertram","Tom Bertram"
"61","Lady Bertram","Tom Bertram"
"62","Maria Bertram","Tom Bertram"
"63","Edmund Bertram","Miss Lee"
"64","Miss Lee","Mrs. Frances Price"
"65","Miss Lee","William Price"
"66","Mrs. Frances Price","William Price"
"67","Sir Thomas Bertram","William Price"
"68","Dr Grant","Edmund Bertram"
"69","Dr Grant","Fanny Price"
"70","Dr Grant","Mrs Norris"
"71","Dr Grant","Sir Thomas Bertram"
"72","Dr Grant","Tom Bertram"
"73","Mrs Norris","Tom Bertram"
"74","Dr Grant","Julia Bertram"
"75","Dr Grant","Maria Bertram"
"76","Dr Grant","Miss Lee"
"77","Dr Grant","William Price"
"78","Miss Lee","Tom Bertram"
"79","Tom Bertram","William Price"
"80","Edmund Bertram","Mr Rushworth"
"81","Fanny Price","Mr Rushworth"
"82","Maria Bertram","Mr Rushworth"
"83","Mr Rushworth","Sir Thomas Bertram"
"84","Mr Rushworth","Tom Bertram"
"85","Admiral Crawford","Edmund Bertram"
"86","Admiral Crawford","Fanny Price"
"87","Admiral Crawford","Henry Crawford"
"88","Admiral Crawford","Maria Bertram"
"89","Admiral Crawford","Mary Crawford"
"90","Admiral Crawford","Mr Rushworth"
"91","Admiral Crawford","Mrs Crawford"
"92","Admiral Crawford","Sir Thomas Bertram"
"93","Admiral Crawford","Tom Bertram"
"94","Edmund Bertram","Henry Crawford"
"95","Edmund Bertram","Mary Crawford"
"96","Edmund Bertram","Mrs Crawford"
"97","Fanny Price","Henry Crawford"
"98","Fanny Price","Mary Crawford"
"99","Fanny Price","Mrs Crawford"
"100","Henry Crawford","Maria Bertram"
"101","Henry Crawford","Mary Crawford"
"102","Henry Crawford","Mr Rushworth"
"103","Henry Crawford","Mrs Crawford"
"104","Henry Crawford","Sir Thomas Bertram"
"105","Henry Crawford","Tom Bertram"
"106","Maria Bertram","Mary Crawford"
"107","Maria Bertram","Mrs Crawford"
"108","Mary Crawford","Mr Rushworth"
"109","Mary Crawford","Mrs Crawford"
"110","Mary Crawford","Sir Thomas Bertram"
"111","Mary Crawford","Tom Bertram"
"112","Mr Rushworth","Mrs Crawford"
"113","Mrs Crawford","Sir Thomas Bertram"
"114","Mrs Crawford","Tom Bertram"
"115","Admiral Crawford","Dr Grant"
"116","Admiral Crawford","Julia Bertram"
"117","Dr Grant","Henry Crawford"
"118","Dr Grant","Mary Crawford"
"119","Henry Crawford","Julia Bertram"
"120","Julia Bertram","Mary Crawford"
"121","Julia Bertram","Mr Rushworth"
"122","Dr Grant","Miss Anderson"
"123","Edmund Bertram","Miss Anderson"
"124","Fanny Price","Miss Anderson"
"125","Henry Crawford","Miss Anderson"
"126","Julia Bertram","Miss Anderson"
"127","Maria Bertram","Miss Anderson"
"128","Mary Crawford","Miss Anderson"
"129","Miss Anderson","Sir Thomas Bertram"
"130","Miss Anderson","Tom Bertram"
"131","Charles","Charles Anderson"
"132","Charles","Edmund Bertram"
"133","Charles","Fanny Price"
"134","Charles","Mary Crawford"
"135","Charles","Miss Anderson"
"136","Charles","Miss Augusta Sneyd"
"137","Charles","Mrs Holford"
"138","Charles","Mrs Sneyd"
"139","Charles","Sneyd"
"140","Charles","Tom Bertram"
"141","Charles Anderson","Edmund Bertram"
"142","Charles Anderson","Fanny Price"
"143","Charles Anderson","Mary Crawford"
"144","Charles Anderson","Miss Anderson"
"145","Charles Anderson","Miss Augusta Sneyd"
"146","Charles Anderson","Mrs Holford"
"147","Charles Anderson","Mrs Sneyd"
"148","Charles Anderson","Sneyd"
"149","Charles Anderson","Tom Bertram"
"150","Edmund Bertram","Miss Augusta Sneyd"
"151","Edmund Bertram","Mrs Holford"
"152","Edmund Bertram","Mrs Sneyd"
"153","Edmund Bertram","Sneyd"
"154","Fanny Price","Miss Augusta Sneyd"
"155","Fanny Price","Mrs Holford"
"156","Fanny Price","Mrs Sneyd"
"157","Fanny Price","Sneyd"
"158","Mary Crawford","Miss Augusta Sneyd"
"159","Mary Crawford","Mrs Holford"
"160","Mary Crawford","Mrs Sneyd"
"161","Mary Crawford","Sneyd"
"162","Miss Anderson","Miss Augusta Sneyd"
"163","Miss Anderson","Mrs Holford"
"164","Miss Anderson","Mrs Sneyd"
"165","Miss Anderson","Sneyd"
"166","Miss Augusta Sneyd","Mrs Holford"
"167","Miss Augusta Sneyd","Mrs Sneyd"
"168","Miss Augusta Sneyd","Sneyd"
"169","Miss Augusta Sneyd","Tom Bertram"
"170","Mrs Holford","Mrs Sneyd"
"171","Mrs Holford","Sneyd"
"172","Mrs Holford","Tom Bertram"
"173","Mrs Sneyd","Sneyd"
"174","Mrs Sneyd","Tom Bertram"
"175","Sneyd","Tom Bertram"
"176","Dr Grant","Mr Rushworth"
"177","Dr Grant","Smith"
"178","Edmund Bertram","Smith"
"179","Henry Crawford","Smith"
"180","Maria Bertram","Smith"
"181","Mary Crawford","Smith"
"182","Mr Rushworth","Smith"
"183","Sir Thomas Bertram","Smith"
"184","Smith","Tom Bertram"
"185","Henry Crawford","William Price"
"186","Mary Crawford","William Price"
"187","Admiral Crawford","William Price"
