"V1","V2"
"2","Mrs. Frances Price"
"2","Sir Thomas Bertram"
"3","Mrs Norris"
"3","Nanny"
"3","Sir Thomas Bertram"
"4","Mrs. Frances Price"
"5","Fanny Price"
"5","Julia Bertram"
"5","Maria Bertram"
"5","Miss Lee"
"5","Sir Thomas Bertram"
"6","Edmund Bertram"
"6","Fanny Price"
"6","Julia Bertram"
"6","Maria Bertram"
"6","Mrs Norris"
"7","Edmund Bertram"
"7","Fanny Price"
"7","Julia Bertram"
"7","Lady Bertram"
"7","Maria Bertram"
"7","Sir Thomas Bertram"
"7","Tom Bertram"
"8","Edmund Bertram"
"8","Fanny Price"
"8","Miss Lee"
"8","Mrs. Frances Price"
"8","Sir Thomas Bertram"
"8","William Price"
"9","Edmund Bertram"
"9","Fanny Price"
"9","Mrs Norris"
"9","Sir Thomas Bertram"
"9","Tom Bertram"
"10","Fanny Price"
"10","Miss Lee"
"10","Sir Thomas Bertram"
"11","Edmund Bertram"
"11","Fanny Price"
"11","Sir Thomas Bertram"
"12","Edmund Bertram"
"12","Fanny Price"
"12","Julia Bertram"
"12","Maria Bertram"
"12","Sir Thomas Bertram"
"12","William Price"
"13","Dr Grant"
"13","Edmund Bertram"
"13","Fanny Price"
"13","Julia Bertram"
"13","Maria Bertram"
"13","Miss Lee"
"13","Sir Thomas Bertram"
"13","Tom Bertram"
"13","William Price"
"14","Edmund Bertram"
"14","Fanny Price"
"14","Maria Bertram"
"14","Sir Thomas Bertram"
"14","Tom Bertram"
"15","Edmund Bertram"
"15","Fanny Price"
"15","Maria Bertram"
"15","Mr Rushworth"
"15","Sir Thomas Bertram"
"15","Tom Bertram"
"16","Admiral Crawford"
"16","Dr Grant"
"16","Henry Crawford"
"16","Julia Bertram"
"16","Maria Bertram"
"16","Mary Crawford"
"17","Henry Crawford"
"17","Julia Bertram"
"17","Maria Bertram"
"17","Mary Crawford"
"17","Mr Rushworth"
"18","Dr Grant"
"18","Edmund Bertram"
"18","Fanny Price"
"18","Henry Crawford"
"18","Julia Bertram"
"18","Maria Bertram"
"18","Mary Crawford"
"18","Sir Thomas Bertram"
"18","Tom Bertram"
"19","Edmund Bertram"
"19","Fanny Price"
"19","Mary Crawford"
"19","Miss Anderson"
"19","Tom Bertram"
"20","Dr Grant"
