"ShannonWiener";"Pielou";"Richness"
1.09861228866811;1;3
1.03972077083992;0.946394630357186;3
1.33217904021012;0.960964047443681;4
1.73286795139986;0.967132018086354;6
2.10657733323212;0.958744661315413;9
2.1116308425056;0.961044612501838;9
2.18236909473572;0.947790855319918;10
2.27082535511122;0.947007728348845;11
2.24971822632611;0.938205371955493;11
2.31733890549207;0.93256577895583;12
2.38901262563741;0.931407327278286;13
2.37110598049579;0.92442604123865;13
2.40631485421379;0.911808480706481;14
2.45214366164291;0.905501552609643;15
2.48194232209112;0.916505285271646;15
2.48194232209112;0.916505285271646;15
2.47677854605669;0.914598460932746;15
2.53593756491265;0.914646137225877;16
2.62605347131929;0.908552148748761;18
2.6069105064058;0.901929137414251;18
2.6301364555974;0.893255548580593;19
2.61920444601474;0.889542783717742;19
2.60818259936892;0.885799508097562;19
2.616893690297;0.888757997300331;19
2.61619661555313;0.888521254495062;19
2.63342262446343;0.894371608002873;19
2.65617785930172;0.886653951940292;20
2.66922497849915;0.891009187323842;20
2.66604693669906;0.88994833090882;20
2.69681206398983;0.885791489192113;21
2.74214504661824;0.887126297356089;22
2.75159748544489;0.890184307386452;22
2.74516356020569;0.888102833147166;22
2.75460378397913;0.891156891419057;22
2.76390023822882;0.89416443802832;22
2.7673085673995;0.895267085184452;22
2.76071331580229;0.893133419375352;22
2.76018389716252;0.892962144264202;22
2.77648653164469;0.898236298446219;22
2.78571951927833;0.901223312624431;22
2.78099051786104;0.899693407587975;22
2.79017767394119;0.902665594550394;22
2.79104025530906;0.902944652952496;22
2.79360151912664;0.903773261377076;22
2.8113868933435;0.909527104776261;22
2.80510263203568;0.907494049131557;22
2.81745851663078;0.898569195987456;23
2.82333149891471;0.90044226028912;23
2.82445112501847;0.900799341510345;23
2.8191378629747;0.899104788218942;23
2.81830830755142;0.898840218946556;23
2.81450905980033;0.897628528702707;23
2.81130288592779;0.896605986911288;23
2.81816409699153;0.898794226018503;23
2.82912645409085;0.902290439484192;23
2.83535661624876;0.904277418801919;23
2.84315287602621;0.906763872049973;23
2.84315287602621;0.906763872049973;23
2.84315287602621;0.906763872049973;23
2.84315287602621;0.906763872049973;23
2.84315287602621;0.906763872049973;23
2.84122503444929;0.906149027485078;23
2.84057638935686;0.905942155761593;23
2.83819008715861;0.905181094814285;23
2.84039328648245;0.905883758946994;23
2.84799035307784;0.908306683714895;23
2.84934056813824;0.90873730643891;23
2.84311818369702;0.906752807660502;23
2.84469452419883;0.907255548342913;23
2.83684733910757;0.904752853536017;23
2.83684733910757;0.904752853536017;23
2.83950218297472;0.905599560206262;23
2.83655776893251;0.904660501212867;23
2.83623339531322;0.904557049062439;23
2.83522721242749;0.90423614817204;23
2.83051243884155;0.902732470199366;23
2.82691435862779;0.901584938114797;23
2.82049000337626;0.89953602499007;23
2.81626941345777;0.898189956514789;23
2.81298900476699;0.897143739087847;23
2.80649888629515;0.895073852165757;23
2.81239820399184;0.896955315593982;23
2.81042963506531;0.896327481896658;23
2.81133664184204;0.89661675265089;23
2.82558907384159;0.889094151539979;24
2.8323610368811;0.891225003753633;24
2.84218892409957;0.89431742689783;24
2.84130943393491;0.894040688298798;24
2.84678478915082;0.895763552513251;24
2.8482001305399;0.896208900976379;24
2.84317737760984;0.894628451683136;24
2.85094942786859;0.897073989321464;24
2.85014264944723;0.896820130052734;24
2.84469356393492;0.895105531810161;24
2.84392493458021;0.894863676449699;24
2.84525418789735;0.895281936613968;24
2.84939410396425;0.896584594242788;24
2.84874550334125;0.896380506880639;24
2.84760434888969;0.896021433525537;24
2.84517438482566;0.895256825940598;24
2.84283764641692;0.894521552552078;24
2.83928285245145;0.893403008262007;24
2.84137289897945;0.894060658081544;24
2.84326479123299;0.894655957077257;24
2.84289424900616;0.894539363008494;24
2.8491855037282;0.896518956513791;24
2.85357818036094;0.897901147271794;24
2.85417949244922;0.898090354919108;24
2.85140529646021;0.897217432011852;24
2.85165182487154;0.897295004143883;24
2.84810046262297;0.896177539670922;24
2.84692563705427;0.895807871430099;24
2.84517435144368;0.895256815436691;24
2.84608990373895;0.89554490127291;24
2.85080841994645;0.897029620053456;24
2.8572504942444;0.899056670141921;24
2.86274070495932;0.900784208757691;24
2.86739962168665;0.90225017408617;24
2.8674335202128;0.902260840527949;24
2.86789359388393;0.902405606380161;24
2.86589557172247;0.901776912761953;24
2.88642474250005;0.885923639405992;26
2.90671138661106;0.881934241525423;27
2.92110393702241;0.886301129510629;27
2.93547645773374;0.89066194022295;27
2.94570439049541;0.893765228758607;27
2.9607327377137;0.898325025808427;27
2.96708457515206;0.900252256340943;27
2.97268173322765;0.901950507286955;27
2.97893113036971;0.903846656094111;27
2.98501689492179;0.905693156633886;27
2.99189761515931;0.907780857123095;27
2.9915556144366;0.907677089631982;27
2.99377192876523;0.9083495483788;27
2.99551420241184;0.908878176984354;27
3.00336102215026;0.911259004694414;27
3.00308249451556;0.911174495768146;27
3.00404290898883;0.911465898077275;27
3.00753214401253;0.912524577607105;27
3.00459245877913;0.911632638669315;27
3.00653357568015;0.912221598918241;27
3.00388157944374;0.911416948583825;27
3.00297127070104;0.911140749008509;27
3.00225848803825;0.910924481428599;27
3.0029931473309;0.911147386664057;27
2.999073570164;0.909958135701024;27
2.99785614781055;0.909588753840527;27
3.00339862509972;0.91127041392096;27
3.00125511789024;0.910620045806083;27
3.00091968150112;0.910518270019612;27
2.99996805026981;0.910229532660937;27
3.00000282921465;0.910240085047556;27
2.99975753798772;0.910165660481989;27
3.00225735485086;0.910924137604727;27
3.00287977472745;0.911112987933762;27
3.00282877458089;0.91109751382244;27
3.00280368056494;0.911089899969884;27
3.00272478274079;0.911065961338405;27
3.00577409631968;0.91199116294967;27
3.00577409631968;0.91199116294967;27
3.00559155371791;0.911935777137448;27
3.00818880441264;0.912723816958691;27
3.01044852107603;0.913409444541385;27
3.01012544955481;0.913311420417511;27
3.00975966908221;0.913200437839344;27
3.00794224063131;0.912649006283479;27
3.0088892332476;0.912936336225705;27
3.0088892332476;0.912936336225705;27
3.00929453465003;0.913059309970736;27
3.01036506902821;0.913384124098894;27
3.01646127333378;0.91523379219638;27
3.01894441209314;0.915987208964356;27
3.01782692083961;0.915648147506233;27
3.02479345202774;0.90774544083091;28
3.0240194060297;0.907513148366364;28
3.0240194060297;0.907513148366364;28
3.02520565839021;0.907869144631568;28
3.02466446378913;0.907706731250447;28
3.02503913812817;0.90781917162975;28
3.02617106212105;0.908158863863351;28
3.02730982837757;0.908500609471415;28
3.02819441815332;0.908766076303673;28
3.02729769935809;0.908496969532915;28
3.02625249777351;0.908183302835273;28
3.02706325356628;0.908426611968998;28
3.02593752248588;0.908088778238517;28
3.02461345009163;0.90769142195675;28
