"id1" "id2" "label"
"Adam Smith Gradgrind" "Bounderby" 1
"Adam Smith Gradgrind" "Jane Gradgrind" 1
"Adam Smith Gradgrind" "Louisa Gradgrind" 1
"Adam Smith Gradgrind" "Malthus Gradgrind" 1
"Adam Smith Gradgrind" "Mrs Gradgrind" 1
"Adam Smith Gradgrind" "Thomas Gradgrind" 1
"Adam Smith Gradgrind" "Tom Gradgrind" 1
"Bitzer" "Bounderby" 12
"Bitzer" "E.W.B. Childers" 1
"Bitzer" "Harthouse" 5
"Bitzer" "Louisa Gradgrind" 9
"Bitzer" "M’Choakumchild" 1
"Bitzer" "Mr Sleary" 3
"Bitzer" "Mrs Blackpool" 1
"Bitzer" "Mrs Gradgrind" 1
"Bitzer" "Mrs Pegler" 2
"Bitzer" "Mrs Sparsit" 9
"Bitzer" "Nickits" 1
"Bitzer" "Rachael" 2
"Bitzer" "Sissy Jupe" 7
"Bitzer" "Slackbridge" 1
"Bitzer" "Stephen Blackpool" 2
"Bitzer" "Thomas Gradgrind" 8
"Bitzer" "Tom Gradgrind" 5
"Bounderby" "E.W.B. Childers" 3
"Bounderby" "Emma Gordon" 1
"Bounderby" "Harthouse" 26
"Bounderby" "Jane Gradgrind" 2
"Bounderby" "Kidderminster" 5
"Bounderby" "Lady Scadgers" 4
"Bounderby" "Louisa Gradgrind" 52
"Bounderby" "M’Choakumchild" 3
"Bounderby" "Malthus Gradgrind" 1
"Bounderby" "Mr Sleary" 9
"Bounderby" "Mrs Blackpool" 2
"Bounderby" "Mrs Gradgrind" 10
"Bounderby" "Mrs Pegler" 14
"Bounderby" "Mrs Sparsit" 28
"Bounderby" "Nickits" 4
"Bounderby" "Rachael" 17
"Bounderby" "Signor Jupe" 1
"Bounderby" "Sissy Jupe" 26
"Bounderby" "Slackbridge" 6
"Bounderby" "Stephen Blackpool" 26
"Bounderby" "Thomas Gradgrind" 48
"Bounderby" "Tom Gradgrind" 33
"E.W.B. Childers" "Emma Gordon" 1
"E.W.B. Childers" "Kidderminster" 3
"E.W.B. Childers" "Louisa Gradgrind" 3
"E.W.B. Childers" "Mr Sleary" 4
"E.W.B. Childers" "Signor Jupe" 1
"E.W.B. Childers" "Sissy Jupe" 4
"E.W.B. Childers" "Thomas Gradgrind" 5
"Emma Gordon" "Louisa Gradgrind" 1
"Emma Gordon" "Mr Sleary" 2
"Emma Gordon" "Sissy Jupe" 2
"Emma Gordon" "Thomas Gradgrind" 2
"Harthouse" "Lady Scadgers" 1
