"node_id" "tags" "dpub"
"30" "Bounderby, Mrs Sparsit, Stephen Blackpool" "30"
"31" "Bounderby, Mrs Blackpool, Mrs Sparsit, Stephen Blackpool" "31"
"32" "Bounderby, Mrs Sparsit, Stephen Blackpool" "32"
"33" "Bounderby, Mrs Pegler, Stephen Blackpool" "33"
"34" "Mrs Pegler, Rachael" "34"
"35" "Mrs Blackpool, Rachael, Stephen Blackpool" "35"
"36" "Mrs Blackpool, Rachael, Stephen Blackpool" "36"
"37" "Mrs Blackpool, Rachael, Stephen Blackpool" "37"
"38" "Rachael" "38"
"39" "Bounderby, Louisa Gradgrind, M’Choakumchild, Mrs Gradgrind, Sissy Jupe, Thomas Gradgrind" "39"
"40" "Bounderby, Louisa Gradgrind, Mrs Sparsit, Thomas Gradgrind, Tom Gradgrind" "40"
"41" "Bounderby, Louisa Gradgrind, Thomas Gradgrind" "41"
"42" "Bounderby, Louisa Gradgrind, Thomas Gradgrind" "42"
"43" "Bounderby, Louisa Gradgrind, Mrs Gradgrind, Sissy Jupe, Thomas Gradgrind" "43"
"44" "Bounderby, Lady Scadgers, Mrs Sparsit, Thomas Gradgrind" "44"
"45" "Bounderby, Jane Gradgrind, Louisa Gradgrind, Mrs Sparsit, Thomas Gradgrind, Tom Gradgrind" "45"
"46" "Bounderby, Mrs Sparsit" "46"
"47" "Bitzer, Mrs Sparsit" "47"
"48" "Bitzer, Bounderby, Mrs Sparsit" "48"
"49" "Bitzer, Bounderby, Mrs Sparsit" "49"
"50" "Bitzer, Bounderby, Mrs Sparsit" "50"
"51" "Bounderby, Harthouse, Mrs Sparsit, Thomas Gradgrind" "51"
"52" "Bounderby, Harthouse, Louisa Gradgrind, Thomas Gradgrind" "52"
"53" "Bounderby, Harthouse, Louisa Gradgrind, Tom Gradgrind" "53"
"54" "Bounderby, Harthouse, Tom Gradgrind" "54"
"55" "Bounderby, Harthouse, Tom Gradgrind" "55"
"56" "Slackbridge" "56"
"57" "Bounderby, Slackbridge, Stephen Blackpool" "57"
"58" "Bitzer, Bounderby, Rachael, Slackbridge, Stephen Blackpool" "58"
"59" "Bounderby, Harthouse, Louisa Gradgrind, Slackbridge, Stephen Blackpool" "59"
"60" "Bounderby, Harthouse, Louisa Gradgrind, Slackbridge, Stephen Blackpool" "60"
"61" "Bounderby, Louisa Gradgrind, Stephen Blackpool" "61"
"62" "Bounderby, Mrs Pegler, Rachael, Stephen Blackpool" "62"
"63" "Bounderby, Louisa Gradgrind, Mrs Pegler, Rachael, Stephen Blackpool, Tom Gradgrind" "63"
"64" "Louisa Gradgrind, Rachael, Stephen Blackpool, Tom Gradgrind" "64"
"65" "Bounderby, Louisa Gradgrind, Mrs Pegler, Rachael, Stephen Blackpool, Tom Gradgrind" "65"
"66" "Mrs Sparsit, Rachael, Stephen Blackpool" "66"
"67" "Bounderby, Harthouse, Louisa Gradgrind, Nickits, Thomas Gradgrind, Tom Gradgrind" "67"
"68" "Bounderby, Harthouse, Louisa Gradgrind, Nickits, Tom Gradgrind" "68"
"69" "Bounderby, Harthouse, Louisa Gradgrind, Thomas Gradgrind, Tom Gradgrind" "69"
"70" "Bounderby, Harthouse, Louisa Gradgrind, Nickits, Thomas Gradgrind, Tom Gradgrind" "70"
"71" "Bounderby, Harthouse, Louisa Gradgrind, Thomas Gradgrind, Tom Gradgrind" "71"
"72" "Bitzer, Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Nickits, Thomas Gradgrind" "72"
"73" "Bitzer, Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Tom Gradgrind" "73"
"74" "Bitzer, Bounderby, Harthouse, Louisa Gradgrind, Mrs Pegler, Mrs Sparsit" "74"
"75" "Bitzer, Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Tom Gradgrind" "75"
"76" "Tom Gradgrind" "76"
"77" "Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit" "77"
"78" "Bitzer, Bounderby, Harthouse, Louisa Gradgrind, Mrs Gradgrind, Mrs Sparsit, Sissy Jupe, Thomas Gradgrind" "78"
"79" "Jane Gradgrind, Louisa Gradgrind, Mrs Gradgrind, Sissy Jupe" "79"
"80" "Mrs Gradgrind" "80"
"81" "Bounderby, Harthouse, Louisa Gradgrind, Mrs Pegler, Mrs Sparsit, Tom Gradgrind" "81"
"82" "Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Tom Gradgrind" "82"
"83" "Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Thomas Gradgrind, Tom Gradgrind" "83"
"84" "Harthouse, Mrs Sparsit, Tom Gradgrind" "84"
"85" "Louisa Gradgrind, Mrs Sparsit" "85"
"86" "Louisa Gradgrind, Mrs Sparsit" "86"
"87" "Louisa Gradgrind, Thomas Gradgrind" "87"
"88" "Tom Gradgrind" "88"
"89" "Louisa Gradgrind, Sissy Jupe, Thomas Gradgrind" "89"
"90" "Louisa Gradgrind, Sissy Jupe" "90"
"91" "Louisa Gradgrind, Sissy Jupe" "91"
"92" "Bounderby, Harthouse, Louisa Gradgrind, Mrs Sparsit, Tom Gradgrind" "92"
"93" "Harthouse, Sissy Jupe" "93"
"94" "Harthouse, Sissy Jupe, Tom Gradgrind" "94"
"95" "Bounderby, Harthouse, Thomas Gradgrind" "95"
"96" "Bounderby, Harthouse, Lady Scadgers, Louisa Gradgrind, Mrs Sparsit, Thomas Gradgrind" "96"
"97" "Bounderby, Harthouse, Louisa Gradgrind, Sissy Jupe, Thomas Gradgrind" "97"
"98" "Bounderby, Louisa Gradgrind, Stephen Blackpool, Thomas Gradgrind" "98"
"99" "Bounderby, Louisa Gradgrind, Thomas Gradgrind" "99"
"100" "Bounderby, Mrs Pegler, Slackbridge, Stephen Blackpool" "100"
"101" "Bounderby, Louisa Gradgrind, Mrs Pegler, Rachael, Sissy Jupe, Slackbridge, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "101"
"102" "Bounderby, Louisa Gradgrind, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "102"
"103" "Bounderby, Louisa Gradgrind, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "103"
"104" "Bounderby, Rachael, Sissy Jupe, Stephen Blackpool" "104"
"105" "Bounderby, Mrs Pegler, Mrs Sparsit, Rachael, Sissy Jupe, Thomas Gradgrind, Tom Gradgrind" "105"
"106" "Bounderby, Mrs Pegler, Mrs Sparsit, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "106"
"107" "Bounderby, Louisa Gradgrind, Rachael, Sissy Jupe, Stephen Blackpool, Tom Gradgrind" "107"
"108" "Bounderby, Rachael, Sissy Jupe, Stephen Blackpool" "108"
"109" "Bounderby, Louisa Gradgrind, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "109"
"110" "Bounderby, Rachael, Sissy Jupe, Stephen Blackpool" "110"
"111" "Bounderby, Louisa Gradgrind, Rachael, Stephen Blackpool, Thomas Gradgrind" "111"
"112" "Bounderby, Louisa Gradgrind, Mr Sleary, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "112"
"113" "Bounderby, Kidderminster, Louisa Gradgrind, Mr Sleary, Sissy Jupe, Thomas Gradgrind" "113"
"114" "E.W.B. Childers, Emma Gordon, Louisa Gradgrind, Mr Sleary, Sissy Jupe, Thomas Gradgrind" "114"
"115" "Bounderby, Harthouse, Louisa Gradgrind, Mr Sleary, Thomas Gradgrind, Tom Gradgrind" "115"
"116" "Bitzer, Louisa Gradgrind, Mr Sleary, Sissy Jupe, Thomas Gradgrind, Tom Gradgrind" "116"
"117" "Bitzer, Bounderby, Louisa Gradgrind, Mr Sleary, Sissy Jupe, Thomas Gradgrind, Tom Gradgrind" "117"
"118" "Bitzer, E.W.B. Childers, Louisa Gradgrind, Mr Sleary, Sissy Jupe, Thomas Gradgrind" "118"
"119" "Mr Sleary, Thomas Gradgrind" "119"
"120" "Bounderby, Lady Scadgers, Mrs Pegler, Mrs Sparsit" "120"
"121" "Bitzer, Bounderby, Louisa Gradgrind, Mrs Blackpool, Rachael, Sissy Jupe, Stephen Blackpool, Thomas Gradgrind, Tom Gradgrind" "121"
