"ShannonWiener";"Pielou";"Richness"
"1";2.19722457733622;1;9
"2";2.16608493924983;0.985827739955402;9
"3";2.21596186007371;0.962380007938076;10
"4";2.19822835758647;0.954678445663051;10
"5";2.24804984203337;0.937509601664076;11
"6";2.24796421261674;0.93747389142368;11
"7";2.45947775095226;0.908209807170938;15
"8";2.62902281193049;0.892877329274712;19
"9";2.63754477718794;0.895771586998422;19
"10";2.65519228882201;0.901765092640392;19
"11";2.64216678319411;0.897341327800957;19
"12";2.62788550486715;0.89249107332871;19
"13";2.7927892706293;0.878773431702237;24
"14";2.8334527405627;0.891568517029329;24
"15";2.82103639741286;0.887661615569301;24
"16";2.86216734931995;0.889182281344184;25
"17";2.88731072545897;0.896993510328157;25
"18";2.88912825976642;0.897558159108148;25
"19";2.90696688347899;0.892228591005557;26
"20";2.92225525531569;0.896921015449797;26
"21";2.92061747170738;0.896418334332401;26
"22";2.91983360819871;0.896177744927045;26
"23";2.9180631037379;0.89563432810678;26
"24";2.95067093477329;0.885501152694302;28
"25";2.95357065844153;0.886371364489341;28
"26";2.96541539496726;0.880651877556946;29
"27";3.0109498573293;0.868776485506863;32
"28";3.02512997371011;0.865186166633466;33
"29";3.03529154257766;0.868092371950891;33
"30";3.02790138601383;0.865978789630843;33
"31";3.01553785036077;0.862442822544909;33
"32";3.00803399312953;0.860296721871788;33
"33";2.99731355035215;0.857230678801974;33
"34";2.99197098181999;0.855702705978167;33
"35";3.01744098905802;0.848704806638241;35
"36";3.02225263740293;0.850058161713945;35
"37";3.03289752933806;0.846346170182296;36
"38";3.03418518184135;0.846705496454993;36
"39";3.03099546623213;0.845815389366403;36
"40";3.02644590418733;0.844545809904723;36
"41";3.03023748977529;0.845603872008782;36
"42";3.02335580228401;0.843683500550038;36
"43";3.0436836352923;0.836731695592674;38
"44";3.04053039392619;0.835864845646678;38
"45";3.03795523918082;0.835156916093318;38
"46";3.0430337840003;0.836553046548098;38
"47";3.04203122080021;0.836277434327226;38
"48";3.03953887462535;0.8355922694774;38
"49";3.06349489024425;0.830467606315452;40
"50";3.07091246753831;0.832478400483797;40
"51";3.07215568358849;0.832815417744904;40
"52";3.07744807551992;0.834250105974016;40
"53";3.10747823916484;0.826193274375093;43
"54";3.10608263773064;0.825822222213209;43
"55";3.11215679486559;0.822410369441018;44
"56";3.13135337350409;0.822598111053712;45
"57";3.1503476120734;0.822836950716329;46
"58";3.1514641382768;0.82312857536533;46
"59";3.16704607360226;0.82719840946882;46
"60";3.16809802660359;0.827473168291177;46
"61";3.18877675380795;0.819353543984551;49
"62";3.18910960716307;0.819439070378274;49
"63";3.18636087977802;0.818732787154872;49
"64";3.18930860649757;0.819490203092339;49
"65";3.20952529730519;0.812282290310727;52
"66";3.2113371502708;0.812740842881678;52
"67";3.21410954475747;0.813442493977921;52
"68";3.21867476230537;0.814597881464253;52
"69";3.2247473174182;0.816134753281163;52
"70";3.22416933736915;0.815988475276005;52
"71";3.22581278640382;0.816404407360107;52
"72";3.24055469893374;0.81620061433581;53
"73";3.24003296844935;0.816069205740234;53
"74";3.25404194617723;0.812021809958001;55
"75";3.26151406455242;0.813886421166953;55
"76";3.26385090302926;0.814469561716745;55
"77";3.26701160074512;0.815258290172745;55
"78";3.26346714732635;0.814373798353637;55
"79";3.26000157103965;0.813508989732416;55
"80";3.26454962243677;0.814643921914715;55
"81";3.25933883183059;0.813343608123644;55
"82";3.2615992684228;0.813907683155022;55
"83";3.25554463130738;0.812396793784075;55
"84";3.25349919309868;0.811886369989956;55
"85";3.25175204108338;0.811450381282618;55
"86";3.25027022602146;0.811080605425852;55
"87";3.25067482857141;0.811181570963591;55
"88";3.24958984435975;0.810910821275082;55
"89";3.25073002672261;0.811195345249046;55
"90";3.24816333397666;0.81055484628694;55
"91";3.24514348160754;0.809801264732941;55
"92";3.24230347224138;0.809092561654138;55
