"V1","V2"
"2","John Baptist Cavalletto"
"2","Rigaud"
"3","John Baptist Cavalletto"
"3","Rigaud"
"4","John Baptist Cavalletto"
"4","Madame Barronneau"
"4","Rigaud"
"5","John Baptist Cavalletto"
"5","Rigaud"
"7","Harriet Beadle"
"7","Minnie Meagles"
"7","Mr Meagles"
"7","Mrs Meagles"
"8","Harriet Beadle"
"8","Minnie Meagles"
"8","Mr Meagles"
"8","Mrs Meagles"
"9","Arthur Clennam"
"9","Minnie Meagles"
"9","Mr Meagles"
"10","Arthur Clennam"
"10","Minnie Meagles"
"10","Mr Meagles"
"11","Arthur Clennam"
"13","Arthur Clennam"
"14","Arthur Clennam"
"15","Affery Flintwinch"
"15","Arthur Clennam"
"15","Mrs Clennam"
"16","Affery Flintwinch"
"16","Arthur Clennam"
"16","Jeremiah Flintwinch"
"17","Affery Flintwinch"
"17","Arthur Clennam"
"17","Jeremiah Flintwinch"
"16","Mrs Clennam"
"18","Affery Flintwinch"
"18","Jeremiah Flintwinch"
"18","Mrs Clennam"
"19","Affery Flintwinch"
"19","Jeremiah Flintwinch"
"18","Arthur Clennam"
"20","Jeremiah Flintwinch"
"19","Mrs Clennam"
"20","Affery Flintwinch"
"21","Arthur Clennam"
"21","Jeremiah Flintwinch"
"21","Mrs Clennam"
"23","Affery Flintwinch"
"23","Arthur Clennam"
"23","Mrs Clennam"
"24","Affery Flintwinch"
"24","Amy Dorrit"
"24","Arthur Clennam"
"23","Jeremiah Flintwinch"
"27","Mrs Bangham"
"26","Mr William Dorrit"
"28","Mrs Bangham"
"29","Mr William Dorrit"
"28","Doctor Haggage"
"30","Mr William Dorrit"
"31","Mr William Dorrit"
"25","Amy Dorrit"
"32","Mr William Dorrit"
"29","Mrs Bangham"
"33","Amy Dorrit"
"31","Bob"
"33","Mrs Bangham"
"34","Amy Dorrit"
"25","Arthur Clennam"
"34","Edward Dorrit"
"33","Mr William Dorrit"
"35","Amy Dorrit"
"35","Arthur Clennam"
"35","Mr William Dorrit"
"36","Amy Dorrit"
"36","Arthur Clennam"
"35","Edward Dorrit"
"33","Fanny Dorrit"
"36","Mr Frederick Dorrit"
"36","Mr William Dorrit"
"37","Amy Dorrit"
"37","Arthur Clennam"
"37","Edward Dorrit"
"37","Fanny Dorrit"
"37","Mr William Dorrit"
"38","Amy Dorrit"
"38","Arthur Clennam"
"38","Edward Dorrit"
"24","Mrs Clennam"
"39","Amy Dorrit"
"40","Amy Dorrit"
"39","Arthur Clennam"
"41","Amy Dorrit"
"41","Arthur Clennam"
"38","Fanny Dorrit"
"38","Mr William Dorrit"
"42","Amy Dorrit"
"42","Arthur Clennam"
"42","Mr Cripples"
"43","Amy Dorrit"
"43","Arthur Clennam"
"42","Fanny Dorrit"
"44","Amy Dorrit"
"44","Arthur Clennam"
"45","Amy Dorrit"
"45","Arthur Clennam"
"45","Maggy"
"46","Arthur Clennam"
"44","Mr Tite Barnacle"
"48","Arthur Clennam"
"48","Mr Tite Barnacle"
"42","Mr William Dorrit"
"49","Arthur Clennam"
"49","Mr Tite Barnacle"
"50","Arthur Clennam"
"51","Arthur Clennam"
"11","Mr Meagles"
"52","Arthur Clennam"
"52","Mr Meagles"
"53","Arthur Clennam"
"53","Daniel Doyce"
"53","Mr Meagles"
"6","Rigaud"
"6","John Baptist Cavalletto"
"57","Rigaud"
"58","John Baptist Cavalletto"
"58","Rigaud"
"59","John Baptist Cavalletto"
"46","Amy Dorrit"
"54","Arthur Clennam"
"54","Daniel Doyce"
"54","Mr Meagles"
"45","Mr Plornish"
"61","Amy Dorrit"
"61","Arthur Clennam"
"61","Mr Plornish"
"49","Mr William Dorrit"
"61","Mrs Plornish"
"62","Arthur Clennam"
"39","Edward Dorrit"
"62","Mr Plornish"
"39","Mrs Clennam"
"62","Mrs Plornish"
"62","Amy Dorrit"
"63","Arthur Clennam"
"63","Mr Plornish"
"25","Affery Flintwinch"
"64","Amy Dorrit"
"64","Arthur Clennam"
"63","Christopher Casby"
"62","Mr William Dorrit"
"65","Amy Dorrit"
"65","Arthur Clennam"
"65","Christopher Casby"
"65","Flora Finching"
"66","Arthur Clennam"
"66","Christopher Casby"
"66","Flora Finching"
"66","Lord Decimus Tite Barnacle"
"63","Mr Pancks"
"67","Arthur Clennam"
"67","Flora Finching"
"67","Mr Pancks"
"68","Arthur Clennam"
"68","Flora Finching"
"69","Arthur Clennam"
"67","Christopher Casby"
